,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
0,"['javascript', 'html', 'typescript', 'phaser-framework']","{'account_id': 24567231, 'reputation': 1, 'user_id': 18474216, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgfKpY_yTcY1ntjDAqwdfrKLoF4k-8mAWUypv5FJg=k-s256', 'display_name': 'hoshi- nohrian', 'link': 'https://stackoverflow.com/users/18474216/hoshi-nohrian'}",False,294,1,0,1669153940,1647358975,1647359086.0,71485021,CC BY-SA 4.0,https://stackoverflow.com/questions/71485021/phaser-3-is-not-loading-the-image-assets,Phaser 3 is not loading the image assets,,,,
1,"['java', 'html', 'selenium', 'validation', 'selenium-webdriver']","{'account_id': 24507222, 'reputation': 95, 'user_id': 18422063, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzXQ-x4CebuKh-sZUcrFhlD7YK7ka_uH1_i3IdH=k-s256', 'display_name': 'tester', 'link': 'https://stackoverflow.com/users/18422063/tester'}",True,54,1,0,1669138447,1647937871,1669138447.0,71568981,CC BY-SA 4.0,https://stackoverflow.com/questions/71568981/how-to-extract-the-error-hint-of-text-box-when-user-entered-incorrect-value-in-s,How to extract the error hint of text box when user entered incorrect value in Selenium,71580089.0,,,
2,"['javascript', 'html', 'validation']","{'account_id': 4131553, 'reputation': 4561, 'user_id': 3389346, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/GBYgb.png?s=256&g=1', 'display_name': 'eat-sleep-code', 'link': 'https://stackoverflow.com/users/3389346/eat-sleep-code'}",True,47,1,-1,1669138424,1648536994,1669138424.0,71657677,CC BY-SA 4.0,https://stackoverflow.com/questions/71657677/html-5-validation-customization,HTML 5 Validation Customization,71662008.0,,,
3,"['html', 'three.js', '3d', 'frontend']","{'account_id': 24418796, 'reputation': 33, 'user_id': 18345342, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ab27568ea1b839f74ab140e0b5266e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'NadiaAli00098', 'link': 'https://stackoverflow.com/users/18345342/nadiaali00098'}",True,56,2,1,1669107700,1646150766,1646249897.0,71311353,CC BY-SA 4.0,https://stackoverflow.com/questions/71311353/how-do-you-create-an-object-from-points-in-order-to-be-able-to-insert-it-into-a,"How do you create an object from points, in order to be able to insert it into a GUI?",71328049.0,,,
4,"['html', 'forms', 'web', 'mobile', 'server']","{'account_id': 22752554, 'reputation': 1, 'user_id': 16912522, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56f918058788de27b0068af5039605f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kevin Myung', 'link': 'https://stackoverflow.com/users/16912522/kevin-myung'}",False,35,1,0,1669098703,1647806221,,71550196,CC BY-SA 4.0,https://stackoverflow.com/questions/71550196/formsubmit-users-are-reporting-500-server-errors,Formsubmit - Users are reporting 500 server errors,,,,
5,"['html', 'css', 'sass', 'less', 'tailwind-css']","{'account_id': 14391845, 'reputation': 171, 'user_id': 10518234, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-KSvP-D5NPVA/AAAAAAAAAAI/AAAAAAAAA8Q/kaupOZJMbLQ/photo.jpg?sz=256', 'display_name': 'Hello There', 'link': 'https://stackoverflow.com/users/10518234/hello-there'}",True,2928,4,2,1669085060,1648022320,,71583585,CC BY-SA 4.0,https://stackoverflow.com/questions/71583585/how-to-group-clases-in-css-tailwind,How to group clases in CSS - Tailwind,71583668.0,,,
6,"['html', 'css', 'accordion', 'bootstrap-5']","{'account_id': 13936308, 'reputation': 61, 'user_id': 10063225, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-h-ntt67znZ4/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7o6G3xP18Wp9nmzmuTTV9EZ2r5mwA/mo/photo.jpg?sz=256', 'display_name': 'Skiwo55', 'link': 'https://stackoverflow.com/users/10063225/skiwo55'}",True,1239,1,1,1669043688,1646381589,1669043688.0,71348359,CC BY-SA 4.0,https://stackoverflow.com/questions/71348359/multiple-collapse-bootstrap,Multiple Collapse Bootstrap,,,,
7,"['javascript', 'html', 'css', 'reactjs', 'input']","{'account_id': 19304669, 'reputation': 11, 'user_id': 14111763, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb2d8d22255c8d4113d1653a33ac24a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'pr0grara', 'link': 'https://stackoverflow.com/users/14111763/pr0grara'}",True,161,3,1,1669042645,1648416042,,71640408,CC BY-SA 4.0,https://stackoverflow.com/questions/71640408/trouble-with-input-styling-and-autofill,Trouble with &lt;input&gt; styling and autofill,71682924.0,,,
8,"['html', 'css', 'tailwind-css', 'auto-generate']","{'account_id': 68231, 'reputation': 1114, 'user_id': 199200, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/BnUu6.jpg?s=256&g=1', 'display_name': 'Schleichermann', 'link': 'https://stackoverflow.com/users/199200/schleichermann'}",False,393,2,1,1668879454,1647969160,,71576243,CC BY-SA 4.0,https://stackoverflow.com/questions/71576243/tailwind-css-styling-dynamically-created-html,Tailwind CSS: Styling Dynamically Created HTML,,,,
9,"['html', 'css', 'visual-studio-code']","{'account_id': 24464309, 'reputation': 1, 'user_id': 18384927, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/7162413370466546/picture?type=large', 'display_name': 'Giorgi Abelishvili', 'link': 'https://stackoverflow.com/users/18384927/giorgi-abelishvili'}",False,356,2,-2,1668842882,1646511181,,71365639,CC BY-SA 4.0,https://stackoverflow.com/questions/71365639/why-doesnt-visual-studio-code-class-attribute-work,why doesn&#39;t visual studio code class attribute work?,,,,
