,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from
0,"['html', 'css']","{'account_id': 7949830, 'reputation': 2592, 'user_id': 6000966, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-CBWU6IbBTGE/AAAAAAAAAAI/AAAAAAAAABo/ZmVPbtOluXA/photo.jpg?sz=256', 'display_name': 'Stephen Romero', 'link': 'https://stackoverflow.com/users/6000966/stephen-romero'}",True,11991,62517824.0,6,10,1669158491,1559348957,1592839378.0,56402991,CC BY-SA 4.0,https://stackoverflow.com/questions/56402991/how-to-use-css-counter-increment-for-dynamic-page-numbers,How to use CSS counter increment for dynamic page numbers,,,,
1,"['html', 'href', 'tel']","{'account_id': 194784, 'reputation': 674, 'user_id': 1895113, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/fpEZv.jpg?s=256&g=1', 'display_name': 'jimiayler', 'link': 'https://stackoverflow.com/users/1895113/jimiayler'}",True,5959,58278785.0,4,3,1669082759,1560190851,1560192674.0,56531612,CC BY-SA 4.0,https://stackoverflow.com/questions/56531612/use-of-parentheses-in-html-with-href-tel,Use of Parentheses in HTML with &quot;href=tel:&quot;,,,,
2,"['javascript', 'html', 'node.js']","{'account_id': 13877036, 'reputation': 38, 'user_id': 10018426, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10214632558200424/picture?type=large', 'display_name': 'Diego Andres Castillo Villalon', 'link': 'https://stackoverflow.com/users/10018426/diego-andres-castillo-villalon'}",False,437,,1,0,1669058618,1560108434,1669058618.0,56517756,CC BY-SA 4.0,https://stackoverflow.com/questions/56517756/how-to-load-a-javascript-file-on-the-browser-with-a-html-using-node-js,How to load a javascript file on the browser with a html using node.js,,,,
3,"['python', 'html', 'customization', 'bokeh', 'legend']","{'account_id': 12050535, 'reputation': 1610, 'user_id': 8813699, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a357d03ee3b56bb47c9ce999a1451e9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'sehan2', 'link': 'https://stackoverflow.com/users/8813699/sehan2'}",True,1262,56825812.0,1,1,1668804138,1561902486,1668804138.0,56825350,CC BY-SA 4.0,https://stackoverflow.com/questions/56825350/how-to-add-one-legend-that-controlls-multiple-bokeh-figures,How to add one legend that controlls multiple bokeh figures?,,,,
4,"['html', 'css']","{'account_id': 128202, 'reputation': 3815, 'user_id': 325868, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/3e28f3fb861ffc63569c2c4927de718c?s=256&d=identicon&r=PG', 'display_name': 'LeO', 'link': 'https://stackoverflow.com/users/325868/leo'}",True,713,56514494.0,6,1,1668679007,1560080938,,56514331,CC BY-SA 4.0,https://stackoverflow.com/questions/56514331/how-to-display-browsers-screen-width,How to display browsers screen width?,,,,
5,"['html', 'css', 'border']","{'account_id': 10282246, 'reputation': 319, 'user_id': 7586897, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/9f8b7a148f0de5b8eb410e649d5d7e14?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joey Arnanzo', 'link': 'https://stackoverflow.com/users/7586897/joey-arnanzo'}",True,7803,56407368.0,2,6,1668440768,1559394530,,56407055,CC BY-SA 4.0,https://stackoverflow.com/questions/56407055/create-wavy-borders-in-css-for-top-and-bottom-borders,Create wavy borders in CSS for top and bottom borders,,,,
6,"['html', 'css', 'flexbox']","{'account_id': 1489052, 'reputation': 467, 'user_id': 1396625, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/d9657043da5e7074495538808d1c38e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Barto', 'link': 'https://stackoverflow.com/users/1396625/barto'}",False,7661,,2,0,1667912680,1561365913,1561365941.0,56732889,CC BY-SA 4.0,https://stackoverflow.com/questions/56732889/css-display-elements-in-columns,CSS - display elements in columns,,,,
7,"['html', 'accessibility', 'single-page-application', 'logout']","{'account_id': 1390639, 'reputation': 22665, 'user_id': 1321564, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f61fbcc7c59e134d888f2e34cd216658?s=256&d=identicon&r=PG', 'display_name': 'Benjamin M', 'link': 'https://stackoverflow.com/users/1321564/benjamin-m'}",True,1723,56489836.0,2,0,1667591954,1559864473,1667591954.0,56486333,CC BY-SA 4.0,https://stackoverflow.com/questions/56486333/logout-route-or-function-for-accessibility-in-a-spa,Logout route or function for accessibility in a SPA,,,,
8,"['html', 'accessibility', 'wcag']","{'account_id': 4403342, 'reputation': 500, 'user_id': 3588375, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hans Kindberg', 'link': 'https://stackoverflow.com/users/3588375/hans-kindberg'}",False,122,,0,0,1667591936,1560929415,1667591936.0,56662299,CC BY-SA 4.0,https://stackoverflow.com/questions/56662299/accessibility-modal-forms-with-ajax,Accessibility: modal forms with ajax,,,,
9,"['html', 'accessibility', 'voiceover']","{'account_id': 2395120, 'reputation': 121, 'user_id': 2094063, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zPXNY.jpg?s=256&g=1', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/2094063/michael'}",False,45,,1,0,1667591888,1561233075,1667591888.0,56718664,CC BY-SA 4.0,https://stackoverflow.com/questions/56718664/can-voice-over-on-mobile-web-pages-be-guided-in-any-way,Can Voice Over on mobile web pages be guided in any way?,,,,
10,"['javascript', 'html', 'vue.js', 'validation']","{'account_id': 13534960, 'reputation': 3151, 'user_id': 9764412, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wK67e.jpg?s=256&g=1', 'display_name': 'Axel', 'link': 'https://stackoverflow.com/users/9764412/axel'}",True,1825,,2,2,1667251750,1559725878,1667251750.0,56457486,,https://stackoverflow.com/questions/56457486/is-there-a-way-to-validate-html-syntax-in-vue,Is there a way to validate HTML syntax in Vue?,1667251781.0,Duplicate,,
11,"['javascript', 'html', 'web-development-server', 'session-storage']","{'account_id': 13752666, 'reputation': 39, 'user_id': 9924384, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-uxCKVzxsUgM/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq1Np0b15LalFxqxyBZ1y50ahLe2cQ/mo/photo.jpg?sz=256', 'display_name': 'MissXToTheT', 'link': 'https://stackoverflow.com/users/9924384/missxtothet'}",True,1290,56824209.0,2,1,1666481749,1561891043,1561915551.0,56824164,,https://stackoverflow.com/questions/56824164/how-to-use-a-function-as-value-in-session-storage,How to use a function as value in Session storage,1561930855.0,Duplicate,,
12,"['javascript', 'html', 'angularjs']","{'account_id': 15988863, 'reputation': 31, 'user_id': 11538541, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-WYLthq_HBUo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfhezrIid8kUH8EpgcKdlTgq_VFzg/mo/photo.jpg?sz=256', 'display_name': 'Roopam Gupta', 'link': 'https://stackoverflow.com/users/11538541/roopam-gupta'}",True,3737,,5,0,1666479774,1561614040,1561647227.0,56784582,CC BY-SA 4.0,https://stackoverflow.com/questions/56784582/how-to-restrict-user-to-enter-date-manually-in-date-field,How to restrict user to enter date manually in date field,,,,
13,"['html', 'mysql', 'sql']","{'account_id': 3971924, 'reputation': 4233, 'user_id': 3276292, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/b2fNL.jpg?s=256&g=1', 'display_name': 'TRomesh', 'link': 'https://stackoverflow.com/users/3276292/tromesh'}",True,202,56713886.0,1,2,1666014368,1560474509,,56590219,CC BY-SA 4.0,https://stackoverflow.com/questions/56590219/how-to-omit-html-tags-in-a-mysql-table-attribute-while-doing-a-select,How to omit html tags in a mysql table attribute while doing a select,,,,
14,"['javascript', 'html', 'http', 'xmlhttprequest', 'httpresponse']","{'account_id': 13635217, 'reputation': 143, 'user_id': 9889643, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37648d8fd422b661368dcd19f080ef3e?s=256&d=identicon&r=PG&f=1', 'display_name': 'mina nageh', 'link': 'https://stackoverflow.com/users/9889643/mina-nageh'}",False,8820,,2,0,1665957830,1561072292,1561075201.0,56694946,CC BY-SA 4.0,https://stackoverflow.com/questions/56694946/how-can-i-parse-an-html-response-text-of-an-xmlhttprequest-using-js,how can i Parse an HTML response text of an XMLHttpRequest using js?,,,,
15,"['html', 'autocomplete']","{'account_id': 15345109, 'reputation': 569, 'user_id': 11070778, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f01a010e6318832e18b915658be68a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Edward', 'link': 'https://stackoverflow.com/users/11070778/edward'}",False,495,,1,4,1665565545,1560099240,,56516575,CC BY-SA 4.0,https://stackoverflow.com/questions/56516575/how-to-include-autocomplete-street-address-with-address-line1-and-address-line2,How to include autocomplete street-address with address-line1 and address-line2 in form (semantics),,,,
16,"['html', 'css', 'github-pages']","{'account_id': 14075306, 'reputation': 164, 'user_id': 10167763, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-TNeoWo8q8_k/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7os8KSsLbsUbnOP3hKQhQxXwIt5wg/mo/photo.jpg?sz=256', 'display_name': 'Roshan Prabhakar', 'link': 'https://stackoverflow.com/users/10167763/roshan-prabhakar'}",True,2164,56471140.0,1,5,1665471630,1559790102,,56470398,CC BY-SA 4.0,https://stackoverflow.com/questions/56470398/mp4-file-stored-with-git-lfs-not-playing-in-github-pages,MP4 file stored with git lfs not playing in Github Pages,,,,
17,"['html', 'csv', 'google-chrome', 'download', 'anchor']","{'account_id': 3122918, 'reputation': 5100, 'user_id': 2642351, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://i.stack.imgur.com/GJKms.jpg?s=256&g=1', 'display_name': 'Temp O&#39;rary', 'link': 'https://stackoverflow.com/users/2642351/temp-orary'}",False,8071,,2,11,1665281260,1561495781,1561552444.0,56761809,CC BY-SA 4.0,https://stackoverflow.com/questions/56761809/downloading-opening-csv-file-using-google-chrome-it-changes-extension-of-csv,"Downloading/Opening .csv file using Google chrome, it changes extension of .csv file to .xls",,,,
18,"['javascript', 'jquery', 'html', 'jquery-ui', 'visualdesigner']","{'account_id': 13805671, 'reputation': 6714, 'user_id': 9964622, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bo9qD.jpg?s=256&g=1', 'display_name': 'The Dead Man', 'link': 'https://stackoverflow.com/users/9964622/the-dead-man'}",False,7651,,1,2,1665266575,1560339952,,56561486,CC BY-SA 4.0,https://stackoverflow.com/questions/56561486/flow-builder-visual-editor,Flow Builder (visual editor),,,,
19,"['c#', 'html', 'asp.net-mvc', 'razor', 'ienumerable']","{'account_id': 16069471, 'reputation': 65, 'user_id': 11598253, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-jrs1fHGpuPk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfyq6f_Y2H3Jo0rSWG1pRiCpgj1nw/mo/photo.jpg?sz=256', 'display_name': 'Dodsonnn', 'link': 'https://stackoverflow.com/users/11598253/dodsonnn'}",True,3361,56751228.0,2,-2,1664826425,1561455571,1561460287.0,56751044,,https://stackoverflow.com/questions/56751044/how-to-display-ienumerable-in-view,How to display IEnumerable in view?,1561456255.0,Duplicate,,
