,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from
0,"['javascript', 'html', 'css']","{'account_id': 13611942, 'reputation': 34868, 'user_id': 9819146, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ioXmnWNrB_w/AAAAAAAAAAI/AAAAAAAAADs/Q47JYDWDFyo/photo.jpg?sz=256', 'display_name': 'Maheer Ali', 'link': 'https://stackoverflow.com/users/9819146/maheer-ali'}",True,285,57534487.0,3,2,1669140611,1566025754,1566030760.0,57534100,CC BY-SA 4.0,https://stackoverflow.com/questions/57534100/how-to-separate-the-different-properties-of-filter-in-css,How to separate the different properties of filter in css?,,,,
1,"['javascript', 'jquery', 'html', 'bootstrap-4', 'checkvalidity']","{'account_id': 3625950, 'reputation': 5830, 'user_id': 3023588, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/fd141e5037264781f9284db406ff369a?s=256&d=identicon&r=PG&f=1', 'display_name': 'espresso_coffee', 'link': 'https://stackoverflow.com/users/3023588/espresso-coffee'}",True,1675,57694167.0,3,0,1669092808,1566999915,,57693937,CC BY-SA 4.0,https://stackoverflow.com/questions/57693937/how-to-focus-on-required-or-invalid-field,How to focus on required or invalid field?,,,,
2,"['html', 'css', 'nav']","{'account_id': 15531470, 'reputation': 759, 'user_id': 11204852, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-SyWjVVh8PJk/AAAAAAAAAAI/AAAAAAAAF5A/YuWhZgyCXsc/photo.jpg?sz=256', 'display_name': 'Alessandro Candeloro', 'link': 'https://stackoverflow.com/users/11204852/alessandro-candeloro'}",True,76,57426630.0,5,0,1669055509,1565339780,1669055509.0,57426305,CC BY-SA 4.0,https://stackoverflow.com/questions/57426305/navbar-for-mobile-doesnt-collapse-when-link-are-clicked,Navbar for mobile doesn&#39;t collapse when link are clicked,,,,
3,"['javascript', 'html', 'reactjs']","{'account_id': 1304537, 'reputation': 399, 'user_id': 1253769, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/4041d48677b2c09cba67432726f8a5fa?s=256&d=identicon&r=PG', 'display_name': 'Nathan Hall', 'link': 'https://stackoverflow.com/users/1253769/nathan-hall'}",True,2787,57383399.0,4,4,1669011675,1565122182,1565123010.0,57383319,CC BY-SA 4.0,https://stackoverflow.com/questions/57383319/what-html-element-to-use-for-react-root-dom-node,What html element to use for react root dom node?,,,,
4,"['javascript', 'jquery', 'html', 'css']","{'account_id': 14564313, 'reputation': 37, 'user_id': 11946102, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1145787128906190/picture?type=large', 'display_name': 'Slava Core', 'link': 'https://stackoverflow.com/users/11946102/slava-core'}",True,737,57555488.0,4,1,1668985011,1566212360,1566213856.0,57555403,CC BY-SA 4.0,https://stackoverflow.com/questions/57555403/how-change-content-on-click-some-item-from-list,How change content on click some item from list?,,,,
5,"['javascript', 'html', 'dom-events']","{'account_id': 16568737, 'reputation': 229, 'user_id': 11972553, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCQC3b0cUoRpE9hqXtxPMbqXIXAiR-Y4OvfuYX6LbE=k-s256', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/11972553/alex'}",True,15888,57641619.0,7,21,1668961908,1566680837,1566909367.0,57641554,,https://stackoverflow.com/questions/57641554/how-to-make-onclick-function-execute-only-once,How to make onclick function execute only once?,1668961896.0,Duplicate,,
6,"['python', 'html', 'button']","{'account_id': 16269614, 'reputation': 33, 'user_id': 11748655, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-axq2ojc7pHg/AAAAAAAAAAI/AAAAAAAADgg/nTVHwmVIvE8/photo.jpg?sz=256', 'display_name': 'Alino Ikonic Buddy', 'link': 'https://stackoverflow.com/users/11748655/alino-ikonic-buddy'}",True,4404,,1,1,1668869600,1565974784,,57528526,CC BY-SA 4.0,https://stackoverflow.com/questions/57528526/how-run-a-python-script-with-a-html-button,how run a python script with a html button?,,,,
7,"['javascript', 'html', 'regex', 'validation']","{'account_id': 13260503, 'reputation': 57, 'user_id': 11212450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4112cc62948bf17e9a416c44098f19a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stacky', 'link': 'https://stackoverflow.com/users/11212450/stacky'}",True,2417,57344126.0,3,0,1668748929,1564897014,1564897693.0,57344101,CC BY-SA 4.0,https://stackoverflow.com/questions/57344101/how-would-i-make-the-html5-input-to-accept-only-email-addresses-from-gmail-com-u,How would I make the html5 input to accept only email addresses from gmail.com using patter attribute?,,,,
8,"['javascript', 'html', 'web-component']","{'account_id': 11114804, 'reputation': 75, 'user_id': 8159429, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6015405466ccac40ac4c7ff4bc2c19ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'nobald282', 'link': 'https://stackoverflow.com/users/8159429/nobald282'}",True,1898,57543705.0,2,1,1667920084,1566123744,1566127565.0,57543618,CC BY-SA 4.0,https://stackoverflow.com/questions/57543618/custom-element-attribute-wont-update-component-state,custom element: attribute won&#39;t update component state,,,,
9,"['html', 'email', 'hyperlink', 'mailto', 'auto-populate']","{'account_id': 16476611, 'reputation': 1, 'user_id': 11904411, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad87c9d80bd9bffa3190085cbc6086f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'alfarodan', 'link': 'https://stackoverflow.com/users/11904411/alfarodan'}",False,8036,,2,0,1667905370,1565298952,,57420700,CC BY-SA 4.0,https://stackoverflow.com/questions/57420700/can-i-create-a-link-in-an-email-to-automatically-send-an-email-populated-with-sp,Can I create a link in an email to automatically send an email populated with specific information from the original email?,,,,
