,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
0,"['javascript', 'html', 'css']","{'account_id': 15902110, 'reputation': 5, 'user_id': 11474209, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-1mlpLVBB5zA/AAAAAAAAAAI/AAAAAAAAAww/pkq46vWJWkk/photo.jpg?sz=256', 'display_name': 'wANN', 'link': 'https://stackoverflow.com/users/11474209/wann'}",True,3123,3,0,1669144689,1579551416,1579551635.0,59830291,CC BY-SA 4.0,https://stackoverflow.com/questions/59830291/how-would-you-make-a-button-add-text-a-header-a-paragraph-on-click,How would you make a button add text/a header/a paragraph on-click?,,,,
1,"['html', 'css']","{'account_id': 17502823, 'reputation': 3, 'user_id': 12692688, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCcfwMVKyFclPdgN9F_jtuUEAtGEcCQp9aqZH9v=k-s256', 'display_name': 'Posi', 'link': 'https://stackoverflow.com/users/12692688/posi'}",True,1027,1,0,1669036097,1578710683,1669036097.0,59691209,CC BY-SA 4.0,https://stackoverflow.com/questions/59691209/problems-with-the-display-property-on-bootstrap-4,Problems with the Display property on Bootstrap 4,59691489.0,,,
2,"['javascript', 'html', 'css', 'typescript']","{'account_id': 15794942, 'reputation': 3224, 'user_id': 11397070, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZvsX6QPbv40/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfTpb79ZM_-uLtDAEQM-Fq8R-Xokw/mo/photo.jpg?sz=256', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/11397070/tom'}",False,464,1,1,1668823902,1578845177,,59705634,CC BY-SA 4.0,https://stackoverflow.com/questions/59705634/match-media-to-detect-preferred-color-scheme-isnt-working-for-safari,Match media to detect preferred color scheme isn&#39;t working for Safari,,,,
3,"['javascript', 'html', 'json', 'ajax', 'datatables']","{'account_id': 17003522, 'reputation': 1331, 'user_id': 12300287, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/v8TOr.jpg?s=256&g=1', 'display_name': 'Lukas', 'link': 'https://stackoverflow.com/users/12300287/lukas'}",True,165,1,1,1668535642,1578950232,1668535642.0,59724274,CC BY-SA 4.0,https://stackoverflow.com/questions/59724274/datatables-add-tag-to-column-based-on-another-attributes-value,DataTables add tag to column based on another attribute&#39;s value,59737211.0,,,
4,"['html', 'angular', 'angular-material']","{'account_id': 5330369, 'reputation': 894, 'user_id': 4251081, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wPgGr.jpg?s=256&g=1', 'display_name': 'Gaurav Panwar', 'link': 'https://stackoverflow.com/users/4251081/gaurav-panwar'}",True,1255,2,2,1668241926,1577996109,,59569471,CC BY-SA 4.0,https://stackoverflow.com/questions/59569471/change-event-is-not-firing-if-you-change-checked-value-programmatically-angu,(change) event is not firing if you change [checked] value programmatically angular,,,,
5,"['html', 'css', 'overflow']","{'account_id': 17234224, 'reputation': 35, 'user_id': 12478037, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10220532741366408/picture?type=large', 'display_name': 'Rachel Basulto', 'link': 'https://stackoverflow.com/users/12478037/rachel-basulto'}",True,229,3,1,1668177011,1578209393,1578222307.0,59597851,CC BY-SA 4.0,https://stackoverflow.com/questions/59597851/how-can-i-remove-a-blank-space-on-my-website,How can I remove a blank space on my website?,59597979.0,,,
6,"['javascript', 'jquery', 'html', 'jquery-mobile']","{'account_id': 5966831, 'reputation': 841, 'user_id': 4690404, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/b7e34f6e6290bdfcd4d983abe71d528e?s=256&d=identicon&r=PG&f=1', 'display_name': 'mitchelangelo', 'link': 'https://stackoverflow.com/users/4690404/mitchelangelo'}",True,138,2,0,1668014390,1578377828,1578386975.0,59623152,CC BY-SA 4.0,https://stackoverflow.com/questions/59623152/how-do-i-inject-radio-elements-into-the-panel,How do I inject radio elements into the panel?,59624945.0,,,
7,"['javascript', 'html', 'google-chrome', 'firefox', 'tensorflow.js']","{'account_id': 17445158, 'reputation': 176, 'user_id': 12646366, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4b9b61f1139456e69e46603f5496235?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bharat_K', 'link': 'https://stackoverflow.com/users/12646366/bharat-k'}",True,8806,2,8,1667426753,1578049313,1578117753.0,59577407,CC BY-SA 4.0,https://stackoverflow.com/questions/59577407/uncaught-in-promise-domexception-failed-to-execute-teximage2d-on-webgl2ren,Uncaught (in promise) DOMException: Failed to execute &#39;texImage2D&#39; on &#39;WebGL2RenderingContext&#39;: Tainted canvases may not be loaded,59590622.0,,,
8,"['html', 'css']","{'account_id': 8511040, 'reputation': 5856, 'user_id': 6381081, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/37363b7a90e8b31e9d32f20008a83a74?s=256&d=identicon&r=PG&f=1', 'display_name': 'Martin AJ', 'link': 'https://stackoverflow.com/users/6381081/martin-aj'}",True,3035,1,4,1667251912,1577872236,1667251900.0,59551452,CC BY-SA 4.0,https://stackoverflow.com/questions/59551452/how-to-set-rel-preload-in-css,How to set rel=preload in CSS?,,,,
9,"['html', 'accessibility', 'screen-readers', 'jaws-screen-reader']","{'account_id': 11227257, 'reputation': 103, 'user_id': 8236532, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5nXgX.jpg?s=256&g=1', 'display_name': 'Shaurya', 'link': 'https://stackoverflow.com/users/8236532/shaurya'}",True,450,2,-1,1666974686,1578050483,1666974686.0,59577707,CC BY-SA 4.0,https://stackoverflow.com/questions/59577707/how-can-i-get-jaws-screen-reader-to-read-as-underscore-instead-of-underli,How can I get JAWS screen reader to read &#39;_&#39; as &#39;underscore&#39; instead of &#39;underline&#39;?,59586726.0,,,
10,"['html', 'css', 'accessibility']","{'account_id': 4705902, 'reputation': 39, 'user_id': 3808064, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4bd0b7e37d65315eabd7cdd41844e986?s=256&d=identicon&r=PG&f=1', 'display_name': 'Irrevocable', 'link': 'https://stackoverflow.com/users/3808064/irrevocable'}",True,60,1,0,1666974633,1578085345,1666974633.0,59585305,CC BY-SA 4.0,https://stackoverflow.com/questions/59585305/why-does-a-box-obstruct-my-view-on-medium-com-when-using-chrome-dark-reader-exte,Why does a box obstruct my view on medium.com when using chrome dark reader extension,59586488.0,,,
11,"['html', 'angular', 'angular-material', 'accessibility']","{'account_id': 10857628, 'reputation': 37, 'user_id': 11995609, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b702e38db493cae09f351d782a18ccd?s=256&d=identicon&r=PG&f=1', 'display_name': 'user226150', 'link': 'https://stackoverflow.com/users/11995609/user226150'}",True,110,1,0,1666974592,1578086625,1666974592.0,59585528,,https://stackoverflow.com/questions/59585528/axe-on-angular-7,AXE on Angular 7+,,1578881945.0,Needs details or clarity,
12,"['html', 'accessibility', 'wai-aria', 'semantic-markup']","{'account_id': 2343939, 'reputation': 12006, 'user_id': 2054671, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/egwA7.jpg?s=256&g=1', 'display_name': 'gaurav5430', 'link': 'https://stackoverflow.com/users/2054671/gaurav5430'}",True,188,1,0,1666974571,1578162054,1666974571.0,59593580,CC BY-SA 4.0,https://stackoverflow.com/questions/59593580/semantic-html-autocomplete-results-in-combobox,semantic html - autocomplete results in combobox,,,,
13,"['html', 'accessibility', 'wai-aria', 'nvda']","{'account_id': 17582971, 'reputation': 41, 'user_id': 12756354, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09b0cf37f74cee53d0b59f24f4ada56b?s=256&d=identicon&r=PG&f=1', 'display_name': 'bbrennan', 'link': 'https://stackoverflow.com/users/12756354/bbrennan'}",True,1157,2,4,1666974530,1579629786,1666974530.0,59846806,CC BY-SA 4.0,https://stackoverflow.com/questions/59846806/should-text-ever-be-focusable-for-accessibility-im-specifically-thinking-about,Should text ever be focusable for accessibility? I&#39;m specifically thinking about key-value pairs,,,,
14,"['html', 'accessibility', 'wcag', 'wcag2.0']","{'account_id': 2283290, 'reputation': 113, 'user_id': 2007920, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4fddb12031ca18db5ba591579ea6bd64?s=256&d=identicon&r=PG', 'display_name': 'user2007920', 'link': 'https://stackoverflow.com/users/2007920/user2007920'}",True,931,2,0,1666974508,1579905272,1666974508.0,59904544,CC BY-SA 4.0,https://stackoverflow.com/questions/59904544/accessibility-and-links-that-are-buttons-and-vice-versa,Accessibility and links that are buttons and vice versa,,,,
15,"['html', 'accessibility', 'wai-aria', 'jaws-screen-reader']","{'account_id': 4432730, 'reputation': 31, 'user_id': 8145632, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/62531a891c2d94710ccb04ce18a1ae5c?s=256&d=identicon&r=PG&f=1', 'display_name': 'stephanie', 'link': 'https://stackoverflow.com/users/8145632/stephanie'}",False,440,1,1,1666887891,1579647809,1666887891.0,59850478,CC BY-SA 4.0,https://stackoverflow.com/questions/59850478/what-is-the-proper-html-and-aria-construction-of-a-menu-with-checkboxes-that-wor,What is the proper HTML and ARIA construction of a menu with checkboxes that works with JAWS?,,,,
16,"['html', 'accessibility', 'wai-aria', 'nvda']","{'account_id': 5032309, 'reputation': 891, 'user_id': 4042141, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/a9a7cbfc5e683e46c836ae5ee1603751?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hemant Malpote', 'link': 'https://stackoverflow.com/users/4042141/hemant-malpote'}",True,6145,3,4,1666887854,1580372599,1666887854.0,59981668,CC BY-SA 4.0,https://stackoverflow.com/questions/59981668/aria-label-is-not-working-in-chrome-and-firefox-with-nvda,Aria-label is not working in Chrome and Firefox with NVDA,,,,
17,"['javascript', 'html', 'reactjs', 'antd']","{'account_id': 17645817, 'reputation': 417, 'user_id': 12807273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ebb1d34a7c91f85a225ae896442b1b2d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris Eikrem', 'link': 'https://stackoverflow.com/users/12807273/chris-eikrem'}",True,3110,4,1,1666787081,1580311642,1580313053.0,59970334,CC BY-SA 4.0,https://stackoverflow.com/questions/59970334/align-menu-item-to-bottom-inside-a-sider,Align Menu.Item to bottom inside a Sider,,,,
18,"['javascript', 'html', 'webrtc', 'simplewebrtc']","{'account_id': 17516329, 'reputation': 71, 'user_id': 12703279, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-04h3Zrol_a0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdqiAxiEPnypyhKm3E7_H7lQFU6YQ/photo.jpg?sz=256', 'display_name': 'Tut neil', 'link': 'https://stackoverflow.com/users/12703279/tut-neil'}",False,1404,1,4,1666720997,1578908457,,59713933,CC BY-SA 4.0,https://stackoverflow.com/questions/59713933/i-want-to-do-peer-to-peer-video-chat-through-webrtc-by-using-pure-javascript,I want to do peer to peer video Chat through webRTC by using pure javaScript,,,,
19,"['html', 'css']","{'account_id': 14541180, 'reputation': 105, 'user_id': 10502846, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c63d0c7596005ed3d6d72f0ce1958dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris Ware', 'link': 'https://stackoverflow.com/users/10502846/chris-ware'}",True,3046,1,5,1666598740,1579017371,1579039014.0,59737438,CC BY-SA 4.0,https://stackoverflow.com/questions/59737438/how-to-create-vertical-lines-spaced-out-evenly-as-background-using-css,How to create vertical lines spaced out evenly as background using css?,59737593.0,,,
