,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
0,"['javascript', 'html', 'reactjs', 'if-statement', 'selection-api']","{'account_id': 23235966, 'reputation': 63, 'user_id': 17325971, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8v0Zy.jpg?s=256&g=1', 'display_name': 'David Abramov', 'link': 'https://stackoverflow.com/users/17325971/david-abramov'}",True,93,69874949.0,1,0,1669018456,1636233674,1669018456.0,69868000,CC BY-SA 4.0,https://stackoverflow.com/questions/69868000/event-onkeydown-work-incorrectly-in-react-app,Event &quot;OnKeyDown&#39;&#39; work incorrectly in react App,,,
1,"['javascript', 'html', 'reactjs', 'onkeydown', 'selection-api']","{'account_id': 23235966, 'reputation': 63, 'user_id': 17325971, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8v0Zy.jpg?s=256&g=1', 'display_name': 'David Abramov', 'link': 'https://stackoverflow.com/users/17325971/david-abramov'}",True,148,69867455.0,1,1,1669018424,1636182650,1669018424.0,69862082,CC BY-SA 4.0,https://stackoverflow.com/questions/69862082/event-onkeydown-fires-only-once-in-react-app,Event “OnKeyDown” fires only once in react app,,,
2,"['javascript', 'html', 'angular', 'angular-material']","{'account_id': 22825754, 'reputation': 59, 'user_id': 16975051, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw51CMT0JuuMbFlKblz9kEioGTWocPvEl7_BWze=k-s256', 'display_name': 'Jade', 'link': 'https://stackoverflow.com/users/16975051/jade'}",True,1082,69953594.0,3,2,1668940025,1636621331,1636654251.0,69925623,CC BY-SA 4.0,https://stackoverflow.com/questions/69925623/how-to-show-only-date-icon-in-native-html-element,How to Show only date icon in native HTML element?,,,
3,"['html', 'css', 'django', 'django-templates']","{'account_id': 22308116, 'reputation': 25, 'user_id': 16532505, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzWi8iMio1AdNFlZDC6q7j2Fye1ZiFdD0Yw5sKn=k-s256', 'display_name': 'cr_untilted ', 'link': 'https://stackoverflow.com/users/16532505/cr-untilted'}",False,191,,0,0,1668919820,1637712262,1668919820.0,70089300,CC BY-SA 4.0,https://stackoverflow.com/questions/70089300/setting-a-css-variable-in-django,Setting a CSS variable in Django,,,
4,"['html', 'css', 'button', 'flexbox', 'overflow']","{'account_id': 7809173, 'reputation': 45, 'user_id': 16799703, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00c39af29bf00f91eb9bc67b66919165?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kay', 'link': 'https://stackoverflow.com/users/16799703/kay'}",True,705,70159312.0,2,0,1668609481,1638192682,1668609481.0,70155515,CC BY-SA 4.0,https://stackoverflow.com/questions/70155515/css-overflow-hidden-not-working-with-button,CSS overflow: hidden not working with button,,,
5,"['javascript', 'html']","{'account_id': 23502591, 'reputation': 9, 'user_id': 17552293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/815cbc55bca53b16a49f8b25bc3b741e?s=256&d=identicon&r=PG', 'display_name': 'Scully78', 'link': 'https://stackoverflow.com/users/17552293/scully78'}",True,100,,3,-1,1668471093,1638281189,,70170689,CC BY-SA 4.0,https://stackoverflow.com/questions/70170689/running-a-javacript-code-on-an-html-page,Running a Javacript code on an HTML Page?,,,
6,"['javascript', 'html', 'forms', 'dom', 'text']","{'account_id': 11325365, 'reputation': 1069, 'user_id': 8304458, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Kz2a2.png?s=256&g=1', 'display_name': 'ADAMJR', 'link': 'https://stackoverflow.com/users/8304458/adamjr'}",True,1394,70800591.0,4,4,1668410772,1636827004,1636844433.0,69956977,CC BY-SA 4.0,https://stackoverflow.com/questions/69956977/html-contenteditable-keep-caret-position-when-inner-html-changes,HTML contenteditable: Keep Caret Position When Inner HTML Changes,,,
7,"['javascript', 'html']","{'account_id': 23410628, 'reputation': 21, 'user_id': 17472388, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/439ca8a159aa06c2cad7697925a5aada?s=256&d=identicon&r=PG', 'display_name': 'Theophilus', 'link': 'https://stackoverflow.com/users/17472388/theophilus'}",True,621,,2,2,1668400762,1637513389,1665749071.0,70056642,CC BY-SA 4.0,https://stackoverflow.com/questions/70056642/how-do-i-disable-a-dropdown-menu-based-on-another-dropdown-menu-value,How do I disable a dropdown menu based on another dropdown menu value,,,
8,"['javascript', 'html', 'jquery', 'blazor', 'blazor-webassembly']","{'account_id': 2263583, 'reputation': 352, 'user_id': 2490421, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/BA6Pr.jpg?s=256&g=1', 'display_name': 'Reptar', 'link': 'https://stackoverflow.com/users/2490421/reptar'}",True,472,70071566.0,2,0,1668306892,1637603162,1637607596.0,70070199,CC BY-SA 4.0,https://stackoverflow.com/questions/70070199/blazor-prevent-sibling-event-from-firing-onclick-onfocusout,Blazor - Prevent sibling event from firing ( onclick &gt; onfocusout ),,,
9,"['html', 'iframe', 'jquery-select2']","{'account_id': 23488830, 'reputation': 51, 'user_id': 17540080, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ecec885bccace8160ed20d01aaa46a6d?s=256&d=identicon&r=PG', 'display_name': 'Alex Fatun', 'link': 'https://stackoverflow.com/users/17540080/alex-fatun'}",False,113,,0,0,1667838233,1638184129,1638794448.0,70153636,CC BY-SA 4.0,https://stackoverflow.com/questions/70153636/how-can-i-make-select2-showing-above-the-iframe,How can i make select2 showing above the iframe?,,,
