,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from
0,"['javascript', 'html', 'visual-studio-code', 'prettier']","{'account_id': 20185350, 'reputation': 91, 'user_id': 14804828, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjMfBp2SxcjhYagGtKrQvDetH0kJ7X77_PvZ6m-=k-s256', 'display_name': 'John James', 'link': 'https://stackoverflow.com/users/14804828/john-james'}",True,4511,70242338.0,1,6,1669023354,1638763247,1669023354.0,70240729,CC BY-SA 4.0,https://stackoverflow.com/questions/70240729/how-can-i-configure-prettier-vs-codes-settings-json-file-to-format-both-javas,How can I configure Prettier &amp; VS Code&#39;s settings.json file to format both JavaScript &amp; HTML documents?,,,,
1,"['html', 'kotlin', 'kotlin-js']","{'account_id': 14288488, 'reputation': 171, 'user_id': 11273743, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed46189ec43836978e5b00548bba1f8a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew Kuleshov', 'link': 'https://stackoverflow.com/users/11273743/andrew-kuleshov'}",False,120,,2,0,1668961715,1638364218,,70184825,CC BY-SA 4.0,https://stackoverflow.com/questions/70184825/style-attribute-for-html-elements-in-kotlinjs,Style attribute for HTML elements in KotlinJS,,,,
2,"['javascript', 'html', 'reactjs', 'iframe', 'create-react-app']","{'account_id': 22399642, 'reputation': 604, 'user_id': 16610359, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iJ9gb.jpg?s=256&g=1', 'display_name': 'InterstellarX', 'link': 'https://stackoverflow.com/users/16610359/interstellarx'}",True,9430,70807924.0,8,24,1668884966,1640632658,,70499543,CC BY-SA 4.0,https://stackoverflow.com/questions/70499543/create-react-app-creates-this-iframe-that-prevents-me-from-clicking-or-editing,Create-React-App creates this &lt;iframe&gt; that prevents me from clicking or editing directly the app unless I delete it in the elements browswer editor,,,,
3,"['javascript', 'html']","{'account_id': 14052586, 'reputation': 11, 'user_id': 10150897, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Z0tva_IxwkY/AAAAAAAAAAI/AAAAAAAAAFk/PBrN0SJzDAw/photo.jpg?sz=256', 'display_name': 'immeckro', 'link': 'https://stackoverflow.com/users/10150897/immeckro'}",True,97,70465174.0,1,0,1668656735,1640278081,1640278561.0,70465082,CC BY-SA 4.0,https://stackoverflow.com/questions/70465082/generate-html-table-from-json-url-with-data-from-key-value-also-from-parent-wit,"Generate html table from json url with data from key, value also from parent without key",,,,
4,"['html', 'preview', 'head']","{'account_id': 20961011, 'reputation': 59, 'user_id': 15400452, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/L6Z1p.png?s=256&g=1', 'display_name': 'Taha Paracha', 'link': 'https://stackoverflow.com/users/15400452/taha-paracha'}",True,44,70464750.0,2,0,1668441815,1640276026,1668441815.0,70464708,CC BY-SA 4.0,https://stackoverflow.com/questions/70464708/im-trying-to-make-a-open-graph-meta-tags-social-media-card-for-my-site-with,"I&#39;m trying to make a &quot;Open Graph Meta Tags /Social-Media card&quot; for my site, with a logo too, however my logo ins&#39;t showing",,,,
5,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 14970941, 'reputation': 253, 'user_id': 10807847, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12301bc0b13a03bc853b7050349c0426?s=256&d=identicon&r=PG&f=1', 'display_name': '&#192;tishking', 'link': 'https://stackoverflow.com/users/10807847/%c3%80tishking'}",False,1541,,2,3,1668403690,1639306380,,70322886,CC BY-SA 4.0,https://stackoverflow.com/questions/70322886/react-force-horizontal-scrolling-as-vertical-scroll-when-reaching-element-view,React Force horizontal scrolling as vertical scroll when reaching element view,,,,
6,"['javascript', 'html', 'css', 'url']","{'account_id': 23555152, 'reputation': 19, 'user_id': 17597265, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4aba327ee1e3fa82b7ab3f391fc5825e?s=256&d=identicon&r=PG', 'display_name': 'Saantuu', 'link': 'https://stackoverflow.com/users/17597265/saantuu'}",True,305,70338872.0,1,-1,1668244150,1639417454,,70338807,CC BY-SA 4.0,https://stackoverflow.com/questions/70338807/how-to-use-a-question-mark-in-url,How to use a question mark in url?,,,,
7,"['javascript', 'html']","{'account_id': 23608782, 'reputation': 21, 'user_id': 17644108, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34b1d0fdac61fae3c3b47b652fc065cb?s=256&d=identicon&r=PG', 'display_name': 'mccal6304', 'link': 'https://stackoverflow.com/users/17644108/mccal6304'}",True,205,,4,2,1668119457,1639134915,,70303693,CC BY-SA 4.0,https://stackoverflow.com/questions/70303693/javascript-when-element-is-clicked-add-1-to-score,Javascript - When element is clicked add 1 to score,,,,
8,"['python', 'html', 'web-scraping', 'insert', 'tags']","{'account_id': 23704963, 'reputation': 51, 'user_id': 17727597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2273028127bbe52fdc0aef963890c974?s=256&d=identicon&r=PG', 'display_name': 'ChameleonNYC', 'link': 'https://stackoverflow.com/users/17727597/chameleonnyc'}",False,40,,1,2,1668040827,1640320038,,70469563,CC BY-SA 4.0,https://stackoverflow.com/questions/70469563/entire-website-nested-in-one-html-tag-disrupts-python-web-scraper,Entire Website Nested in One HTML Tag Disrupts Python Web Scraper,,,,
9,"['html', 'css', 'z-index', 'positioning', 'visual-web-developer']","{'account_id': 13469832, 'reputation': 25, 'user_id': 17695937, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgLrzIUa2oBSU8T4hW0spVqyR5RAa4dH4H_5PxC0Q=k-s256', 'display_name': 'thang truong', 'link': 'https://stackoverflow.com/users/17695937/thang-truong'}",True,402,70439956.0,2,1,1667920254,1640109676,1640110068.0,70439774,CC BY-SA 4.0,https://stackoverflow.com/questions/70439774/z-index-does-not-work-properly-even-when-setting-position-elements-and-z-index,Z-index does not work properly even when setting position elements and z-index?,,,,
