,word,count
0,css,1670
1,javascript,1638
2,image,1409
3,text,1176
4,quot,970
5,tag,658
6,gt,624
7,bootstrap,610
8,jquery,523
9,content,513
10,background,479
11,position,417
12,change,395
13,size,389
14,menu,388
15,link,380
16,click,375
17,scroll,361
18,line,358
19,width,352
20,display,345
21,height,333
22,work,321
23,event,321
24,script,319
25,lt,319
26,style,318
27,parent,314
28,php,313
29,python,307
30,video,306
31,bar,298
32,container,298
33,field,296
34,box,287
35,animation,284
36,time,279
37,browser,262
38,problem,260
39,space,259
40,react,256
41,user,252
42,hover,251
43,screen,249
44,iframe,237
45,border,235
46,header,232
47,option,229
48,side,227
49,navbar,222
50,child,221
51,show,220
52,django,219
53,custom,214
54,name,213
55,attribute,210
56,json,205
57,checkbox,203
58,template,203
59,issue,197
60,website,196
61,item,191
62,id,189
63,doesn,188
64,canvas,182
65,view,182
66,cannot,181
67,search,180
68,svg,179
69,window,179
70,icon,174
71,web,173
72,webpage,173
73,grid,171
74,index,170
75,center,168
76,select,164
77,auto,162
78,google,160
79,flask,159
80,body,158
81,database,157
82,use,157
83,drop,156
84,divs,154
85,radio,154
86,selenium,154
87,chrome,153
88,access,153
89,slider,152
90,site,151
91,load,149
92,effect,147
93,server,145
94,submit,144
95,modal,138
96,app,138
97,post,137
98,top,137
99,api,136
100,tab,134
101,carousel,131
102,bottom,131
103,navigation,131
104,label,130
105,document,130
106,layout,129
107,dom,129
108,path,128
109,footer,125
110,get,123
111,message,123
112,block,122
113,section,122
114,default,121
115,email,121
116,request,119
117,margin,118
118,span,114
119,flexbox,110
120,url,107
121,end,105
122,transition,103
123,amp,102
124,pdf,102
125,validation,101
126,card,101
127,href,99
128,chart,97
129,dropdown,97
130,cell,96
131,img,94
132,result,92
133,filter,91
134,selector,90
135,anchor,90
136,align,90
137,popup,88
138,query,88
139,area,88
140,typeerror,88
141,data,87
142,sidebar,87
143,columns,86
144,vue,86
145,wordpress,86
146,mode,85
147,part,84
148,response,82
149,source,82
150,extension,82
151,hide,81
152,toggle,81
153,right,80
154,folder,79
155,focus,79
156,print,79
157,title,79
158,picture,78
159,tailwind,78
160,map,77
161,font,77
162,format,77
163,word,75
164,textarea,75
165,condition,74
166,mouse,74
167,selection,74
168,scrollbar,73
169,range,72
170,call,71
171,design,71
172,cursor,71
173,download,70
174,information,70
175,src,69
176,state,68
177,td,68
178,prevent,67
179,order,67
180,html5,67
181,variable,67
182,statement,67
183,application,67
184,safari,66
185,audio,66
186,create,66
187,render,65
188,trouble,65
189,inline,65
190,beautifulsoup,64
191,isn,63
192,module,63
193,xpath,63
194,material,62
195,place,62
196,circle,62
197,action,61
198,location,61
199,help,60
200,viewport,60
201,ajax,59
202,transform,59
203,progress,59
204,product,58
205,paragraph,58
206,firefox,58
207,reactjs,57
208,vanilla,57
209,left,57
210,login,56
211,add,56
212,gradient,55
213,character,55
214,onclick,55
215,tooltip,54
216,storage,53
217,laravel,53
218,mobile,52
219,check,52
220,outlook,52
