,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
0,"['javascript', 'html', 'vue.js', 'frontend', 'screen-readers']","{'account_id': 21887936, 'reputation': 3, 'user_id': 16175346, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/819a30d1d558021f92ed47f2c17eb392?s=256&d=identicon&r=PG&f=1', 'display_name': 'janesbeat', 'link': 'https://stackoverflow.com/users/16175346/janesbeat'}",True,110,3,0,1669110563,1623239721,1623244679.0,67903657,CC BY-SA 4.0,https://stackoverflow.com/questions/67903657/how-can-i-determine-the-order-in-which-text-is-read-by-a-screen-reader,How can I determine the order in which text is read by a screen reader?,,,
1,"['javascript', 'html', 'css']","{'account_id': 14985294, 'reputation': 259, 'user_id': 10818030, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/307a74842f8bc804bc4d9a8f1c549194?s=256&d=identicon&r=PG&f=1', 'display_name': 'Casey Cling', 'link': 'https://stackoverflow.com/users/10818030/casey-cling'}",True,19520,3,1,1668908813,1622698292,1622715414.0,67815853,CC BY-SA 4.0,https://stackoverflow.com/questions/67815853/how-do-i-make-an-image-full-screen-on-click,How do I make an image full screen on click?,67816263.0,,
2,"['html', 'reactjs', 'typescript', 'webrtc', 'capturestream']","{'account_id': 17993335, 'reputation': 731, 'user_id': 13076945, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhNl2d6arYh7cEgzgr0xCQEjSkEzUtPX4qELrLGug=k-s256', 'display_name': 'Nithin Sai', 'link': 'https://stackoverflow.com/users/13076945/nithin-sai'}",True,1244,2,3,1668904442,1624087929,1668904442.0,68044611,,https://stackoverflow.com/questions/68044611/property-capturestream-does-not-exist-on-type-htmlvideoelement,Property &#39;captureStream&#39; does not exist on type &#39;HTMLVideoElement&#39;,68044674.0,1624107773.0,Duplicate
3,"['python', 'html', 'selenium']","{'account_id': 20696555, 'reputation': 91, 'user_id': 15196625, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiEzzAMuaN3jTeRgYKrZfiejpzEnc_-zN13qgmS=k-s256', 'display_name': 'ErsterImChat', 'link': 'https://stackoverflow.com/users/15196625/ersterimchat'}",True,2020,1,-2,1668555683,1622736164,1668555579.0,67824928,CC BY-SA 4.0,https://stackoverflow.com/questions/67824928/get-text-from-an-element-with-selenium-python,Get Text from an element with Selenium (Python),67825000.0,,
4,"['html', 'razor', 'blazor']","{'account_id': 12520946, 'reputation': 376, 'user_id': 9112327, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-8kIl0ZTemvk/AAAAAAAAAAI/AAAAAAAAAFg/wO9AJ5YTMAw/photo.jpg?sz=256', 'display_name': 'Zhuravlev A.', 'link': 'https://stackoverflow.com/users/9112327/zhuravlev-a'}",True,918,3,2,1668460643,1623562218,1623563664.0,67955176,CC BY-SA 4.0,https://stackoverflow.com/questions/67955176/cant-apply-plain-html-class-to-a-blazor-component,Can&#39;t apply plain HTML class to a Blazor component,67955470.0,,
5,"['html', 'seo', 'meta-tags', 'google-sites', 'sites']","{'account_id': 22033372, 'reputation': 1, 'user_id': 16300291, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae9fcb6203544206813aeefe51f19dae?s=256&d=identicon&r=PG&f=1', 'display_name': 'pomorobotics', 'link': 'https://stackoverflow.com/users/16300291/pomorobotics'}",True,2321,2,0,1668349924,1624471039,,68104974,CC BY-SA 4.0,https://stackoverflow.com/questions/68104974/adding-meta-tags-on-google-sites,Adding meta tags on Google Sites,,,
6,"['html', 'css', 'responsive-design', 'menu', 'responsive']","{'account_id': 20020127, 'reputation': 33, 'user_id': 14675260, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10221217959550747/picture?type=large', 'display_name': 'Rumeysa Gelgi', 'link': 'https://stackoverflow.com/users/14675260/rumeysa-gelgi'}",False,260,1,1,1668307114,1623254003,,67907651,CC BY-SA 4.0,https://stackoverflow.com/questions/67907651/css-responsive-font-size-doesnt-look-responsive-on-safari-browser,CSS: Responsive font-size doesn&#39;t look responsive on Safari browser,,,
7,"['html', 'reactjs', 'typescript']","{'account_id': 1975776, 'reputation': 2512, 'user_id': 1773592, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/6f0349bd99a58e30ae88b11111696144?s=256&d=identicon&r=PG', 'display_name': 'schoon', 'link': 'https://stackoverflow.com/users/1773592/schoon'}",True,570,3,1,1667987769,1623663567,,67967973,CC BY-SA 4.0,https://stackoverflow.com/questions/67967973/in-react-how-do-i-automatically-open-another-page,In react how do I automatically open another page?,67969269.0,,
8,"['html', 'css', 'elasticsearch']","{'account_id': 21556928, 'reputation': 290, 'user_id': 15892008, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1bcf2c8251af70d269ac20fd6e6c2d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Python-97', 'link': 'https://stackoverflow.com/users/15892008/python-97'}",False,249,0,2,1667734359,1622890678,1623114705.0,67848836,CC BY-SA 4.0,https://stackoverflow.com/questions/67848836/how-can-i-change-the-logo-in-kibana,How can I change the logo in Kibana?,,,
9,"['javascript', 'html', 'r', 'r-markdown', 'crosstalk']","{'account_id': 13487942, 'reputation': 918, 'user_id': 9731173, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c15e4d8885c2c7a2b01b362aa4f9064?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pake', 'link': 'https://stackoverflow.com/users/9731173/pake'}",False,177,0,1,1667618018,1624146564,,68051574,CC BY-SA 4.0,https://stackoverflow.com/questions/68051574/how-can-i-use-crosstalk-to-produce-a-client-side-summary-table-and-graphics-with,How can I use crosstalk to produce a client-side summary table and graphics with filters?,,,
