,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from
0,"['html', 'undefined', 'add', 'phaser-framework']","{'account_id': 14108548, 'reputation': 1, 'user_id': 10191985, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ztGfqtyY0kM/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7oO0LEhRM1acE-LdHXfPyCwyrXlew/mo/photo.jpg?sz=256', 'display_name': 'Sanju Siva', 'link': 'https://stackoverflow.com/users/10191985/sanju-siva'}",False,668,2,0,1669155889,1582024544,1643958911.0,60279645,CC BY-SA 4.0,https://stackoverflow.com/questions/60279645/uncaught-typeerror-cannot-read-property-add-of-undefined-phaser-3-platformer,Uncaught TypeError: Cannot read property &#39;add&#39; of undefined phaser 3 platformer game,,,,
1,"['html', 'css', 'angularjs']","{'account_id': 9107222, 'reputation': 1247, 'user_id': 6777162, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://lh6.googleusercontent.com/-xkjXWpN_CwI/AAAAAAAAAAI/AAAAAAAAAdE/LrA1GL8tOjc/photo.jpg?sz=256', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/6777162/dave'}",False,407,1,0,1669055346,1582234260,1669055346.0,60328814,CC BY-SA 4.0,https://stackoverflow.com/questions/60328814/angularjs-expandable-collapsible-div-with-ng-repeat,Angularjs: expandable/collapsible div with ng-repeat,,,,
2,"['html', 'css', 'scrollbar']","{'account_id': 15971107, 'reputation': 97, 'user_id': 11525223, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-f5mfjyVHoX0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfxTvqng8PjtdzHA8T9UC5-qPcFmQ/mo/photo.jpg?sz=256', 'display_name': 'Palpable Coral', 'link': 'https://stackoverflow.com/users/11525223/palpable-coral'}",False,1127,1,0,1668982423,1580495219,,60009379,CC BY-SA 4.0,https://stackoverflow.com/questions/60009379/make-scrollbar-with-image-as-thumb-html-css,Make scrollbar with image as thumb HTML/CSS,,,,
3,"['javascript', 'html', 'web', 'web-deployment', 'issuu']","{'account_id': 15610407, 'reputation': 1, 'user_id': 11262030, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e5046fc3323a4cfaedaecc4bf7431e5d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Muhammad Usman', 'link': 'https://stackoverflow.com/users/11262030/muhammad-usman'}",True,159,2,-1,1668728886,1581904880,1581911706.0,60255028,CC BY-SA 4.0,https://stackoverflow.com/questions/60255028/multiplying-variables-giving-0-answer-every-time,Multiplying variables giving &#39;0&#39; answer every time,,,,
4,"['javascript', 'html', 'cookies']","{'account_id': 1926491, 'reputation': 129, 'user_id': 1736786, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0fc13684d282b1697f518a64fa7a3b77?s=256&d=identicon&r=PG', 'display_name': 'user1736786', 'link': 'https://stackoverflow.com/users/1736786/user1736786'}",False,7939,2,3,1668647331,1582402001,,60356303,CC BY-SA 4.0,https://stackoverflow.com/questions/60356303/javascript-set-a-browser-cookie,Javascript - Set a Browser Cookie,,,,
5,"['html', 'node.js', 'json', 'reactjs']","{'account_id': 17308329, 'reputation': 27, 'user_id': 12536564, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCNcR-WD022EZfgADRnIbtz0QNgROMdcdHgepYw-ik=k-s256', 'display_name': 'Ori Bentov', 'link': 'https://stackoverflow.com/users/12536564/ori-bentov'}",False,28,1,-1,1668330052,1581245478,,60135825,CC BY-SA 4.0,https://stackoverflow.com/questions/60135825/how-to-print-content-properly-with-react,how to print content properly with react,,,,
6,"['javascript', 'html', 'vue.js', 'event-handling', 'dom-events']","{'account_id': 17470412, 'reputation': 4559, 'user_id': 12666332, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/J2Yn0.jpg?s=256&g=1', 'display_name': 'SeyyedKhandon', 'link': 'https://stackoverflow.com/users/12666332/seyyedkhandon'}",True,14796,2,6,1667981727,1581312871,,60144575,CC BY-SA 4.0,https://stackoverflow.com/questions/60144575/how-do-you-handle-click-outside-of-element-properly-in-vuejs,How do you handle click-outside of element properly in vuejs?,60147946.0,,,
7,"['javascript', 'html', 'css', 'animation']","{'account_id': 13615136, 'reputation': 642, 'user_id': 9821265, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-bfio550pdMs/AAAAAAAAAAI/AAAAAAAAgrA/-M0SQ7vKNYI/photo.jpg?sz=256', 'display_name': 'Revti Shah', 'link': 'https://stackoverflow.com/users/9821265/revti-shah'}",False,10904,3,2,1667815290,1581920539,1581939418.0,60256902,CC BY-SA 4.0,https://stackoverflow.com/questions/60256902/expand-searchbar-with-search-icon-as-well-as-show-close-icon-onclick-using-javas,Expand Searchbar with Search icon as well as show close icon onclick using Javascript,,,,
8,"['jquery', 'html', 'css', 'twitter-bootstrap']","{'account_id': 4608032, 'reputation': 223, 'user_id': 3736954, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://lh5.googleusercontent.com/-6-k-h1qtctI/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7qcoYP7pYQmLrFEAUmCJDRxNZq0-A/mo/photo.jpg?sz=256', 'display_name': 'Ganidu Ranasinghe', 'link': 'https://stackoverflow.com/users/3736954/ganidu-ranasinghe'}",True,2234,2,0,1667216199,1581956514,1581995314.0,60266544,CC BY-SA 4.0,https://stackoverflow.com/questions/60266544/bootstrap-4-4-1-card-carousel-does-not-work,Bootstrap 4.4.1 Card carousel does not work,,,,
9,"['html', 'angular', 'accessibility', 'wai-aria']","{'account_id': 6266737, 'reputation': 4187, 'user_id': 4873295, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/GTi0A.jpg?s=256&g=1', 'display_name': 'ShellZero', 'link': 'https://stackoverflow.com/users/4873295/shellzero'}",True,1114,2,1,1666887190,1580860393,1666887190.0,60067189,CC BY-SA 4.0,https://stackoverflow.com/questions/60067189/how-to-add-button-role-to-a-custom-element-in-angular-to-make-it-accessible-by-s,How to add button role to a custom element in angular to make it accessible by screen reader?,60067371.0,,,
10,"['html', 'accessibility', 'wai-aria']","{'account_id': 12917123, 'reputation': 21, 'user_id': 9980134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a42d1f23ff4757eec167c2ebccbd21d?s=256&d=identicon&r=PG&f=1', 'display_name': 'G Coops', 'link': 'https://stackoverflow.com/users/9980134/g-coops'}",False,251,2,2,1666887177,1581459157,1666887173.0,60178162,CC BY-SA 4.0,https://stackoverflow.com/questions/60178162/accessibility-methodology-for-non-standard-table-data,Accessibility Methodology for non-standard Table data,,,,
11,"['html', 'xml', 'xslt']","{'account_id': 1335225, 'reputation': 30673, 'user_id': 1365428, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/wWeu5.jpg?s=256&g=1', 'display_name': 'Rohit Azad Malik', 'link': 'https://stackoverflow.com/users/1365428/rohit-azad-malik'}",False,126,1,0,1666556392,1582802241,1666556392.0,60432053,CC BY-SA 4.0,https://stackoverflow.com/questions/60432053/how-to-string-number-convert-in-date-in-xslt-formate-like-javascript-date-functi,How to string number convert in date in xslt formate like JavaScript date function?,,,,
12,"['html', 'regex', 'validation']","{'user_type': 'does_not_exist', 'display_name': 'user3834551'}",True,128,1,3,1666040171,1580581538,1666040171.0,60019878,CC BY-SA 4.0,https://stackoverflow.com/questions/60019878/regex-for-floatx-y-possible,"Regex for float(x,y) possible?",60020830.0,,,
13,"['html', 'forms', 'validation', 'recaptcha', 'invisible-recaptcha']","{'account_id': 3264265, 'reputation': 21, 'user_id': 2749058, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/c0YbR.jpg?s=256&g=1', 'display_name': 'Allan', 'link': 'https://stackoverflow.com/users/2749058/allan'}",True,2713,1,0,1666039421,1580930260,1666039421.0,60082706,CC BY-SA 4.0,https://stackoverflow.com/questions/60082706/how-do-i-perform-html-form-validation-with-google-recaptcha-v2-invisible-and-mul,How do I perform HTML form validation with Google ReCaptcha V2 Invisible AND Multiple Forms?,60102696.0,,,
14,"['html', 'css', 'bootstrap-4']","{'account_id': 12840512, 'reputation': 188, 'user_id': 9288705, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-VbTl9fhw2gc/AAAAAAAAAAI/AAAAAAAAAjc/C2yybVJenPc/photo.jpg?sz=256', 'display_name': 'Saoud ElTelawy', 'link': 'https://stackoverflow.com/users/9288705/saoud-eltelawy'}",True,11867,3,5,1665795401,1581538498,1581540882.0,60196212,CC BY-SA 4.0,https://stackoverflow.com/questions/60196212/bootstrap-4-how-can-i-change-the-color-of-checkbox-simple-way,Bootstrap 4: How can I change the color of checkbox ? Simple way,60199261.0,,,
15,"['html', 'css', 'webpack', 'sass', 'vuejs2']","{'account_id': 13897014, 'reputation': 1029, 'user_id': 10033584, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10209772439467695/picture?type=large', 'display_name': 'Zdravko Pernikov', 'link': 'https://stackoverflow.com/users/10033584/zdravko-pernikov'}",True,2574,1,1,1665648640,1581944498,1665648640.0,60263040,CC BY-SA 4.0,https://stackoverflow.com/questions/60263040/why-are-my-global-styles-not-working-in-a-vue-js-2-app,Why are my global styles not working in a vue.js 2 app,60275271.0,,,
16,"['javascript', 'html', 'http', 'firefox', 'webrtc']","{'account_id': 16639389, 'reputation': 95, 'user_id': 12025320, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-oYRlClKN4n8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdU_92fGLrw3X8uRc6WRCfkf1gAyA/photo.jpg?sz=256', 'display_name': 'drma usama', 'link': 'https://stackoverflow.com/users/12025320/drma-usama'}",False,11411,1,3,1665623316,1581684197,1581783336.0,60226601,CC BY-SA 4.0,https://stackoverflow.com/questions/60226601/ice-failed-your-turn-server-appears-to-be-broken-see-aboutwebrtc-for-more-det,"ICE failed, your TURN server appears to be broken, see about:webrtc for more details",,,,
17,"['javascript', 'html', 'innerhtml']","{'account_id': 14725786, 'reputation': 117, 'user_id': 10634805, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-7Xc1qNVEcM0/AAAAAAAAAAI/AAAAAAAAABg/1sdhTsMqhtM/photo.jpg?sz=256', 'display_name': 'Luiz Adorno', 'link': 'https://stackoverflow.com/users/10634805/luiz-adorno'}",True,540,2,11,1665072430,1581720882,1581775235.0,60234468,CC BY-SA 4.0,https://stackoverflow.com/questions/60234468/how-can-i-get-the-click-event-inside-an-innerhtml,How can I get the click event inside an innerHTML?,60234549.0,,,
18,"['html', 'r-markdown', 'kable']","{'account_id': 14524863, 'reputation': 912, 'user_id': 10491497, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/89bcfefd9a6ccca748f4fb2142ec122c?s=256&d=identicon&r=PG&f=1', 'display_name': 'NewBee', 'link': 'https://stackoverflow.com/users/10491497/newbee'}",False,12509,1,2,1664172070,1581371948,1581372810.0,60159072,CC BY-SA 4.0,https://stackoverflow.com/questions/60159072/how-to-save-html-output-in-rmarkdown,How to save html output in Rmarkdown,,,,
19,"['javascript', 'html', 'css']","{'account_id': 17442864, 'reputation': 49, 'user_id': 12644486, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eFFaO.png?s=256&g=1', 'display_name': 'ZeManel', 'link': 'https://stackoverflow.com/users/12644486/zemanel'}",True,326,2,0,1664023440,1581808966,1581813708.0,60244075,CC BY-SA 4.0,https://stackoverflow.com/questions/60244075/how-to-create-a-bmi-calculator-using-javascript-with-options-to-choose-between-b,How to create a BMI calculator using JavaScript with options to choose between BMI in Kgs/metters or BMI in Lbs/feet,60244528.0,,,
20,"['html', 'django', 'bootstrap-modal']","{'account_id': 15465736, 'reputation': 307, 'user_id': 11157135, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b13e0bd01765cc83e0a46b6027047db4?s=256&d=identicon&r=PG&f=1', 'display_name': 'GXM100', 'link': 'https://stackoverflow.com/users/11157135/gxm100'}",True,2183,2,3,1663575481,1581948141,1581968547.0,60264166,CC BY-SA 4.0,https://stackoverflow.com/questions/60264166/bootstrap-modal-forms-posting-twice-django,Bootstrap Modal Forms Posting Twice Django,60270608.0,,,
21,"['html', 'css', 'hyperlink', 'anchor', 'sections']","{'account_id': 17708008, 'reputation': 11, 'user_id': 12856114, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b94004eea26baf0d8fd1f7f634f6c710?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel Jones', 'link': 'https://stackoverflow.com/users/12856114/daniel-jones'}",False,2667,3,1,1663522674,1581050733,,60107216,CC BY-SA 4.0,https://stackoverflow.com/questions/60107216/should-i-use-name-or-id-as-an-html-anchor,Should I use &#39;Name&#39; or &#39;ID&#39; as an HTML Anchor?,,,,
22,"['javascript', 'html', 'node.js', 'html-email', 'nodemailer']","{'account_id': 4723898, 'reputation': 139, 'user_id': 3821102, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1582613424/picture?type=large', 'display_name': 'user3821102', 'link': 'https://stackoverflow.com/users/3821102/user3821102'}",False,331,1,2,1663448964,1580922437,1580932114.0,60080776,CC BY-SA 4.0,https://stackoverflow.com/questions/60080776/nodemailer-html-javascript-s-template-strings-problem-when-rendering-a-list-in-g,nodemailer html JavaScript’s Template Strings problem when rendering a list in gmail,,,,
23,"['html', 'css', 'background-color']","{'account_id': 10863504, 'reputation': 73, 'user_id': 7987697, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/0cd07cd337ca3858dc16fec6d39e2536?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vahn  Toan', 'link': 'https://stackoverflow.com/users/7987697/vahn-toan'}",True,432,3,1,1663383764,1582627153,1582627469.0,60392650,CC BY-SA 4.0,https://stackoverflow.com/questions/60392650/div-background-color-not-updating,Div background color not updating,60392999.0,,,
24,"['javascript', 'html']","{'account_id': 16287631, 'reputation': 31, 'user_id': 11761965, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-trZHVKsvyfE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdkuiyApmyxzvfOInn45Q8ZMzKgxw/photo.jpg?sz=256', 'display_name': 'ats demo', 'link': 'https://stackoverflow.com/users/11761965/ats-demo'}",True,14696,2,2,1663349366,1582866677,1595946343.0,60445600,CC BY-SA 4.0,https://stackoverflow.com/questions/60445600/how-to-get-meta-data-from-url,How to get meta data from URL,,,,
25,"['html', 'laravel', 'csrf']","{'account_id': 16528359, 'reputation': 446, 'user_id': 11942385, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2485542371511797/picture?type=large', 'display_name': 'Wailan Tirajoh', 'link': 'https://stackoverflow.com/users/11942385/wailan-tirajoh'}",True,2251,4,1,1663240517,1580970104,1580972157.0,60088821,CC BY-SA 4.0,https://stackoverflow.com/questions/60088821/laravel-page-expired-419,Laravel Page Expired 419,60089287.0,,,
26,"['html', 'css', 'reactjs']","{'account_id': 6775768, 'reputation': 6279, 'user_id': 5217568, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/EFYW4.jpg?s=256&g=1', 'display_name': 'jmancherje', 'link': 'https://stackoverflow.com/users/5217568/jmancherje'}",True,643,2,0,1663011223,1581627102,,60216268,CC BY-SA 4.0,https://stackoverflow.com/questions/60216268/how-to-build-sticky-scroll-sidebar-behavior-similar-to-facebook-feed-sidebar,How to build sticky scroll sidebar behavior similar to Facebook feed sidebar,,,,
