,word,count
0,css,2080
1,javascript,2046
2,image,1782
3,text,1395
4,quot,1167
5,gt,834
6,jquery,799
7,tag,799
8,bootstrap,781
9,content,643
10,background,586
11,change,497
12,php,469
13,click,462
14,line,458
15,lt,444
16,size,443
17,menu,442
18,position,438
19,link,409
20,bar,399
21,display,393
22,width,383
23,work,377
24,box,364
25,style,363
26,python,360
27,script,354
28,parent,351
29,height,349
30,video,343
31,scroll,341
32,field,338
33,browser,336
34,event,325
35,border,325
36,django,325
37,animation,313
38,space,306
39,side,302
40,hover,299
41,container,296
42,problem,294
43,time,288
44,item,285
45,navbar,284
46,screen,279
47,header,266
48,option,264
49,attribute,263
50,react,258
51,id,258
52,issue,257
53,doesn,256
54,json,252
55,name,243
56,web,241
57,show,240
58,svg,236
59,user,236
60,center,235
61,cannot,229
62,use,229
63,template,227
64,checkbox,226
65,custom,225
66,iframe,224
67,website,223
68,google,218
69,view,211
70,webpage,211
71,icon,210
72,post,207
73,database,205
74,child,200
75,select,198
76,search,198
77,access,197
78,canvas,196
79,grid,191
80,selenium,187
81,load,186
82,divs,185
83,radio,185
84,chrome,183
85,auto,180
86,bottom,178
87,submit,174
88,window,173
89,app,173
90,navigation,172
91,dom,171
92,index,170
93,section,169
94,body,169
95,tab,168
96,server,167
97,document,166
98,default,164
99,slider,164
100,site,161
101,flask,155
102,top,150
103,vue,150
104,align,149
105,modal,144
106,effect,143
107,card,142
108,path,142
109,url,142
110,email,140
111,carousel,137
112,transition,136
113,flexbox,133
114,img,132
115,drop,132
116,pdf,130
117,href,130
118,get,129
119,request,129
120,margin,128
121,cell,128
122,footer,127
123,validation,126
124,amp,124
125,layout,123
126,span,121
127,label,120
128,message,119
129,block,119
130,dropdown,117
131,api,115
132,part,115
133,right,111
134,source,110
135,chart,110
136,toggle,109
137,end,108
138,typeerror,107
139,anchor,106
140,range,104
141,selector,103
142,selection,101
143,extension,100
144,query,100
145,ajax,99
146,word,98
147,variable,97
148,columns,95
149,filter,95
150,left,95
151,sidebar,94
152,td,93
153,html5,93
154,application,92
155,src,91
156,scrollbar,90
157,popup,89
158,state,89
159,beautifulsoup,89
160,font,89
161,data,88
162,design,88
163,textarea,88
164,title,88
165,laravel,87
166,print,87
167,result,86
168,statement,86
169,li,86
170,order,85
171,hide,84
172,focus,84
173,format,84
174,material,83
175,call,82
176,inline,82
177,isn,82
178,mode,81
179,map,81
180,safari,81
181,download,81
182,onclick,81
183,area,80
184,place,80
185,information,79
186,wordpress,79
187,collapse,79
188,audio,78
189,response,76
190,pass,76
191,create,74
192,break,74
193,picture,74
194,render,73
195,condition,72
196,circle,72
197,password,72
198,vs,71
199,mouse,71
200,xpath,71
201,cursor,70
202,return,70
203,login,70
204,node,68
205,prevent,68
206,accordion,67
207,action,67
208,outlook,66
209,vanilla,65
210,logo,65
211,progress,65
212,help,65
213,firefox,64
214,check,64
215,folder,63
216,trouble,62
217,control,62
218,gradient,62
219,paragraph,62
220,location,62
221,wrap,62
222,parameter,61
223,character,61
224,reactjs,61
225,slide,61
226,innerhtml,61
227,tooltip,60
228,studio,60
229,tailwind,60
