,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
0,"['javascript', 'html', 'three.js', 'webgl']","{'account_id': 19798323, 'reputation': 5, 'user_id': 14499883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/72d2f849342934211187967b8040c975?s=256&d=identicon&r=PG&f=1', 'display_name': 'ErfanQSN', 'link': 'https://stackoverflow.com/users/14499883/erfanqsn'}",True,90,73747903.0,1,0,1669157959,1663042826,1663347135.0,73697523,CC BY-SA 4.0,https://stackoverflow.com/questions/73697523/threejs-how-to-change-text-particles-color,ThreeJS how to change text particles color,,,
1,"['javascript', 'html', 'regex', 'validation']","{'account_id': 24295287, 'reputation': 25, 'user_id': 18239600, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5eb63e10803c6f8bbd307e8742c81e45?s=256&d=identicon&r=PG', 'display_name': 'Jeremy Leys', 'link': 'https://stackoverflow.com/users/18239600/jeremy-leys'}",True,185,73661851.0,2,0,1669138406,1662609807,1669138406.0,73643605,CC BY-SA 4.0,https://stackoverflow.com/questions/73643605/regex-validation-working-with-javascript-but-not-with-html5-input-validation-pat,Regex validation working with JavaScript but not with HTML5 input validation pattern,,,
2,"['html', 'css', 'bootstrap-4', 'navigation']","{'account_id': 19160427, 'reputation': 45, 'user_id': 13996311, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zYObg.jpg?s=256&g=1', 'display_name': 'kroma235', 'link': 'https://stackoverflow.com/users/13996311/kroma235'}",True,34,,1,0,1668800112,1662949746,1668800112.0,73683951,CC BY-SA 4.0,https://stackoverflow.com/questions/73683951/why-my-navbar-toggler-button-from-bootstrap-dont-show-the-list-of-nav-items,Why my navbar toggler button from bootstrap don&#39;t show the list of nav items?,,,
3,"['javascript', 'html', 'css']","{'account_id': 16084308, 'reputation': 33, 'user_id': 11609439, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zLYDr.png?s=256&g=1', 'display_name': 'Suffren', 'link': 'https://stackoverflow.com/users/11609439/suffren'}",True,91,73727088.0,1,0,1668800103,1663073722,1668800103.0,73703430,CC BY-SA 4.0,https://stackoverflow.com/questions/73703430/collapse-multiple-elements-html,Collapse Multiple Elements HTML,,,
4,"['python', 'html', 'web-scraping', 'beautifulsoup']","{'account_id': 12600998, 'reputation': 21, 'user_id': 11956746, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e11b480c5fd6644a6d907d9de61f4fdb?s=256&d=identicon&r=PG&f=1', 'display_name': 'W01v3n', 'link': 'https://stackoverflow.com/users/11956746/w01v3n'}",True,81,73757003.0,3,1,1668788809,1663433132,1663435504.0,73756733,CC BY-SA 4.0,https://stackoverflow.com/questions/73756733/how-to-extract-all-p-with-its-corresponding-h2,How to extract all &lt;p&gt; with its corresponding &lt;h2&gt;?,,,
5,"['html', 'css', 'css-animations']","{'account_id': 26332602, 'reputation': 13, 'user_id': 19992904, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ORceO.png?s=256&g=1', 'display_name': 'Hanani Almuhanna', 'link': 'https://stackoverflow.com/users/19992904/hanani-almuhanna'}",True,30,73774357.0,2,1,1668708145,1663593618,1668708145.0,73774025,CC BY-SA 4.0,https://stackoverflow.com/questions/73774025/css-pure-loading-spin-rotates-full-turn-before-it-shows-the-delay-function-assoc,CSS Pure loading spin rotates full turn before it shows the delay function associated with pseudo elements,,,
6,"['javascript', 'html', 'import', 'module']","{'account_id': 22997586, 'reputation': 11, 'user_id': 17122092, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjGBpUhRE43KCH2S5iZ-JEwlCBtlkvAdZRRKSfH=k-s256', 'display_name': 'Jojo Momo', 'link': 'https://stackoverflow.com/users/17122092/jojo-momo'}",False,471,,1,0,1668508079,1663454519,,73759008,CC BY-SA 4.0,https://stackoverflow.com/questions/73759008/failed-to-load-module-script-expected-a-javascript-module-script-but-the-server,Failed to load module script: Expected a JavaScript module script but the server responded with a MIME type of &quot;&quot;. (I did type module),,,
7,"['html', 'css', 'next.js', 'media-queries']","{'account_id': 7101869, 'reputation': 365, 'user_id': 5433067, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b2a25be337bedf4632b39170b18eabe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jayna Tanawala', 'link': 'https://stackoverflow.com/users/5433067/jayna-tanawala'}",False,35,,0,0,1668461432,1663655297,1668461432.0,73782412,CC BY-SA 4.0,https://stackoverflow.com/questions/73782412/grid-template-area-is-not-showing-the-content-on-the-mobile-view,grid-template-area is not showing the content on the mobile view,,,
8,"['html', 'css', 'frontend', 'media-queries', 'responsive-design-view']","{'account_id': 26023479, 'reputation': 19, 'user_id': 19730776, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e14a88cdb3a4fa46604e224043aea13?s=256&d=identicon&r=PG', 'display_name': 'Change', 'link': 'https://stackoverflow.com/users/19730776/change'}",True,57,74431085.0,2,-2,1668426217,1663874848,1668425427.0,73819780,CC BY-SA 4.0,https://stackoverflow.com/questions/73819780/how-to-make-a-my-page-responsive-for-all-device,How to make a my page responsive for all device,,,
9,"['android', 'html']","{'account_id': 26253072, 'reputation': 1, 'user_id': 19925574, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmn5vO0FWAieOEQyOQ6NxqKtWXoAqxkwgYV-B8TD=k-s256', 'display_name': 'David Feldman', 'link': 'https://stackoverflow.com/users/19925574/david-feldman'}",False,29,,1,0,1668398284,1662402375,1662403457.0,73613418,CC BY-SA 4.0,https://stackoverflow.com/questions/73613418/html-in-textview-android-studio,html in textview android studio,,,
10,"['html', 'css']","{'account_id': 15083657, 'reputation': 80, 'user_id': 10885581, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/k4BKk.png?s=256&g=1', 'display_name': 'Z2r', 'link': 'https://stackoverflow.com/users/10885581/z2r'}",True,52,73594127.0,2,-1,1668340801,1662223711,1668340801.0,73593938,CC BY-SA 4.0,https://stackoverflow.com/questions/73593938/is-there-any-way-in-css-to-make-other-objects-move-when-another-object-is-scaled,Is there any way in CSS to make other objects move when another object is scaled?,,,
