,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
0,"['html', 'css', 'twitter-bootstrap', 'pseudo-element']","{'account_id': 21269368, 'reputation': 15, 'user_id': 15649138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/62d685dad02a4346456ce700bc9da145?s=256&d=identicon&r=PG&f=1', 'display_name': 'eric', 'link': 'https://stackoverflow.com/users/15649138/eric'}",True,876,67612497.0,2,0,1669043889,1621470088,1669043889.0,67612453,CC BY-SA 4.0,https://stackoverflow.com/questions/67612453/how-to-change-the-button-text-when-the-accordion-is-collapse,How to change the button text when the accordion is collapse?,,,
1,"['javascript', 'html', 'css', 'html-select']","{'account_id': 19485499, 'reputation': 236, 'user_id': 14254954, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e2f5f075073d50c3250d95c29d67308?s=256&d=identicon&r=PG', 'display_name': 'blackplan', 'link': 'https://stackoverflow.com/users/14254954/blackplan'}",True,1250,67694793.0,2,0,1669009487,1621972228,,67694729,CC BY-SA 4.0,https://stackoverflow.com/questions/67694729/how-to-display-a-hidden-inputfield-with-select,How to display a hidden inputfield with select,,,
2,"['javascript', 'html', 'svg']","{'account_id': 20037060, 'reputation': 73, 'user_id': 14688542, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d66e5b1a60f42475f80f7967495ba7d7?s=256&d=identicon&r=PG&f=1', 'display_name': 'jmbds', 'link': 'https://stackoverflow.com/users/14688542/jmbds'}",True,142,,4,1,1668973344,1621538567,1621541625.0,67626780,CC BY-SA 4.0,https://stackoverflow.com/questions/67626780/onclick-not-being-triggered-when-using-empty-svg-nested-inside-of-other-svg,OnClick not being triggered when using empty SVG nested inside of other SVG,,,
3,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 18587994, 'reputation': 563, 'user_id': 13545849, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/s0pvO.jpg?s=256&g=1', 'display_name': 'FreePhoenix888', 'link': 'https://stackoverflow.com/users/13545849/freephoenix888'}",True,386,67702573.0,1,2,1668949146,1622022893,1668944915.0,67702572,CC BY-SA 4.0,https://stackoverflow.com/questions/67702572/how-to-create-auto-growing-shrinking-input-by-using-react,How to create auto growing-shrinking input by using React?,,,
4,"['javascript', 'html', 'dom']","{'account_id': 20917227, 'reputation': 1570, 'user_id': 15366635, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vgIya.png?s=256&g=1', 'display_name': 'I_love_vegetables', 'link': 'https://stackoverflow.com/users/15366635/i-love-vegetables'}",True,96,67367673.0,1,5,1668758173,1620038619,1668758173.0,67367591,CC BY-SA 4.0,https://stackoverflow.com/questions/67367591/addeventlistener-doesnt-work-with-default-paramaters,addEventListener doesn&#39;t work with default paramaters,,,
5,"['html', 'jquery', 'bootstrap-5']","{'account_id': 19379360, 'reputation': 33, 'user_id': 14170976, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27bbb858d4c3e68652912e099f2492b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yingwen_', 'link': 'https://stackoverflow.com/users/14170976/yingwen'}",True,1688,67420224.0,2,2,1668738468,1620289513,1620301428.0,67414449,CC BY-SA 4.0,https://stackoverflow.com/questions/67414449/bootstrap-v5-0-carousel-stop-autoplay-after-a-carousel-item-is-selected-clicked,Bootstrap v5.0 Carousel stop autoplay after a carousel item is selected (clicked),,,
6,"['javascript', 'html', 'web']","{'account_id': 20195300, 'reputation': 11, 'user_id': 14812390, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-NYoGTu3yKro/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnjIri5gtb5iv4W6XHwkawzqydTuw/s96-c/photo.jpg?sz=256', 'display_name': 'Saksham Chaturvedi', 'link': 'https://stackoverflow.com/users/14812390/saksham-chaturvedi'}",True,446,,2,0,1668190898,1621781765,1621841879.0,67661109,CC BY-SA 4.0,https://stackoverflow.com/questions/67661109/audio-tag-in-html-showing-disabled,Audio tag in html showing disabled,,,
7,"['javascript', 'html', 'angular', 'select', 'ionic4']","{'account_id': 6452456, 'reputation': 7496, 'user_id': 5218360, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/rFIHY.jpg?s=256&g=1', 'display_name': 'Mohan Gopi', 'link': 'https://stackoverflow.com/users/5218360/mohan-gopi'}",True,807,,2,0,1668187799,1620124498,,67383107,CC BY-SA 4.0,https://stackoverflow.com/questions/67383107/select-all-the-text-on-tap-of-the-ion-input,Select all the text on tap of the ion-input,,,
8,"['javascript', 'html', 'media-player', 'video-player', 'shaka']","{'account_id': 214776, 'reputation': 6633, 'user_id': 468952, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://i.stack.imgur.com/8WOrx.jpg?s=256&g=1', 'display_name': 'Raghu Mudem', 'link': 'https://stackoverflow.com/users/468952/raghu-mudem'}",False,476,,2,1,1668153465,1620573419,1620594846.0,67459300,CC BY-SA 4.0,https://stackoverflow.com/questions/67459300/shaka-player-never-triggers-error-listener,shaka player never triggers &#39;error&#39; listener,,,
9,"['javascript', 'html', 'jquery', 'css']","{'account_id': 21466208, 'reputation': 1, 'user_id': 15816097, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c9a69591e45eb67820769edaf561996?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arnas Vingilis', 'link': 'https://stackoverflow.com/users/15816097/arnas-vingilis'}",True,70,,2,-1,1667996217,1620327810,1667995586.0,67424458,CC BY-SA 4.0,https://stackoverflow.com/questions/67424458/jquery-on-off-function-with-one-button-not-working,jQuery on/off function with one button not working?,,,
