,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
0,"['javascript', 'php', 'html', 'google-chrome', 'cookies']","{'account_id': 16999852, 'reputation': 31, 'user_id': 12297499, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-qQLkOAiRmjM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdI4RYVTY8cQ3rnDluIdrA681mLjw/photo.jpg?sz=256', 'display_name': 'ismael Oca&#241;a', 'link': 'https://stackoverflow.com/users/12297499/ismael-oca%c3%b1a'}",False,103,0,0,1669091483,1573726340,1573727762.0,58854230,CC BY-SA 4.0,https://stackoverflow.com/questions/58854230/why-third-cookies-appear-to-me-when-i-open-a-new-windows-in-chrome,Why Third-Cookies appear to me when i open a new windows in Chrome?,,,,,
1,"['html', 'reactjs', 'three.js']","{'account_id': 17027823, 'reputation': 51, 'user_id': 12318597, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-FFakTjCmaPY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdd7xikILi4Xa1nh6Ji2ymgwE8-9g/photo.jpg?sz=256', 'display_name': 'Matt Aertker', 'link': 'https://stackoverflow.com/users/12318597/matt-aertker'}",False,3433,1,1,1668647856,1574134131,,58926195,CC BY-SA 4.0,https://stackoverflow.com/questions/58926195/how-to-make-vantajs-wave-work-with-react-app,How to make vantajs wave work with react app,,,,,
2,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 7468171, 'reputation': 2554, 'user_id': 5676949, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/lTaoh.jpg?s=256&g=1', 'display_name': 'Dog', 'link': 'https://stackoverflow.com/users/5676949/dog'}",True,14608,2,9,1668475612,1572931613,1572935335.0,58704990,CC BY-SA 4.0,https://stackoverflow.com/questions/58704990/calculate-pixel-width-of-text-without-knowing-font-in-react-javascript,Calculate pixel width of text without knowing font in React/JavaScript,58705306.0,,,,
3,"['html', 'semantic-markup', 'wai-aria']","{'account_id': 2097110, 'reputation': 8243, 'user_id': 1865613, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/4qBtA.png?s=256&g=1', 'display_name': 'ˈvɔlə', 'link': 'https://stackoverflow.com/users/1865613/%cb%88v%c9%94l%c9%99'}",True,277,1,0,1668445349,1572903787,1572905068.0,58701499,CC BY-SA 4.0,https://stackoverflow.com/questions/58701499/semantic-markup-and-aria-attributes-for-table-of-contents,Semantic Markup and ARIA attributes for Table of Contents?,,,,,
4,"['javascript', 'html', 'typescript', 'parcel']","{'account_id': 5278912, 'reputation': 2576, 'user_id': 4214922, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/faTXO.jpg?s=256&g=1', 'display_name': 'anonymous-dev', 'link': 'https://stackoverflow.com/users/4214922/anonymous-dev'}",True,4424,2,0,1668284425,1574718240,1574720703.0,59040545,CC BY-SA 4.0,https://stackoverflow.com/questions/59040545/parcel-no-entries-found,Parcel - No entries found,59049460.0,,,,
5,"['html', 'bootstrap-4']","{'account_id': 16494007, 'reputation': 41, 'user_id': 11917037, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f4cbbc3e6b71440a1691bffb491e7f6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hannah', 'link': 'https://stackoverflow.com/users/11917037/hannah'}",True,346,2,0,1668011306,1573368000,,58786330,CC BY-SA 4.0,https://stackoverflow.com/questions/58786330/bootstrap-grid-not-spreading-throughout-the-whole-screen-width,Bootstrap grid not spreading throughout the whole screen width,58786339.0,,,,
6,"['html', 'css', 'grid']","{'user_type': 'does_not_exist', 'display_name': 'user12098841'}",True,136,2,0,1667766478,1572931162,1572942664.0,58704920,CC BY-SA 4.0,https://stackoverflow.com/questions/58704920/how-do-i-make-a-grid-child-to-be-of-full-screen-width-irrespective-of-grid,How do I make a grid child to be of full screen width irrespective of grid?,58707461.0,,,,
7,"['html', 'accessibility']","{'account_id': 356065, 'reputation': 62085, 'user_id': 695364, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CUNjJ.jpg?s=256&g=1', 'display_name': 'Scott Marcus', 'link': 'https://stackoverflow.com/users/695364/scott-marcus'}",True,796,2,0,1667332496,1572893021,1667332496.0,58699332,,https://stackoverflow.com/questions/58699332/read-only-input-elements-vs-non-input-element,Read-Only Input Elements vs. Non-Input Element,,1667332501.0,Duplicate,,
8,"['html', 'internet-explorer', 'accessibility', 'wai-aria']","{'account_id': 1482729, 'reputation': 1263, 'user_id': 1391692, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/ea5f6478c5ec3457dd552d8888e5be65?s=256&d=identicon&r=PG', 'display_name': 'TheProgrammer', 'link': 'https://stackoverflow.com/users/1391692/theprogrammer'}",True,1232,2,0,1667332464,1573154786,1667332464.0,58755651,CC BY-SA 4.0,https://stackoverflow.com/questions/58755651/accessibility-issue-selecting-checkbox-with-spacebar-skips-content,Accessibility Issue Selecting Checkbox with Spacebar skips content,58756151.0,,,,
9,"['html', 'jquery', 'validation']","{'account_id': 2626042, 'reputation': 322, 'user_id': 2273003, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uZ8xt.jpg?s=256&g=1', 'display_name': 'Lahiru Supunchandra', 'link': 'https://stackoverflow.com/users/2273003/lahiru-supunchandra'}",True,72,1,0,1667251687,1574402009,1667251687.0,58988266,CC BY-SA 4.0,https://stackoverflow.com/questions/58988266/how-to-validate-in-the-input-text-x-and-y-letters-only-from-jquery-or-html5,How to validate in the input text X and Y letters only from Jquery or HTML5,,,,,
