,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from
0,"['c', 'concatenation', 'c-preprocessor', 'token-pasting-operator']","{'account_id': 4552047, 'reputation': 2094, 'user_id': 3696914, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/oLaiN.png?s=256&g=1', 'display_name': 'Edenia', 'link': 'https://stackoverflow.com/users/3696914/edenia'}",True,185,69052176.0,1,2,1668067525,1630721736,1668067525.0,69051959,CC BY-SA 4.0,https://stackoverflow.com/questions/69051959/why-does-the-preprocessor-forbid-macro-pasting-of-weird-tokens,Why does the preprocessor forbid macro pasting of weird tokens?,,,
1,"['c', 'compiler-errors', 'linker-errors', 'glut']","{'account_id': 16447769, 'reputation': 43, 'user_id': 11882015, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-3nOwDxOWtVo/AAAAAAAAAAI/AAAAAAAAAlo/vbFnKcXznCU/photo.jpg?sz=256', 'display_name': 'Jack Freeth', 'link': 'https://stackoverflow.com/users/11882015/jack-freeth'}",False,117,,1,0,1667776434,1632192205,1667776434.0,69262816,CC BY-SA 4.0,https://stackoverflow.com/questions/69262816/how-do-you-compile-a-c-file-that-includes-glut,How do you compile a C file that includes GLUT?,,,
2,"['c', 'linux', 'visual-studio-code', 'vscode-settings', 'vscode-extensions']","{'account_id': 22555323, 'reputation': 31, 'user_id': 16743809, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d369ab446af564f1758b71a64f36877b?s=256&d=identicon&r=PG&f=1', 'display_name': 'rafinf', 'link': 'https://stackoverflow.com/users/16743809/rafinf'}",False,646,,2,1,1667680462,1632499599,1642347780.0,69318099,CC BY-SA 4.0,https://stackoverflow.com/questions/69318099/how-to-fix-the-problem-of-include-path-in-visual-studio-code-linux,How to fix the problem of include Path in Visual Studio Code Linux?,,,
3,"['c', 'syntax', 'language-lawyer', 'reserved-words']","{'account_id': 514136, 'reputation': 109025, 'user_id': 1593077, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/10c44e0d9568e48d05708ae196ad936f?s=256&d=identicon&r=PG', 'display_name': 'einpoklum', 'link': 'https://stackoverflow.com/users/1593077/einpoklum'}",True,254,69084727.0,2,1,1666083247,1631002969,,69084726,CC BY-SA 4.0,https://stackoverflow.com/questions/69084726/what-are-the-rules-about-using-an-underscore-in-a-c-identifier,What are the rules about using an underscore in a C identifier?,,,
4,"['c', 'arduino', 'gps', 'kalman-filter', 'imu']","{'account_id': 12687539, 'reputation': 79, 'user_id': 9218798, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d36423797097405bb99465412c40983?s=256&d=identicon&r=PG&f=1', 'display_name': 'PYJTER', 'link': 'https://stackoverflow.com/users/9218798/pyjter'}",True,195,69649205.0,2,0,1665768355,1632649857,1632650666.0,69333705,CC BY-SA 4.0,https://stackoverflow.com/questions/69333705/gps-imu-fusion-filter,GPS + IMU Fusion filter,,,
5,"['c', 'visual-studio-code']","{'account_id': 15911846, 'reputation': 313, 'user_id': 11481590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b0c77f87ba9ffeb8be1c5ec5d6648f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/11481590/david'}",False,586,,2,-2,1663368828,1632832002,1632832538.0,69361744,CC BY-SA 4.0,https://stackoverflow.com/questions/69361744/could-not-find-the-task-c-c-gcc-build-active-file,Could not find the task &#39;C/C++: gcc build active file&#39;,,,
6,"['c', 'linux', 'makefile', 'kernel']","{'account_id': 22826622, 'reputation': 1, 'user_id': 16975794, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwPVw1nKXBKQXX-M99B9fYtY8yWq971eYNBttLL=k-s256', 'display_name': 'llllllilllll', 'link': 'https://stackoverflow.com/users/16975794/llllllilllll'}",False,266,,1,0,1663333923,1632316875,1632320191.0,69285088,CC BY-SA 4.0,https://stackoverflow.com/questions/69285088/linux-kernel-make-error-no-rule-to-make-target-force-needed-by-config-da,"Linux kernel make ERROR : no rule to make target &#39;FORCE&#39;, needed by &#39;./config_data.gz&#39; stop",,,
7,"['c', 'cobol', 'tandem']","{'account_id': 22859313, 'reputation': 13, 'user_id': 17003687, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f3d421a9f6bcaf9b001e1ec661eb88b?s=256&d=identicon&r=PG&f=1', 'display_name': 'GoudSaab', 'link': 'https://stackoverflow.com/users/17003687/goudsaab'}",True,114,69341757.0,3,1,1663080753,1632598771,1633272571.0,69329437,CC BY-SA 4.0,https://stackoverflow.com/questions/69329437/sending-data-from-c-to-cobol-on-hp-tandem,Sending data from C to COBOL on HP Tandem,,,
8,"['c', 'embedded', 'deserialization', 'unions', 'bit-fields']","{'account_id': 5908873, 'reputation': 1, 'user_id': 4729362, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-C-tZg5q4Pq8/AAAAAAAAAAI/AAAAAAAAAJM/Avqp2PXe1-c/photo.jpg?sz=256', 'display_name': 'prabhuraj kodabal', 'link': 'https://stackoverflow.com/users/4729362/prabhuraj-kodabal'}",True,254,,3,0,1663003451,1631171184,1663003451.0,69113678,CC BY-SA 4.0,https://stackoverflow.com/questions/69113678/how-do-bit-fields-actually-work-and-in-what-case-bit-padding-happens,How do bit fields actually work? and in what case bit padding happens?,,,
9,"['c', 'struct', 'unions']","{'account_id': 15313088, 'reputation': 11, 'user_id': 11047798, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e67352c7fb754c6bf3e10a0c4659b7f?s=256&d=identicon&r=PG&f=1', 'display_name': 'T.B.', 'link': 'https://stackoverflow.com/users/11047798/t-b'}",True,53,,1,0,1662544748,1631804294,1662528407.0,69210789,CC BY-SA 4.0,https://stackoverflow.com/questions/69210789/size-of-struct-dependent-of-the-position-a-union-is-placed-within,Size of struct dependent of the position a union is placed within,,,
