,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from
0,"['c', 'ubuntu', 'dev-c++', 'wine']","{'account_id': 15038630, 'reputation': 27, 'user_id': 10854067, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21d2c149ad0e0a39ac1de5a005e09d90?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheNewBeeeee', 'link': 'https://stackoverflow.com/users/10854067/thenewbeeeee'}",True,1342,64973234.0,2,1,1668874328,1574601142,1668874328.0,59017995,CC BY-SA 4.0,https://stackoverflow.com/questions/59017995/how-to-make-dev-c-on-wine-ubuntu-automatically-launches-after-compile,How To Make Dev C++ on wine (Ubuntu) automatically launches after compile,,,
1,"['c', 'input', 'int', 'scanf', 'c99']","{'user_type': 'does_not_exist', 'display_name': 'user12420727'}",False,103,,1,2,1668604091,1574724525,,59041593,CC BY-SA 4.0,https://stackoverflow.com/questions/59041593/scanf-doesnt-take-input-after-submitting-non-numbers,Scanf doesn&#39;t take input after submitting non numbers,,,
2,"['c', 'memory']","{'account_id': 3400766, 'reputation': 561, 'user_id': 6405712, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/66716761277120457b31513170f94749?s=256&d=identicon&r=PG&f=1', 'display_name': 'user308485', 'link': 'https://stackoverflow.com/users/6405712/user308485'}",True,715,,2,0,1668457648,1574867826,,59073317,CC BY-SA 4.0,https://stackoverflow.com/questions/59073317/why-does-this-very-small-c-program-use-up-so-much-memory,Why does this very small C program use up so much memory?,,,
3,"['c', 'linux', 'linux-kernel', 'shared-libraries', 'vdso']","{'account_id': 3371151, 'reputation': 3857, 'user_id': 2830324, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'md.jamal', 'link': 'https://stackoverflow.com/users/2830324/md-jamal'}",True,38721,,2,46,1666770875,1572601342,1661197225.0,58657036,CC BY-SA 4.0,https://stackoverflow.com/questions/58657036/where-is-linux-vdso-so-1-present-on-the-file-system,Where is linux-vdso.so.1 present on the file system,,,
4,"['c++', 'c', 'gcc']","{'account_id': 5107407, 'reputation': 248, 'user_id': 4095104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b0868543591a528f3c39136447fc94d?s=256&d=identicon&r=PG', 'display_name': 'L29Ah', 'link': 'https://stackoverflow.com/users/4095104/l29ah'}",True,799,,2,5,1666461223,1574258037,1666461223.0,58956003,CC BY-SA 4.0,https://stackoverflow.com/questions/58956003/how-can-i-enable-option-werror-using-a-gcc-pragma,How can I enable option &#39;-Werror&#39; using a GCC pragma?,,,
5,"['c', 'linux', 'pulseaudio', 'x-dwm']","{'account_id': 8377355, 'reputation': 31, 'user_id': 6290455, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-7RglBlEiaI0/AAAAAAAAAAI/AAAAAAAAA30/JaISLkvL3U4/photo.jpg?sz=256', 'display_name': 'Anej', 'link': 'https://stackoverflow.com/users/6290455/anej'}",False,1227,,0,1,1666389358,1573680009,1666389358.0,58845780,CC BY-SA 4.0,https://stackoverflow.com/questions/58845780/how-to-get-pulseaudio-volume-in-c,How to get pulseaudio volume in C?,,,
6,"['c', 'debugging', 'gdb', 'keychain', 'macos-catalina']","{'account_id': 9799095, 'reputation': 267, 'user_id': 7388755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d90756d9892297907664eb8bac35dc0?s=256&d=identicon&r=PG', 'display_name': 'z.karl', 'link': 'https://stackoverflow.com/users/7388755/z-karl'}",True,2784,,3,3,1666339418,1574745820,,59044262,CC BY-SA 4.0,https://stackoverflow.com/questions/59044262/in-mac-os-catalina-all-current-documentation-fails-for-unable-to-find-mach-task,"In Mac OS Catalina all current documentation fails for Unable to find Mach task port for process-id, any advice?",,,
7,"['c', 'asynchronous', 'node.js-addon', 'n-api']","{'account_id': 6343956, 'reputation': 975, 'user_id': 4925067, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/47A2p.jpg?s=256&g=1', 'display_name': 'Frederik Petersen', 'link': 'https://stackoverflow.com/users/4925067/frederik-petersen'}",True,3867,59130984.0,4,6,1665679383,1574272963,,58960713,CC BY-SA 4.0,https://stackoverflow.com/questions/58960713/how-to-use-napi-threadsafe-function-for-nodejs-native-addon,How to use napi_threadsafe_function for NodeJS Native Addon,,,
8,"['c', 'c-preprocessor', 'backslash']","{'account_id': 10899195, 'reputation': 123, 'user_id': 8011998, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bfb04b457cf5c72d85b67699326f28b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'michael_J', 'link': 'https://stackoverflow.com/users/8011998/michael-j'}",True,352,59036409.0,3,2,1665398205,1574699645,1665398205.0,59036295,CC BY-SA 4.0,https://stackoverflow.com/questions/59036295/backslash-usage-in-c-language,backslash usage in C language,,,
9,"['c++', 'c', 'gcc', 'gtk3']","{'account_id': 14252922, 'reputation': 141, 'user_id': 10296062, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-uf3kvk2OhtQ/AAAAAAAAAAI/AAAAAAAAACQ/Q6f1dNEq89w/photo.jpg?sz=256', 'display_name': 'ExagonX', 'link': 'https://stackoverflow.com/users/10296062/exagonx'}",False,155,,0,0,1663487455,1572692712,1663487455.0,58670472,CC BY-SA 4.0,https://stackoverflow.com/questions/58670472/msys2-on-windows-10-with-glade-gtk-entry-get-text-assertion-gtk-is-entry-en,MSYS2 on Windows 10 With Glade ( gtk_entry_get_text: assertion &#39;GTK_IS_ENTRY (entry)&#39; failed ),,,
