,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from
0,"['c', 'matlab', 'simulink', 's-function', 'tlc']","{'account_id': 20967155, 'reputation': 39, 'user_id': 15405107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/abe6ee6374c773ecfa1f4c8725604f10?s=256&d=identicon&r=PG&f=1', 'display_name': 'hockey_buzz', 'link': 'https://stackoverflow.com/users/15405107/hockey-buzz'}",False,211,1,1,1668325002,1653689298,1653690487.0,72411495,CC BY-SA 4.0,https://stackoverflow.com/questions/72411495/s-function-uint64-t-input-output-for-simulink-code-generation-error,S-Function uint64_T input/output for simulink code generation error,,,,
1,"['c', 'c-strings', 'null-terminated']","{'account_id': 406349, 'reputation': 107372, 'user_id': 775806, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/XNd2C.png?s=256&g=1', 'display_name': 'n. m.', 'link': 'https://stackoverflow.com/users/775806/n-m'}",True,444,1,1,1667643033,1653924485,1654369124.0,72436704,CC BY-SA 4.0,https://stackoverflow.com/questions/72436704/what-are-null-terminated-strings,What are null-terminated strings?,72436705.0,,,
2,"['c', 'arguments']","{'account_id': 24533858, 'reputation': 7, 'user_id': 18445238, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwx8rzcGOn0UY-RJVCKmABiTJgBpffeDXuYeLob=k-s256', 'display_name': 'Dr.Natnael M', 'link': 'https://stackoverflow.com/users/18445238/dr-natnael-m'}",True,555,2,0,1667496660,1651655718,1651655889.0,72110534,,https://stackoverflow.com/questions/72110534/is-the-a-way-to-print-all-the-arguments-of-av-without-using-ac-in-the-body-of-th,Is the a way to print all the arguments of av without using ac in the body of the function,,1667383566.0,Duplicate,
3,"['python', 'c', 'shared']","{'account_id': 18027063, 'reputation': 47, 'user_id': 13102727, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d12839e0505fe018f83831987503453d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Python Lover', 'link': 'https://stackoverflow.com/users/13102727/python-lover'}",True,560,1,0,1667397682,1652292132,1667397682.0,72205641,,https://stackoverflow.com/questions/72205641/how-to-fix-file-too-short-error-once-importing-a-c-shared-library-with-extenst,How to fix &quot;file too short&quot; error once importing a C shared library with extenstion &quot;.so&quot;?,72206080.0,1652295330.0,Needs details or clarity,
4,"['c', 'tensorflow', 'go', 'apple-m1', 'c-api']","{'account_id': 19093220, 'reputation': 23, 'user_id': 13943086, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4cd58635344d09feaf96e82b8588e900?s=256&d=identicon&r=PG&f=1', 'display_name': 'phuclhoang', 'link': 'https://stackoverflow.com/users/13943086/phuclhoang'}",False,378,0,2,1666775198,1651674646,,72114748,CC BY-SA 4.0,https://stackoverflow.com/questions/72114748/installing-c-api-for-tensorflow-on-macbook-m1,Installing C API for Tensorflow on Macbook M1,,,,
5,"['c', 'char', 'scanf', 'conversion-specifier']","{'account_id': 16980174, 'reputation': 152, 'user_id': 12282361, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mASJ3Le9VoxmdTY2vnlns7L0ICcDW3v6hedKZUiVA=k-s256', 'display_name': 'markoj', 'link': 'https://stackoverflow.com/users/12282361/markoj'}",True,54,2,2,1666768852,1653920471,1653921454.0,72435861,CC BY-SA 4.0,https://stackoverflow.com/questions/72435861/why-does-scanf-set-the-first-value-to-0,Why does scanf set the first value to 0?,72435945.0,,,
6,"['arrays', 'c', 'pointers', 'struct', 'typedef']","{'account_id': 25284655, 'reputation': 19, 'user_id': 19111910, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx2dHxBeXvkwVCfH8GmGcSzdTF24052qMVi_3Jc=k-s256', 'display_name': 'Shai ', 'link': 'https://stackoverflow.com/users/19111910/shai'}",True,44,1,0,1666639489,1652515992,1652518842.0,72238431,CC BY-SA 4.0,https://stackoverflow.com/questions/72238431/cannot-restart-typedefd-2d-array-whose-address-is-saved-in-struct,Cannot restart typedef&#39;d 2D array whose address is saved in struct,,,,
7,"['c', 'scanf']","{'account_id': 23598171, 'reputation': 1, 'user_id': 17635045, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/89bb5b2c4b2a2ac93f954395f0243af2?s=256&d=identicon&r=PG', 'display_name': 'ERN', 'link': 'https://stackoverflow.com/users/17635045/ern'}",True,398,2,0,1665591946,1652132774,1652141831.0,72178518,CC BY-SA 4.0,https://stackoverflow.com/questions/72178518/how-can-i-fix-the-scanf-to-take-data-into-the-array,How can I fix the scanf to take data into the array?,,,,
8,"['arrays', 'c', 'function']","{'account_id': 23431499, 'reputation': 33, 'user_id': 17490262, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiiQTssb-cF5tOb8WV2Ou2MO7dSt1Epa-HXeV21Rg=k-s256', 'display_name': 'Jauhar Muhammed', 'link': 'https://stackoverflow.com/users/17490262/jauhar-muhammed'}",True,672,2,1,1665268015,1653414433,,72367298,CC BY-SA 4.0,https://stackoverflow.com/questions/72367298/accepting-values-of-array-in-a-function-and-using-it-in-another-function-how-is,"Accepting values of array in a function and using it in another function, How is this Works in C?",,,,
9,"['c++', 'c', 'gcc', 'arm', 'embedded']","{'account_id': 25253551, 'reputation': 11, 'user_id': 19085681, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5266bdcf74beba3b2e97279d79e3522d?s=256&d=identicon&r=PG', 'display_name': 'Benycu', 'link': 'https://stackoverflow.com/users/19085681/benycu'}",False,851,1,1,1664865673,1652189024,,72187185,CC BY-SA 4.0,https://stackoverflow.com/questions/72187185/arm-none-eabi-gdb-cannot-start-because-of-some-python-error,arm-none-eabi-gdb cannot start because of some python error,,,,
