,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from
0,['c'],"{'account_id': 1097003, 'reputation': 408, 'user_id': 1308282, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/ae91781b8b0b8ada1bb47270def50df4?s=256&d=identicon&r=PG', 'display_name': 'nofe', 'link': 'https://stackoverflow.com/users/1308282/nofe'}",True,165858,9981203.0,6,11,1668178624,1333387491,1668178624.0,9980878,CC BY-SA 4.0,https://stackoverflow.com/questions/9980878/how-do-i-use-s-in-c-correctly,How do I use %s in C correctly?,,,,
1,"['c', 'trace', 'call-hierarchy']","{'account_id': 1074720, 'reputation': 231, 'user_id': 1073120, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c8fa65c079a4cc8198de77ba34b39b37?s=256&d=identicon&r=PG', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/1073120/andrew'}",True,35337,,10,20,1668007742,1335718638,,10374005,CC BY-SA 3.0,https://stackoverflow.com/questions/10374005/how-to-trace-function-call-in-c,how to trace function call in C?,,,,
2,"['c', 'algorithm', '2d', 'graph-algorithm', 'rasterize']","{'account_id': 322169, 'reputation': 1350, 'user_id': 982377, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/5952124745d92b458e13b51bb04c4903?s=256&d=identicon&r=PG', 'display_name': 'grunge fightr', 'link': 'https://stackoverflow.com/users/982377/grunge-fightr'}",True,5762,,1,4,1667119950,1333870020,1333870438.0,10061146,CC BY-SA 3.0,https://stackoverflow.com/questions/10061146/how-to-rasterize-rotated-rectangle-in-2d-by-setpixel,how to rasterize rotated rectangle (in 2d by setpixel),,,,
3,"['c', 'gcc', 'floating-point']","{'account_id': 950850, 'reputation': 60452, 'user_id': 977038, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/f3004677e3b024b4b1944dfd93fb9849?s=256&d=identicon&r=PG', 'display_name': 'Abhijit', 'link': 'https://stackoverflow.com/users/977038/abhijit'}",True,14672,10372309.0,3,15,1667074794,1335697961,1667074638.0,10371647,,https://stackoverflow.com/questions/10371647/why-do-you-need-an-explicit-lm-compiler-option,Why do you need an explicit `-lm` compiler option?,1335709667.0,exact duplicate,,
4,"['c', 'arrays', 'performance', 'optimization', 'memory']","{'account_id': 45060, 'reputation': 3786, 'user_id': 132597, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f3b82a9ea9ba1b85cc6adc22e95a2c9f?s=256&d=identicon&r=PG', 'display_name': 'Vivek Sharma', 'link': 'https://stackoverflow.com/users/132597/vivek-sharma'}",True,680,,7,1,1665938725,1334139979,,10104132,CC BY-SA 3.0,https://stackoverflow.com/questions/10104132/char-a512-vs-char-b512-1,char a[512] vs char b[512 + 1],,,,
5,"['c', 'memory', 'heap-memory']","{'account_id': 1413395, 'reputation': 309, 'user_id': 1339559, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/9bf8734c148b8be82342fb2f3894eff8?s=256&d=identicon&r=PG', 'display_name': 'Rahul', 'link': 'https://stackoverflow.com/users/1339559/rahul'}",True,40192,,4,10,1665712509,1334705072,1491512920.0,10200628,CC BY-SA 3.0,https://stackoverflow.com/questions/10200628/heap-memory-in-c-programming,Heap Memory in C Programming,,,,
6,"['python', 'c', 'opengl', 'ctypes']","{'account_id': 271309, 'reputation': 11367, 'user_id': 561766, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/26e6G.png?s=256&g=1', 'display_name': 'memyself', 'link': 'https://stackoverflow.com/users/561766/memyself'}",True,1549,10194580.0,3,2,1665464195,1334677441,1665464195.0,10194446,CC BY-SA 4.0,https://stackoverflow.com/questions/10194446/how-to-create-empty-c-type-array-or-just-one-null-value-in-python,how to create empty c type array (or just one NULL value) in python?,,,,
7,"['c', 'opengl', 'opengl-es']","{'account_id': 1337388, 'reputation': 4022, 'user_id': 1279782, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/0c13bbd4bff7520c5d54c592865ecb21?s=256&d=identicon&r=PG', 'display_name': 'Iceman', 'link': 'https://stackoverflow.com/users/1279782/iceman'}",True,21273,10182147.0,2,7,1664525632,1334612500,1334613075.0,10182114,CC BY-SA 3.0,https://stackoverflow.com/questions/10182114/glcolor4f-effect-of-alpha-value,glColor4f() - effect of alpha value,,,,
8,['c'],"{'account_id': 1385302, 'reputation': 171, 'user_id': 1317478, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d88c3f58b2d54522014c0c3d81c3a5e2?s=256&d=identicon&r=PG', 'display_name': 'Cnerb', 'link': 'https://stackoverflow.com/users/1317478/cnerb'}",True,53601,,4,13,1663769725,1333717319,1502685383.0,10043841,CC BY-SA 3.0,https://stackoverflow.com/questions/10043841/c-error-ignoring-return-value-of-scanf,C - error: ignoring return value of scanf?,,,,
9,"['c++', 'c', 'cmake', 'clang']","{'account_id': 39941, 'reputation': 22814, 'user_id': 115478, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/df66f5ffbf986ef9ff5a990f26dbd1f1?s=256&d=identicon&r=PG', 'display_name': 'leedm777', 'link': 'https://stackoverflow.com/users/115478/leedm777'}",True,100542,10055571.0,5,195,1663537091,1333728772,1535730021.0,10046114,CC BY-SA 4.0,https://stackoverflow.com/questions/10046114/in-cmake-how-can-i-test-if-the-compiler-is-clang,"In CMake, how can I test if the compiler is Clang?",,,,
10,"['c++', 'c', 'linux', 'boost', 'getopt']","{'account_id': 1019523, 'reputation': 10481, 'user_id': 1030287, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/3e56cc11531e75f08dab7bc5e36b5bb5?s=256&d=identicon&r=PG', 'display_name': 's5s', 'link': 'https://stackoverflow.com/users/1030287/s5s'}",True,9380,10160781.0,3,8,1663401018,1334480071,1334494593.0,10160711,,https://stackoverflow.com/questions/10160711/which-library-to-use-to-parse-command-line-arguments-in-c,which library to use to parse command line arguments in C++,1663401023.0,Duplicate,,
11,"['c', 'linux', 'serial-port']","{'account_id': 1173011, 'reputation': 637, 'user_id': 1149741, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/22d6dff11b6a4b03313c39923386d161?s=256&d=identicon&r=PG', 'display_name': 'Frank Dejay', 'link': 'https://stackoverflow.com/users/1149741/frank-dejay'}",False,8387,,1,1,1663358800,1334981334,,10256105,CC BY-SA 3.0,https://stackoverflow.com/questions/10256105/can-write-to-but-cant-read-from-serial-port-ttys0-in-linux-c-program,"Can write to, but can&#39;t read from serial port ttyS0 in linux C program",,,,
12,"['java', 'c', 'command-line-arguments', 'getopt']","{'account_id': 179362, 'reputation': 14523, 'user_id': 411965, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/UVUN2.jpg?s=256&g=1', 'display_name': 'oshai', 'link': 'https://stackoverflow.com/users/411965/oshai'}",True,1295,10269678.0,1,2,1662696658,1335088782,1662696658.0,10266988,CC BY-SA 4.0,https://stackoverflow.com/questions/10266988/how-to-parse-parameters-without-leading-hyphen-with-getopt,how to parse parameters without leading hyphen with Getopt,,,,
13,"['objective-c', 'ios', 'c', 'floating-point', 'floating-accuracy']","{'account_id': 216831, 'reputation': 39718, 'user_id': 472300, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/f0b9c93343813d9bb4edf9bd48e07223?s=256&d=identicon&r=PG', 'display_name': 'Proud Member', 'link': 'https://stackoverflow.com/users/472300/proud-member'}",True,97051,10335601.0,12,417,1662071705,1335447672,1450354189.0,10334688,CC BY-SA 3.0,https://stackoverflow.com/questions/10334688/how-dangerous-is-it-to-compare-floating-point-values,How dangerous is it to compare floating point values?,,,1336973970.0,
