,word,count
0,c,260
1,function,218
2,array,179
3,file,154
4,pointer,120
5,code,120
6,quot,116
7,program,94
8,error,83
9,struct,82
10,memory,78
11,i,72
12,value,70
13,string,64
14,t,59
15,list,56
16,type,47
17,number,46
18,char,45
19,output,44
20,size,44
21,character,40
22,fault,40
23,line,40
24,segmentation,39
25,problem,39
26,way,37
27,process,37
28,loop,35
29,input,33
30,structure,33
31,time,32
32,int,28
33,s,27
34,buffer,26
35,malloc,26
36,access,25
37,address,25
38,return,25
39,text,25
40,difference,25
41,argument,23
42,use,23
43,parameter,23
44,call,22
45,integer,21
46,library,21
47,statement,21
48,matrix,21
49,command,20
50,gcc,19
51,declaration,19
52,linux,19
53,work,19
54,reference,18
55,bit,18
56,studio,17
57,cannot,17
58,print,17
59,language,17
60,h,16
61,read,16
62,user,16
63,issue,16
64,python,16
65,space,15
66,element,15
67,path,15
68,system,15
69,variable,14
70,header,14
71,stack,14
72,operator,14
73,macro,14
74,case,14
75,name,14
76,child,14
77,socket,14
78,result,14
79,definition,13
80,source,13
81,directory,13
82,allocation,13
83,printf,13
84,length,13
85,doesn,12
86,scanf,11
87,d,11
88,server,11
89,compiler,11
90,algorithm,11
91,change,11
92,amp,11
93,makefile,10
94,script,10
95,const,10
96,end,10
97,fork,10
98,copy,10
99,word,10
100,programming,9
101,compilation,9
102,image,9
103,client,9
104,method,9
105,printing,9
106,handler,9
107,count,9
108,tree,9
109,trouble,9
110,condition,9
111,execution,9
112,message,9
113,sort,9
114,member,9
115,implementation,8
116,object,8
117,api,8
118,port,8
119,order,8
120,syntax,8
121,mode,8
122,float,8
123,module,8
124,gt,8
125,application,8
126,parent,8
127,tcp,8
128,while,8
129,byte,8
130,thread,8
131,get,8
132,search,8
133,expression,8
134,shell,8
135,ptr,8
136,help,8
137,test,7
138,compile,7
139,device,7
140,leak,7
141,node,7
142,enum,7
143,need,7
144,calculation,7
145,exit,7
146,vs,7
147,window,7
148,sequence,7
149,cmake,6
150,isn,6
151,x,6
152,point,6
153,behavior,6
154,scope,6
155,limit,6
