,word,count
0,program,1238
1,pointer,1227
2,quot,1036
3,memory,979
4,size,451
5,structure,441
6,int,431
7,time,415
8,line,382
9,linux,373
10,process,372
11,socket,367
12,bit,346
13,segmentation,340
14,address,332
15,malloc,316
16,use,308
17,integer,306
18,system,303
19,library,294
20,access,286
21,difference,285
22,gcc,269
23,call,268
24,compiler,255
25,character,250
26,header,245
27,application,240
28,stack,234
29,language,233
30,server,232
31,command,225
32,reference,217
33,work,213
34,argument,210
35,buffer,210
36,source,209
37,name,208
38,macro,202
39,return,197
40,text,197
41,issue,194
42,point,194
43,implementation,193
44,printf,192
45,python,192
46,client,188
47,vs,183
48,declaration,164
49,statement,162
50,image,161
51,variable,160
52,operator,157
53,java,156
54,parameter,151
55,allocation,145
56,thread,145
57,conversion,141
58,module,141
59,amp,137
60,directory,137
61,length,137
62,fork,136
63,kernel,136
64,float,134
65,matrix,133
66,space,132
67,algorithm,129
68,order,128
69,dll,126
70,user,122
71,performance,122
72,message,121
73,doesn,120
74,behavior,117
75,gt,117
76,expression,117
77,api,115
78,studio,113
79,path,112
80,device,111
81,cannot,107
82,format,107
83,assignment,106
84,port,105
85,result,105
86,scanf,105
87,window,104
88,byte,104
89,trouble,104
90,eclipse,103
91,case,101
92,reading,100
93,definition,100
94,create,98
95,search,98
96,assembly,98
97,gtk,98
98,symbol,97
99,programming,97
100,pipe,97
101,end,96
102,convert,96
103,const,94
104,example,94
105,read,94
106,tree,93
107,operation,92
108,shell,92
109,copy,91
110,usage,91
111,member,91
112,print,89
113,sort,88
114,makefile,87
115,word,87
116,compile,87
117,child,87
118,void,86
119,syntax,84
120,extension,84
121,pass,83
122,mac,83
123,compilation,83
124,mpi,83
125,gdb,82
126,condition,82
127,connection,81
128,check,80
129,network,78
130,exit,78
131,block,78
132,tcp,78
133,initialization,78
134,equivalent,77
135,realloc,76
136,mode,76
137,behaviour,76
138,preprocessor,76
139,union,76
140,descriptor,76
141,machine,75
142,default,75
143,segfault,74
144,get,74
145,version,74
146,cast,74
147,bitwise,74
148,optimization,73
149,information,72
150,execution,72
151,sizeof,71
152,comparison,69
153,jni,69
154,vector,69
155,typedef,68
156,count,68
157,change,67
158,core,67
159,random,67
160,linker,67
161,define,66
162,confusion,65
163,opengl,65
164,packet,64
165,interface,64
166,parent,64
167,test,64
168,location,64
169,something,64
170,hash,64
171,driver,63
172,inline,62
173,request,62
174,level,62
175,queue,61
176,node,61
177,xcode,61
178,script,61
179,control,61
180,precision,61
181,field,60
182,database,60
183,stream,59
184,arm,59
185,index,59
186,xml,59
187,os,59
188,custom,59
189,data,59
190,cuda,58
191,crash,58
192,pthread,58
193,cross,57
194,ip,56
195,cache,56
196,video,56
197,enum,56
198,send,55
199,runtime,55
200,multiplication,55
201,part,55
202,register,54
203,style,54
204,link,54
205,write,53
206,event,53
207,communication,53
208,printing,53
209,hex,53
210,http,53
211,warning,51
212,range,51
213,tool,51
214,instruction,51
215,recursion,51
216,option,51
217,help,51
218,scope,51
219,php,51
220,storage,50
221,lt,49
222,platform,49
223,environment,49
224,sequence,49
225,arduino,49
226,console,49
227,mean,48
228,stdout,48
229,multi,48
230,valgrind,48
231,memcpy,48
232,app,48
233,content,48
234,posix,47
235,switch,47
236,store,46
237,game,46
238,flag,46
239,garbage,46
240,stdin,46
241,cpu,46
242,matlab,45
