,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
0,"['java', 'spring', 'maven', 'spring-boot', 'pom.xml']","{'account_id': 13893132, 'reputation': 305, 'user_id': 10030611, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-cGgX4sSgE4c/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq3tY6IGsJDHq1rJi8BuhxH5MWoS0g/mo/photo.jpg?sz=256', 'display_name': 'willberthos', 'link': 'https://stackoverflow.com/users/10030611/willberthos'}",False,9759,3,2,1669176235,1558687794,1558703101.0,56289024,CC BY-SA 4.0,https://stackoverflow.com/questions/56289024/spring-boot-request-method-post-not-supported,Spring Boot Request method &#39;POST&#39; not supported,,,,,
1,"['java', 'spring', 'spring-boot', 'spring-cloud', 'spring-cloud-gateway']","{'account_id': 347923, 'reputation': 2201, 'user_id': 682324, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/10ed54d861413e6f60c77d3f360c4b66?s=256&d=identicon&r=PG', 'display_name': 'Andreas', 'link': 'https://stackoverflow.com/users/682324/andreas'}",True,4567,2,5,1669137682,1557122019,,55999480,CC BY-SA 4.0,https://stackoverflow.com/questions/55999480/route-order-in-spring-cloud-gateway,Route order in Spring Cloud Gateway,56024760.0,,,,
2,"['java', 'spring', 'java-8', 'spring-webflux', 'project-reactor']","{'account_id': 538537, 'reputation': 1205, 'user_id': 906497, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/20ff4cdd3c5e92a4ffdc67023db54e52?s=256&d=identicon&r=PG&f=1', 'display_name': 'CowZow', 'link': 'https://stackoverflow.com/users/906497/cowzow'}",True,22540,1,18,1669093136,1556916673,1667799961.0,55976963,CC BY-SA 4.0,https://stackoverflow.com/questions/55976963/is-there-a-difference-between-doonsuccess-vs-doonnext-for-a-mono,Is there a difference between doOnSuccess vs doOnNext for a Mono?,55977292.0,,,,
3,"['java', 'junit', 'visual-studio-code', 'vscode-settings']","{'account_id': 2031732, 'reputation': 1775, 'user_id': 1815241, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/4af5ac233bc59102243f2b2266e766b1?s=256&d=identicon&r=PG', 'display_name': 'mornindew', 'link': 'https://stackoverflow.com/users/1815241/mornindew'}",True,13310,4,4,1668548719,1558464088,,56244560,CC BY-SA 4.0,https://stackoverflow.com/questions/56244560/vscode-not-finding-unit-tests,VSCode not finding unit tests,,,,,
4,"['java', 'powerbuilder']","{'account_id': 12104875, 'reputation': 7, 'user_id': 11279899, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AtLkg7bFYXU/AAAAAAAAAAI/AAAAAAAAAUg/oY8XTAXRedA/photo.jpg?sz=256', 'display_name': 'Cece Syamsul Hadi', 'link': 'https://stackoverflow.com/users/11279899/cece-syamsul-hadi'}",True,64,2,-2,1668388057,1556936183,1641319478.0,55978926,,https://stackoverflow.com/questions/55978926/convert-number-in-java,Convert Number in Java,,1556955409.0,Duplicate,,
5,"['java', 'spring-boot', 'microservices', 'swagger-ui', 'netflix-zuul']","{'account_id': 11457616, 'reputation': 345, 'user_id': 8398143, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-IR0fbf3_u7Y/AAAAAAAAAAI/AAAAAAAAACM/LxX6Td3hzXg/photo.jpg?sz=256', 'display_name': 'kmar akrout', 'link': 'https://stackoverflow.com/users/8398143/kmar-akrout'}",False,7519,2,2,1668088905,1559290009,1559291216.0,56391127,CC BY-SA 4.0,https://stackoverflow.com/questions/56391127/increase-swagger-requesttimeout,increase swagger requestTimeout,,,,,
6,"['java', 'spring-boot', 'spring-mvc', 'spring-data-jpa', 'quartz-scheduler']","{'account_id': 9618679, 'reputation': 41, 'user_id': 7140587, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zSOTC1_wrn4/AAAAAAAAAAI/AAAAAAAAAAw/bI3YPhJw8g0/photo.jpg?sz=256', 'display_name': 'Kamalesh Maurya', 'link': 'https://stackoverflow.com/users/7140587/kamalesh-maurya'}",True,11445,4,2,1668073624,1558005905,1558017503.0,56167468,CC BY-SA 4.0,https://stackoverflow.com/questions/56167468/how-to-set-datasource-in-quartz-schedular-error-org-quartz-schedulerexception,How to set dataSource in quartz schedular. [ERROR] org.quartz.SchedulerException: Could not initialize DataSource: myDS,,,,,
7,"['java', 'postgresql', 'jdbc', 'callable-statement']","{'account_id': 7437215, 'reputation': 21, 'user_id': 5656228, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d6c83c0b909da216239ef2c9dd9b72b?s=256&d=identicon&r=PG', 'display_name': 'Jan Chmelensky', 'link': 'https://stackoverflow.com/users/5656228/jan-chmelensky'}",False,923,2,2,1667932832,1558013652,,56169873,CC BY-SA 4.0,https://stackoverflow.com/questions/56169873/how-can-i-call-a-postres-procedure-with-one-or-more-inout-parameters-from-java,How can I call a postres procedure with one or more INOUT parameters from java,,,,,
8,"['java', 'android', 'exoplayer', 'exoplayer2.x']","{'account_id': 194559, 'reputation': 15015, 'user_id': 436976, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/ca5523dd495f8c0a6a6b20db65db2ef4?s=256&d=identicon&r=PG', 'display_name': 'stevendesu', 'link': 'https://stackoverflow.com/users/436976/stevendesu'}",True,2586,3,6,1667754189,1557329135,,56044140,CC BY-SA 4.0,https://stackoverflow.com/questions/56044140/dumb-question-whats-the-difference-between-playerview-and-simpleexoplayerview,Dumb Question: What&#39;s the difference between PlayerView and SimpleExoPlayerView?,56044228.0,,,,
9,"['java', 'c#', 'visual-studio', 'xamarin']","{'account_id': 13887824, 'reputation': 13, 'user_id': 10026544, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-FaSMr_T-Xxc/AAAAAAAAAAI/AAAAAAAAAAk/JreSrhOTkVE/photo.jpg?sz=256', 'display_name': 'Arhacker T', 'link': 'https://stackoverflow.com/users/10026544/arhacker-t'}",False,11860,1,1,1667675115,1556982879,1557475171.0,55983926,CC BY-SA 4.0,https://stackoverflow.com/questions/55983926/error-option-boot-class-path-not-allowed-with-target-12-in-xamarin,Error &quot;option --boot-class-path not allowed with target 12&quot; in Xamarin,,,,,
