,word,count
0,spring,2449
1,boot,1241
2,quot,1160
3,application,672
4,json,524
5,studio,512
6,cannot,439
7,api,422
8,app,413
9,test,409
10,database,402
11,time,390
12,lang,389
13,apache,378
14,server,369
15,request,368
16,android,363
17,jpa,363
18,gt,357
19,access,334
20,version,328
21,query,322
22,name,319
23,problem,318
24,jar,317
25,response,317
26,image,316
27,custom,312
28,service,312
29,client,301
30,selenium,295
31,field,278
32,xml,274
33,entity,273
34,connection,264
35,hibernate,258
36,lt,258
37,issue,258
38,use,251
39,path,242
40,stream,231
41,map,229
42,program,228
43,message,228
44,work,227
45,text,227
46,springboot,220
47,eclipse,213
48,activity,210
49,user,208
50,com,194
51,parameter,194
52,view,193
53,dependency,193
54,annotation,191
55,rest,188
56,security,187
57,firebase,182
58,org,171
59,javafx,166
60,line,165
61,docker,164
62,id,162
63,module,162
64,kotlin,161
65,junit,161
66,call,161
67,configuration,161
68,package,160
69,default,159
70,interface,159
71,cloud,157
72,plugin,155
73,google,155
74,arraylist,149
75,size,149
76,kafka,147
77,constructor,143
78,http,143
79,search,141
80,order,139
81,doesn,138
82,change,138
83,bean,137
84,jackson,136
85,post,136
86,system,135
87,recyclerview,134
88,key,133
89,command,130
90,result,130
91,index,129
92,instance,126
93,return,125
94,jdbc,125
95,get,124
96,task,123
97,azure,123
98,memory,118
99,body,118
100,folder,118
101,sql,118
102,intellij,117
103,condition,117
104,jdk,117
105,reference,117
106,create,116
107,parent,116
108,controller,116
109,directory,115
110,tomcat,114
111,authentication,114
112,collection,114
113,gradle,113
114,web,109
115,integer,108
116,statement,107
117,content,105
118,case,105
119,implementation,105
120,validation,105
121,item,104
122,batch,104
123,unit,104
124,process,103
125,repository,102
126,servlet,102
127,source,100
128,mongodb,99
129,resource,99
130,build,99
131,maven,98
132,filter,97
133,runtime,97
134,nullpointerexception,96
135,convert,95
136,javax,94
137,device,94
138,thread,94
139,session,93
140,location,92
141,execution,92
142,hashmap,92
143,child,91
144,pdf,90
145,attribute,90
146,screen,90
147,difference,89
148,db,89
149,format,89
150,int,88
151,csv,88
152,springframework,88
153,context,87
154,password,87
155,spark,87
156,schema,86
157,container,84
158,auto,84
159,classnotfoundexception,84
160,idea,83
161,click,82
162,endpoint,82
163,noclassdeffounderror,81
164,background,81
165,poi,81
166,document,80
167,cache,80
168,vs,80
169,header,79
170,block,78
171,jsp,78
172,character,78
173,core,78
174,variable,78
175,space,78
176,integration,78
177,library,76
178,mysql,76
179,config,75
180,camel,75
181,expression,75
182,data,75
183,consumer,74
184,browser,74
185,import,73
186,action,73
187,check,73
188,mode,73
189,sdk,72
190,argument,72
191,enum,72
192,driver,72
193,mockito,72
194,start,71
195,print,71
196,load,71
197,sort,71
198,fragment,70
199,log,70
200,pattern,70
201,url,70
202,webview,70
203,html,70
204,event,69
205,regex,69
206,status,69
207,io,69
208,notification,69
209,connect,68
210,record,68
211,job,67
212,storage,67
213,count,67
214,example,66
215,state,66
216,multi,66
217,set,66
218,quarkus,65
219,environment,65
220,script,65
221,jvm,65
222,run,64
223,template,64
224,framework,63
225,length,63
226,swagger,63
227,layout,63
228,option,63
229,word,62
230,failure,62
231,end,62
232,transaction,61
233,window,61
234,level,61
235,video,61
236,classpath,59
237,tag,59
238,login,59
239,jframe,59
240,thymeleaf,59
241,amp,58
242,game,58
243,symbol,58
244,part,57
245,download,57
246,certificate,56
247,information,56
248,oracle,56
249,target,56
250,store,56
251,mock,55
252,performance,55
253,display,55
254,structure,55
255,pass,54
256,socket,54
257,relationship,54
258,graph,54
259,position,53
260,show,53
261,signature,52
262,bar,52
263,link,52
264,log4j,52
265,permission,52
266,gateway,51
267,generate,51
268,navigation,51
269,scanner,51
270,mvc,51
271,token,50
272,javascript,50
273,try,50
274,zip,49
275,ssl,49
276,textview,49
277,webflux,49
278,adapter,49
279,home,49
280,pointer,49
281,report,49
282,node,48
283,jpanel,48
284,mapstruct,48
285,firestore,48
286,keycloak,48
287,mail,48
288,support,48
289,webclient,48
290,elasticsearch,48
291,question,47
292,machine,47
293,play,47
294,step,47
295,injection,47
296,language,47
297,cucumber,47
298,gui,47
299,algorithm,46
300,queue,46
301,builder,46
302,manager,46
303,root,46
304,classcastexception,46
305,python,46
306,dialog,46
307,conversion,46
308,listener,46
309,operation,46
310,recursion,45
311,illegalargumentexception,45
312,port,45
313,insert,45
314,email,45
315,read,45
316,vscode,44
317,duplicate,44
318,address,44
319,soap,44
320,flutter,44
321,illegalstateexception,44
322,pom,44
323,mapping,44
324,menu,43
325,mac,43
326,base,43
327,need,43
328,phone,43
329,help,42
330,sum,42
331,reactor,42
332,release,42
333,tree,41
334,point,41
335,byte,41
336,recycler,41
337,intent,41
338,jaxb,41
339,postgresql,41
340,sun,40
341,solution,40
342,timeout,40
343,provider,40
344,jboss,40
345,update,40
346,copy,40
347,pojo,40
348,design,40
349,jwt,39
350,retrofit,39
351,something,39
352,non,39
353,listview,39
354,switch,39
355,compilation,39
356,serialization,39
357,coverage,39
358,extension,38
359,account,38
360,handler,38
361,yaml,38
362,exit,37
363,wait,37
364,console,37
365,war,36
366,inheritance,36
367,sequence,36
368,timestamp,36
369,keyboard,36
370,encryption,36
371,side,36
372,websocket,36
373,equivalent,35
374,frame,35
375,match,35
376,cell,35
377,authorization,35
378,split,35
379,pool,35
380,persistence,35
381,entry,35
382,stack,35
383,cluster,35
384,redis,35
385,control,35
386,generation,34
387,pipeline,34
388,engine,34
389,jooq,34
390,linux,34
391,topic,34
392,info,34
393,s3,34
394,operator,34
395,constraint,34
396,multiple,34
397,player,34
398,ide,34
399,logback,34
400,migration,34
401,mapper,33
402,flink,33
403,entitymanager,33
404,mongo,33
405,jni,33
406,clause,33
407,parse,33
408,completablefuture,33
409,max,33
410,reflection,33
411,generator,33
412,platform,33
413,practice,33
414,resttemplate,33
415,gson,33
416,ioexception,33
417,comparator,33
418,https,33
419,compiler,33
420,room,32
421,datasource,32
422,complexity,32
423,callback,32
424,h2,32
425,configure,32
426,testng,32
427,please,32
428,beam,32
429,inputstream,32
430,attempt,32
431,graphql,32
432,localhost,32
433,m1,32
434,appium,32
435,compile,32
436,host,32
437,day,32
438,creation,32
439,dto,32
440,range,32
441,amount,32
442,automation,32
443,icon,32
444,auth,31
445,protocol,31
446,actuator,31
447,excel,31
448,minecraft,31
449,camera,31
450,party,31
451,install,31
452,columns,31
453,log4j2,31
454,share,31
455,flux,31
456,network,31
457,fail,31
458,vaadin,31
459,lambda,31
460,add,30
461,syntax,30
462,checkbox,30
463,jre,30
464,relation,29
465,postman,29
466,fetch,29
467,realtime,29
468,goal,29
469,merge,29
470,select,29
471,github,29
472,profile,29
473,cassandra,29
474,feature,29
475,ws,29
476,getter,29
477,processing,29
478,trouble,29
479,jakarta,28
480,factory,28
481,style,28
482,random,28
483,jersey,28
484,building,28
485,converter,28
486,route,28
487,letter,27
488,validator,27
489,httpclient,27
490,subclass,27
491,connector,27
492,keystore,27
493,flow,27
494,jbutton,27
495,groovy,27
496,jmeter,26
497,producer,26
498,pdfbox,26
499,crash,26
500,retry,26
501,jtextfield,26
502,jparepository,26
503,policy,26
504,label,26
505,void,26
506,initialization,26
507,pagination,26
508,multipart,26
509,role,26
510,lock,26
511,gcp,25
512,find,25
513,bucket,25
514,apk,25
515,bug,25
516,tool,25
517,product,25
518,limit,25
519,anything,25
520,txt,25
521,animation,25
522,selection,25
523,setup,25
524,installation,25
525,rabbitmq,25
526,usage,25
527,junit5,24
528,filenotfoundexception,24
529,upload,24
530,jsoup,24
531,react,24
532,alternative,24
533,xpath,24
534,cant,24
535,async,24
536,chrome,24
537,exchange,24
538,runtimeexception,24
539,desktop,24
540,scheduler,24
541,proxy,23
542,specification,23
543,aggregation,23
544,representation,23
545,box,23
546,catch,23
547,procedure,23
548,isn,23
549,deserialization,23
550,imageview,23
551,deployment,23
552,mono,23
553,aws,23
554,ad,23
555,month,23
556,openapi,23
557,member,22
558,stop,22
559,wildfly,22
560,outofmemoryerror,22
561,setter,22
562,javadoc,22
563,shell,22
564,agent,22
565,bot,22
566,bus,22
567,startup,22
568,dynamodb,22
569,flag,22
570,grid,21
571,ui,21
572,mouse,21
573,nosuchmethoderror,21
574,send,21
575,logic,21
576,chain,21
577,duration,21
578,bin,21
579,channel,21
580,scroll,21
581,drop,21
582,emulator,21
583,jacoco,21
584,reading,21
585,jax,21
586,javac,21
587,scala,21
588,macos,21
589,deploy,21
590,definition,21
591,execute,21
592,progress,21
593,save,21
594,param,21
595,sub,21
596,delete,21
597,jms,20
598,runner,20
599,layer,20
600,processor,20
601,audio,20
602,oauth2,20
603,upgrade,20
604,namespace,20
605,jetty,20
606,jlabel,20
607,reset,20
608,backend,20
609,delay,20
610,anyone,20
611,approach,20
612,iterator,20
613,hash,20
614,declaration,20
615,scenario,20
616,chart,20
617,debug,20
618,prevent,19
619,mismatch,19
620,min,19
621,libgdx,19
622,lib,19
623,priority,19
624,repo,19
625,stackoverflowerror,19
626,rule,19
627,apps,19
628,avro,19
629,net,19
630,edge,19
631,edit,19
632,toolbar,19
633,jda,19
634,sheet,19
635,matrix,19
636,card,19
637,blob,19
638,decryption,19
639,calculator,19
640,domain,19
641,architecture,19
642,keyword,19
643,widget,19
644,sonarqube,19
645,comma,18
646,behaviour,18
647,rs,18
648,liquibase,18
649,tab,18
650,compare,18
651,chromedriver,18
652,logger,18
653,trace,18
654,cause,18
655,projection,18
656,hadoop,18
657,heroku,18
658,production,18
659,cxf,18
660,calculate,18
661,cursor,18
662,force,18
663,buffer,18
664,cli,18
665,contract,18
666,communication,18
667,nothing,18
668,ip,18
669,jolt,18
670,reason,18
671,jsonarray,18
672,webdriver,18
673,figure,18
674,export,18
675,superclass,18
676,width,18
677,insertion,18
678,behavior,18
679,rectangle,18
680,timer,17
681,scope,17
682,compatibility,17
683,math,17
684,uri,17
685,boolean,17
686,handle,17
687,write,17
688,prefix,17
689,place,17
690,v2,17
691,documentation,17
692,panel,17
693,transformation,17
694,iteration,17
695,management,17
696,registry,17
697,strategy,17
698,bundle,17
699,break,17
700,singleton,17
701,awt,17
702,cmd,16
703,validate,16
704,discord,16
705,artifact,16
706,center,16
707,success,16
708,leak,16
709,receiver,16
710,base64,16
711,mm,16
712,purpose,16
713,manytoone,16
714,dsl,16
715,transform,16
716,arrayindexoutofboundsexception,16
717,hazelcast,16
718,interceptor,16
719,css,16
720,resolution,16
721,cookie,16
722,grpc,16
723,bitmap,16
724,writer,16
725,move,16
726,jpql,16
727,font,16
728,functionality,16
729,sftp,16
730,while,16
731,sign,16
732,edittext,16
733,quartz,16
734,throw,16
735,partition,16
736,binding,16
737,fxml,16
738,bind,16
739,spinner,16
740,tableview,16
741,dataframe,16
742,starter,15
743,websecurityconfigureradapter,15
744,float,15
745,someone,15
746,sqlexception,15
747,website,15
748,answer,15
749,codegen,15
750,mean,15
751,invocation,15
752,jsonpath,15
753,catalina,15
754,openjdk,15
755,picture,15
756,mybatis,15
757,detection,15
758,origin,15
759,lookup,15
760,alert,15
761,broadcast,15
762,height,15
763,yml,15
764,payload,15
765,concurrency,15
766,lombok,15
767,parallel,15
768,mediaplayer,15
769,os,15
770,rate,15
771,assertion,15
772,rxjava,15
773,jscrollpane,15
774,src,15
775,bit,15
