,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from
0,"['java', 'spring-boot', 'aspectj', 'jdbctemplate']","{'account_id': 8834835, 'reputation': 344, 'user_id': 6599539, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65a086f85cb10bb1ee90f1429d19ebf8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/6599539/thomas'}",True,223,54862026.0,1,1,1669197258,1548321356,1669197258.0,54343034,CC BY-SA 4.0,https://stackoverflow.com/questions/54343034/jdbc-aspect-pointcut-not-invoked,JDBC Aspect pointcut not invoked,,,,
1,"['java', 'maven', 'formatter']","{'account_id': 9156593, 'reputation': 97, 'user_id': 6809374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/533df7cd577203d1687ee91fa106b7b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'mrnair', 'link': 'https://stackoverflow.com/users/6809374/mrnair'}",True,4309,54150002.0,4,3,1669188656,1547167841,1628150049.0,54138948,CC BY-SA 4.0,https://stackoverflow.com/questions/54138948/mvn-clean-install-throwing-an-error-file-has-not-been-previously-formatted-pl,mvn clean install throwing an error - File has not been previously formatted. Please format file and commit before running validation,,,,
2,"['java', 'minecraft', 'bukkit']","{'account_id': 15161311, 'reputation': 81, 'user_id': 10940294, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-xQTlmssjUHU/AAAAAAAAAAI/AAAAAAAAAFI/7uJC1Q2HoN8/photo.jpg?sz=256', 'display_name': 'Gak_', 'link': 'https://stackoverflow.com/users/10940294/gak'}",False,456,,1,2,1669150816,1547995964,1553088325.0,54277653,CC BY-SA 4.0,https://stackoverflow.com/questions/54277653/could-not-load-minecraft-plugin-noclassdeffounderror,Could not load minecraft plugin: NoClassDefFoundError,,,,
3,"['java', 'apache-httpclient-4.x']","{'account_id': 5098045, 'reputation': 305, 'user_id': 6372089, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c20909dacd00a2c5400990bb6302a2d?s=256&d=identicon&r=PG&f=1', 'display_name': 'tdudgeon', 'link': 'https://stackoverflow.com/users/6372089/tdudgeon'}",True,566,54170304.0,1,0,1668834840,1547383242,1547393108.0,54168960,CC BY-SA 4.0,https://stackoverflow.com/questions/54168960/response-not-returned-until-data-is-complete,Response not returned until data is complete,,,,
4,"['java', 'spring-boot', 'gradle']","{'account_id': 2922058, 'reputation': 183, 'user_id': 2504082, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/sMYQ4.jpg?s=256&g=1', 'display_name': 'Vinda', 'link': 'https://stackoverflow.com/users/2504082/vinda'}",True,21591,53996656.0,3,2,1668756647,1546294490,1546355184.0,53991804,CC BY-SA 4.0,https://stackoverflow.com/questions/53991804/could-not-fetch-model-of-type-buildenvironment-using-gradle-distribution,Could not fetch model of type &#39;BuildEnvironment&#39; using Gradle distribution,,,,
5,"['java', 'eclipse', 'maven-surefire-plugin', 'tycho', 'tycho-surefire-plugin']","{'account_id': 2715546, 'reputation': 7021, 'user_id': 2343011, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/hCKTA.jpg?s=256&g=1', 'display_name': 'flavio.donze', 'link': 'https://stackoverflow.com/users/2343011/flavio-donze'}",False,120,,1,2,1668608264,1546867969,,54075422,CC BY-SA 4.0,https://stackoverflow.com/questions/54075422/additional-bundles-for-tycho-surefire,additional bundles for tycho surefire,,,,
6,"['java', 'jooq']","{'account_id': 1442958, 'reputation': 1311, 'user_id': 1362485, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/85b32b3a16a6ab2c1dec2bc3d086bff1?s=256&d=identicon&r=PG&f=1', 'display_name': 'ps0604', 'link': 'https://stackoverflow.com/users/1362485/ps0604'}",True,847,54131550.0,2,4,1668528544,1547120341,,54127893,CC BY-SA 4.0,https://stackoverflow.com/questions/54127893/inserting-record-in-jooq-without-specifying-column-names,Inserting record in jOOQ without specifying column names,,,,
7,"['java', 'intellij-idea', 'java-11']","{'account_id': 1834364, 'reputation': 2500, 'user_id': 1665029, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7e352080d3130fa7e74cfa4547a3480?s=256&d=identicon&r=PG', 'display_name': 'AMagic', 'link': 'https://stackoverflow.com/users/1665029/amagic'}",True,347331,54562060.0,35,175,1668354494,1547156339,1572546985.0,54137286,CC BY-SA 4.0,https://stackoverflow.com/questions/54137286/error-java-invalid-target-release-11-intellij-idea,Error: Java: invalid target release: 11 - IntelliJ IDEA,1652111107.0,,,
8,"['java', 'android', 'location', 'fusedlocationproviderclient']","{'account_id': 8799148, 'reputation': 533, 'user_id': 6576013, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/hCP3U.png?s=256&g=1', 'display_name': 'MadDim', 'link': 'https://stackoverflow.com/users/6576013/maddim'}",False,2034,,1,6,1668328240,1548842568,,54437865,CC BY-SA 4.0,https://stackoverflow.com/questions/54437865/android-fusedlocationclient-requestlocationupdates-not-returning-results-an,"Android - FusedLocationClient, requestLocationUpdates() not returning results and availability weird behavior",,,,
9,"['java', 'compilation', 'warnings', 'hashtable', 'deprecated']","{'account_id': 15063593, 'reputation': 31, 'user_id': 10871505, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-eEUNG4CvG9I/AAAAAAAAAAI/AAAAAAAAABE/4VmEsn7wOfA/photo.jpg?sz=256', 'display_name': 'Giovanni Giampaolo', 'link': 'https://stackoverflow.com/users/10871505/giovanni-giampaolo'}",False,14593,,1,1,1668161070,1546692263,1546724422.0,54052131,CC BY-SA 4.0,https://stackoverflow.com/questions/54052131/recompile-with-xlint-unchecked-for-details,Recompile with -Xlint : unchecked for details,,,,
10,"['java', 'spring-boot', 'spring-mvc', 'spring-webflux']","{'account_id': 8021623, 'reputation': 428, 'user_id': 6050113, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/536754059835242/picture?type=large', 'display_name': 'Nasibulloh Yandashev', 'link': 'https://stackoverflow.com/users/6050113/nasibulloh-yandashev'}",True,8554,54069649.0,3,4,1668075283,1546843492,1552556206.0,54069614,CC BY-SA 4.0,https://stackoverflow.com/questions/54069614/springwebflux-error-with-enablewebflux-annotation,SpringWebFlux Error with @EnableWebFlux annotation,,,,
11,"['java', 'spring-boot', 'spring-batch']","{'account_id': 434539, 'reputation': 811, 'user_id': 820572, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/53b64bc3bfd7a0e21cf9667f7c622a64?s=256&d=identicon&r=PG', 'display_name': 'ewom2468', 'link': 'https://stackoverflow.com/users/820572/ewom2468'}",True,1981,54118970.0,2,0,1667981423,1547002470,1582683722.0,54102645,CC BY-SA 4.0,https://stackoverflow.com/questions/54102645/reading-multiple-json-files-and-converting-to-pojo-springboot-batch,Reading Multiple Json Files And Converting To POJO Springboot batch,,,,
12,"['java', 'tomcat', 'tomcat8']","{'account_id': 11423970, 'reputation': 515, 'user_id': 8374602, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/l4jEj.jpg?s=256&g=1', 'display_name': 'Leandy', 'link': 'https://stackoverflow.com/users/8374602/leandy'}",True,74350,,5,25,1667714325,1548066419,1652256688.0,54287922,CC BY-SA 4.0,https://stackoverflow.com/questions/54287922/the-valid-characters-are-defined-in-rfc-7230-and-rfc-3986,The valid characters are defined in RFC 7230 and RFC 3986,,,,
