,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
0,"['java', 'netbeans', 'netbeans-8']","{'account_id': 8204014, 'reputation': 389, 'user_id': 6174386, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7010d7c6cab4d58fccf419df3249985?s=256&d=identicon&r=PG&f=1', 'display_name': 'Herv&#233; Girod', 'link': 'https://stackoverflow.com/users/6174386/herv%c3%a9-girod'}",True,1125,70907371.0,6,3,1669215827,1642412358,1642496305.0,70739230,CC BY-SA 4.0,https://stackoverflow.com/questions/70739230/navigating-the-file-system-with-netbeans-is-very-slow,Navigating the file system with netbeans is VERY slow,,,
1,"['java', 'android-studio', 'android-recyclerview', 'exoplayer', 'android-viewpager2']","{'account_id': 6818910, 'reputation': 388, 'user_id': 12238257, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mD-B0tDf8OcPWMxGKbgVLdxLzqJMV-aDfdFV_U_1w=k-s256', 'display_name': 'MAYUR SANCHETI', 'link': 'https://stackoverflow.com/users/12238257/mayur-sancheti'}",False,178,,0,-4,1669201791,1641189937,1669201791.0,70562180,CC BY-SA 4.0,https://stackoverflow.com/questions/70562180/how-to-make-fast-loading-short-videos-on-swipe-without-buffering-and-without-sou,how to make fast loading short videos on swipe without buffering and without sound mixing like tiktok,,,
2,"['java', 'websocket', 'avaya']","{'account_id': 427106, 'reputation': 1085, 'user_id': 808698, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f989273f844b7ffa56e81f585b046ce?s=256&d=identicon&r=PG', 'display_name': 'Hajo Thelen', 'link': 'https://stackoverflow.com/users/808698/hajo-thelen'}",False,110,,1,0,1669181445,1641919292,,70670351,CC BY-SA 4.0,https://stackoverflow.com/questions/70670351/avaya-ipo-with-mtcti-3-api,Avaya IPO with MTCTI-3 Api,,,
3,"['java', 'garbage-collection', 'jvm', 'g1gc', 'java-heap']","{'account_id': 3057654, 'reputation': 5225, 'user_id': 2590960, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/OxUCS.jpg?s=256&g=1', 'display_name': 'grep', 'link': 'https://stackoverflow.com/users/2590960/grep'}",True,720,70903320.0,2,2,1669172000,1642703500,1642705723.0,70791598,CC BY-SA 4.0,https://stackoverflow.com/questions/70791598/g1-gc-allocated-memory-is-more-than-heap-size,G1 GC allocated memory is more than heap size,,,
4,"['java', 'spring-boot', 'jpa', 'spring-data-jpa', 'jpql']","{'account_id': 23834585, 'reputation': 1, 'user_id': 17840458, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxdfsuZxi8uUIIr9M6gd-KBLcD6rz0HulgbeeYc=k-s256', 'display_name': 'Turgay &#199;ABALAK', 'link': 'https://stackoverflow.com/users/17840458/turgay-%c3%87abalak'}",False,458,,0,0,1669120852,1641384670,1669120852.0,70592661,,https://stackoverflow.com/questions/70592661/jpql-query-with-the-list-field-in-dto,JPQL query with the list field in DTO,1669121209.0,Duplicate,
5,"['java', 'apache-spark']","{'account_id': 19004237, 'reputation': 41, 'user_id': 13871225, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-T8SJTOg8cX0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck6CMu4HqXcQfrFfx0TzhAw3F1BbQ/photo.jpg?sz=256', 'display_name': 'jmhcodes', 'link': 'https://stackoverflow.com/users/13871225/jmhcodes'}",True,2279,,1,4,1669087979,1641861772,,70660419,CC BY-SA 4.0,https://stackoverflow.com/questions/70660419/apache-spark-running-with-warnings-with-illegal-reflective-access-by-org-apache,"apache-spark running with warnings with Illegal reflective access by org.apache.spark.unsafe.Platform java.nio.DirectByteBuffer(long,int)",,,
6,"['java', 'selenium', 'google-chrome', 'sts']","{'account_id': 6276138, 'reputation': 21, 'user_id': 4878772, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-T2Ogw2m2J_c/AAAAAAAAAAI/AAAAAAAABN4/h17-OhLtPVg/photo.jpg?sz=256', 'display_name': 'Aneesh', 'link': 'https://stackoverflow.com/users/4878772/aneesh'}",False,13311,,1,2,1669082795,1641537810,1641542724.0,70617478,CC BY-SA 4.0,https://stackoverflow.com/questions/70617478/org-openqa-selenium-sessionnotcreatedexceptioncould-not-start-a-new-session-res,org.openqa.selenium.SessionNotCreatedException:Could not start a new session.Response code 500.Message:unknown error: Failed to create Chrome process,,,
7,"['java', 'json', 'spring', 'spring-data-mongodb']","{'account_id': 105679, 'reputation': 1723, 'user_id': 281870, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/WdJPx.jpg?s=256&g=1', 'display_name': 'Anadi Misra', 'link': 'https://stackoverflow.com/users/281870/anadi-misra'}",False,337,,1,0,1669077795,1641833903,,70656129,CC BY-SA 4.0,https://stackoverflow.com/questions/70656129/convert-nested-map-fields-to-snake-case,Convert nested map fields to snake case,,,
8,"['java', 'android', 'wireguard']","{'account_id': 22937478, 'reputation': 61, 'user_id': 17070737, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37f7d921d8cb84a94f89b662d24425e2?s=256&d=identicon&r=PG', 'display_name': 'User0987', 'link': 'https://stackoverflow.com/users/17070737/user0987'}",True,918,,2,4,1669035507,1641453093,1644827890.0,70603634,CC BY-SA 4.0,https://stackoverflow.com/questions/70603634/how-to-use-wireguard-tunnel-library,How to use wireguard tunnel library?,,,
9,"['java', 'spring-boot', 'websocket', 'spring-websocket']","{'account_id': 17123042, 'reputation': 41, 'user_id': 12390861, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/18f9b801b23fbc9491dc6f88ab6c7858?s=256&d=identicon&r=PG&f=1', 'display_name': 'konradDos', 'link': 'https://stackoverflow.com/users/12390861/konraddos'}",False,755,,1,3,1668936673,1641118785,,70555184,CC BY-SA 4.0,https://stackoverflow.com/questions/70555184/no-enum-value-sending-message-using-websockets,No enum value sending message using websockets,,,
