,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
0,"['java', 'exception']","{'account_id': 1653720, 'reputation': 4450, 'user_id': 1523785, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/b28dda5cffe5812e52a6388c5e4ce9f9?s=256&d=identicon&r=PG', 'display_name': 'hatellla', 'link': 'https://stackoverflow.com/users/1523785/hatellla'}",True,152,63768307.0,3,-6,1669182018,1599421659,1599422015.0,63768285,CC BY-SA 4.0,https://stackoverflow.com/questions/63768285/difference-between-e-vs-e-in-throw-exception,"Difference between +e vs , e in throw Exception",,,
1,"['java', 'spring', 'dto', 'modelmapper']","{'account_id': 19600409, 'reputation': 33, 'user_id': 14345387, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc6a27aee888eb1c2013d0f6adbd68d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bacem', 'link': 'https://stackoverflow.com/users/14345387/bacem'}",True,3449,64078922.0,2,3,1669177146,1601127298,1601291126.0,64078284,CC BY-SA 4.0,https://stackoverflow.com/questions/64078284/modelmapper-mapping-the-wrong-id,ModelMapper mapping the wrong id,,,
2,"['java', 'android', 'jakarta-mail', 'verifyerror']","{'account_id': 19538667, 'reputation': 11, 'user_id': 14296923, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0813a27904259fdd18291beb60901d42?s=256&d=identicon&r=PG&f=1', 'display_name': 'enannenen', 'link': 'https://stackoverflow.com/users/14296923/enannenen'}",False,957,,0,1,1668822929,1600377855,1668781429.0,63946383,,https://stackoverflow.com/questions/63946383/how-to-resolve-java-lang-verifyerror-when-using-javamail-on-android,How to resolve java.lang.VerifyError when using javamail on android,1668781439.0,Duplicate,
3,"['java', 'object', 'inheritance', 'reference', 'parent-child']","{'account_id': 19519702, 'reputation': 7, 'user_id': 14281861, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/--FxPr2jq5a8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckCuGaVsTajha9vpOyXbS6IAPjfig/photo.jpg?sz=256', 'display_name': 'Saynov Dias', 'link': 'https://stackoverflow.com/users/14281861/saynov-dias'}",False,45,,1,1,1668765613,1600181236,1668765613.0,63904354,CC BY-SA 4.0,https://stackoverflow.com/questions/63904354/methods-with-the-same-name-and-variables-with-same-name-in-parent-child-relation,Methods with the same name and variables with same name in parent-child relation,,,
4,"['java', 'swagger', 'springfox']","{'account_id': 3598482, 'reputation': 178, 'user_id': 3002425, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WcjCF.png?s=256&g=1', 'display_name': 'noNihongo', 'link': 'https://stackoverflow.com/users/3002425/nonihongo'}",True,2142,63916742.0,3,4,1668761368,1599248016,,63747081,CC BY-SA 4.0,https://stackoverflow.com/questions/63747081/how-to-set-multi-controllers-package-base-to-my-swaggerconfiguration,How to set multi controller&#39;s package base to my SwaggerConfiguration?,,,
5,"['java', 'hibernate', 'modelmapper']","{'account_id': 18208271, 'reputation': 89, 'user_id': 13251293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d079b942cc59cfd5c7d536370ada5774?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shirabu', 'link': 'https://stackoverflow.com/users/13251293/shirabu'}",True,2961,,1,7,1668692876,1599115363,,63718182,CC BY-SA 4.0,https://stackoverflow.com/questions/63718182/modelmapper-failed-to-convert-org-hibernate-collection-internal-persistentbag,ModelMapper - failed to convert org.hibernate.collection.internal.PersistentBag to java.util.ArrayList,,,
6,"['java', 'rss', 'rss-reader', 'rome']","{'account_id': 6408227, 'reputation': 2196, 'user_id': 4968749, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c878a7fa653779e5bbfc34c5c89cbf25?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hassam Abdelillah', 'link': 'https://stackoverflow.com/users/4968749/hassam-abdelillah'}",False,171,,1,0,1668639769,1599931266,,63862976,CC BY-SA 4.0,https://stackoverflow.com/questions/63862976/get-media-content-tags-from-rss-feeds,Get media content tags from RSS feeds,,,
7,"['java', 'postgresql', 'spring-boot', 'spring-test']","{'account_id': 5651981, 'reputation': 767, 'user_id': 4484809, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/705189d0f4a2b4d12db38cd7ab68822e?s=256&d=identicon&r=PG&f=1', 'display_name': 'pirox22', 'link': 'https://stackoverflow.com/users/4484809/pirox22'}",False,2383,,3,3,1668607552,1600161078,,63898656,CC BY-SA 4.0,https://stackoverflow.com/questions/63898656/spring-boot-test-configuration-for-multiple-datasources,Spring Boot test configuration for multiple datasources,,,
8,"['java', 'ios', 'swift', 'encryption', 'aes']","{'account_id': 9910481, 'reputation': 101, 'user_id': 7337403, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-6SAYMGk7J1w/AAAAAAAAAAI/AAAAAAAAABE/jkz8BXUVmiE/photo.jpg?sz=256', 'display_name': 'sujit amin', 'link': 'https://stackoverflow.com/users/7337403/sujit-amin'}",True,1715,64183351.0,2,-3,1668590391,1601386125,1601450644.0,64120650,CC BY-SA 4.0,https://stackoverflow.com/questions/64120650/aes-encryption-in-swift,AES Encryption in Swift?,,,
9,"['java', 'linked-list', 'singly-linked-list']","{'account_id': 19566228, 'reputation': 47, 'user_id': 14318315, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99670b3ffe87b72c38fd713cff508dc3?s=256&d=identicon&r=PG&f=1', 'display_name': 'the_curious_programmer', 'link': 'https://stackoverflow.com/users/14318315/the-curious-programmer'}",True,9770,,2,0,1668498841,1600753219,,64003658,CC BY-SA 4.0,https://stackoverflow.com/questions/64003658/linkedlist-add-two-numbers-leetcode,LinkedList Add Two Numbers: LeetCode,,,
