,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from
0,"['html', 'css', 'angularjs']","{'account_id': 9107222, 'reputation': 1247, 'user_id': 6777162, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://lh6.googleusercontent.com/-xkjXWpN_CwI/AAAAAAAAAAI/AAAAAAAAAdE/LrA1GL8tOjc/photo.jpg?sz=256', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/6777162/dave'}",False,407,1,0,1669055346,1582234260,1669055346.0,60328814,CC BY-SA 4.0,https://stackoverflow.com/questions/60328814/angularjs-expandable-collapsible-div-with-ng-repeat,Angularjs: expandable/collapsible div with ng-repeat,,,,
1,['css'],"{'account_id': 11673663, 'reputation': 255, 'user_id': 8547949, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/ouEQm.jpg?s=256&g=1', 'display_name': 'nerdychick', 'link': 'https://stackoverflow.com/users/8547949/nerdychick'}",True,14825,6,15,1669017610,1581095980,1581097647.0,60118216,CC BY-SA 4.0,https://stackoverflow.com/questions/60118216/how-do-i-stop-dark-mode-from-destroying-my-css,How do I stop dark mode from destroying my css,,,,
2,"['html', 'css', 'scrollbar']","{'account_id': 15971107, 'reputation': 97, 'user_id': 11525223, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-f5mfjyVHoX0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfxTvqng8PjtdzHA8T9UC5-qPcFmQ/mo/photo.jpg?sz=256', 'display_name': 'Palpable Coral', 'link': 'https://stackoverflow.com/users/11525223/palpable-coral'}",False,1127,1,0,1668982423,1580495219,,60009379,CC BY-SA 4.0,https://stackoverflow.com/questions/60009379/make-scrollbar-with-image-as-thumb-html-css,Make scrollbar with image as thumb HTML/CSS,,,,
3,"['javascript', 'html', 'css', 'animation']","{'account_id': 13615136, 'reputation': 642, 'user_id': 9821265, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-bfio550pdMs/AAAAAAAAAAI/AAAAAAAAgrA/-M0SQ7vKNYI/photo.jpg?sz=256', 'display_name': 'Revti Shah', 'link': 'https://stackoverflow.com/users/9821265/revti-shah'}",False,10904,3,2,1667815290,1581920539,1581939418.0,60256902,CC BY-SA 4.0,https://stackoverflow.com/questions/60256902/expand-searchbar-with-search-icon-as-well-as-show-close-icon-onclick-using-javas,Expand Searchbar with Search icon as well as show close icon onclick using Javascript,,,,
4,"['css', 'reactjs', 'react-data-table-component']","{'account_id': 16736078, 'reputation': 65, 'user_id': 12097157, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8f250aaafb70812da3896d67d689fbb1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sim', 'link': 'https://stackoverflow.com/users/12097157/sim'}",True,8112,1,3,1667572046,1581466411,,60179258,CC BY-SA 4.0,https://stackoverflow.com/questions/60179258/how-to-change-main-title-css-property-while-using-react-data-table-component,How to change main title css property while using react-data-table-component,60179400.0,,,
5,"['jquery', 'html', 'css', 'twitter-bootstrap']","{'account_id': 4608032, 'reputation': 223, 'user_id': 3736954, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://lh5.googleusercontent.com/-6-k-h1qtctI/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7qcoYP7pYQmLrFEAUmCJDRxNZq0-A/mo/photo.jpg?sz=256', 'display_name': 'Ganidu Ranasinghe', 'link': 'https://stackoverflow.com/users/3736954/ganidu-ranasinghe'}",True,2234,2,0,1667216199,1581956514,1581995314.0,60266544,CC BY-SA 4.0,https://stackoverflow.com/questions/60266544/bootstrap-4-4-1-card-carousel-does-not-work,Bootstrap 4.4.1 Card carousel does not work,,,,
6,"['html', 'css', 'bootstrap-4']","{'account_id': 12840512, 'reputation': 188, 'user_id': 9288705, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-VbTl9fhw2gc/AAAAAAAAAAI/AAAAAAAAAjc/C2yybVJenPc/photo.jpg?sz=256', 'display_name': 'Saoud ElTelawy', 'link': 'https://stackoverflow.com/users/9288705/saoud-eltelawy'}",True,11870,3,5,1665795401,1581538498,1581540882.0,60196212,CC BY-SA 4.0,https://stackoverflow.com/questions/60196212/bootstrap-4-how-can-i-change-the-color-of-checkbox-simple-way,Bootstrap 4: How can I change the color of checkbox ? Simple way,60199261.0,,,
7,"['html', 'css', 'webpack', 'sass', 'vuejs2']","{'account_id': 13897014, 'reputation': 1029, 'user_id': 10033584, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10209772439467695/picture?type=large', 'display_name': 'Zdravko Pernikov', 'link': 'https://stackoverflow.com/users/10033584/zdravko-pernikov'}",True,2574,1,1,1665648640,1581944498,1665648640.0,60263040,CC BY-SA 4.0,https://stackoverflow.com/questions/60263040/why-are-my-global-styles-not-working-in-a-vue-js-2-app,Why are my global styles not working in a vue.js 2 app,60275271.0,,,
8,"['css', 'reactjs', 'sass', 'next.js']","{'account_id': 17264820, 'reputation': 419, 'user_id': 12501836, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b159a03621d581d5fcd1f70cdc410f3?s=256&d=identicon&r=PG&f=1', 'display_name': 'favok20149', 'link': 'https://stackoverflow.com/users/12501836/favok20149'}",True,13634,3,23,1665558661,1581457560,1625493472.0,60177847,CC BY-SA 4.0,https://stackoverflow.com/questions/60177847/how-to-combine-and-use-multiple-next-js-plugins,How to combine and use multiple Next.js plugins,,,,
9,"['css', 'overflow', 'logitech', 'mxmaster3']","{'account_id': 4993624, 'reputation': 1225, 'user_id': 4015016, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'DominikN.', 'link': 'https://stackoverflow.com/users/4015016/dominikn'}",True,724,5,7,1665421147,1582038224,,60283850,CC BY-SA 4.0,https://stackoverflow.com/questions/60283850/logitech-mx-master-x-css-page-overflow,Logitech MX Master X CSS page overflow,74018342.0,,,
10,"['css', 'sass']","{'account_id': 17357247, 'reputation': 606, 'user_id': 12574341, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/538eb04513bab8879b46343aa91a705d?s=256&d=identicon&r=PG', 'display_name': 'Michael Moreno', 'link': 'https://stackoverflow.com/users/12574341/michael-moreno'}",True,7395,2,11,1664032500,1580516989,1580517507.0,60012955,CC BY-SA 4.0,https://stackoverflow.com/questions/60012955/how-to-use-a-sass-variable-across-multiple-pages-using-use,How to use a SASS $variable across multiple pages using @use?,60013086.0,,,
