,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
0,"['html', 'css', 'bootstrap-4', 'navbar']","{'account_id': 19257593, 'reputation': 11, 'user_id': 14074146, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Ui7yONqN5B0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmAUbqxofeo6IIrsfw1LBNGv-QSPg/photo.jpg?sz=256', 'display_name': 'Ashwin', 'link': 'https://stackoverflow.com/users/14074146/ashwin'}",False,50,1,0,1669046647,1599500828,1669046647.0,63782133,CC BY-SA 4.0,https://stackoverflow.com/questions/63782133/dropdown-box-expands-within-navbar,Dropdown box expands within navbar,,,,
1,"['javascript', 'css', 'reactjs', 'accordion']","{'account_id': 17437585, 'reputation': 751, 'user_id': 13270726, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-sxrpmcNEy40/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJP8mBf-C5U17j-f3ZUax2LvqFVO4A/photo.jpg?sz=256', 'display_name': 'Undefined', 'link': 'https://stackoverflow.com/users/13270726/undefined'}",False,1221,3,0,1669046622,1601387708,1669046622.0,64121098,CC BY-SA 4.0,https://stackoverflow.com/questions/64121098/expand-collapse-all-data,Expand/Collapse all data,,,,
2,"['html', 'css', 'image']","{'account_id': 1620855, 'reputation': 37591, 'user_id': 1497454, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/0a1b529539a71d7255c4215112c8385d?s=256&d=identicon&r=PG', 'display_name': 'omega', 'link': 'https://stackoverflow.com/users/1497454/omega'}",True,276,2,0,1668850814,1600546153,,63972996,CC BY-SA 4.0,https://stackoverflow.com/questions/63972996/how-to-make-a-css-transition-from-background-size-cover-to-105-105,How to make a css transition from background size cover to 105% 105%?,,,,
3,"['html', 'css', 'python-3.x', 'flask', 'flash-message']","{'account_id': 17152771, 'reputation': 67, 'user_id': 12414306, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDzhFK5KnXMcf6jMbaWffPEuUvZU5IXYR8vmcaAjA=k-s256', 'display_name': 'Aayush Lakkad', 'link': 'https://stackoverflow.com/users/12414306/aayush-lakkad'}",True,2064,3,2,1667974888,1599471902,1599491075.0,63775099,CC BY-SA 4.0,https://stackoverflow.com/questions/63775099/flask-flash-message-not-closing-on-clicking-the-x-button,Flask flash message not closing on clicking the &#39;x&#39; button,,,,
4,"['javascript', 'css', 'vue.js', 'apexcharts']","{'account_id': 9644867, 'reputation': 480, 'user_id': 9103301, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92b1cb353970745bfca1ea6d252b10c3?s=256&d=identicon&r=PG', 'display_name': 'dor272', 'link': 'https://stackoverflow.com/users/9103301/dor272'}",True,9471,3,1,1667806277,1601400797,,64124752,CC BY-SA 4.0,https://stackoverflow.com/questions/64124752/apexchart-width-overflows-or-doesnt-strech,apexchart width overflows or doesn&#39;t strech,64150441.0,,,
5,"['javascript', 'html', 'css', 'reactjs', 'jsx']","{'account_id': 19340378, 'reputation': 23, 'user_id': 14140070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6221aaa2266ab9abe707d06788e1ac14?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vukasin', 'link': 'https://stackoverflow.com/users/14140070/vukasin'}",True,493,4,0,1667721026,1600787019,1600788361.0,64012495,CC BY-SA 4.0,https://stackoverflow.com/questions/64012495/how-to-call-a-function-and-change-heading-text-and-color-depending-on-time-of-th,How to call a function and change heading text and color depending on time of the day in React?,64012768.0,,,
6,"['css', 'border']","{'account_id': 15532490, 'reputation': 455, 'user_id': 12826055, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2_g01SPgsuE/AAAAAAAAAAI/AAAAAAAAATM/CSo_84AGd3c/photo.jpg?sz=256', 'display_name': 'str1ng', 'link': 'https://stackoverflow.com/users/12826055/str1ng'}",True,36,1,-2,1667352790,1601224897,1667352790.0,64090901,CC BY-SA 4.0,https://stackoverflow.com/questions/64090901/why-does-my-css-doesnt-apply-when-using-shortcut-for-setting-up-the-css-border,Why does my CSS doesn&#39;t apply when using shortcut for setting up the CSS border?,64090979.0,,,
7,"['html', 'css', 'material-design']","{'account_id': 18972421, 'reputation': 63, 'user_id': 13845597, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-xVT_dm6wJZU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmcJcX-DlWlfAkAnsuOGlnyRPVF2w/photo.jpg?sz=256', 'display_name': 'mikkel Reng', 'link': 'https://stackoverflow.com/users/13845597/mikkel-reng'}",True,1241,5,0,1667176678,1599125411,1599128983.0,63720736,CC BY-SA 4.0,https://stackoverflow.com/questions/63720736/how-to-align-li-to-the-center-with-the-dot,How to align li to the center with the dot,63722062.0,,,
8,"['javascript', 'css', 'reactjs', 'material-ui', 'jss']","{'account_id': 1677099, 'reputation': 10105, 'user_id': 1542363, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/9ead16da66e5a60ec00752d360fe7469?s=256&d=identicon&r=PG', 'display_name': 'Sam YC', 'link': 'https://stackoverflow.com/users/1542363/sam-yc'}",True,982,1,3,1666927938,1599633169,,63805961,CC BY-SA 4.0,https://stackoverflow.com/questions/63805961/react-jss-how-to-style-custom-html-tag,react jss how to style custom html tag,63806483.0,,,
9,"['css', 'reactjs', 'material-ui']","{'account_id': 12299584, 'reputation': 251, 'user_id': 8974179, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/c7qif.jpg?s=256&g=1', 'display_name': 'HiKangg', 'link': 'https://stackoverflow.com/users/8974179/hikangg'}",True,3584,2,3,1666806012,1601216809,1666806012.0,64089511,CC BY-SA 4.0,https://stackoverflow.com/questions/64089511/material-ui-vertical-togglebuttongroup-style-error-with-border,Material-UI vertical ToggleButtonGroup style error with border,64090565.0,,,
10,"['html', 'css']","{'account_id': 15912196, 'reputation': 36, 'user_id': 11481849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4dcfb7a1698a864f059029d7fe9388fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Recur', 'link': 'https://stackoverflow.com/users/11481849/recur'}",True,255,1,1,1666758564,1600304585,1600313473.0,63929855,CC BY-SA 4.0,https://stackoverflow.com/questions/63929855/how-would-you-have-independent-sibling-height-using-flex-grid-table-when-height,How would you have independent sibling height using flex/grid/table when height changes?,68597270.0,,,
11,"['css', 'vue.js', 'vuejs3']","{'account_id': 1183832, 'reputation': 3976, 'user_id': 1158189, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/3f6448efb96cebe8e6155adc97c903be?s=256&d=identicon&r=PG', 'display_name': 'Manoj Shrestha', 'link': 'https://stackoverflow.com/users/1158189/manoj-shrestha'}",True,36316,3,32,1666235352,1600663207,1600665394.0,63986278,CC BY-SA 4.0,https://stackoverflow.com/questions/63986278/vue-3-v-deep-usage-as-a-combinator-has-been-deprecated-use-v-deepinner-se,Vue 3 ::v-deep usage as a combinator has been deprecated. Use ::v-deep(&lt;inner-selector&gt;) instead,63986379.0,,,
12,"['javascript', 'css', 'reactjs', 'react-pdf']","{'account_id': 8643652, 'reputation': 843, 'user_id': 6471558, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e692dc54be613fd108b9f82f8ba3c0a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Haq.H', 'link': 'https://stackoverflow.com/users/6471558/haq-h'}",True,6341,4,8,1666198345,1600892995,1600894775.0,64035774,CC BY-SA 4.0,https://stackoverflow.com/questions/64035774/how-to-do-word-wrap-with-react-pdf,How to do word wrap with react-pdf,,,,
13,"['css', 'django', 'tags', 'styles', 'django-staticfiles']","{'account_id': 10093811, 'reputation': 125, 'user_id': 7459923, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8gsVa.png?s=256&g=1', 'display_name': 'Saiful Islam', 'link': 'https://stackoverflow.com/users/7459923/saiful-islam'}",True,213,3,0,1665039409,1599471616,,63775006,CC BY-SA 4.0,https://stackoverflow.com/questions/63775006/how-to-write-django-code-inside-css-style-tag-to-link-images-from-static-directo,How to write django code inside css style tag to link images from static directory,63778715.0,,,
14,"['javascript', 'html', 'css', 'accessibility']","{'account_id': 18550981, 'reputation': 11, 'user_id': 13517227, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7d4361a9347c967b43c50b714c3956d?s=256&d=identicon&r=PG&f=1', 'display_name': 'George Francis', 'link': 'https://stackoverflow.com/users/13517227/george-francis'}",True,1130,2,1,1664981844,1600921131,1664981844.0,64039485,CC BY-SA 4.0,https://stackoverflow.com/questions/64039485/i-need-to-expand-and-collapse-pure-css-accordion-when-i-hit-keyboard-enter-key-f,I need to expand and collapse pure css accordion when I hit keyboard Enter Key for web accessibility,,,,
15,"['html', 'css', 'css-animations']","{'account_id': 2824297, 'reputation': 1976, 'user_id': 2427237, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/yAXDX.jpg?s=256&g=1', 'display_name': 'nimsrules', 'link': 'https://stackoverflow.com/users/2427237/nimsrules'}",True,415,2,0,1664902406,1599923011,,63861707,,https://stackoverflow.com/questions/63861707/using-scale-and-translate-on-animated-element-messes-up-the-transform-origin,Using scale and translate on animated element messes up the transform-origin,63862469.0,1599931570.0,Duplicate,
16,['css'],"{'account_id': 16695229, 'reputation': 191, 'user_id': 12066627, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcba87f2a02d39528bcc8536519e390f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jay.', 'link': 'https://stackoverflow.com/users/12066627/jay'}",True,344,2,2,1664777526,1601023096,1601024160.0,64060679,CC BY-SA 4.0,https://stackoverflow.com/questions/64060679/remove-dotted-border-outline-in-focused-option-in-html-select-in-firefox,Remove dotted border/outline in focused option in HTML select in Firefox,,,,
17,"['javascript', 'html', 'css', 'flexbox', 'spacing']","{'account_id': 16067939, 'reputation': 41, 'user_id': 11597069, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2441979605824073/picture?type=large', 'display_name': 'I&#241;igo Zepeda', 'link': 'https://stackoverflow.com/users/11597069/i%c3%b1igo-zepeda'}",True,3044,6,1,1664763791,1599978694,1664763791.0,63867868,CC BY-SA 4.0,https://stackoverflow.com/questions/63867868/add-empty-space-in-p-tag-using-css,Add empty space in &#39;p&#39; tag using CSS,,,,
18,"['css', 'visual-studio-code', 'sass']","{'account_id': 19135226, 'reputation': 45, 'user_id': 13976334, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-VEPoU0tjky4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm6a2sbPYqhCru8g9RFFNeZC1ZpSg/photo.jpg?sz=256', 'display_name': 'Mark Scholes', 'link': 'https://stackoverflow.com/users/13976334/mark-scholes'}",True,5664,1,2,1664266281,1600436136,1600437464.0,63956833,CC BY-SA 4.0,https://stackoverflow.com/questions/63956833/vs-code-live-sass-compiler-not-updating-files,vs code live sass compiler not updating files,,,,
