,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from
0,"['javascript', 'html', 'css']","{'account_id': 13611942, 'reputation': 34878, 'user_id': 9819146, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ioXmnWNrB_w/AAAAAAAAAAI/AAAAAAAAADs/Q47JYDWDFyo/photo.jpg?sz=256', 'display_name': 'Maheer Ali', 'link': 'https://stackoverflow.com/users/9819146/maheer-ali'}",True,285,57534487.0,3,2,1669140611,1566025754,1566030760.0,57534100,CC BY-SA 4.0,https://stackoverflow.com/questions/57534100/how-to-separate-the-different-properties-of-filter-in-css,How to separate the different properties of filter in css?,,,,
1,"['html', 'css', 'nav']","{'account_id': 15531470, 'reputation': 759, 'user_id': 11204852, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-SyWjVVh8PJk/AAAAAAAAAAI/AAAAAAAAF5A/YuWhZgyCXsc/photo.jpg?sz=256', 'display_name': 'Alessandro Candeloro', 'link': 'https://stackoverflow.com/users/11204852/alessandro-candeloro'}",True,76,57426630.0,5,0,1669055509,1565339780,1669055509.0,57426305,CC BY-SA 4.0,https://stackoverflow.com/questions/57426305/navbar-for-mobile-doesnt-collapse-when-link-are-clicked,Navbar for mobile doesn&#39;t collapse when link are clicked,,,,
2,"['javascript', 'jquery', 'html', 'css']","{'account_id': 14564313, 'reputation': 37, 'user_id': 11946102, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1145787128906190/picture?type=large', 'display_name': 'Slava Core', 'link': 'https://stackoverflow.com/users/11946102/slava-core'}",True,737,57555488.0,4,1,1668985011,1566212360,1566213856.0,57555403,CC BY-SA 4.0,https://stackoverflow.com/questions/57555403/how-change-content-on-click-some-item-from-list,How change content on click some item from list?,,,,
3,"['css', 'reactjs', 'visual-studio-code', 'vscode-extensions']","{'account_id': 8889500, 'reputation': 1555, 'user_id': 6636638, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cca4dc3546ba881a3958a66dbe89f449?s=256&d=identicon&r=PG&f=1', 'display_name': 'B. Cratty', 'link': 'https://stackoverflow.com/users/6636638/b-cratty'}",False,406,,1,5,1667520342,1565273280,1592644375.0,57414549,CC BY-SA 4.0,https://stackoverflow.com/questions/57414549/vscode-automatically-create-matching-css-files,VSCode - Automatically Create Matching CSS files,,,,
4,"['javascript', 'jquery', 'html', 'css', 'bootstrap-4']","{'account_id': 5426008, 'reputation': 231, 'user_id': 4318239, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/784e647f8165c43a72792339089aa739?s=256&d=identicon&r=PG&f=1', 'display_name': 'StrangeLove', 'link': 'https://stackoverflow.com/users/4318239/strangelove'}",False,459,,4,2,1667473709,1564798674,1564802907.0,57335016,CC BY-SA 4.0,https://stackoverflow.com/questions/57335016/how-to-horizontally-center-the-first-item-in-a-inline-block-list-item,How to horizontally center the first item in a inline-block list item,,,,
5,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 16592597, 'reputation': 21, 'user_id': 11990381, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-VqIaBb4-7Xk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re9mQ1UPU3EO-v6VdxsZdyf2z0E0w/photo.jpg?sz=256', 'display_name': 'lukassketrys', 'link': 'https://stackoverflow.com/users/11990381/lukassketrys'}",False,132,,1,2,1667407925,1567010633,1567075359.0,57696820,CC BY-SA 4.0,https://stackoverflow.com/questions/57696820/navigation-bar-background-image-does-not-expand-when-resized,Navigation bar background image does not expand when resized,,,,
6,"['css', 'twitter-bootstrap', 'safari']","{'account_id': 1294055, 'reputation': 3515, 'user_id': 1245584, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/be88a65a06a98e60eb85473c948e6ecb?s=256&d=identicon&r=PG', 'display_name': 'sveti petar', 'link': 'https://stackoverflow.com/users/1245584/sveti-petar'}",True,260,57463938.0,3,5,1667343656,1564915893,1564916061.0,57345952,CC BY-SA 4.0,https://stackoverflow.com/questions/57345952/third-element-ends-up-in-new-line-in-safari,Third element ends up in new line in Safari,,,,
7,"['javascript', 'css', 'reactjs', 'antd']","{'account_id': 6834992, 'reputation': 1115, 'user_id': 5257353, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zRLwE.jpg?s=256&g=1', 'display_name': 'Josh', 'link': 'https://stackoverflow.com/users/5257353/josh'}",True,6347,57381583.0,4,9,1667304305,1565107158,1565108113.0,57379945,CC BY-SA 4.0,https://stackoverflow.com/questions/57379945/trying-to-flip-the-position-of-the-ok-and-cancel-buttons-inside-an-antd-modal-us,Trying to flip the position of the OK and Cancel buttons inside an Antd modal using okButtonProps and cancelButtonProps for button position,,,,
8,"['html', 'css', 'uiscrollview', 'angular-material', 'angular6']","{'account_id': 11078123, 'reputation': 3444, 'user_id': 8134164, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EMkEu.jpg?s=256&g=1', 'display_name': 'INDRAJITH EKANAYAKE', 'link': 'https://stackoverflow.com/users/8134164/indrajith-ekanayake'}",True,13371,57369009.0,3,3,1667221026,1564997563,,57355782,CC BY-SA 4.0,https://stackoverflow.com/questions/57355782/angular-material-make-sticky-header-and-footer,Angular material make sticky header and footer,,,,
9,"['javascript', 'html', 'css']","{'account_id': 12651725, 'reputation': 499, 'user_id': 9195617, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/587966bbb465b10441f1369c1d666d09?s=256&d=identicon&r=PG&f=1', 'display_name': 'vcable', 'link': 'https://stackoverflow.com/users/9195617/vcable'}",True,53515,57550587.0,4,26,1667058220,1566184496,1568925106.0,57550082,CC BY-SA 4.0,https://stackoverflow.com/questions/57550082/creating-a-16x16-grid-using-javascript,Creating a 16x16 grid using JavaScript,,,,
10,"['css', 'width']","{'account_id': 16146343, 'reputation': 77, 'user_id': 11655959, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b570e5161f11e76a9414796968a534e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jaden Chaca', 'link': 'https://stackoverflow.com/users/11655959/jaden-chaca'}",False,273,,0,3,1666788506,1566580302,1566581085.0,57630549,CC BY-SA 4.0,https://stackoverflow.com/questions/57630549/css-how-do-i-let-max-width-override-min-width,CSS how do I let max width override min width?,,,,
11,"['android', 'css', 'android-studio', 'android-webview', 'android-night-mode']","{'account_id': 13790876, 'reputation': 2228, 'user_id': 9953396, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CwX90.jpg?s=256&g=1', 'display_name': 'Mu-Tsun Tsai', 'link': 'https://stackoverflow.com/users/9953396/mu-tsun-tsai'}",True,23815,61643614.0,6,34,1666607960,1565526092,1565585306.0,57449900,CC BY-SA 4.0,https://stackoverflow.com/questions/57449900/letting-webview-on-android-work-with-prefers-color-scheme-dark,Letting WebView on Android work with prefers-color-scheme: dark,,,,
12,"['javascript', 'css', 'vue.js', 'nuxt.js']","{'account_id': 14161533, 'reputation': 707, 'user_id': 10230696, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cjtKN.png?s=256&g=1', 'display_name': 'Learner', 'link': 'https://stackoverflow.com/users/10230696/learner'}",False,9946,,2,3,1666454750,1565539813,,57451602,CC BY-SA 4.0,https://stackoverflow.com/questions/57451602/watching-for-div-width-changes-in-vue,Watching for div width changes in vue,,,,
13,"['css', 'reactjs']","{'account_id': 7335148, 'reputation': 897, 'user_id': 5586807, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://lh4.googleusercontent.com/-EV7CShOYn7A/AAAAAAAAAAI/AAAAAAAAABw/9xvlBd6rgDo/photo.jpg?sz=256', 'display_name': 'Jonathan Small', 'link': 'https://stackoverflow.com/users/5586807/jonathan-small'}",True,4641,57437197.0,3,6,1666278282,1565380481,,57436372,CC BY-SA 4.0,https://stackoverflow.com/questions/57436372/dynamically-load-css-based-on-condition-in-reactjs-application,Dynamically load .css based on condition in reactJS application,,,,
