,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from
0,"['css', 'sass', 'css-calc']","{'account_id': 18802776, 'reputation': 151, 'user_id': 13712756, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f446d2e4cb7e41b99e199eb17ba7a4e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yosef', 'link': 'https://stackoverflow.com/users/13712756/yosef'}",True,4737,4,7,1669194994,1591698137,1591701302.0,62280339,CC BY-SA 4.0,https://stackoverflow.com/questions/62280339/css-min-function-to-sass,CSS min() function to SASS,,,,
1,"['css', 'angular', 'typescript', 'bootstrap-4', 'ngx-bootstrap']","{'account_id': 10333656, 'reputation': 416, 'user_id': 7622597, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-QXYkrUuFVcs/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMn5k4a8sLg64ipubVbVZ-ZorbIMw/mo/photo.jpg?sz=256', 'display_name': 'Nikolai', 'link': 'https://stackoverflow.com/users/7622597/nikolai'}",True,2689,3,3,1669058113,1591010054,1591798105.0,62130902,CC BY-SA 4.0,https://stackoverflow.com/questions/62130902/style-of-accordion-groups-headers-ngx-bootstrap,Style of accordion-groups&#39; headers (ngx-bootstrap)?,62305747.0,,,
2,"['javascript', 'css', 'reactjs', 'accordion']","{'account_id': 13217264, 'reputation': 127, 'user_id': 9545343, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-wJhqOOhX8jY/AAAAAAAAAAI/AAAAAAAAAME/P3aaEMqP688/photo.jpg?sz=256', 'display_name': 'Aman Jat', 'link': 'https://stackoverflow.com/users/9545343/aman-jat'}",True,1554,2,1,1669047445,1593193539,1669047445.0,62600213,CC BY-SA 4.0,https://stackoverflow.com/questions/62600213/im-trying-to-make-a-collapse-accordion-in-react-but-the-problem-is-it-is-not,"I&#39;m trying to make a collapse/accordion in React. But the problem is, it is not triggering the specific content that i want to toggle",62600370.0,,,
3,"['css', 'reactjs', 'css-in-js']","{'account_id': 18783902, 'reputation': 27, 'user_id': 13702711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e0004f6319817834c109fcf34eccf81?s=256&d=identicon&r=PG&f=1', 'display_name': 'doctordman', 'link': 'https://stackoverflow.com/users/13702711/doctordman'}",True,1721,1,2,1668832552,1591575833,1591577683.0,62253315,CC BY-SA 4.0,https://stackoverflow.com/questions/62253315/how-do-we-add-webkit-transform-property-in-css-in-js,How do we add -webkit-transform property in css in js?,62253713.0,,,
4,"['html', 'css', 'google-chrome']","{'account_id': 1334240, 'reputation': 1994, 'user_id': 1277378, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ef7bfdf964ec29bc456ddb8485108ba?s=256&d=identicon&r=PG', 'display_name': 'peteredhead', 'link': 'https://stackoverflow.com/users/1277378/peteredhead'}",True,63330,8,59,1668769309,1591138447,,62162645,CC BY-SA 4.0,https://stackoverflow.com/questions/62162645/change-color-of-chromes-calendar-icon-in-html-date-input,Change color of Chrome&#39;s calendar icon in HTML Date Input,62162805.0,,,
5,"['android', 'html', 'css', 'vue.js']","{'account_id': 18914239, 'reputation': 1, 'user_id': 13799646, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg3dckP8trvQ3yyKCHjiJ9ctQrzDcm_wgJ2LlT6=k-s256', 'display_name': 'Mahdi Jafari', 'link': 'https://stackoverflow.com/users/13799646/mahdi-jafari'}",False,641,1,0,1668745821,1592923261,,62537392,CC BY-SA 4.0,https://stackoverflow.com/questions/62537392/how-to-prevent-android-keyboard-from-pushing-html-layout-up-like-ios-in-vue,How to prevent android keyboard from pushing html layout up like ios in vue?,,,,
6,"['html', 'css', 'position']","{'account_id': 18778705, 'reputation': 103, 'user_id': 13693859, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1e8d2edfd2346e1be97b2ccbf80e126?s=256&d=identicon&r=PG&f=1', 'display_name': 'sajgkh', 'link': 'https://stackoverflow.com/users/13693859/sajgkh'}",True,185,3,0,1668025914,1592451321,1668025914.0,62441904,CC BY-SA 4.0,https://stackoverflow.com/questions/62441904/image-overlapping-a-div,Image overlapping a div,62442201.0,,,
7,"['css', 'reactjs', 'animation', 'material-ui', 'inline-styles']","{'account_id': 2663801, 'reputation': 4737, 'user_id': 2302843, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/yj4Yg.jpg?s=256&g=1', 'display_name': 'Zeliax', 'link': 'https://stackoverflow.com/users/2302843/zeliax'}",True,5149,1,1,1667949111,1593518251,1593601053.0,62656923,CC BY-SA 4.0,https://stackoverflow.com/questions/62656923/react-injecting-inline-style-with-animation,React - Injecting inline style with animation,62675263.0,,,
8,"['css', 'bootstrap-4', 'scroll']","{'account_id': 5765836, 'reputation': 17, 'user_id': 4550830, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/789072644509887/picture?type=large', 'display_name': 'Fika Ridaul Maulayya', 'link': 'https://stackoverflow.com/users/4550830/fika-ridaul-maulayya'}",True,15013,3,1,1667913848,1591791272,,62303331,CC BY-SA 4.0,https://stackoverflow.com/questions/62303331/how-to-make-sidebar-scroll-bootstrap-4,How to make sidebar scroll Bootstrap 4,62304269.0,,,
9,"['css', 'figma']","{'account_id': 18850207, 'reputation': 21, 'user_id': 13749526, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/202d8ea34847a8ae8c3dfa0b59c083c8?s=256&d=identicon&r=PG&f=1', 'display_name': 'apple314', 'link': 'https://stackoverflow.com/users/13749526/apple314'}",True,6034,3,2,1667820787,1592932617,,62540297,CC BY-SA 4.0,https://stackoverflow.com/questions/62540297/figma-text-orientation,Figma text orientation,,,,
