,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from
0,"['css', 'bootstrap-4', 'accordion']","{'account_id': 14732403, 'reputation': 89, 'user_id': 10639302, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Karoly', 'link': 'https://stackoverflow.com/users/10639302/karoly'}",True,1192,54507833.0,1,0,1669056740,1549228598,1669056740.0,54507667,CC BY-SA 4.0,https://stackoverflow.com/questions/54507667/collapse-all-when-show-one-different-divs,Collapse all when show one (different divs),,,,
1,"['html', 'css', 'layout']","{'account_id': 1817142, 'reputation': 774, 'user_id': 1652010, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/z45lG.png?s=256&g=1', 'display_name': 'timebandit', 'link': 'https://stackoverflow.com/users/1652010/timebandit'}",True,41,54921629.0,1,-1,1669056731,1551343193,1669056731.0,54921474,CC BY-SA 4.0,https://stackoverflow.com/questions/54921474/how-to-wrap-a-container-element-around-inline-block-children,How to wrap a container element around inline-block children,,,,
2,"['html', 'css']","{'account_id': 12206834, 'reputation': 23, 'user_id': 8909687, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1096498507154064/picture?type=large', 'display_name': 'Brandon Clark', 'link': 'https://stackoverflow.com/users/8909687/brandon-clark'}",True,99,54844771.0,1,2,1669042137,1550943014,1669042137.0,54844163,CC BY-SA 4.0,https://stackoverflow.com/questions/54844163/my-scrollbar-is-hidden-behind-my-fixed-div-with-overflow-scroll,my scrollbar is hidden behind my fixed div with overflow scroll,,,,
3,"['html', 'css']","{'account_id': 10140524, 'reputation': 67, 'user_id': 7490434, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-V2cerXmXJNk/AAAAAAAAAAI/AAAAAAAAANc/2wBt1P-i2AE/photo.jpg?sz=256', 'display_name': 'JustSoniBG', 'link': 'https://stackoverflow.com/users/7490434/justsonibg'}",True,33,54846120.0,1,0,1668775837,1550954183,1668775837.0,54845963,CC BY-SA 4.0,https://stackoverflow.com/questions/54845963/cant-line-h1-and-ul,Can&#39;t line h1 and ul,,,,
4,"['css', 'wordpress', 'button']","{'account_id': 5119373, 'reputation': 21, 'user_id': 4103486, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LbLO6.jpg?s=256&g=1', 'display_name': 'Zerojjc', 'link': 'https://stackoverflow.com/users/4103486/zerojjc'}",True,909,,3,0,1668704839,1550180166,1550180386.0,54699424,CC BY-SA 4.0,https://stackoverflow.com/questions/54699424/button-color-change-to-show-visitor-is-on-current-page,Button color change to show visitor is on current page,,,,
5,"['html', 'css', 'fonts']","{'account_id': 14779339, 'reputation': 109, 'user_id': 10673210, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-FXuzWmw10u0/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-j8HKM9wLdcQV_cHOpghfMeut4dVg/mo/photo.jpg?sz=256', 'display_name': 'Muhammad Najib ', 'link': 'https://stackoverflow.com/users/10673210/muhammad-najib'}",True,32317,,11,9,1668698773,1549053656,1549064347.0,54486873,CC BY-SA 4.0,https://stackoverflow.com/questions/54486873/my-montserrat-font-is-not-showing-the-correct-font-style,My Montserrat font is not showing the correct font-style,,,,
6,"['javascript', 'css', 'reactjs', 'slider']","{'user_type': 'does_not_exist', 'display_name': 'user11000630'}",True,10876,54515780.0,4,0,1668328815,1549281818,1549282464.0,54515714,CC BY-SA 4.0,https://stackoverflow.com/questions/54515714/responsive-property-does-not-work-on-react-slick,Responsive property does not work on react-slick,,,,
7,"['html', 'css']","{'account_id': 15327239, 'reputation': 51, 'user_id': 11058029, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cea798ee2455cb51fbb97e4444af83e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Muazeel', 'link': 'https://stackoverflow.com/users/11058029/muazeel'}",False,132,,1,5,1668210881,1550080183,,54676460,CC BY-SA 4.0,https://stackoverflow.com/questions/54676460/applying-important-dynamically-via-css,Applying !important dynamically via CSS,,,,
8,"['javascript', 'css', 'reactjs', 'antd']","{'account_id': 12823702, 'reputation': 475, 'user_id': 9277619, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03ce4fbde4778f0159d6663395b457e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'DrummerGenius', 'link': 'https://stackoverflow.com/users/9277619/drummergenius'}",True,23169,57050784.0,6,17,1667360950,1550427396,1550428421.0,54736207,CC BY-SA 4.0,https://stackoverflow.com/questions/54736207/ant-design-css-not-loading-properly,Ant-Design CSS not loading properly,,,,
9,"['css', 'angular', 'angular7', 'css-grid']","{'account_id': 10484298, 'reputation': 344, 'user_id': 7728361, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb625ad9d8203c07b3a085ef4c781ddb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Slamdunk', 'link': 'https://stackoverflow.com/users/7728361/slamdunk'}",True,4179,54869151.0,3,4,1666765679,1551106720,1562324504.0,54868967,CC BY-SA 4.0,https://stackoverflow.com/questions/54868967/how-to-get-angulars-router-outlet-to-work-with-css-grid,How to get Angular&#39;s &lt;router-outlet&gt; to work with CSS Grid,,,,
