,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from
0,"['css', 'next.js', 'tailwind-css', 'postcss']","{'account_id': 21402317, 'reputation': 75, 'user_id': 18289202, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XEOFM_KBN0Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl8O9cdWbMG1-aZsANKgJWOYL6Jug/s96-c/photo.jpg?sz=256', 'display_name': 'Raghav Patel', 'link': 'https://stackoverflow.com/users/18289202/raghav-patel'}",False,265,1,0,1668840199,1659343607,1659778618.0,73191088,CC BY-SA 4.0,https://stackoverflow.com/questions/73191088/tailwindcss-not-working-in-production-next-js,TailwindCSS not working in production - NEXT JS,,,,
1,"['html', 'css', 'google-font-api']","{'account_id': 14262444, 'reputation': 41, 'user_id': 10302741, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156972623679415/picture?type=large', 'display_name': 'Wasivis', 'link': 'https://stackoverflow.com/users/10302741/wasivis'}",False,326,2,-1,1668785776,1661534641,,73504594,CC BY-SA 4.0,https://stackoverflow.com/questions/73504594/select-all-styles-from-google-fonts,Select all styles from Google Fonts,,,,
2,"['css', 'asp.net-mvc', 'footer']","{'account_id': 18638561, 'reputation': 1, 'user_id': 13584879, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f81224d6f2446ddc64f5df8a8973583c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pete', 'link': 'https://stackoverflow.com/users/13584879/pete'}",False,63,1,0,1668781264,1660130057,,73305298,CC BY-SA 4.0,https://stackoverflow.com/questions/73305298/bootstrap-5-footer-is-overlapping-the-renderbody-in-mvc-app,Bootstrap 5 footer is overlapping the renderbody in MVC app,,,,
3,"['html', 'css', 'tailwind-css', 'tailwind-ui']","{'account_id': 25560161, 'reputation': 143, 'user_id': 19342899, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyA-unNWFQnnVcbtJEbxIz-7KPhBTQXLhN8IV8m=k-s256', 'display_name': 'EL02', 'link': 'https://stackoverflow.com/users/19342899/el02'}",True,1720,2,-1,1668778180,1659693283,,73247900,CC BY-SA 4.0,https://stackoverflow.com/questions/73247900/dropdown-list-not-working-as-expected-tailwind-css,Dropdown list not working as expected Tailwind css,,,,
4,"['javascript', 'html', 'css', 'reactjs', 'infinite-scroll']","{'account_id': 23097064, 'reputation': 35, 'user_id': 17206992, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a4b7f8509fafbc9405e57273836df81?s=256&d=identicon&r=PG', 'display_name': 'React-beginner', 'link': 'https://stackoverflow.com/users/17206992/react-beginner'}",False,526,2,2,1668741649,1659971580,,73280173,CC BY-SA 4.0,https://stackoverflow.com/questions/73280173/how-to-avoid-scrollbar-staying-on-top-when-loading-more-data-infinite-scroll-i,How to avoid scrollbar staying on top when loading more data (infinite scroll) in React,,,,
5,"['html', 'css']","{'account_id': 1145116, 'reputation': 635, 'user_id': 1128073, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/MLRZy.png?s=256&g=1', 'display_name': 'Earlgray', 'link': 'https://stackoverflow.com/users/1128073/earlgray'}",True,26,1,0,1668696480,1660807598,,73398997,CC BY-SA 4.0,https://stackoverflow.com/questions/73398997/different-span-and-input-padding,Different span and input padding,73399073.0,,,
6,"['html', 'css', 'gecko', 'blink']","{'account_id': 23513956, 'reputation': 144, 'user_id': 17562157, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9829814cafef0395ddd9618f792b80e?s=256&d=identicon&r=PG', 'display_name': 'somedotnetguy', 'link': 'https://stackoverflow.com/users/17562157/somedotnetguy'}",False,149,0,1,1668598204,1660323508,1660326317.0,73337537,CC BY-SA 4.0,https://stackoverflow.com/questions/73337537/firefox-vs-chrome-different-behaviour-of-width-fit-content-why-who-is-righ,Firefox vs Chrome: different behaviour of &quot;width: fit-content;&quot; Why? Who is right?,,,,
7,"['css', 'email', 'outlook', 'html-email', 'font-size']","{'account_id': 6100197, 'reputation': 51, 'user_id': 4759476, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6269c3e80dc5d28b4133a2edeccf7467?s=256&d=identicon&r=PG&f=1', 'display_name': 'MDP77', 'link': 'https://stackoverflow.com/users/4759476/mdp77'}",True,124,1,-1,1668557332,1659953861,1659977374.0,73276314,CC BY-SA 4.0,https://stackoverflow.com/questions/73276314/outlook-html-email-using-media-queries,Outlook HTML email using media queries,73284772.0,,,
8,"['css', 'tailwind-css']","{'account_id': 8802970, 'reputation': 77, 'user_id': 6578507, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rLxGT.jpg?s=256&g=1', 'display_name': 'Boosuro', 'link': 'https://stackoverflow.com/users/6578507/boosuro'}",True,1543,2,1,1668519427,1661746804,1661747196.0,73524088,CC BY-SA 4.0,https://stackoverflow.com/questions/73524088/is-there-a-way-to-chain-multiple-tailwind-css-classes-on-a-single-hover-instance,Is there a way to chain multiple tailwind css classes on a single hover instance?,73524541.0,,,
9,"['php', 'html', 'css', 'wordpress', 'elementor']","{'account_id': 19867858, 'reputation': 52, 'user_id': 14554724, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/i96BI.jpg?s=256&g=1', 'display_name': 'Satish Thakur', 'link': 'https://stackoverflow.com/users/14554724/satish-thakur'}",True,152,1,-2,1668500803,1659698668,,73248995,CC BY-SA 4.0,https://stackoverflow.com/questions/73248995/how-to-move-elementor-slider-next-and-prev-button-out-of-parent,How to move elementor slider next and prev button out of parent?,,,,
10,"['css', 'reactjs', 'react-beautiful-dnd']","{'account_id': 1624362, 'reputation': 4222, 'user_id': 1500241, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/Zsz7w.jpg?s=256&g=1', 'display_name': 'Neil Girardi', 'link': 'https://stackoverflow.com/users/1500241/neil-girardi'}",True,446,2,0,1668348178,1661001915,1662498924.0,73427078,CC BY-SA 4.0,https://stackoverflow.com/questions/73427078/react-beautiful-dnd-how-to-fix-list-items-sliding-down-on-isdraggingover,React-beautiful-dnd: how to fix list items sliding down on isDraggingOver,,,,
11,"['javascript', 'css', 'reactjs', 'antd']","{'account_id': 14797295, 'reputation': 4894, 'user_id': 10686620, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad44a041252c316ba3abc7b1978d2107?s=256&d=identicon&r=PG&f=1', 'display_name': 'CCCC', 'link': 'https://stackoverflow.com/users/10686620/cccc'}",False,279,3,0,1668264421,1660032034,,73288375,CC BY-SA 4.0,https://stackoverflow.com/questions/73288375/ant-design-custom-spacing-between-menu-item,Ant design - custom spacing between menu item,,,,
12,"['css', 'iphone', 'responsive-design', 'responsiveness', 'zoom-sdk']","{'account_id': 25971471, 'reputation': 33, 'user_id': 19686583, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/t0sPv.jpg?s=256&g=1', 'display_name': 'Horotan Gelu', 'link': 'https://stackoverflow.com/users/19686583/horotan-gelu'}",False,109,0,0,1668228626,1660003167,,73285202,CC BY-SA 4.0,https://stackoverflow.com/questions/73285202/css-responsive-how-can-i-make-zoom-property-for-responsivness-working-on-ios-de,CSS Responsive- How can I make ZOOM property for responsivness working on iOS devices?,,,,
13,"['css', 'gtk', 'themes', 'gnome-shell-extensions']","{'account_id': 5793248, 'reputation': 41, 'user_id': 4569902, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2c8ea06a3ce55266ea088a4ecd3402c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gustavo Palomino', 'link': 'https://stackoverflow.com/users/4569902/gustavo-palomino'}",False,268,1,1,1668195227,1659577157,,73229480,CC BY-SA 4.0,https://stackoverflow.com/questions/73229480/how-to-change-the-minimize-maximize-and-close-background-colors-button-using-g,"How to change the minimize, maximize, and close background colors button using gtk.css file?",,,,
14,"['html', 'css', 'flexbox', 'css-grid']","{'account_id': 16719589, 'reputation': 141, 'user_id': 12084859, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-3HQSby2g_Xo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3retBO_Ho49UfsFnjrGSVGQsnqMiZQ/photo.jpg?sz=256', 'display_name': 'Mohammad Mustak Absar Khan', 'link': 'https://stackoverflow.com/users/12084859/mohammad-mustak-absar-khan'}",True,67,1,1,1668160767,1659787002,1659787116.0,73259523,CC BY-SA 4.0,https://stackoverflow.com/questions/73259523/why-do-one-grid-cell-is-overlapping-another-grid-cell,Why do one grid cell is overlapping another grid cell?,74400795.0,,,
15,"['css', 'inline', 'vite', 'inject']","{'account_id': 1109808, 'reputation': 1095, 'user_id': 1100492, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/7e47c28ba342d7563e9d6ce96ce56322?s=256&d=identicon&r=PG', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/1100492/david'}",True,157,1,1,1668124026,1661719406,,73522136,CC BY-SA 4.0,https://stackoverflow.com/questions/73522136/how-to-vite-inject-css-as-http-file-during-development-rather-inline-style-tag-i,how to vite inject css as http file during development rather inline style tag injection,,,,
16,"['css', 'html-email', 'mailchimp', 'darkmode', 'ios-darkmode']","{'account_id': 20258228, 'reputation': 11, 'user_id': 14857378, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef42f05453953d532771c0c148fc70b6?s=256&d=identicon&r=PG', 'display_name': 'Andrew Royal', 'link': 'https://stackoverflow.com/users/14857378/andrew-royal'}",True,376,2,0,1668013843,1661268037,1661291013.0,73461281,CC BY-SA 4.0,https://stackoverflow.com/questions/73461281/force-text-color-in-gmail-ios-on-dark-background-using-mailchimp,Force text color in Gmail iOS on dark background using Mailchimp,73478353.0,,,
17,"['css', 'fluent-ui', 'fluentui-react']","{'account_id': 25965877, 'reputation': 23, 'user_id': 19681831, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmmVBKeyH6ITF4LZ775EDd4shQim8N89Fia_Tnq_=k-s256', 'display_name': 'Saurav Likhar', 'link': 'https://stackoverflow.com/users/19681831/saurav-likhar'}",False,251,1,0,1667991585,1661029533,,73430152,CC BY-SA 4.0,https://stackoverflow.com/questions/73430152/how-to-place-stack-item-at-custom-position-in-horizontal-alignment-in-fluent-ui,How to place stack item at custom position in horizontal alignment in fluent ui,,,,
18,"['css', 'nginx', 'mime']","{'account_id': 12879955, 'reputation': 285, 'user_id': 9315286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c88ab2ca7cadd255a77a7d824642c21f?s=256&d=identicon&r=PG&f=1', 'display_name': 'dom_weissb03', 'link': 'https://stackoverflow.com/users/9315286/dom-weissb03'}",True,281,2,0,1667985012,1660935114,1661375410.0,73421101,CC BY-SA 4.0,https://stackoverflow.com/questions/73421101/nginx-css-was-not-loaded-because-its-mime-type-text-plain-is-not-text-css,"NGINX: CSS was not loaded because its MIME type, &quot;text/plain&quot;, is not &quot;text/css&quot;",,,,
