,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from
0,"['javascript', 'html', 'css', 'dom', 'dom-manipulation']","{'account_id': 22206111, 'reputation': 39, 'user_id': 16445996, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/58a7cec1a9d1e58438b19448ff26324a?s=256&d=identicon&r=PG&f=1', 'display_name': 'BestCodingExpert', 'link': 'https://stackoverflow.com/users/16445996/bestcodingexpert'}",True,436,68382167.0,2,0,1669107620,1626280066,1626282387.0,68381858,CC BY-SA 4.0,https://stackoverflow.com/questions/68381858/making-a-switch-theme-button-using-localstorage-of-javascript-and-css-variables,Making a switch theme button using localStorage of javascript and CSS variables but facing many issues,,,
1,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 21896833, 'reputation': 11, 'user_id': 16183001, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d1aea9a3fe7843262772d2656c7200a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Youngjun Woo', 'link': 'https://stackoverflow.com/users/16183001/youngjun-woo'}",False,909,,3,1,1669086452,1625455112,1625496127.0,68250396,CC BY-SA 4.0,https://stackoverflow.com/questions/68250396/why-is-my-scrollwidth-showing-wrong-number-react-js,Why is my scrollWidth showing wrong number? React JS,,,
2,"['html', 'css']","{'account_id': 7629368, 'reputation': 7909, 'user_id': 5784924, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/LC3Oq.png?s=256&g=1', 'display_name': 'Nicolas', 'link': 'https://stackoverflow.com/users/5784924/nicolas'}",True,167,68593613.0,2,3,1669066206,1627655275,1627659512.0,68592654,CC BY-SA 4.0,https://stackoverflow.com/questions/68592654/non-disabled-checkbox-being-targeted-by-the-read-only-pseudo-element,non-disabled checkbox being targeted by the :read-only pseudo element,,,
3,"['javascript', 'html', 'css', 'twitter-bootstrap']","{'account_id': 22000036, 'reputation': 23, 'user_id': 16271867, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjR_PCOKw3mHcSEh4Yn5ZAens54r58r4i-X5MhZhA=k-s256', 'display_name': 'Sarah Blo', 'link': 'https://stackoverflow.com/users/16271867/sarah-blo'}",True,141,68602649.0,1,2,1669043837,1627734600,1669043837.0,68602132,CC BY-SA 4.0,https://stackoverflow.com/questions/68602132/how-to-make-a-bootstrap-collapse-smooth,how to make a bootstrap collapse smooth,,,
4,"['css', 'margin']","{'account_id': 15722989, 'reputation': 52, 'user_id': 11345424, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/T5UMy.jpg?s=256&g=1', 'display_name': 'levi-jcbs', 'link': 'https://stackoverflow.com/users/11345424/levi-jcbs'}",False,55,,1,0,1669036616,1626192841,1669036616.0,68366019,CC BY-SA 4.0,https://stackoverflow.com/questions/68366019/how-to-make-margins-of-floating-elements-collapse,How to make margins of floating elements collapse,,,
5,"['javascript', 'html', 'css', 'data-filtering']","{'account_id': 15130611, 'reputation': 61, 'user_id': 10918620, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e436d6dae6d514f97904f0ace0926f5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Illyrian', 'link': 'https://stackoverflow.com/users/10918620/illyrian'}",True,455,68600542.0,1,0,1668822110,1627718398,,68600257,CC BY-SA 4.0,https://stackoverflow.com/questions/68600257/how-to-make-on-default-data-filter-to-filter-on-load-only-barcoffeshop-not-all,How to make on default data-filter to filter on load only .barcoffeshop not all the posts,,,
6,"['css', 'reactjs', 'next.js']","{'account_id': 304220, 'reputation': 13737, 'user_id': 613605, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/998f50cbd33e0f514d679aa82f34f61d?s=256&d=identicon&r=PG', 'display_name': 'J86', 'link': 'https://stackoverflow.com/users/613605/j86'}",True,19218,68407131.0,3,31,1668460482,1626429429,,68407052,CC BY-SA 4.0,https://stackoverflow.com/questions/68407052/next-js-adding-a-css-class-to-link,Next.js adding a css class to Link,,,
7,"['javascript', 'jquery', 'css']","{'account_id': 20960088, 'reputation': 13, 'user_id': 15399720, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f74ccbc4908610f22bc74729d15489a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'mahdi-nazari', 'link': 'https://stackoverflow.com/users/15399720/mahdi-nazari'}",True,237,68390560.0,2,1,1667998796,1626337938,1626339364.0,68390442,CC BY-SA 4.0,https://stackoverflow.com/questions/68390442/open-the-menu-with-hover-and-close-it-by-clicking-outside-the-cart,Open the menu with Hover and close it by clicking outside the cart,,,
8,"['html', 'css', 'bootstrap-4']","{'account_id': 22347917, 'reputation': 37, 'user_id': 16566606, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12443e789460e84062b3e91c61413bea?s=256&d=identicon&r=PG&f=1', 'display_name': 'mstf dmr', 'link': 'https://stackoverflow.com/users/16566606/mstf-dmr'}",True,1085,68602210.0,4,3,1667986745,1627734230,,68602074,CC BY-SA 4.0,https://stackoverflow.com/questions/68602074/bootstrap-responsive-cards,Bootstrap Responsive Cards,,,
9,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4', 'vuejs2']","{'account_id': 10278040, 'reputation': 2238, 'user_id': 7584240, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://i.stack.imgur.com/9BMGL.jpg?s=256&g=1', 'display_name': 'BATMAN_2008', 'link': 'https://stackoverflow.com/users/7584240/batman-2008'}",True,9097,68279779.0,3,13,1667904552,1625231181,,68225754,CC BY-SA 4.0,https://stackoverflow.com/questions/68225754/bootstrap-icons-does-not-appear-in-the-front-end-when-used-in-vuejs-template,Bootstrap icons does not appear in the front-end when used in Vuejs Template,,,
10,"['css', 'reactjs', 'sass', 'next.js', 'css-modules']","{'account_id': 17279957, 'reputation': 33, 'user_id': 12513738, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCv8v9Mb-BP-iPaSMnn_Lyn-3OCdymb207NBYdb=k-s256', 'display_name': 'Shyn', 'link': 'https://stackoverflow.com/users/12513738/shyn'}",True,4820,68531573.0,3,3,1667826710,1627306458,1627307116.0,68530854,CC BY-SA 4.0,https://stackoverflow.com/questions/68530854/issue-with-global-css-module-selectors-not-being-pure-in-nextjs,Issue with :global() css-module selectors not being pure in NextJS,,,
11,"['html', 'css', 'txt']","{'account_id': 16167785, 'reputation': 19, 'user_id': 14275229, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/594186747/picture?type=large', 'display_name': 'Alex Solano', 'link': 'https://stackoverflow.com/users/14275229/alex-solano'}",False,50,,1,0,1667656751,1626300907,,68385667,CC BY-SA 4.0,https://stackoverflow.com/questions/68385667/local-network-with-no-database-i-need-to-save-and-load-variables-to-a-file-xml,"Local network with no database. I need to save and load variables to a file. XML, txt",,,
12,"['css', 'reactjs', 'tailwind-css']","{'account_id': 14241484, 'reputation': 13, 'user_id': 10287677, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd89b6ac4d234155f98e86cdd8197e1d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yash Tailor ', 'link': 'https://stackoverflow.com/users/10287677/yash-tailor'}",False,774,,3,0,1667588385,1627027990,1628998041.0,68496078,CC BY-SA 4.0,https://stackoverflow.com/questions/68496078/border-spacing-in-tailwind-react,Border Spacing in Tailwind React,,,
13,"['css', 'tailwind-css']","{'account_id': 8878453, 'reputation': 649, 'user_id': 6629647, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://lh4.googleusercontent.com/-AF03TLVZbcY/AAAAAAAAAAI/AAAAAAAAGXc/qWS6GIkLCrs/photo.jpg?sz=256', 'display_name': 'jithu reddy', 'link': 'https://stackoverflow.com/users/6629647/jithu-reddy'}",True,25198,,3,25,1667404387,1627290675,1641309198.0,68527235,CC BY-SA 4.0,https://stackoverflow.com/questions/68527235/add-both-important-selector-strategy-for-tailwind-configuration,Add both !important &amp; selector strategy for tailwind configuration,,,
14,"['javascript', 'html', 'css']","{'account_id': 16104242, 'reputation': 375, 'user_id': 11624132, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BLlgn.jpg?s=256&g=1', 'display_name': 'Chempooro', 'link': 'https://stackoverflow.com/users/11624132/chempooro'}",True,1613,68280346.0,1,3,1667340524,1625633305,1667340524.0,68280184,CC BY-SA 4.0,https://stackoverflow.com/questions/68280184/panning-image-when-overflow-scroll,Panning Image When Overflow: scroll,,,
15,"['html', 'css', 'r-markdown', 'kable', 'kableextra']","{'account_id': 11056399, 'reputation': 615, 'user_id': 8119110, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/06dQ9.jpg?s=256&g=1', 'display_name': 'Flora Grappelli', 'link': 'https://stackoverflow.com/users/8119110/flora-grappelli'}",True,92,74221636.0,1,1,1666872189,1625232433,1666871716.0,68226043,CC BY-SA 4.0,https://stackoverflow.com/questions/68226043/how-can-i-freeze-the-first-column-and-the-first-row-with-a-scrollable-table-on-r,How can I freeze the first column and the first row with a scrollable table on R markdown?,,,
16,"['javascript', 'html', 'css', 'openlayers']","{'account_id': 16485995, 'reputation': 25, 'user_id': 11911367, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-5aR6ZJOnZ-c/AAAAAAAAAAI/AAAAAAAAACY/wh1zgT8eHZU/photo.jpg?sz=256', 'display_name': 'obito M', 'link': 'https://stackoverflow.com/users/11911367/obito-m'}",True,154,68228033.0,1,1,1666791251,1625239141,1625405728.0,68227661,CC BY-SA 4.0,https://stackoverflow.com/questions/68227661/how-to-use-openlayers-6-5-examples,How to use OpenLayers 6.5 examples?,,,
17,"['html', 'css', 'git', 'github', 'gitlab']","{'account_id': 22159243, 'reputation': 11, 'user_id': 16406487, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxlz8SG5iATyUIRrXYxD4NwcdTYxJGLic_qzeEB=k-s256', 'display_name': 'Riddhi Jain', 'link': 'https://stackoverflow.com/users/16406487/riddhi-jain'}",True,277,,2,-3,1666666262,1625743924,,68300824,CC BY-SA 4.0,https://stackoverflow.com/questions/68300824/what-is-the-difference-between-git-config-list-and-git-config-list-show-or,What is the difference between git config --list and git config --list --show-origin?,,,
