,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
0,"['javascript', 'jquery', 'css']","{'account_id': 2985529, 'reputation': 3197, 'user_id': 2534479, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/2472926967c5dbb6e31895a660a472ce?s=256&d=identicon&r=PG', 'display_name': 'aldrien.h', 'link': 'https://stackoverflow.com/users/2534479/aldrien-h'}",True,457,58056007.0,2,0,1669158459,1569209916,1569221696.0,58055358,CC BY-SA 4.0,https://stackoverflow.com/questions/58055358/juxtapose-plugin-issue-on-boostrap-modal-preview-is-too-small,"Juxtapose plugin issue on boostrap modal, preview is too small",,,
1,"['html', 'css', 'google-chrome', 'webkit', 'autofill']","{'account_id': 5375435, 'reputation': 1840, 'user_id': 4282529, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/dW8oZ.jpg?s=256&g=1', 'display_name': 'kdweber89', 'link': 'https://stackoverflow.com/users/4282529/kdweber89'}",False,399,,0,8,1669146976,1568744297,1669146976.0,57979937,CC BY-SA 4.0,https://stackoverflow.com/questions/57979937/pre-populated-values-on-chrome-autofill-are-different-sizes-before-selection,Pre-populated values on Chrome autofill are different sizes before selection,,,
2,"['javascript', 'html', 'css']","{'account_id': 16621960, 'reputation': 9, 'user_id': 12011992, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c80cd9604c1b20b4c7ee1acfd823bec?s=256&d=identicon&r=PG&f=1', 'display_name': 'Itsbarker23', 'link': 'https://stackoverflow.com/users/12011992/itsbarker23'}",False,693,,1,0,1669055491,1567472040,1669055491.0,57763857,CC BY-SA 4.0,https://stackoverflow.com/questions/57763857/how-to-make-page-auto-scroll-when-page-expands-collapsible-content,How to make page auto scroll when page expands? (Collapsible content),,,
3,"['css', 'bootstrap-4', 'navbar']","{'account_id': 14996918, 'reputation': 184, 'user_id': 10825975, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-sEvf4hfdCkM/AAAAAAAAAAI/AAAAAAAAbcU/6oui1GqxfHo/photo.jpg?sz=256', 'display_name': 'Turtles', 'link': 'https://stackoverflow.com/users/10825975/turtles'}",False,59,,1,-2,1669055480,1568461400,1669055480.0,57935174,CC BY-SA 4.0,https://stackoverflow.com/questions/57935174/bootstrap-4-navbar-toggler-collapse-works-however-if-i-change-the-stylesheet,"Bootstrap 4 - Navbar-toggler collapse works! However, if I change the stylesheet CSS on the fly, it does not work anymore?",,,
4,['css'],"{'account_id': 1978635, 'reputation': 6660, 'user_id': 2384642, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/146bac864fc0aedc249c12d53e83a7a2?s=256&d=identicon&r=PG', 'display_name': 'Shiv Singh', 'link': 'https://stackoverflow.com/users/2384642/shiv-singh'}",True,247,74373760.0,2,0,1667991447,1569395711,1569396577.0,58093014,CC BY-SA 4.0,https://stackoverflow.com/questions/58093014/css-for-parent-selector-for-attribute,css for parent selector for attribute,,,
5,"['javascript', 'html', 'css', 'canvas', 'charts']","{'account_id': 15162087, 'reputation': 419, 'user_id': 10940818, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lsOr7.jpg?s=256&g=1', 'display_name': 'prophet5', 'link': 'https://stackoverflow.com/users/10940818/prophet5'}",True,588,58152828.0,2,1,1667920882,1569735143,,58152533,CC BY-SA 4.0,https://stackoverflow.com/questions/58152533/chart-js-blurs-when-resizing,Chart.js blurs when resizing,,,
6,"['css', 'reactjs', 'reactstrap', 'font-awesome-5']","{'account_id': 281380, 'reputation': 2081, 'user_id': 577647, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/df2b2eb575dec34507a6600f292b26f4?s=256&d=identicon&r=PG', 'display_name': 'tolga', 'link': 'https://stackoverflow.com/users/577647/tolga'}",True,6173,,3,2,1667500284,1568473805,1568698731.0,57936759,CC BY-SA 4.0,https://stackoverflow.com/questions/57936759/adding-margin-to-font-awesome-icon-in-react,Adding margin to font awesome icon in React,,,
7,"['javascript', 'html', 'css', 'animation', 'shapes']","{'account_id': 16397671, 'reputation': 37, 'user_id': 11844662, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ZsO6TjLrlvg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfe5gB-GM0z6fuGVQgG-BkpHJUnfQ/photo.jpg?sz=256', 'display_name': 'dev m', 'link': 'https://stackoverflow.com/users/11844662/dev-m'}",False,375,,0,0,1667272023,1568754051,1568754451.0,57982012,CC BY-SA 4.0,https://stackoverflow.com/questions/57982012/how-to-use-javascript-to-make-this-shape-and-add-javascript-animation-to-it,How to use javascript to make this shape and add javascript animation to it,,,
8,"['css', 'apache-superset']","{'account_id': 7534136, 'reputation': 1545, 'user_id': 6076861, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/5259690785ed4ad7d1b89cbf79f3932b?s=256&d=identicon&r=PG&f=1', 'display_name': 'mapping dom', 'link': 'https://stackoverflow.com/users/6076861/mapping-dom'}",True,2943,57984035.0,2,2,1666905110,1568740519,1666905079.0,57979109,CC BY-SA 4.0,https://stackoverflow.com/questions/57979109/can-i-hide-a-chart-title-in-superset,Can I hide a chart title in Superset?,,,
9,"['javascript', 'css', 'reactjs', 'material-ui', 'jsx']","{'account_id': 4678006, 'reputation': 658, 'user_id': 3787635, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e016ebaf3b1308059fb09338691f1699?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gaurav', 'link': 'https://stackoverflow.com/users/3787635/gaurav'}",False,13604,,1,2,1666822106,1569818828,,58161615,CC BY-SA 4.0,https://stackoverflow.com/questions/58161615/how-to-make-chat-like-ui-with-chat-bubbles-in-react-js,How to make chat like UI with chat bubbles in React JS,,,
