,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
0,"['html', 'css', 'twitter-bootstrap', 'pseudo-element']","{'account_id': 21269368, 'reputation': 15, 'user_id': 15649138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/62d685dad02a4346456ce700bc9da145?s=256&d=identicon&r=PG&f=1', 'display_name': 'eric', 'link': 'https://stackoverflow.com/users/15649138/eric'}",True,876,67612497.0,2,0,1669043889,1621470088,1669043889.0,67612453,CC BY-SA 4.0,https://stackoverflow.com/questions/67612453/how-to-change-the-button-text-when-the-accordion-is-collapse,How to change the button text when the accordion is collapse?,,,
1,"['javascript', 'css', 'accordion', 'submenu']","{'account_id': 14369713, 'reputation': 13, 'user_id': 10379795, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1858899664187167/picture?type=large', 'display_name': 'Anas Belmadani', 'link': 'https://stackoverflow.com/users/10379795/anas-belmadani'}",False,150,,1,1,1669043879,1621780718,1669043879.0,67660926,CC BY-SA 4.0,https://stackoverflow.com/questions/67660926/open-only-one-submenu-when-clicked-on-the-parent,Open only one submenu when clicked on the parent,,,
2,"['javascript', 'html', 'css', 'html-select']","{'account_id': 19485499, 'reputation': 236, 'user_id': 14254954, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e2f5f075073d50c3250d95c29d67308?s=256&d=identicon&r=PG', 'display_name': 'blackplan', 'link': 'https://stackoverflow.com/users/14254954/blackplan'}",True,1250,67694793.0,2,0,1669009487,1621972228,,67694729,CC BY-SA 4.0,https://stackoverflow.com/questions/67694729/how-to-display-a-hidden-inputfield-with-select,How to display a hidden inputfield with select,,,
3,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 18587994, 'reputation': 563, 'user_id': 13545849, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/s0pvO.jpg?s=256&g=1', 'display_name': 'FreePhoenix888', 'link': 'https://stackoverflow.com/users/13545849/freephoenix888'}",True,386,67702573.0,1,2,1668949146,1622022893,1668944915.0,67702572,CC BY-SA 4.0,https://stackoverflow.com/questions/67702572/how-to-create-auto-growing-shrinking-input-by-using-react,How to create auto growing-shrinking input by using React?,,,
4,"['css', 'bootstrap-4', 'flexbox', 'react-bootstrap']","{'account_id': 9801707, 'reputation': 45, 'user_id': 7262872, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Um74KPCPSlk/AAAAAAAAAAI/AAAAAAAAAP0/gE1CmMbO18o/photo.jpg?sz=256', 'display_name': 'GameX', 'link': 'https://stackoverflow.com/users/7262872/gamex'}",True,774,,3,1,1668340073,1621430635,1648234566.0,67604170,CC BY-SA 4.0,https://stackoverflow.com/questions/67604170/creating-block-buttons-using-bootstrap-in-reactjs,Creating block buttons using Bootstrap in ReactJS,,,
5,"['javascript', 'html', 'jquery', 'css']","{'account_id': 21466208, 'reputation': 1, 'user_id': 15816097, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c9a69591e45eb67820769edaf561996?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arnas Vingilis', 'link': 'https://stackoverflow.com/users/15816097/arnas-vingilis'}",True,70,,2,-1,1667996217,1620327810,1667995586.0,67424458,CC BY-SA 4.0,https://stackoverflow.com/questions/67424458/jquery-on-off-function-with-one-button-not-working,jQuery on/off function with one button not working?,,,
6,"['javascript', 'html', 'jquery', 'css']","{'account_id': 21459149, 'reputation': 19, 'user_id': 15810254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b32389465ebf750c0f1534460f85d9ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'RJ_OOOMS', 'link': 'https://stackoverflow.com/users/15810254/rj-oooms'}",True,75,,2,2,1667990559,1619965709,1620057290.0,67357496,CC BY-SA 4.0,https://stackoverflow.com/questions/67357496/jquery-collision-draggable-and-target-collision-event,Jquery collision: draggable and target collision event,,,
7,"['javascript', 'html', 'jquery', 'css']","{'account_id': 18639178, 'reputation': 41, 'user_id': 13585358, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-1ZMxdT7-d7c/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckkbTKD3ewUwsqPFBYB4iFMMJ5Qpg/photo.jpg?sz=256', 'display_name': 'KOMARA', 'link': 'https://stackoverflow.com/users/13585358/komara'}",True,113,,1,1,1667462810,1620720879,1667462810.0,67482877,CC BY-SA 4.0,https://stackoverflow.com/questions/67482877/how-to-apply-slimselect-javascript-on-elements-of-a-class,how to apply slimSelect javascript on elements of a class,,,
8,"['javascript', 'html', 'css', 'leaflet']","{'account_id': 19714797, 'reputation': 31, 'user_id': 14434453, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b807b0a9c9c5ad27628ce5938524bfc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paulkkkkkkkk', 'link': 'https://stackoverflow.com/users/14434453/paulkkkkkkkk'}",True,468,67467065.0,2,0,1667100043,1620634037,1639579523.0,67466905,CC BY-SA 4.0,https://stackoverflow.com/questions/67466905/how-to-attach-a-logo-to-a-leaflet-map,How to attach a logo to a leaflet map?,,,
9,"['html', 'css', 'angularjs', 'bootstrap-4']","{'account_id': 3681793, 'reputation': 665, 'user_id': 3066592, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/9F1pe.png?s=256&g=1', 'display_name': 'PKD', 'link': 'https://stackoverflow.com/users/3066592/pkd'}",False,447,,1,0,1666919820,1620338274,1620338743.0,67426440,CC BY-SA 4.0,https://stackoverflow.com/questions/67426440/how-to-disable-hover-on-bootstrap-4-dropdown,How to disable hover on bootstrap 4 dropdown,,,
10,['css'],"{'account_id': 16992354, 'reputation': 61, 'user_id': 12291647, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2492281207516682/picture?type=large', 'display_name': 'Aman Singh', 'link': 'https://stackoverflow.com/users/12291647/aman-singh'}",True,1777,67603338.0,2,4,1666908545,1621422491,,67602061,CC BY-SA 4.0,https://stackoverflow.com/questions/67602061/webkit-text-security-disc-css-property-is-not-working-in-firefox-browser,-webkit-text-security: disc; css property is not working in Firefox browser,,,
11,"['html', 'css', 'css-grid']","{'account_id': 2668649, 'reputation': 4396, 'user_id': 2306481, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/QX99z.jpg?s=256&g=1', 'display_name': 'Sheraff', 'link': 'https://stackoverflow.com/users/2306481/sheraff'}",False,131,,0,1,1666905394,1621017611,1666905394.0,67539463,CC BY-SA 4.0,https://stackoverflow.com/questions/67539463/parent-grid-doesnt-take-childs-min-content-width-into-account,Parent grid doesn&#39;t take child&#39;s min-content width into account,,,
