,word,count
0,sql,542
1,query,391
2,column,184
3,table,179
4,database,154
5,mysql,150
6,server,138
7,value,126
8,statement,99
9,join,99
10,date,95
11,error,91
12,oracle,90
13,quot,82
14,row,72
15,group,66
16,count,63
17,function,62
18,select,61
19,field,61
20,time,55
21,php,54
22,clause,50
23,result,49
24,access,48
25,procedure,48
26,number,47
27,name,41
28,order,40
29,insert,38
30,user,37
31,t,35
32,list,34
33,index,32
34,file,30
35,columns,30
36,issue,30
37,view,28
38,id,28
39,way,27
40,case,27
41,string,27
42,record,27
43,type,27
44,condition,25
45,use,25
46,sum,24
47,parameter,24
48,update,24
49,array,23
50,s,23
51,i,22
52,output,20
53,day,20
54,postgresql,19
55,performance,19
56,search,19
57,syntax,19
58,code,19
59,java,18
60,month,17
61,range,17
62,c,17
63,xml,17
64,subquery,17
65,relationship,16
66,entity,16
67,duplicate,16
68,multiple,16
69,report,16
70,model,16
71,work,16
72,create,15
73,text,15
74,format,15
75,return,15
76,convert,15
77,db,15
78,key,15
79,design,15
80,trigger,15
81,script,14
82,year,14
83,max,13
84,connection,13
85,item,12
86,int,12
87,constraint,12
88,ms,12
89,vs,12
90,command,12
91,application,12
92,difference,11
93,child,11
94,identity,11
95,varchar,11
96,loop,11
97,attribute,11
98,union,11
99,combine,11
100,datetime,11
101,parent,10
102,framework,10
103,character,10
104,check,10
105,exception,10
106,linq,10
107,hibernate,10
108,studio,10
109,information,10
110,variable,10
111,end,10
112,system,9
113,operator,9
114,default,9
115,need,9
116,get,9
117,injection,9
118,json,9
119,datatype,9
120,page,9
121,amp,9
122,cannot,8
123,set,8
124,web,8
125,change,8
126,regex,8
127,null,8
128,calculation,8
129,process,8
130,gt,8
131,data,8
132,service,8
133,help,8
134,doesn,8
135,cursor,7
136,split,7
137,comma,7
138,task,7
139,message,7
140,management,7
141,schema,7
142,something,7
143,execute,7
144,start,7
145,entry,7
146,codeigniter,7
147,creation,7
148,source,7
149,status,7
150,login,7
151,call,7
152,method,7
153,category,7
154,sort,7
155,b,7
156,tsql,6
157,equivalent,6
158,pattern,6
159,word,6
160,instance,6
161,drop,6
162,class,6
163,reporting,6
164,merge,6
165,ssis,6
166,cell,6
167,point,6
168,export,6
169,part,6
170,tool,6
171,sub,6
172,x,6
173,auto,6
174,distinct,6
175,timestamp,6
176,display,6
177,sqlite,6
178,outer,6
179,hour,6
180,azure,6
181,price,6
182,custom,6
183,fetch,6
184,app,6
185,optimization,6
186,copy,6
187,relation,6
188,net,6
189,combination,6
190,rank,5
191,store,5
192,size,5
193,reference,5
194,match,5
195,post,5
196,association,5
197,mm,5
198,length,5
199,informix,5
200,path,5
201,increment,5
202,approach,5
203,expression,5
204,processing,5
205,comparison,5
206,week,5
207,html,5
208,header,5
209,sybase,5
210,inner,5
211,resultset,5
212,pass,5
213,project,5
214,db2,5
215,line,5
216,conversion,5
217,option,5
218,image,5
219,execution,5
220,operation,5
221,permission,5
222,integer,5
223,identifier,5
224,filter,5
225,gridview,5
226,random,5
227,ruby,5
228,bulk,5
229,limit,5
230,object,5
231,password,5
232,activerecord,5
233,structure,5
234,selecting,5
235,alternative,5
236,pdo,5
237,show,5
238,support,4
239,csv,4
240,zero,4
241,alias,4
242,partition,4
243,avg,4
