,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
0,"['sql', 'sql-server', 'tsql']","{'user_type': 'does_not_exist', 'display_name': 'user3449922'}",True,229,66530181.0,3,0,1668706767,1615204974,1615442373.0,66529522,CC BY-SA 4.0,https://stackoverflow.com/questions/66529522/rollback-with-a-stored-procedure,Rollback with a stored procedure,,
1,"['sql', 'oracle', 'plsql']","{'account_id': 14801818, 'reputation': 494, 'user_id': 10689857, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65753e0bf287912e47759ea1db4c9c26?s=256&d=identicon&r=PG&f=1', 'display_name': 'Javi Torre', 'link': 'https://stackoverflow.com/users/10689857/javi-torre'}",True,1137,66671451.0,2,0,1668497509,1615977278,,66671318,CC BY-SA 4.0,https://stackoverflow.com/questions/66671318/oracle-pl-sql-ora-00904-invalid-identifier,Oracle PL/SQL ORA-00904: invalid identifier,,
2,"['sql', 'amazon-web-services', 'amazon-qldb', 'partiql']","{'account_id': 18268483, 'reputation': 117, 'user_id': 13299691, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2524927417608203/picture?type=large', 'display_name': 'Malik Hanzala', 'link': 'https://stackoverflow.com/users/13299691/malik-hanzala'}",True,2688,66858333.0,3,6,1667981980,1616589544,,66781232,CC BY-SA 4.0,https://stackoverflow.com/questions/66781232/limit-statement-in-partiql-get-last-row,Limit statement in PartiQL - Get Last row,,
3,"['sql', 'db2']","{'account_id': 19517179, 'reputation': 1, 'user_id': 14279795, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9nQHj.jpg?s=256&g=1', 'display_name': 'Nadeem', 'link': 'https://stackoverflow.com/users/14279795/nadeem'}",True,1137,,2,0,1667884006,1615738646,,66626751,CC BY-SA 4.0,https://stackoverflow.com/questions/66626751/error-message-db2-sql-error-sqlcode-204-sqlstate-42704-sqlerrmc-mcx28303-ban,"Error message DB2 SQL Error: SQLCODE=-204, SQLSTATE=42704, SQLERRMC=MCX28303.BANKACCOUNTS, DRIVER=4.26.14",,
4,"['mysql', 'sql', 'xampp', 'localhost']","{'account_id': 18708977, 'reputation': 29, 'user_id': 13639439, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgaqVPfkzGXmXe8KFEL8qVj8fKeu-8qLaumLYJS2A=k-s256', 'display_name': 'Ever Nolasco', 'link': 'https://stackoverflow.com/users/13639439/ever-nolasco'}",False,78,,0,0,1667428965,1615237610,,66537199,CC BY-SA 4.0,https://stackoverflow.com/questions/66537199/xampp-cannot-load-stack-definitions-error,XAMPP Cannot load stack definitions error,,
5,"['sql', 'sql-server', 'tsql']","{'account_id': 19905509, 'reputation': 83, 'user_id': 14584646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66dd27e1e26bd98d4d9e210d060e6f76?s=256&d=identicon&r=PG&f=1', 'display_name': 'Formant', 'link': 'https://stackoverflow.com/users/14584646/formant'}",True,933,66439500.0,2,0,1666502102,1614688181,1614690557.0,66439408,CC BY-SA 4.0,https://stackoverflow.com/questions/66439408/sql-combine-date-and-time-columns-into-single-datetime-column,SQL Combine Date and Time columns into single DateTime column,,
6,"['sql', 'sql-server']","{'account_id': 19718121, 'reputation': 5, 'user_id': 14437112, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiBVIsMhXvyTTgvLBjnuccNxNktXwhDNXwbJe14Mw=k-s256', 'display_name': 'Adhikar Hariram', 'link': 'https://stackoverflow.com/users/14437112/adhikar-hariram'}",True,42,66777522.0,1,0,1666454999,1616575412,1666454999.0,66777492,CC BY-SA 4.0,https://stackoverflow.com/questions/66777492/added-column-but-cannot-update-the-new-column,Added column but cannot update the new column,,
7,"['mysql', 'sql', 'indexing', 'unique']","{'account_id': 19807662, 'reputation': 105, 'user_id': 14507259, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgDB0U3kt4cIvMgqA4XtMFhHkyDSlsrZHn3N3Z8=k-s256', 'display_name': 'Cyril', 'link': 'https://stackoverflow.com/users/14507259/cyril'}",True,357,66860642.0,3,2,1666394352,1617046679,,66860573,CC BY-SA 4.0,https://stackoverflow.com/questions/66860573/is-id-column-always-required-in-sql,Is ID column always required in SQL?,,
8,"['mysql', 'sql']","{'account_id': 20891240, 'reputation': 23, 'user_id': 15346546, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a8e7a9c68c0a739c1d71d8615a0525c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rhazhin', 'link': 'https://stackoverflow.com/users/15346546/rhazhin'}",True,39,66516392.0,2,-1,1666356063,1615116766,1666356063.0,66516027,CC BY-SA 4.0,https://stackoverflow.com/questions/66516027/trying-to-count-total-orders-and-unique-monthly-customers,"Trying to count total orders, and unique monthly customers",,
9,"['sql', 'regex', 'string', 'notepad++']","{'account_id': 21055949, 'reputation': 13, 'user_id': 15475217, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ME_c0PbUxvc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmM1qDv1VMar4xGRD75LKo22t4fzQ/s96-c/photo.jpg?sz=256', 'display_name': 'Sobhan S', 'link': 'https://stackoverflow.com/users/15475217/sobhan-s'}",True,34,66793486.0,1,1,1666024111,1616649020,1666024111.0,66793424,CC BY-SA 4.0,https://stackoverflow.com/questions/66793424/searching-for-multuple-valeus-using-regex,Searching for multuple valeus using REGEX,,
