,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
0,"['sql', 'postgresql', 'pgadmin-4']","{'account_id': 18685627, 'reputation': 363, 'user_id': 16650588, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4rNNv.jpg?s=256&g=1', 'display_name': 'Dr Patrick Bateman MD', 'link': 'https://stackoverflow.com/users/16650588/dr-patrick-bateman-md'}",True,56286,69544749.0,2,25,1669299208,1634059190,1669299208.0,69544583,CC BY-SA 4.0,https://stackoverflow.com/questions/69544583/utility-file-not-found-please-configure-the-binary-path-in-the-preferences-dial,Utility file not found. Please configure the Binary Path in the Preferences dialog,,
1,"['sql', 'postgresql', 'row-level-security']","{'account_id': 2645067, 'reputation': 161, 'user_id': 2287947, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/89d26bf0ddeb5e31fd1caea186634f16?s=256&d=identicon&r=PG', 'display_name': 'Bar Bokovza', 'link': 'https://stackoverflow.com/users/2287947/bar-bokovza'}",True,825,,3,0,1667491504,1633041359,1633179385.0,69399482,CC BY-SA 4.0,https://stackoverflow.com/questions/69399482/postgres-row-level-security-doesnt-allow-update-on-restrictive-select-policy,Postgres Row Level Security doesn&#39;t allow update on restrictive select policy,,
2,"['sql', 'oracle']","{'account_id': 23052256, 'reputation': 15, 'user_id': 17168889, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyFEndGa7kjWbEgW6euhKyxHgsNO8qyOGUFmXiS=k-s256', 'display_name': 'rtn60350', 'link': 'https://stackoverflow.com/users/17168889/rtn60350'}",False,2399,,1,0,1667488813,1634788397,1667488813.0,69655669,CC BY-SA 4.0,https://stackoverflow.com/questions/69655669/about-alter-session-set-container-orclpdb-in-oracle-19c,About &quot;alter session set container = orclpdb&quot; in Oracle 19c,,
3,"['sql', 'database', 'duplicates']","{'account_id': 14589008, 'reputation': 83, 'user_id': 10536824, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fRATm.jpg?s=256&g=1', 'display_name': 'Daniel Radosa', 'link': 'https://stackoverflow.com/users/10536824/daniel-radosa'}",False,60,,0,1,1666560725,1633508117,1666560725.0,69462082,CC BY-SA 4.0,https://stackoverflow.com/questions/69462082/sql-script-for-multiple-reservations-by-one-customer-restaurant,SQL script for multiple reservations by one customer (Restaurant),,
4,"['sql', 'sql-server', 'ssms', 'replicate']","{'account_id': 18230313, 'reputation': 21, 'user_id': 13269370, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiVJTughv4cxeYndClLOJBodnkgWv8nvR0qdRkNwQ=k-s256', 'display_name': 'Lorenzo Vigano', 'link': 'https://stackoverflow.com/users/13269370/lorenzo-vigano'}",True,334,,1,1,1666460887,1633019072,1666460887.0,69395753,CC BY-SA 4.0,https://stackoverflow.com/questions/69395753/how-to-generate-a-script-to-create-all-tables-with-different-schema,How to generate a script to create all tables with different schema,,
5,"['sql', 'tsql', 'join', 'arabic', 'azure-synapse']","{'account_id': 114124, 'reputation': 10359, 'user_id': 300248, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/bc25a8b55f2b511375416cfe60055d17?s=256&d=identicon&r=PG', 'display_name': 'simpatico', 'link': 'https://stackoverflow.com/users/300248/simpatico'}",False,76,,0,0,1666353729,1634761720,1666353729.0,69652640,CC BY-SA 4.0,https://stackoverflow.com/questions/69652640/how-to-sql-join-on-encoded-and-decoded-url-columns,How to sql join on encoded and decoded url columns?,,
6,"['sql', 'database', 'postgresql', 'transaction-isolation', 'phantom-read']","{'account_id': 271958, 'reputation': 114945, 'user_id': 562769, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/e86681e49622d52817b36fd2a4c936b7?s=256&d=identicon&r=PG', 'display_name': 'Martin Thoma', 'link': 'https://stackoverflow.com/users/562769/martin-thoma'}",True,303,69515317.0,2,0,1666054438,1633864909,1666054438.0,69514697,CC BY-SA 4.0,https://stackoverflow.com/questions/69514697/how-to-enforce-a-phantom-read-in-postgresql,How to enforce a phantom read in PostgreSQL?,,
7,"['c#', 'sql', 'sql-server', 'export']","{'account_id': 8454353, 'reputation': 13, 'user_id': 6342170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19537608107116404a0fd12d8a773184?s=256&d=identicon&r=PG', 'display_name': 'Bas', 'link': 'https://stackoverflow.com/users/6342170/bas'}",False,252,,0,1,1665973911,1633267808,1665973911.0,69425300,CC BY-SA 4.0,https://stackoverflow.com/questions/69425300/export-data-from-sql-database-to-script-file-in-c,Export data from SQL database to script file in C#,,
8,"['sql', 'amazon-web-services', 'aws-iot-core', 'amazon-timestream']","{'account_id': 22916323, 'reputation': 11, 'user_id': 17052865, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10224013484118752/picture?type=large', 'display_name': 'Michal Ž&#225;k', 'link': 'https://stackoverflow.com/users/17052865/michal-%c5%bd%c3%a1k'}",False,152,,2,1,1665004552,1633105953,1661519213.0,69409254,CC BY-SA 4.0,https://stackoverflow.com/questions/69409254/siemens-logo-shadows-and-aws-iot-timestream-problem,Siemens logo Shadows and AWS IoT Timestream problem,,
9,"['java', 'sql', 'jdbc']","{'account_id': 22938176, 'reputation': 63, 'user_id': 17071331, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiuZetleyMtcYhRAzQhul-x65bdlL2PXpqq3u6yvw=k-s256', 'display_name': 'Lu&#237;s Felipe Ambrozin', 'link': 'https://stackoverflow.com/users/17071331/lu%c3%ads-felipe-ambrozin'}",True,765,69436738.0,3,2,1664438914,1633353142,1633413188.0,69436566,CC BY-SA 4.0,https://stackoverflow.com/questions/69436566/sending-dates-into-postgresql,Sending dates into postgresql,,
