,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
0,"['mysql', 'sql', 'mysql-workbench', 'sql-insert', 'rdbms']","{'account_id': 3200715, 'reputation': 1014, 'user_id': 2702805, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/3qbHp.jpg?s=256&g=1', 'display_name': 'Iaroslav Baranov', 'link': 'https://stackoverflow.com/users/2702805/iaroslav-baranov'}",True,1086,2,5,1669336687,1559112062,1593085151.0,56354495,CC BY-SA 4.0,https://stackoverflow.com/questions/56354495/how-to-deal-with-mysql-workbench-bit1-bug-when-it-puts-the-b-literal-before,How to deal with MySQL WorkBench bit(1) bug when it puts the &#39;b&#39; literal before non-bit values?,,,,
1,"['sql', 'sql-server']","{'user_type': 'does_not_exist', 'display_name': 'user11254434'}",True,129,2,0,1667521701,1558952350,1580652160.0,56324107,CC BY-SA 4.0,https://stackoverflow.com/questions/56324107/the-total-discount-per-month-year-and-currency-excluding-data-from-2017,"The total discount per month, year and currency, excluding data from 2017",56324515.0,,,
2,"['sql', 'sql-server', 'python-3.x', 'pandas', 'sqlalchemy']","{'account_id': 12842928, 'reputation': 354, 'user_id': 9290374, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EdvOZ.jpg?s=256&g=1', 'display_name': 'hSin', 'link': 'https://stackoverflow.com/users/9290374/hsin'}",False,4673,2,4,1667223815,1557950650,1557954148.0,56156831,CC BY-SA 4.0,https://stackoverflow.com/questions/56156831/pyodbc-error-hy090-invalid-string-or-buffer-length-0,"pyodbc Error: &#39;HY090&#39;, Invalid string or buffer length (0)",,,,
3,"['sql', 'sql-server']","{'account_id': 15993667, 'reputation': 21, 'user_id': 11542150, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82a811b9155114deedabb652ce0bfb60?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dlee', 'link': 'https://stackoverflow.com/users/11542150/dlee'}",False,42,0,2,1666279017,1558570054,1666279017.0,56266483,,https://stackoverflow.com/questions/56266483/join-error-the-multi-part-identifier-could-not-be-bound,Join Error: The multi-part identifier could not be bound,,1558570186.0,Duplicate,
4,"['sql', 'oracle']","{'account_id': 15355989, 'reputation': 51, 'user_id': 11078259, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-iyPyP0V7Ee0/AAAAAAAAAAI/AAAAAAAAAKw/_8vt_Q3szBE/photo.jpg?sz=256', 'display_name': 'veeppiaar', 'link': 'https://stackoverflow.com/users/11078259/veeppiaar'}",False,167,1,0,1664489209,1558969487,1558970586.0,56328534,CC BY-SA 4.0,https://stackoverflow.com/questions/56328534/how-to-fix-invalid-data-type-size-in-this-sql-query,How to fix invalid data type size in this sql query?,,,,
5,"['sql', 'oracle']","{'account_id': 11847132, 'reputation': 39, 'user_id': 8669400, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be1a9db07a448005ed578ba53f004ddf?s=256&d=identicon&r=PG&f=1', 'display_name': 'user8669400', 'link': 'https://stackoverflow.com/users/8669400/user8669400'}",True,177,3,0,1664084315,1558943165,1558943207.0,56321772,CC BY-SA 4.0,https://stackoverflow.com/questions/56321772/oracle-months-between-function-unexpected-result,Oracle months_between function unexpected result,56321881.0,,,
6,"['sql', 'statistics', 'pyspark-sql', 'percentile']","{'account_id': 14823339, 'reputation': 546, 'user_id': 10704952, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21c593fac30f02552dfa653d600dfc21?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vijay Jangir', 'link': 'https://stackoverflow.com/users/10704952/vijay-jangir'}",False,1037,1,4,1663872520,1558948172,1558951245.0,56322960,CC BY-SA 4.0,https://stackoverflow.com/questions/56322960/use-of-frequency-argument-in-percentile-function-in-spark-sql,use of frequency argument in percentile function in spark sql,,,,
7,"['c#', 'sql', 'entity-framework-core']","{'account_id': 415791, 'reputation': 192, 'user_id': 790800, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/157fb2b8c74ab3b9428994810f56336f?s=256&d=identicon&r=PG', 'display_name': 'Kevin', 'link': 'https://stackoverflow.com/users/790800/kevin'}",True,9116,5,7,1663241767,1558684686,1558684965.0,56288205,CC BY-SA 4.0,https://stackoverflow.com/questions/56288205/how-can-i-write-a-sql-update-query-with-a-where-clause-using-entity-framework-n,How can I write a SQL update query with a where clause using Entity Framework .NET Core,56289465.0,,,
8,"['sql', 'postgresql']","{'account_id': 10194499, 'reputation': 181, 'user_id': 7526729, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/0931eadff2e27804ff73a69c83214e3e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Johnny ', 'link': 'https://stackoverflow.com/users/7526729/johnny'}",True,1955,2,2,1662399885,1558513161,,56252276,CC BY-SA 4.0,https://stackoverflow.com/questions/56252276/sql-calculate-day-1-retention-rate-from-user-registration-table-and-event-log,SQL: Calculate day-1 retention rate from user registration table and event log,56252837.0,,,
9,"['python', 'sql', 'sqlalchemy', 'pyodbc']","{'account_id': 10530453, 'reputation': 29, 'user_id': 7759979, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7470ea2c7544cb2dd7376902b4447b2b?s=256&d=identicon&r=PG&f=1', 'display_name': 'swurj', 'link': 'https://stackoverflow.com/users/7759979/swurj'}",False,62,1,0,1661338217,1557846982,1661338217.0,56133734,CC BY-SA 4.0,https://stackoverflow.com/questions/56133734/having-trouble-connecting-to-an-mssql-database-using-sqlalchemy,Having trouble connecting to an mssql database using sqlalchemy,,,,
