,word,count
0,query,4407
1,server,1926
2,database,1885
3,mysql,1840
4,statement,1241
5,oracle,1080
6,quot,848
7,select,734
8,count,711
9,field,648
10,procedure,629
11,clause,604
12,order,591
13,time,581
14,access,567
15,php,564
16,result,545
17,insert,469
18,record,444
19,name,430
20,columns,399
21,id,343
22,issue,340
23,case,313
24,condition,307
25,sum,284
26,db,281
27,view,276
28,trigger,273
29,syntax,272
30,user,270
31,performance,267
32,search,260
33,use,260
34,key,258
35,index,252
36,subquery,249
37,postgresql,243
38,java,233
39,parameter,232
40,update,230
41,duplicate,215
42,script,212
43,range,197
44,difference,196
45,month,194
46,constraint,193
47,connection,189
48,max,185
49,text,184
50,return,184
51,create,181
52,union,175
53,xml,168
54,multiple,164
55,design,159
56,datetime,157
57,entity,154
58,get,154
59,relationship,153
60,format,152
61,day,150
62,linq,150
63,command,149
64,expression,147
65,cannot,145
66,application,131
67,data,131
68,check,130
69,year,127
70,convert,127
71,vs,125
72,help,125
73,auto,122
74,report,122
75,hibernate,121
76,studio,120
77,work,120
78,ms,116
79,ssis,110
80,structure,110
81,limit,110
82,need,110
83,match,110
84,system,109
85,line,109
86,part,108
87,schema,108
88,delete,107
89,display,107
90,default,106
91,information,105
92,sort,105
93,pl,103
94,change,101
95,injection,100
96,parent,99
97,framework,98
98,week,98
99,timestamp,98
100,operator,98
101,image,97
102,character,97
103,gt,96
104,set,95
105,cursor,94
106,varchar,92
107,merge,91
108,child,91
109,pivot,91
110,inner,91
111,amp,91
112,transaction,91
113,item,90
114,sqlite,89
115,identity,87
116,entry,85
117,conversion,85
118,outer,84
119,copy,82
120,comma,81
121,int,80
122,login,80
123,end,79
124,gridview,77
125,import,76
126,csv,74
127,execution,74
128,filter,73
129,jdbc,73
130,variable,73
131,size,73
132,message,72
133,attribute,71
134,sequence,71
135,custom,71
136,management,70
137,doesn,69
138,relation,69
139,db2,69
140,tsql,69
141,r2,68
142,length,68
143,optimization,68
144,show,67
145,execute,67
146,comparison,66
147,trouble,66
148,keyword,66
149,call,66
150,azure,65
151,equivalent,64
152,excel,64
153,amount,64
154,word,64
155,connect,63
156,operation,62
157,reference,62
158,bulk,62
159,net,61
160,fetch,60
161,distinct,60
162,concat,60
163,calculation,59
164,drop,58
165,store,58
166,datatype,57
167,random,57
168,client,57
169,min,56
170,aggregate,56
171,increment,55
172,source,55
173,app,54
174,codeigniter,54
175,django,54
176,alias,54
177,post,54
178,web,54
179,multi,53
180,export,53
181,category,53
182,sybase,53
183,cell,53
184,something,52
185,integer,52
186,product,52
187,pdo,52
188,batch,51
189,status,51
190,dataset,51
191,start,51
192,html,50
193,combine,50
194,generate,50
195,compare,49
196,average,49
197,service,48
198,selection,48
199,sub,48
200,vba,48
201,hour,48
202,percentage,48
203,version,47
204,period,47
205,path,47
206,alter,46
207,json,46
208,split,46
209,load,45
210,combination,45
211,instance,45
212,package,45
213,job,44
214,find,44
215,space,44
216,identifier,44
217,temp,43
218,practice,43
219,resultset,43
220,self,42
221,cte,42
222,level,42
223,lt,41
224,cross,41
225,control,41
226,password,40
227,ruby,40
228,grouping,40
229,rank,40
230,creation,40
231,developer,39
232,employee,39
233,log,39
234,option,39
235,pass,39
236,event,38
237,doctrine,38
238,javascript,38
239,python,38
240,jpa,38
241,jquery,38
242,partition,37
243,request,37
244,price,37
245,approach,36
246,content,36
247,builder,36
248,point,36
249,logic,36
250,activerecord,35
251,sqlalchemy,35
252,sqlexception,35
253,task,35
254,mssql,35
255,session,35
256,calculate,34
257,tree,33
258,program,33
259,solution,33
260,box,33
261,mm,32
262,android,32
263,collection,31
264,phpmyadmin,31
265,scope,31
266,hierarchy,31
267,non,31
268,location,31
269,vb,30
270,site,30
271,usage,30
272,account,29
273,today,29
274,pattern,29
275,reporting,29
276,language,28
277,concatenation,28
278,backup,28
279,datagridview,28
280,nothing,28
281,interval,28
282,print,28
283,block,28
284,link,28
285,express,27
286,position,27
287,email,27
288,simple,27
289,security,27
290,memory,27
291,regex,27
292,concatenate,27
293,add,27
294,asp,27
295,textbox,27
296,wordpress,27
297,example,26
298,series,26
299,tool,26
300,zero,26
301,google,26
302,ssrs,26
303,float,26
304,assistance,26
305,cast,25
306,run,25
307,state,25
308,info,25
309,coldfusion,25
310,tag,25
311,avg,25
312,magento,25
313,argument,25
314,bit,25
315,plsql,25
316,sp,25
317,total,25
318,lookup,25
319,plan,25
320,mapping,24
321,base,24
322,test,24
323,association,24
324,process,24
325,proc,24
326,blob,24
327,fill,24
328,confusion,24
329,foreach,23
330,ce,23
331,speed,23
332,lock,23
333,alternative,23
334,driver,23
335,yyyy,23
336,storage,23
337,master,23
338,dd,23
339,division,23
340,mvc,23
341,engine,22
342,cakephp,22
343,spring,22
344,edit,22
345,selecting,22
346,definition,22
347,side,22
348,history,22
349,behavior,22
350,replication,22
351,scenario,22
352,subset,22
353,exec,22
354,bind,22
355,dump,21
356,failure,21
357,counter,21
358,website,21
359,priority,21
360,customer,21
361,ajax,21
362,coalesce,21
363,collation,21
364,hql,21
365,precision,20
366,support,20
367,escape,20
368,quote,20
369,insertion,20
370,advice,20
371,dropdownlist,20
372,inheritance,20
373,wildcard,20
374,retrieve,20
375,counting,20
376,bug,20
377,network,20
378,address,19
379,datediff,19
380,exist,19
381,machine,19
382,cascade,19
383,mail,19
384,manager,19
385,anything,19
386,math,19
387,authentication,19
388,permission,19
389,everything,19
390,sqlite3,19
391,comment,19
392,zend,19
393,balance,18
394,please,18
395,sqldatasource,18
396,detail,18
397,determine,18
398,kind,18
399,sqlcommand,18
400,diagram,18
401,retrieval,18
402,age,18
403,style,18
404,mode,18
405,pagination,18
406,migration,18
407,teradata,18
408,parse,18
409,orm,18
410,pk,18
411,person,18
412,powershell,17
413,node,17
414,populate,17
415,optimize,17
416,ignore,17
417,exclude,17
418,manipulation,17
419,violation,17
420,domain,17
421,validation,17
422,combobox,17
423,occurrence,17
424,activity,17
425,behaviour,17
426,prevent,17
427,folder,17
428,conflict,17
429,processing,17
430,formula,17
431,aggregation,17
432,calendar,17
433,edition,17
434,efficiency,17
435,joining,17
436,business,17
437,checkbox,16
438,commit,16
439,distance,16
440,step,16
441,implementation,16
442,parenthesis,16
443,unique,16
444,rownum,16
445,algebra,16
446,rest,16
447,filtering,16
448,department,16
449,root,16
450,nhibernate,16
451,figure,16
452,compound,16
453,top,16
454,re,16
455,header,16
456,provider,16
457,col,16
458,versus,16
459,role,16
460,audit,16
461,odbc,16
462,minute,16
463,host,15
464,reverse,15
465,bcp,15
466,remove,15
467,response,15
468,score,15
469,letter,15
470,truncate,15
471,fk,15
472,isn,15
473,recursion,15
474,integrity,15
475,regexp,15
476,deadlock,15
477,extract,15
478,standard,15
479,place,15
480,context,15
481,informix,15
482,intersection,15
483,sorting,15
484,listbox,15
485,wise,15
486,sample,15
487,clob,14
488,assign,14
489,symbol,14
490,statment,14
491,mismatch,14
492,optimisation,14
493,member,14
494,left,14
495,cost,14
496,groupby,14
497,declare,14
498,nvarchar,14
499,decimal,14
500,inline,14
501,mark,14
502,one,14
503,round,14
504,target,14
505,listview,14
506,unit,14
507,querying,14
508,mdf,14
509,pgsql,14
510,membership,14
511,getdate,14
512,correct,14
513,explain,14
514,finding,14
515,jooq,13
516,force,13
517,operand,13
518,desc,13
519,hash,13
520,reason,13
521,ip,13
522,extension,13
523,etc,13
524,interface,13
525,tab,13
526,phone,13
527,description,13
528,iphone,13
529,sync,13
530,article,13
531,dimension,13
532,tuple,13
533,timezone,13
534,api,13
535,catch,13
536,progress,13
537,quotation,13
538,param,13
539,prefix,12
540,read,12
541,generation,12
542,configuration,12
543,timeout,12
544,generator,12
545,student,12
546,phonegap,12
547,criteria,12
548,transfer,12
549,perl,12
550,percent,12
551,datasource,12
552,production,12
553,reading,12
554,mysqli,12
555,library,12
556,fail,12
557,sysdate,12
558,cache,12
559,deployment,12
560,choice,12
561,functionality,12
562,table1,12
563,distribution,12
564,stock,12
565,xquery,12
566,table2,12
567,agent,12
568,deletion,12
569,rollback,12
570,rowcount,12
571,yii,12
572,sqlserver,12
573,map,12
574,thing,12
575,idea,12
576,mvc3,12
577,rate,11
578,guid,11
579,quarter,11
580,directory,11
581,broker,11
582,decode,11
583,window,11
584,someone,11
585,persistence,11
586,ef,11
587,maximum,11
588,cube,11
589,document,11
590,whitespace,11
591,share,11
592,substring,11
593,lot,11
594,sheet,11
595,commas,11
596,zip,11
597,country,11
598,transform,11
599,resource,11
600,byte,11
601,answer,11
602,sqldatareader,11
603,apache,11
604,delimiter,11
605,label,11
606,flag,11
607,rowid,11
608,submit,11
609,try,11
610,heroku,11
611,click,11
612,jpql,11
613,sqlquery,10
614,flow,10
615,cause,10
616,isnull,10
617,core,10
618,encryption,10
619,txt,10
620,dql,10
621,config,10
622,xp,10
623,longitude,10
624,sign,10
625,profiler,10
626,rdbms,10
627,junction,10
628,er,10
629,duplication,10
630,prepare,10
631,substr,10
632,preparedstatement,10
633,duration,10
634,frequency,10
635,workbench,10
636,increase,10
637,explanation,10
638,inserting,10
639,ddl,10
640,toad,10
641,restore,10
642,minus,10
643,apply,10
644,ci,10
645,innodb,10
646,parser,10
647,var,10
648,modify,10
649,play,10
650,dependency,10
651,geography,10
652,autoincrement,10
653,graph,10
654,pair,10
655,username,10
656,runtime,10
657,avoid,10
658,subtract,10
659,geometry,10
660,hh,10
661,oledb,10
662,facebook,10
663,completion,10
664,checking,10
665,setup,10
666,addition,9
667,iteration,9
668,dbms,9
669,executenonquery,9
670,anyone,9
671,jsp,9
672,define,9
673,ad,9
674,assoc,9
675,ordering,9
676,xcode,9
677,incorrect,9
678,don,9
679,diff,9
680,destination,9
681,meta,9
682,mac,9
683,matching,9
684,while,9
685,mean,9
686,subselect,9
687,look,9
688,pre,9
689,menu,9
690,perform,9
691,wait,9
692,url,9
693,architecture,9
694,predicate,9
695,passing,9
696,crosstab,9
697,modification,9
698,money,9
699,efficient,9
700,enum,9
701,twice,9
702,cloud,9
703,tablespace,9
704,sentence,9
705,spreadsheet,9
706,title,9
707,colum,9
708,thread,9
709,concurrency,9
710,rating,9
711,repeater,9
712,repeat,9
713,rename,9
714,body,9
715,chart,9
716,rewrite,9
717,term,9
718,bigquery,9
719,salary,9
720,cluster,9
721,tablename,9
722,shell,9
723,controller,9
724,clr,9
725,shift,9
726,blank,9
727,software,9
728,minimum,8
729,digit,8
730,reader,8
731,normalization,8
732,city,8
733,mix,8
734,bound,8
735,evaluation,8
736,stamp,8
737,mybatis,8
738,effect,8
739,environment,8
740,bak,8
741,comparing,8
742,gap,8
743,xpath,8
744,difficulty,8
745,echo,8
746,navigation,8
747,save,8
748,translation,8
749,sqlbulkcopy,8
750,delphi,8
751,compilation,8
752,sproc,8
753,layer,8
754,upload,8
755,warning,8
756,refresh,8
757,derby,8
758,action,8
759,news,8
760,move,8
761,forum,8
762,wcf,8
763,eclipse,8
764,stop,8
765,conversation,8
766,bar,8
767,varchar2,8
768,basis,8
769,course,8
770,birthday,8
771,dml,8
772,loader,8
773,zeros,8
774,vbscript,8
775,existence,8
776,apex,8
777,sys,8
778,adapter,8
779,dbo,8
780,reservation,8
781,situation,8
782,loss,8
783,quantity,8
784,slow,8
785,send,8
786,specific,8
787,profile,8
788,charindex,8
789,analysis,8
790,num,8
791,right,8
792,weight,8
793,write,8
794,replacement,8
795,mdx,8
796,construction,8
797,ansi,8
798,blog,8
799,algorithm,8
800,nolock,7
801,restrict,7
802,cms,7
803,nullpointerexception,7
804,area,7
805,game,7
806,dbi,7
807,iterate,7
808,sqlsrv,7
809,ss,7
810,openquery,7
811,fly,7
812,adodb,7
813,ssas,7
814,staff,7
815,complex,7
816,bigint,7
817,wpf,7
818,cmdshell,7
819,room,7
820,entityframework,7
821,sqlconnection,7
822,datagrid,7
823,restriction,7
824,survey,7
825,hyperlink,7
826,pc,7
827,sas,7
828,groovy,7
829,hsqldb,7
830,impact,7
831,concurrent,7
832,cant,7
833,crystal,7
834,iif,7
835,team,7
836,transformation,7
837,matter,7
838,iis,7
839,advantage,7
840,improvement,7
841,couple,7
842,webservice,7
843,merging,7
844,console,7
845,segment,7
846,strategy,7
847,executesql,7
848,matrix,7
849,ase,7
850,computer,7
851,hoc,7
852,platform,7
853,dapper,7
854,workaround,7
855,treeview,7
856,copying,7
857,pls,7
858,feed,7
859,localhost,7
860,asc,7
861,dependent,7
862,currency,7
863,tablea,7
864,meaning,6
865,below,6
866,capture,6
867,md5,6
868,half,6
869,sense,6
870,joomla,6
871,mass,6
872,sqlparameter,6
873,cart,6
874,wp,6
875,bunch,6
876,servlet,6
877,implement,6
878,nosql,6
879,oledbcommand,6
880,firstname,6
881,latitude,6
882,closing,6
883,background,6
884,dept,6
885,backend,6
886,designer,6
887,desktop,6
888,engineering,6
889,candidate,6
890,amazon,6
891,movie,6
892,schedule,6
893,rowset,6
894,delay,6
895,screen,6
896,none,6
897,webpage,6
898,handling,6
899,sqlcmd,6
900,vertica,6
901,notification,6
902,splitting,6
903,weekend,6
904,combo,6
905,reset,6
906,dbmail,6
907,frame,6
908,explorer,6
909,browser,6
910,authorization,6
911,pdf,6
912,registration,6
913,register,6
914,break,6
915,feature,6
916,html5,6
917,bottom,6
918,player,6
919,recordset,6
920,pointer,6
921,pool,6
922,inside,6
923,building,6
924,track,6
925,subtraction,6
926,assembly,6
927,str,6
928,attempt,6
929,assignment,6
930,contact,6
931,protocol,6
932,psql,6
933,pull,6
934,purpose,6
935,queryset,6
936,translate,6
937,transpose,6
938,dateadd,6
939,port,6
940,overflow,6
941,parsing,6
942,representation,6
943,connecting,5
944,disk,5
945,transact,5
946,storing,5
947,credit,5
948,timespan,5
949,go,5
950,radius,5
951,printing,5
952,turn,5
953,specify,5
954,crash,5
955,semicolon,5
956,sqlstate,5
957,programming,5
958,primary,5
959,middle,5
960,prevention,5
961,wont,5
962,hint,5
963,monday,5
964,module,5
965,schemas,5
966,ratio,5
967,connectivity,5
968,present,5
969,divide,5
970,cron,5
971,section,5
972,millisecond,5
973,liquibase,5
974,migrate,5
975,exe,5
976,respect,5
977,projection,5
978,culture,5
979,contain,5
980,correction,5
981,py,5
982,firebird,5
983,width,5
984,manage,5
985,ora,5
986,macro,5
987,subclass,5
988,bitwise,5
989,skip,5
990,convertion,5
991,drive,5
992,dsn,5
993,dropdown,5
994,attach,5
995,hotel,5
996,sharepoint,5
997,setting,5
998,exercise,5
999,front,5
1000,container,5
1001,protection,5
1002,dll,5
1003,fusion,5
1004,queue,5
1005,separator,5
1006,wizard,5
1007,question,5
1008,availability,5
1009,docmd,5
1010,doctrine2,5
1011,jdbctemplate,5
1012,doesnt,5
1013,recommendation,5
1014,guidance,5
