,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
0,"['sql', 'sequence', 'presto', 'nested-query', 'trino']","{'account_id': 7781733, 'reputation': 79, 'user_id': 5887944, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/8648be9c6e81f4f1abc7ccada993b8b6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ritabrata', 'link': 'https://stackoverflow.com/users/5887944/ritabrata'}",False,1029,1,0,1669134263,1584779267,1609287183.0,60785823,CC BY-SA 4.0,https://stackoverflow.com/questions/60785823/using-subquery-in-sequence-function-prestosql,Using Subquery in Sequence function PrestoSQL,,,
1,"['html', 'sql', 'sql-server', 'asp.net-mvc']","{'account_id': 11875102, 'reputation': 51, 'user_id': 8690360, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-YPIl2KsGzU0/AAAAAAAAAAI/AAAAAAAAeYM/1kA-ejKO_Bw/photo.jpg?sz=256', 'display_name': 'jessica', 'link': 'https://stackoverflow.com/users/8690360/jessica'}",False,97,1,0,1668994046,1584476772,1584476886.0,60729727,CC BY-SA 4.0,https://stackoverflow.com/questions/60729727/why-does-textarea-limit-entry-to-maxlength-in-ui-but-return-sql-error-when-enter,Why does textarea limit entry to maxlength in UI but return SQL error when entering exact amount?,,,
2,"['python', 'sql', 'django', 'django-models', 'django-queryset']","{'account_id': 3078690, 'reputation': 17010, 'user_id': 2607447, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YALOU.jpg?s=256&g=1', 'display_name': 'Milano', 'link': 'https://stackoverflow.com/users/2607447/milano'}",False,717,1,5,1668611328,1583292466,1668607174.0,60518636,CC BY-SA 4.0,https://stackoverflow.com/questions/60518636/this-queryset-contains-a-reference-to-an-outer-query-and-may-only-be-used-in-a-s,This queryset contains a reference to an outer query and may only be used in a subquery,,,
3,"['sql', 'sql-server', 'tsql']","{'account_id': 14557667, 'reputation': 5, 'user_id': 10514721, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-LDXW4-LiHNQ/AAAAAAAAAAI/AAAAAAAAACk/xqW0c6uJ0rk/photo.jpg?sz=256', 'display_name': 'Hardik Pahwa', 'link': 'https://stackoverflow.com/users/10514721/hardik-pahwa'}",False,53,1,-3,1668117375,1584091133,1668117375.0,60667753,CC BY-SA 4.0,https://stackoverflow.com/questions/60667753/how-can-i-differentate-sum-of-a-count-for-different-merchant,How can I differentate sum of a count for different merchant,,,
4,"['mysql', 'sql']","{'account_id': 17443838, 'reputation': 348, 'user_id': 12645260, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FCsR7.jpg?s=256&g=1', 'display_name': 'heisenberg', 'link': 'https://stackoverflow.com/users/12645260/heisenberg'}",True,39,1,1,1668117070,1584686509,1668117070.0,60769645,CC BY-SA 4.0,https://stackoverflow.com/questions/60769645/display-duplicate-column-with-increasing-count-in-separate-column-in-sql,Display duplicate column with increasing count in separate column in sql,60769737.0,,
5,"['sql', 'sql-server', 'indexing', 'count']","{'account_id': 10356845, 'reputation': 71, 'user_id': 7638504, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a224706394ff3b3e1b9e7ff3ce0fdd0d?s=256&d=identicon&r=PG', 'display_name': 'Lagfrak', 'link': 'https://stackoverflow.com/users/7638504/lagfrak'}",False,170,1,7,1668012704,1585530909,1585540274.0,60922793,CC BY-SA 4.0,https://stackoverflow.com/questions/60922793/count-on-varchar-index-with-blank-nvarchar-or-null-check-results-in-double-th,Count(*) on VARCHAR Index with blank NVARCHAR or NULL check results in double the rows returned,,,
6,"['sql', 'sql-server', 'duplicates', 'primary-key', 'composite-primary-key']","{'account_id': 5638916, 'reputation': 333, 'user_id': 4463496, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/UXj05.jpg?s=256&g=1', 'display_name': 'TheEggSample', 'link': 'https://stackoverflow.com/users/4463496/theeggsample'}",True,391,1,0,1667953577,1585341308,1667953577.0,60893764,CC BY-SA 4.0,https://stackoverflow.com/questions/60893764/composite-primary-key-duplicate-insert-error-despite-reported-value-not-existing,Composite primary key duplicate insert error despite reported value not existing,,,
7,"['sql', 'ruby-on-rails', 'ruby', 'activerecord', 'sql-like']","{'account_id': 10343637, 'reputation': 516, 'user_id': 7629239, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/64fd34b34d952685bf2435b92a7c0245?s=256&d=identicon&r=PG&f=1', 'display_name': 'dcporter7', 'link': 'https://stackoverflow.com/users/7629239/dcporter7'}",True,607,2,1,1667846343,1585549179,,60925046,CC BY-SA 4.0,https://stackoverflow.com/questions/60925046/create-rails-query-using-like-that-searches-over-association-tables,Create Rails query using LIKE that searches over association tables,60925184.0,,
8,"['sql', 'sql-server', 'spring-boot', 'spring-data-jpa']","{'account_id': 15632756, 'reputation': 59, 'user_id': 11278616, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ce5ec908b9d43786497850b9631b0a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wikimmax', 'link': 'https://stackoverflow.com/users/11278616/wikimmax'}",False,4500,2,0,1667406929,1583571688,1634462315.0,60575939,CC BY-SA 4.0,https://stackoverflow.com/questions/60575939/cannot-add-a-table-row-because-of-cannot-insert-explicit-value-for-identity-col,Cannot add a table row because of &quot;Cannot insert explicit value for identity column in table &#39;Users&#39; when IDENTITY_INSERT is set to OFF&quot; error,,,
9,"['sql', 'r', 'jdbc', 'sparkr']","{'account_id': 10422777, 'reputation': 680, 'user_id': 7685062, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NXqPl.jpg?s=256&g=1', 'display_name': 'Mel', 'link': 'https://stackoverflow.com/users/7685062/mel'}",True,1252,1,2,1667406751,1583229399,1583936822.0,60504545,CC BY-SA 4.0,https://stackoverflow.com/questions/60504545/how-to-use-sparkrread-jdbc-or-sparklyrspark-read-jdbc-to-get-results-of,How to use SparkR::read.jdbc() or sparklyr::spark_read_jdbc() to get results of SQL query rather than whole table?,,,
10,"['java', 'sql', 'postgresql', 'hibernate', 'jpa']","{'account_id': 5209814, 'reputation': 31, 'user_id': 4166607, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/bcd9207cddd56c10c908f6b3efa091d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Klapek', 'link': 'https://stackoverflow.com/users/4166607/klapek'}",False,478,1,0,1667345387,1585562020,,60928001,CC BY-SA 4.0,https://stackoverflow.com/questions/60928001/current-value-of-sequence-public-test-id-seq-is-not-yet-defined-in-this-sessio,Current value of sequence &quot;PUBLIC.TEST_ID_SEQ&quot; is not yet defined in this session; SQL statement: select currval(&#39;test_id_seq&#39;),,,
11,"['mysql', 'sql', 'join', 'sql-delete']","{'account_id': 18069770, 'reputation': 3, 'user_id': 13134703, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GilMfGkFLwwWmigAS94J2ZfHzybjt3nWrnlU3fTYA=k-s256', 'display_name': 'Gianfranco Fangano', 'link': 'https://stackoverflow.com/users/13134703/gianfranco-fangano'}",True,479,3,0,1667330356,1585306580,1585308059.0,60884599,CC BY-SA 4.0,https://stackoverflow.com/questions/60884599/mysql-8-delete-subquery-with-limit,MySql 8 delete subquery with limit,60884694.0,,
12,"['sql', 'sql-server', 'ssms']","{'account_id': 17269085, 'reputation': 15, 'user_id': 12505194, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10213040691194087/picture?type=large', 'display_name': 'Carlos Patron', 'link': 'https://stackoverflow.com/users/12505194/carlos-patron'}",True,41,1,0,1666895333,1584108215,1666895333.0,60671878,CC BY-SA 4.0,https://stackoverflow.com/questions/60671878/how-can-i-remove-this-type-of-tables-name-somepreffix-table,How can I remove this type of tables name [somepreffix].table,60671934.0,,
13,"['sql', 'oracle', 'plsql', 'procedure']","{'account_id': 7837956, 'reputation': 22, 'user_id': 5925242, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-e-17G56GuKA/AAAAAAAAAAI/AAAAAAAAJPc/A78VC3-KM2c/photo.jpg?sz=256', 'display_name': 'Milind Pawar', 'link': 'https://stackoverflow.com/users/5925242/milind-pawar'}",False,47,2,-2,1666475631,1584518805,1584519438.0,60735569,CC BY-SA 4.0,https://stackoverflow.com/questions/60735569/oracle-sql-monthly-financial-report-provide-a-report-that-shows-total-income-o,oracle sql Monthly financial report : Provide a report that shows total income of the vehicle owners for every single month,,,
14,"['sql', 'oracle', 'pivot']","{'account_id': 10973816, 'reputation': 89, 'user_id': 8063089, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-cxC1Vv4LT-E/AAAAAAAAAAI/AAAAAAAAFxs/p4E_UG8C5-4/photo.jpg?sz=256', 'display_name': 'Anji007', 'link': 'https://stackoverflow.com/users/8063089/anji007'}",True,87,1,0,1666475615,1584604015,1584613165.0,60752845,,https://stackoverflow.com/questions/60752845/query-to-get-pivot-in-oracle,query to get Pivot in Oracle,,1584613132.0,Duplicate
15,"['python', 'sql', 'sqlite', 'sql-delete']","{'account_id': 16978439, 'reputation': 1, 'user_id': 12281554, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Mx7PN.jpg?s=256&g=1', 'display_name': 'seine', 'link': 'https://stackoverflow.com/users/12281554/seine'}",True,1047,2,-1,1666211904,1584486943,1584487282.0,60731492,CC BY-SA 4.0,https://stackoverflow.com/questions/60731492/delete-first-row-from-sqlite-table-in-python,Delete first row from SQLITE table in python,,,
16,"['sql', 'oracle']","{'account_id': 17878389, 'reputation': 3, 'user_id': 12987806, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1376750452523075/picture?type=large', 'display_name': 'Gilbert Abdintara', 'link': 'https://stackoverflow.com/users/12987806/gilbert-abdintara'}",True,58,2,0,1665843857,1583056595,1665843857.0,60473903,CC BY-SA 4.0,https://stackoverflow.com/questions/60473903/having-count-subquery,Having count subquery,60473933.0,,
17,"['python', 'sql', 'variables', 'impala']","{'account_id': 15578178, 'reputation': 1197, 'user_id': 11238780, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5fdd4903488ef697d75f1b7b4bda48f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'formicaman', 'link': 'https://stackoverflow.com/users/11238780/formicaman'}",False,904,3,1,1665511058,1585231867,,60869209,CC BY-SA 4.0,https://stackoverflow.com/questions/60869209/run-python-script-in-impala-shell,Run Python script in impala-shell,,,
18,"['mysql', 'sql', 'docker', 'symfony', 'local']","{'account_id': 17959621, 'reputation': 13, 'user_id': 13050872, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aad7337e219fbe75d2965741438a124b?s=256&d=identicon&r=PG&f=1', 'display_name': 'JoniJon', 'link': 'https://stackoverflow.com/users/13050872/jonijon'}",False,8776,1,0,1664298000,1585060211,,60833113,CC BY-SA 4.0,https://stackoverflow.com/questions/60833113/docker-using-of-mysql-password-null,Docker using of MySQL password null,,,
19,"['sql', 'oracle']","{'account_id': 13300290, 'reputation': 900, 'user_id': 9601989, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f9d75c34bf4255ec0cabd740b767ed7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abdullah', 'link': 'https://stackoverflow.com/users/9601989/abdullah'}",True,149,2,-1,1664276183,1585512382,1664276183.0,60920071,CC BY-SA 4.0,https://stackoverflow.com/questions/60920071/why-i-got-error-ora-00904-invalid-identifier,why i got error ora-00904 invalid identifier?,60920093.0,,
20,"['mysql', 'sql', 'sql-server']","{'account_id': 6560757, 'reputation': 37, 'user_id': 5071940, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3fc25f26ccb796998570b67bbe6d0a9c?s=256&d=identicon&r=PG&f=1', 'display_name': 'geet123', 'link': 'https://stackoverflow.com/users/5071940/geet123'}",True,342,3,1,1664210629,1584598880,1664210629.0,60751892,CC BY-SA 4.0,https://stackoverflow.com/questions/60751892/list-the-films-in-which-harrison-ford-has-appeared,List the films in which &#39;Harrison Ford&#39; has appeared,60752025.0,,
21,"['sql', 'sql-server']","{'account_id': 17894064, 'reputation': 23, 'user_id': 12999905, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-hLowk1yn-nE/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nC_a_sIfzWmlqxShV2RwlPwAsaKOg/photo.jpg?sz=256', 'display_name': 'Zakkkkkkkkkkkk', 'link': 'https://stackoverflow.com/users/12999905/zakkkkkkkkkkkk'}",True,100,1,0,1663970541,1583870858,1583871387.0,60625173,CC BY-SA 4.0,https://stackoverflow.com/questions/60625173/sql-inner-join-with-timestamps,SQL inner join with timestamps?,,,
22,"['mysql', 'sql', 'database', 'unique']","{'account_id': 15947625, 'reputation': 1, 'user_id': 11507739, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d3153cb426b520b7ddce23c48f76d99?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rajeshnv', 'link': 'https://stackoverflow.com/users/11507739/rajeshnv'}",False,755,3,0,1663747784,1584078429,1584083093.0,60665424,CC BY-SA 4.0,https://stackoverflow.com/questions/60665424/how-to-find-unique-keys-in-a-table-in-sql,How to find unique keys in a table in SQL,,,
23,"['sql', 'hadoop', 'hiveql']","{'account_id': 4133128, 'reputation': 389, 'user_id': 3390438, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'penguin', 'link': 'https://stackoverflow.com/users/3390438/penguin'}",True,1709,1,0,1662222240,1583866228,,60624127,CC BY-SA 4.0,https://stackoverflow.com/questions/60624127/hiveql-first-value-of-multiple-columns-over-window,HiveQL - first_value of multiple columns over window,60624307.0,,
24,"['sql', 'oracle']","{'account_id': 9608657, 'reputation': 89, 'user_id': 7133827, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09b9dc1e70220f45da99e46da22ebc21?s=256&d=identicon&r=PG&f=1', 'display_name': 'L.dev', 'link': 'https://stackoverflow.com/users/7133827/l-dev'}",True,95,4,0,1661121642,1584525553,1584526622.0,60737131,CC BY-SA 4.0,https://stackoverflow.com/questions/60737131/how-to-query-for-data-from-each-day,How to query for data from each day,60737330.0,,
25,"['sql', 'regex', 'oracle', 'plsql']","{'account_id': 15440530, 'reputation': 174, 'user_id': 11139261, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-TOLPLLQ35Zo/AAAAAAAAAAI/AAAAAAAAAAk/7v75WlWcnmE/photo.jpg?sz=256', 'display_name': 'SummersKing', 'link': 'https://stackoverflow.com/users/11139261/summersking'}",True,44,3,0,1661121615,1584579026,1584580031.0,60749475,CC BY-SA 4.0,https://stackoverflow.com/questions/60749475/regexp-match-character-before-a-specify-string-not-include,regexp match character before a specify string (not include),60750025.0,,
26,"['sql', 'sql-server', 'replication', 'database-replication', 'transactional-replication']","{'account_id': 9606741, 'reputation': 31430, 'user_id': 7132550, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/1063981417044495/picture?type=large', 'display_name': 'Michał Turczyn', 'link': 'https://stackoverflow.com/users/7132550/micha%c5%82-turczyn'}",True,6327,2,4,1660939698,1584013616,1584014293.0,60653504,CC BY-SA 4.0,https://stackoverflow.com/questions/60653504/exception-when-starting-snapshot-agent-when-setting-up-database-replication,Exception when starting Snapshot Agent when setting up database replication,60682738.0,,
27,"['python', 'sql', 'pyspark']","{'account_id': 4405524, 'reputation': 6377, 'user_id': 3590067, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://graph.facebook.com/100003877435114/picture?type=large', 'display_name': 'emax', 'link': 'https://stackoverflow.com/users/3590067/emax'}",True,22210,5,10,1660132408,1585233160,1585234386.0,60869614,CC BY-SA 4.0,https://stackoverflow.com/questions/60869614/pyspark-how-to-extract-hour-from-timestamp,Pyspark: how to extract hour from timestamp,,,
28,"['sql', 'postgresql']","{'account_id': 2660877, 'reputation': 37369, 'user_id': 2300597, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/OBo7Q.png?s=256&g=1', 'display_name': 'peter.petrov', 'link': 'https://stackoverflow.com/users/2300597/peter-petrov'}",True,6873,2,8,1660042259,1584465995,1584466354.0,60727318,CC BY-SA 4.0,https://stackoverflow.com/questions/60727318/add-generated-column-to-an-existing-table-postgres,Add generated column to an existing table Postgres,60729135.0,,
