,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
0,"['sql', 'database', 'list', 'jinja2', 'dbt']","{'account_id': 14897420, 'reputation': 243, 'user_id': 10757281, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10215776085348685/picture?type=large', 'display_name': 'Reid Williams', 'link': 'https://stackoverflow.com/users/10757281/reid-williams'}",True,11944,1,4,1667238833,1597798493,1597981192.0,63478564,CC BY-SA 4.0,https://stackoverflow.com/questions/63478564/dbt-macro-to-iterate-over-item-in-list-within-a-sql-call,dbt macro to iterate over item in list within a sql call?,,,
1,"['sql', 'sql-server']","{'account_id': 18706429, 'reputation': 25, 'user_id': 13637491, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1120870684948422/picture?type=large', 'display_name': 'Esther Iyege', 'link': 'https://stackoverflow.com/users/13637491/esther-iyege'}",True,245,1,-2,1667204658,1598812600,1667204658.0,63660888,CC BY-SA 4.0,https://stackoverflow.com/questions/63660888/how-do-i-perform-an-automatic-calculation-on-a-column-in-a-table-using-sql-serve,How do I perform an automatic calculation on a column in a table using SQL Server?,63661127.0,,
2,"['sql', 'sql-server']","{'account_id': 15056880, 'reputation': 23, 'user_id': 10866913, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Db5dX.png?s=256&g=1', 'display_name': 'G-Man83', 'link': 'https://stackoverflow.com/users/10866913/g-man83'}",True,75,1,1,1666895381,1598442600,1666895381.0,63597018,CC BY-SA 4.0,https://stackoverflow.com/questions/63597018/removing-nulls-and-fixing-alignment,Removing Nulls and Fixing Alignment,63597096.0,,
3,"['sql', 'oracle']","{'account_id': 8765800, 'reputation': 4141, 'user_id': 6724844, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://lh3.googleusercontent.com/-yH5Kk4-N2ng/AAAAAAAAAAI/AAAAAAAABM4/ri9dM8iEE94/photo.jpg?sz=256', 'display_name': 'Heisenberg', 'link': 'https://stackoverflow.com/users/6724844/heisenberg'}",True,64,5,1,1666289026,1596606249,1596610822.0,63259089,CC BY-SA 4.0,https://stackoverflow.com/questions/63259089/how-to-group-by-and-sum-in-sql,How to group by and sum in sql,63259185.0,,
4,"['mysql', 'sql', 'regex', 'string', 'where-clause']","{'account_id': 19272996, 'reputation': 37, 'user_id': 14086575, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1099913210402525/picture?type=large', 'display_name': 'Claire Duong', 'link': 'https://stackoverflow.com/users/14086575/claire-duong'}",True,545,2,0,1666212071,1597145333,1597261656.0,63357228,CC BY-SA 4.0,https://stackoverflow.com/questions/63357228/check-for-a-character-that-appears-2-times-in-mysql,Check for a character that appears 2 times in mysql,63357278.0,,
5,"['sql', 'node.js', 'sqlite', 'sql-like', 'node-sqlite3']","{'account_id': 18471507, 'reputation': 9, 'user_id': 13456280, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-_EU8xbMPhyU/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOF4ChmNO20gc2kAAI72nO2LzjABA/photo.jpg?sz=256', 'display_name': 'Klejdi Sevdari', 'link': 'https://stackoverflow.com/users/13456280/klejdi-sevdari'}",True,964,1,0,1666151943,1598742588,1666151943.0,63652590,CC BY-SA 4.0,https://stackoverflow.com/questions/63652590/issue-in-sqlite-while-using-node-js-like-operator-and-parameters,Issue in Sqlite while using Node js. Like operator and parameters,,,
6,"['sql', 'postgresql', 'recursion']","{'account_id': 15899099, 'reputation': 786, 'user_id': 11472002, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c99d24b669177d46695729fff1e44199?s=256&d=identicon&r=PG&f=1', 'display_name': 'etch_45', 'link': 'https://stackoverflow.com/users/11472002/etch-45'}",True,677,2,0,1665536831,1597686798,,63456150,CC BY-SA 4.0,https://stackoverflow.com/questions/63456150/postgres-approach-to-solving-fibonacci-sequence,Postgres approach to solving Fibonacci sequence,63456558.0,,
7,"['sql', 'postgresql', 'file', 'import']","{'account_id': 19287461, 'reputation': 1, 'user_id': 14098178, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/267c83b771dfd164fd902753099998ff?s=256&d=identicon&r=PG&f=1', 'display_name': 'utkarsh', 'link': 'https://stackoverflow.com/users/14098178/utkarsh'}",False,70,1,0,1665145800,1597307993,1597308048.0,63391304,CC BY-SA 4.0,https://stackoverflow.com/questions/63391304/import-a-sql-file-in-my-database-on-postgres-on-windows,import a .sql file in my database on postgres on windows?,,,
8,"['sql', 'sapb1']","{'account_id': 19279911, 'reputation': 5, 'user_id': 14092128, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b46c757c73e7116d9ec56ae66b76aef9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Callum', 'link': 'https://stackoverflow.com/users/14092128/callum'}",True,412,1,0,1664876409,1597225257,1606845848.0,63373871,CC BY-SA 4.0,https://stackoverflow.com/questions/63373871/sql-selecting-an-item-where-its-date-falls-between-a-defined-date-range,SQL Selecting an item where its date falls between a defined date range,63375232.0,,
9,"['java', 'mysql', 'sql', 'sql-update']","{'account_id': 14722402, 'reputation': 379, 'user_id': 10632570, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lbtfG.jpg?s=256&g=1', 'display_name': 'egx', 'link': 'https://stackoverflow.com/users/10632570/egx'}",False,160,1,1,1664469460,1598006770,,63521365,CC BY-SA 4.0,https://stackoverflow.com/questions/63521365/update-multiple-sql-tables-at-once-java,Update multiple SQL tables at once Java,,,
10,"['sql', 'azure', 'powerbi', 'azure-sql-managed-instance']","{'account_id': 13448337, 'reputation': 57, 'user_id': 13840747, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-3kE-L3Xehfc/AAAAAAAAAAI/AAAAAAAAAAA/iMLiY1PIGMA/photo.jpg?sz=256', 'display_name': 'R2Bleep2', 'link': 'https://stackoverflow.com/users/13840747/r2bleep2'}",True,3093,2,1,1663873278,1598354886,,63577856,CC BY-SA 4.0,https://stackoverflow.com/questions/63577856/how-do-i-connect-power-bi-to-my-azure-sql-managed-instance-on-an-azure-vnet,How do I connect Power BI to my Azure SQL Managed Instance on an Azure VNET?,69645922.0,,
11,"['sql', 'apache-spark', 'pyspark', 'apache-spark-sql', 'null']","{'account_id': 7225452, 'reputation': 526, 'user_id': 5514178, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ca2476971069fcd3e3595bdbbd14b49?s=256&d=identicon&r=PG&f=1', 'display_name': 'mah65', 'link': 'https://stackoverflow.com/users/5514178/mah65'}",True,3884,4,2,1662445573,1598086028,1662445573.0,63534276,CC BY-SA 4.0,https://stackoverflow.com/questions/63534276/filter-values-not-equal-in-pyspark,Filter values not equal in pyspark,63534312.0,,
12,"['sql', 'sql-server', 'tsql', 'count', 'dense-rank']","{'account_id': 4702255, 'reputation': 1409, 'user_id': 3805521, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/vcpS8.jpg?s=256&g=1', 'display_name': 'Santosh Jadi', 'link': 'https://stackoverflow.com/users/3805521/santosh-jadi'}",True,309,3,-1,1662402102,1597646187,1661656516.0,63445714,CC BY-SA 4.0,https://stackoverflow.com/questions/63445714/dense-rank-should-return-null-in-case-of-previous-duplicate-value,DENSE RANK should return NULL in case of previous duplicate value,,,
13,"['sql', 'string', 'split', 'google-bigquery']","{'account_id': 19240277, 'reputation': 9, 'user_id': 14060426, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj7kI2dBQFfT1JRZ-XXy-XM_YKLGJmofwOJQD9WZw=k-s256', 'display_name': 'Zack Allred', 'link': 'https://stackoverflow.com/users/14060426/zack-allred'}",False,267,4,0,1661061105,1596720724,1598331358.0,63284731,CC BY-SA 4.0,https://stackoverflow.com/questions/63284731/how-can-i-separate-a-string-in-bigquery-into-multiple-columns-without-breaking-u,How can I separate a string in BigQuery into multiple columns without breaking up distinct words?,,,
14,"['sql', 'model-view-controller', 'types']","{'account_id': 16156562, 'reputation': 3, 'user_id': 11663684, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2a9204126421cbe55a969bbd0ba1ac4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Steve', 'link': 'https://stackoverflow.com/users/11663684/steve'}",True,205,2,0,1660555720,1597316141,1597316929.0,63393628,CC BY-SA 4.0,https://stackoverflow.com/questions/63393628/data-types-in-asp-net-core-3-1-mvc-models,Data types in ASP.NET Core 3.1 MVC models,63402932.0,,
15,"['sql', 'firebird']","{'account_id': 24170, 'reputation': 17868, 'user_id': 61311, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/EgbU7.jpg?s=256&g=1', 'display_name': 'Peter Morris', 'link': 'https://stackoverflow.com/users/61311/peter-morris'}",True,242,1,2,1660473315,1596281390,1596300702.0,63204700,CC BY-SA 4.0,https://stackoverflow.com/questions/63204700/conditional-unique-index-in-firebird,Conditional unique index in Firebird,63207735.0,,
