,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from
0,"['python', 'keyerror']","{'account_id': 24100801, 'reputation': 37, 'user_id': 18072675, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/63353ed4c63494393dbe39ceafed0add?s=256&d=identicon&r=PG', 'display_name': 'Ayda', 'link': 'https://stackoverflow.com/users/18072675/ayda'}",True,183,72252361.0,1,1,1669553862,1652649396,1669553862.0,72252245,CC BY-SA 4.0,https://stackoverflow.com/questions/72252245/hack-with-rainbow-method-getting-the-keyerror,Hack with Rainbow method: getting the KeyError,,,,
1,"['python', 'django', 'database', 'django-models', 'makemigrations']","{'account_id': 24923726, 'reputation': 39, 'user_id': 18791755, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzjY49z4xS1eb3Iknubuk7H_di_t8USs9LVMCDm=k-s256', 'display_name': 'jiyan', 'link': 'https://stackoverflow.com/users/18791755/jiyan'}",True,311,72269116.0,2,0,1669553248,1652766262,1652766375.0,72268709,CC BY-SA 4.0,https://stackoverflow.com/questions/72268709/makemigrations-migrate-in-django,Makemigrations/migrate in django,,,,
2,"['python', 'python-requests', 'timeoutexception']","{'account_id': 6329953, 'reputation': 49, 'user_id': 4915133, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c75333750418971a9485b2f83c727600?s=256&d=identicon&r=PG&f=1', 'display_name': 'rkhshm', 'link': 'https://stackoverflow.com/users/4915133/rkhshm'}",False,707,,1,1,1669547825,1652757353,,72267807,CC BY-SA 4.0,https://stackoverflow.com/questions/72267807/timeouterror-winerror-10060-a-connection-attempt-failed-except-block-doesn,TimeoutError: [WinError 10060] A connection attempt failed : Except block doesn&#39;t execute either,,,,
3,"['python', 'random', 'video', 'gpio']","{'account_id': 19505958, 'reputation': 21, 'user_id': 15095979, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8044674a1b0e8f57a15713cbe7b80b94?s=256&d=identicon&r=PG', 'display_name': 'Paulie420', 'link': 'https://stackoverflow.com/users/15095979/paulie420'}",False,247,,1,1,1669545408,1653818594,1657224117.0,72422687,CC BY-SA 4.0,https://stackoverflow.com/questions/72422687/raspberry-pi-random-video-w-gpio-button-using-python,Raspberry Pi Random Video w/ GPIO Button using Python,,,,
4,"['python', 'pdf', 'attributeerror', 'pdftables']","{'account_id': 24728178, 'reputation': 21, 'user_id': 18616445, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhpDK62KI6E2zJUBh09vjm2NH_q0kRZHZF_UI5fXQ=k-s256', 'display_name': 'Prassana K', 'link': 'https://stackoverflow.com/users/18616445/prassana-k'}",True,2496,,4,2,1669533030,1653451650,1653451778.0,72371859,CC BY-SA 4.0,https://stackoverflow.com/questions/72371859/attributeerror-module-collections-has-no-attribute-iterable,AttributeError: module &#39;collections&#39; has no attribute &#39;Iterable&#39;,,,,
5,"['python', 'opencv', 'mediapipe']","{'account_id': 25277090, 'reputation': 11, 'user_id': 19105541, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GihImrHLrUdh_Kg6GQM7OWO1_ueY-O0CH65xOEuXw=k-s256', 'display_name': 'lliu56', 'link': 'https://stackoverflow.com/users/19105541/lliu56'}",False,300,,2,-1,1669468005,1652471819,1652474333.0,72234831,CC BY-SA 4.0,https://stackoverflow.com/questions/72234831/hand-tracking-system-using-opencv-errortypeerror-handdetector-findhands-miss,hand tracking system using opencv error:TypeError: handDetector.findHands() missing 1 required positional argument: &#39;img&#39;,,,,
6,"['python', 'airflow']","{'account_id': 14005631, 'reputation': 604, 'user_id': 10116445, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-HgR_qMec1LM/AAAAAAAAAAI/AAAAAAAACIA/XTWqEhadAxo/photo.jpg?sz=256', 'display_name': 'Fran Arenas', 'link': 'https://stackoverflow.com/users/10116445/fran-arenas'}",True,358,72234393.0,2,0,1669436004,1652455722,1652458788.0,72232029,CC BY-SA 4.0,https://stackoverflow.com/questions/72232029/airflow-simplehttpoperator-is-not-pushing-to-xcom,Airflow SimpleHttpOperator is not pushing to xcom,,,,
7,"['python', 'opencv', 'kivy']","{'account_id': 24919781, 'reputation': 41, 'user_id': 18788203, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2c3ca1c82485fcd3db555dd233678a5?s=256&d=identicon&r=PG', 'display_name': 'ywseo97', 'link': 'https://stackoverflow.com/users/18788203/ywseo97'}",False,388,,1,0,1669407193,1652258293,1652298819.0,72197918,CC BY-SA 4.0,https://stackoverflow.com/questions/72197918/attributeerror-nonetype-object-has-no-attribute-tostring-in-application-bu,"AttributeError: &#39;NoneType&#39; object has no attribute &#39;tostring&#39; in application, but works fine in PC",,,,
8,"['python', 'opencv', 'hough-transform']","{'account_id': 21609633, 'reputation': 325, 'user_id': 15936471, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwqXBmWy7ZQjcqoPwZ7c7y29xYesE3xBuPFQ8E2=k-s256', 'display_name': 'Stack Overflow', 'link': 'https://stackoverflow.com/users/15936471/stack-overflow'}",True,176,,1,1,1669403194,1651677981,1658584767.0,72115574,CC BY-SA 4.0,https://stackoverflow.com/questions/72115574/whats-the-difference-between-a-classical-hough-transform-and-a-multi-scale-houg,What&#39;s the difference between a classical Hough transform and a multi-scale Hough transform?,,,,
9,"['python', 'reactjs', 'validation', 'flask']","{'account_id': 25358896, 'reputation': 1, 'user_id': 19174534, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8855827a895c95e77e8890e9c46bbbf4?s=256&d=identicon&r=PG', 'display_name': 'Haych', 'link': 'https://stackoverflow.com/users/19174534/haych'}",False,160,,0,0,1669385633,1653234159,,72339052,CC BY-SA 4.0,https://stackoverflow.com/questions/72339052/react-display-results-from-backend-when-correct-input-is-given-on-form-frontend,"React, display results from backend when correct input is given on form frontend",,,,
