,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from
0,"['python', 'android', 'kivy']","{'account_id': 19796227, 'reputation': 41, 'user_id': 14498141, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b3f71c0ca5001d711569b42ac411690f?s=256&d=identicon&r=PG&f=1', 'display_name': 'tgsam', 'link': 'https://stackoverflow.com/users/14498141/tgsam'}",False,301,2,0,1669127122,1633470700,69457638,CC BY-SA 4.0,https://stackoverflow.com/questions/69457638/kivy-pyzbar-does-not-decode-qr-properly-on-android,Kivy + pyzbar does not decode QR properly on Android,,,,,,
1,"['python', 'django', 'django-models', 'django-queryset', 'django-contenttypes']","{'account_id': 22726541, 'reputation': 46, 'user_id': 16890183, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Md63e.jpg?s=256&g=1', 'display_name': 'Simon Vu', 'link': 'https://stackoverflow.com/users/16890183/simon-vu'}",False,134,1,0,1669104368,1633754911,69503835,CC BY-SA 4.0,https://stackoverflow.com/questions/69503835/complex-queryset-with-django-content-type-model,Complex queryset with django content type model,,,,,,
2,"['python', 'python-3.x', 'pypi', 'google-smartlockpasswords']","{'account_id': 10725814, 'reputation': 111, 'user_id': 10200578, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154745723648425/picture?type=large', 'display_name': 'amota', 'link': 'https://stackoverflow.com/users/10200578/amota'}",False,1075,0,1,1669059561,1635540517,69774624,CC BY-SA 4.0,https://stackoverflow.com/questions/69774624/existing-apis-or-documentation-for-accessing-smart-lock-systems-via-custom-code,"Existing APIs or documentation for accessing Smart Lock systems via custom code? (e.g. Yale, August)",,,,,,
3,"['python', 'opencv', 'pip']","{'account_id': 22969267, 'reputation': 21, 'user_id': 17097886, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6675284dca8ad8e64bc1b34b6a3711fb?s=256&d=identicon&r=PG', 'display_name': 'Gautam Narayan', 'link': 'https://stackoverflow.com/users/17097886/gautam-narayan'}",True,8002,3,1,1669045458,1633606248,69480357,CC BY-SA 4.0,https://stackoverflow.com/questions/69480357/opencv-python-for-python-3-10-could-not-find-a-version-that-satisfies-the-requ,"opencv-python for Python 3.10, &quot;Could not find a version that satisfies the requirement&quot;",69482504.0,1633615220.0,,,,
4,"['python', 'macos']","{'account_id': 4208992, 'reputation': 409, 'user_id': 3447228, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3447228', 'link': 'https://stackoverflow.com/users/3447228/user3447228'}",True,8146,3,15,1669026975,1633699124,69496504,CC BY-SA 4.0,https://stackoverflow.com/questions/69496504/modulenotfounderror-no-module-named-ctypes-mac-m1,ModuleNotFoundError: No module named &#39;_ctypes&#39; Mac M1,,,,,,
5,"['python', 'serial-port', 'pyserial', 'serial-communication', 'crc16']","{'account_id': 23175890, 'reputation': 1, 'user_id': 17274419, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw97ZfzB9BPy_zycaovHig3gvle-gIGIVYg5cVY=k-s256', 'display_name': 'arab arab', 'link': 'https://stackoverflow.com/users/17274419/arab-arab'}",False,1118,1,0,1668978406,1635454590,69760840,CC BY-SA 4.0,https://stackoverflow.com/questions/69760840/crc-16-calculation-using-python,CRC 16 calculation using python,,1635466910.0,,,,
6,['python'],"{'account_id': 15463120, 'reputation': 148, 'user_id': 11155259, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/901788dced12fe6c9b4e8be8b2869311?s=256&d=identicon&r=PG', 'display_name': 'Salman Khan', 'link': 'https://stackoverflow.com/users/11155259/salman-khan'}",True,1688,5,2,1668974257,1633127312,69412522,CC BY-SA 4.0,https://stackoverflow.com/questions/69412522/what-is-the-best-way-to-verify-an-email-address-if-it-actually-exist,What is the best way to verify an email address if it actually exist?,,1668972670.0,,,,
7,"['python', 'pandas']","{'account_id': 13681379, 'reputation': 432, 'user_id': 9871643, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bea32836d768bbe840ea6bd8adb384ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'bltSandwich21', 'link': 'https://stackoverflow.com/users/9871643/bltsandwich21'}",True,234,4,3,1668943797,1635266681,69727016,CC BY-SA 4.0,https://stackoverflow.com/questions/69727016/how-to-collapse-a-pandas-dataframe-horizontally,How to collapse a Pandas dataframe horizontally?,69727231.0,1668943797.0,,,,
8,"['python', 'pycharm', 'virtualenv']","{'account_id': 19223848, 'reputation': 381, 'user_id': 14047101, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24d492d57cd23d0796514550609f8f26?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michal_5555', 'link': 'https://stackoverflow.com/users/14047101/michal-5555'}",True,53927,19,38,1668926480,1635169880,69709251,CC BY-SA 4.0,https://stackoverflow.com/questions/69709251/failed-to-create-virtual-environment-in-pycharm,Failed to create virtual environment in PyCharm,,1635235654.0,,,,
9,"['python', 'pikepdf']","{'account_id': 23119896, 'reputation': 41, 'user_id': 17226578, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b045c50a772eca44f5f5ec67ead4792c?s=256&d=identicon&r=PG', 'display_name': 'duke', 'link': 'https://stackoverflow.com/users/17226578/duke'}",True,376,2,4,1668905812,1634982142,69686925,CC BY-SA 4.0,https://stackoverflow.com/questions/69686925/i-had-a-problem-with-python-library-pikepdf,I had a problem with python library pikepdf,,1663141154.0,,,,
