,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
0,"['python', 'opencv', 'visual-studio-code']","{'account_id': 23504940, 'reputation': 39, 'user_id': 17554361, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a7d2496068cea0c3d265e543b531ae3?s=256&d=identicon&r=PG', 'display_name': 'Florian', 'link': 'https://stackoverflow.com/users/17554361/florian'}",True,6737,3,2,1669111565,1640189344,1640193967.0,70451971,CC BY-SA 4.0,https://stackoverflow.com/questions/70451971/import-cv2-in-python-in-vs-code-not-working,import cv2 in python in vs code not working,,,,,
1,"['python', 'option-type', 'fastapi', 'typing', 'pydantic']","{'account_id': 23214844, 'reputation': 1, 'user_id': 17307884, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XqjTn.jpg?s=256&g=1', 'display_name': 'JeanDevFR', 'link': 'https://stackoverflow.com/users/17307884/jeandevfr'}",True,5158,1,0,1669107487,1639916492,,70411358,CC BY-SA 4.0,https://stackoverflow.com/questions/70411358/fastapi-pydantic-optional-field,Fastapi Pydantic optional field,,,,,
2,"['python', 'multithreading', 'user-interface', 'architecture', 'python-multiprocessing']","{'account_id': 11394172, 'reputation': 23, 'user_id': 8353140, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/D3W11.jpg?s=256&g=1', 'display_name': 'liquid', 'link': 'https://stackoverflow.com/users/8353140/liquid'}",False,87,1,1,1669102525,1638913385,,70267294,CC BY-SA 4.0,https://stackoverflow.com/questions/70267294/multiprocessing-vs-threading-for-communicating-from-osc-server-to-gui,multiprocessing vs. threading for communicating from osc server to gui,,,,,
3,"['python', 'tensorflow', 'apple-m1']","{'account_id': 19432470, 'reputation': 41, 'user_id': 14212577, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2BOIvhHSCLk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnT2EAKoMUzarWm3MTA3Do9iudemQ/photo.jpg?sz=256', 'display_name': 'Divyansh kumar', 'link': 'https://stackoverflow.com/users/14212577/divyansh-kumar'}",True,3110,1,4,1669097593,1638978100,,70277737,CC BY-SA 4.0,https://stackoverflow.com/questions/70277737/cant-install-tensorflow-io-on-m1,Can&#39;t install tensorflow-io on m1,,,,,
4,"['python', 'python-3.x', 'variables', 'audio', 'decibel']","{'account_id': 23762401, 'reputation': 13, 'user_id': 17777605, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjzZnAh-AOJgYGq8Pc2yUl22vwZ0_nVvHPMGxQWwLw=k-s256', 'display_name': 'Caleb Nicolle', 'link': 'https://stackoverflow.com/users/17777605/caleb-nicolle'}",True,1970,1,1,1669053117,1640659780,,70502339,CC BY-SA 4.0,https://stackoverflow.com/questions/70502339/how-would-i-find-the-current-decibel-level-and-set-it-as-a-variable,How would i find the current decibel level and set it as a variable?,70514219.0,,,,
5,"['python', 'python-2.7']","{'account_id': 6140923, 'reputation': 289, 'user_id': 4788373, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/504fb422e05d6ebf2525c78b0415dc4a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matt_Geo', 'link': 'https://stackoverflow.com/users/4788373/matt-geo'}",True,2927,1,2,1669041191,1640266143,,70462794,CC BY-SA 4.0,https://stackoverflow.com/questions/70462794/installing-zlib-on-windows,Installing zlib on windows,74520535.0,,,,
6,"['python', 'visualization', 'bubble-chart']","{'account_id': 3648092, 'reputation': 997, 'user_id': 3040845, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/QpSo6.png?s=256&g=1', 'display_name': 'Amir', 'link': 'https://stackoverflow.com/users/3040845/amir'}",False,533,3,0,1669038648,1639099629,,70298696,CC BY-SA 4.0,https://stackoverflow.com/questions/70298696/packed-bubble-chart-stack-in-a-rectangle-with-python,packed bubble chart stack in a rectangle with Python,,,,,
7,"['python', 'algorithm', 'networkx', 'path-finding']","{'account_id': 15028887, 'reputation': 175, 'user_id': 10847755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/813ebc6047d21afba6eb3712fb0f2cb3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Huug.', 'link': 'https://stackoverflow.com/users/10847755/huug'}",True,205,2,3,1669036277,1638890867,1668623105.0,70262806,CC BY-SA 4.0,https://stackoverflow.com/questions/70262806/fast-pathfinder-associative-network-algorithm-pfnet-in-python,Fast Pathfinder associative network algorithm (PFNET) in Python,,,,,
8,"['python', 'arrays', 'list']","{'account_id': 20343959, 'reputation': 15, 'user_id': 14922443, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjAeEv8EXhZcd-WNII6BTjKIK0GN5DaLlO0XZNM5Q=k-s256', 'display_name': 'Amirhosein Somi', 'link': 'https://stackoverflow.com/users/14922443/amirhosein-somi'}",True,3396,4,1,1669022910,1640536268,,70488053,CC BY-SA 4.0,https://stackoverflow.com/questions/70488053/how-to-get-the-indexes-of-the-same-values-in-a-list,How to get the indexes of the same values in a list?,70488155.0,,,,
9,"['python', 'django', 'django-rest-framework']","{'account_id': 22473750, 'reputation': 81, 'user_id': 16673821, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b24c9dfe16bd359ffbfb013157facdf1?s=256&d=identicon&r=PG&f=1', 'display_name': 'searcher__dm01', 'link': 'https://stackoverflow.com/users/16673821/searcher-dm01'}",False,316,0,0,1668879893,1638905052,1668879893.0,70265874,CC BY-SA 4.0,https://stackoverflow.com/questions/70265874/request-data-empty-when-request-is-sent-by-insomnia,request.data empty when request is sent by Insomnia,,,,,
