,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
0,"['python', 'abap', 'pyrfc']","{'account_id': 317335, 'reputation': 24267, 'user_id': 633961, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/j9Krc.jpg?s=256&g=1', 'display_name': 'guettli', 'link': 'https://stackoverflow.com/users/633961/guettli'}",True,706,3,3,1669202079,1575470810,1603972970.0,59178676,CC BY-SA 4.0,https://stackoverflow.com/questions/59178676/max-no-of-200-conversations-exceeded-error-in-pyrfc,Max no of 200 conversations exceeded error in PyRFC,,,,,
1,"['python', 'pandas', 'dataframe']","{'account_id': 8756926, 'reputation': 2241, 'user_id': 6548223, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/M8LPC.png?s=256&g=1', 'display_name': 'Chadee Fouad', 'link': 'https://stackoverflow.com/users/6548223/chadee-fouad'}",True,782,2,1,1669137178,1575521262,,59188415,CC BY-SA 4.0,https://stackoverflow.com/questions/59188415/pandas-dataframe-apply-lambda-to-selected-rows-only-based-on-a-condition-withi,Pandas dataframe apply lambda to selected rows only (based on a condition) within the dataframe,60236525.0,,,,
2,"['python', 'artificial-intelligence']","{'account_id': 15609020, 'reputation': 93, 'user_id': 11260996, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-g9O7TYiUUsM/AAAAAAAAAAI/AAAAAAAAAGQ/mVsEgpgFFus/photo.jpg?sz=256', 'display_name': 'Abhisek Ganguly', 'link': 'https://stackoverflow.com/users/11260996/abhisek-ganguly'}",False,2539,2,-2,1668928980,1576293069,1576294058.0,59332004,CC BY-SA 4.0,https://stackoverflow.com/questions/59332004/winerror-267-the-directory-name-is-invalid,WinError 267 The directory name is invalid,,,,,
3,"['python', 'ide', 'spyder', 'customization']","{'account_id': 15450196, 'reputation': 1521, 'user_id': 11145820, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2208734179190133/picture?type=large', 'display_name': 'Guinther Kovalski', 'link': 'https://stackoverflow.com/users/11145820/guinther-kovalski'}",True,20285,4,15,1668903819,1575979606,1625604954.0,59266851,CC BY-SA 4.0,https://stackoverflow.com/questions/59266851/how-can-i-run-selected-lines-in-spyder-4,How can I run selected lines in Spyder 4?,59267905.0,,,,
4,"['python', 'python-3.x', 'string', 'variables', 'text-files']","{'account_id': 17218590, 'reputation': 27, 'user_id': 12465904, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6nCaR.jpg?s=256&g=1', 'display_name': 'Timo', 'link': 'https://stackoverflow.com/users/12465904/timo'}",True,4438,1,2,1668824477,1575413010,1668824477.0,59166507,CC BY-SA 4.0,https://stackoverflow.com/questions/59166507/how-can-i-assign-the-contents-of-a-txt-file-to-a-string-variable-in-python,How can I assign the contents of a .txt file to a string variable in Python?,59166597.0,,,,
5,"['python', 'numpy', 'signals', 'sequence-alignment']","{'account_id': 6892232, 'reputation': 27, 'user_id': 5295272, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1627649440845524/picture?type=large', 'display_name': 'KHSX', 'link': 'https://stackoverflow.com/users/5295272/khsx'}",False,311,1,1,1668735503,1577390554,1577395465.0,59492958,CC BY-SA 4.0,https://stackoverflow.com/questions/59492958/align-an-array-of-traces-in-python,Align an array of traces in python,,,,,
6,"['python', 'tensorflow', 'pickle']","{'account_id': 15385748, 'reputation': 681, 'user_id': 11099842, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7d07450dd1e1fa9b7fd8cd48fa73a55?s=256&d=identicon&r=PG&f=1', 'display_name': 'Al-Baraa El-Hag', 'link': 'https://stackoverflow.com/users/11099842/al-baraa-el-hag'}",True,8415,2,7,1668706727,1576255028,,59326551,CC BY-SA 4.0,https://stackoverflow.com/questions/59326551/cannot-pickle-tensorflow-object-in-python-typeerror-cant-pickle-thread-loc,Cannot pickle Tensorflow object in Python - TypeError: can&#39;t pickle _thread._local objects,59326692.0,,,,
7,"['python', 'visual-studio-code', 'go-to-definition']","{'account_id': 16012496, 'reputation': 80, 'user_id': 11556186, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ed22137e6e38a85a3df916197fa3773?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chul-ian', 'link': 'https://stackoverflow.com/users/11556186/chul-ian'}",True,779,2,4,1668681827,1576362747,1576371528.0,59339718,CC BY-SA 4.0,https://stackoverflow.com/questions/59339718/go-to-definition-in-vs-code-doesnt-show-the-body-of-a-function,Go to definition in VS code doesn&#39;t show the body of a function,59340410.0,,,,
8,"['python', 'windows', 'winapi', 'ctypes', 'uvc']","{'account_id': 17305125, 'reputation': 187, 'user_id': 12534015, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69e549315b597017ce3d1e34c281575c?s=256&d=identicon&r=PG&f=1', 'display_name': 'tigonza', 'link': 'https://stackoverflow.com/users/12534015/tigonza'}",True,33025,6,15,1668494065,1576278368,1603316481.0,59330863,CC BY-SA 4.0,https://stackoverflow.com/questions/59330863/cant-import-dll-module-in-python,Can&#39;t import dll module in Python,,,,,
9,"['python', 'mongodb', 'parsing', 'objectid', 'pydantic']","{'account_id': 13843536, 'reputation': 357, 'user_id': 9993184, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/053357b1709be5b7e56c6fc7ad4cf197?s=256&d=identicon&r=PG&f=1', 'display_name': 'roshii', 'link': 'https://stackoverflow.com/users/9993184/roshii'}",True,14137,4,14,1668459488,1577464115,1577464185.0,59503461,CC BY-SA 4.0,https://stackoverflow.com/questions/59503461/how-to-parse-objectid-in-a-pydantic-model,How to parse ObjectId in a pydantic model?,59503870.0,,,,
