,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from
0,"['c++', 'algorithm']","{'account_id': 12427255, 'reputation': 129, 'user_id': 9051372, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94a483ed6a092312f4f31e3bf16dfb05?s=256&d=identicon&r=PG&f=1', 'display_name': 'Behl', 'link': 'https://stackoverflow.com/users/9051372/behl'}",True,1738,56718419.0,2,2,1667686632,1561224607,1561225025.0,56717657,CC BY-SA 4.0,https://stackoverflow.com/questions/56717657/minimum-cuts-on-a-rectangle-to-make-into-squares,Minimum cuts on a rectangle to make into squares,,,,
1,"['c++', 'floating-point', 'avr', 'sizeof', 'atmega']","{'account_id': 10472908, 'reputation': 600, 'user_id': 7720281, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da28bb6ee9230e16336432c1617bef12?s=256&d=identicon&r=PG&f=1', 'display_name': 'borizzzzz', 'link': 'https://stackoverflow.com/users/7720281/borizzzzz'}",True,358,56828603.0,3,-1,1667406343,1561627509,1561628370.0,56787944,CC BY-SA 4.0,https://stackoverflow.com/questions/56787944/sizeoffloat-giving-wrong-result-on-atmega2560,sizeof(float) giving wrong result on atmega2560,,,,
2,"['c++', 'c', 'gdb', 'gcov', 'jtag']","{'account_id': 1489674, 'reputation': 3958, 'user_id': 4784683, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/baa572872b7ec1fc6c1a52d1230c4872?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bob', 'link': 'https://stackoverflow.com/users/4784683/bob'}",False,1210,,1,1,1667284664,1561406886,,56743308,CC BY-SA 4.0,https://stackoverflow.com/questions/56743308/how-to-run-gcov-on-bare-metal-without-file-system,how to run gcov on bare metal (without file system),,,,
3,"['c++', 'libharu']","{'account_id': 14020488, 'reputation': 3, 'user_id': 10126811, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4432a7d5d70991a5bb72ebe2995dfbd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robertas Str', 'link': 'https://stackoverflow.com/users/10126811/robertas-str'}",False,497,,1,0,1663694058,1560116910,1576631829.0,56518605,CC BY-SA 4.0,https://stackoverflow.com/questions/56518605/loading-png-image-from-file-to-memory-buffer-using-libharu,Loading PNG image from file to memory buffer using libharu,,,,
4,"['c++', 'arrays', 'algorithm']","{'account_id': 9209562, 'reputation': 85, 'user_id': 10625896, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8659a8cb680322d9b7b5373da61ea4f8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abishek0398', 'link': 'https://stackoverflow.com/users/10625896/abishek0398'}",True,1249,56407554.0,4,4,1663650218,1559397309,1663650218.0,56407371,CC BY-SA 4.0,https://stackoverflow.com/questions/56407371/grouping-of-elements-of-same-type-together-in-an-array-in-o1-space-and-on-ti,grouping of elements of same type together in an array in O(1) Space and O(n) time,,,,
5,"['c++', 'undefined-behavior', 'strict-aliasing', 'c++20']","{'account_id': 8495384, 'reputation': 2570, 'user_id': 6370128, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/bab55197dff82f919cd8e4ddbdd81d79?s=256&d=identicon&r=PG&f=1', 'display_name': 'sandthorn', 'link': 'https://stackoverflow.com/users/6370128/sandthorn'}",True,628,,3,3,1662837214,1559480232,1559529142.0,56415276,CC BY-SA 4.0,https://stackoverflow.com/questions/56415276/do-the-strict-aliasing-rules-in-c20-allow-reinterpret-cast-between-the-stand,Do the strict aliasing rules in C++20 allow `reinterpret_cast` between the standard c++ unicode chars and the underlining types?,,,,
6,"['c++', 'shader', 'directx-11', 'hlsl']","{'account_id': 16182287, 'reputation': 15, 'user_id': 11683467, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-II8sFyJsSEc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfEt3ZvlQ28iSQMPNICKxkmw8LZag/mo/photo.jpg?sz=256', 'display_name': 'masterclasser', 'link': 'https://stackoverflow.com/users/11683467/masterclasser'}",False,8091,,2,1,1662674775,1561159179,1561214257.0,56711398,CC BY-SA 4.0,https://stackoverflow.com/questions/56711398/how-to-colour-vertices-as-a-grid-like-wireframe-mode-using-shaders,How to colour vertices as a grid (like wireframe mode) using shaders?,,,,
7,"['c++', 'opencv', 'matrix', 'shared-ptr']","{'account_id': 16225416, 'reputation': 9, 'user_id': 11715878, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/630e4051d0019b0937589cfc3f045845?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11715878', 'link': 'https://stackoverflow.com/users/11715878/user11715878'}",False,2398,,1,1,1662100234,1561770151,1662100234.0,56814398,CC BY-SA 4.0,https://stackoverflow.com/questions/56814398/cvcreatemat-in-opencv-4-0,cvCreateMat in OpenCV 4.0,,,,
8,"['c++', 'opengl', 'fbo', 'depth-buffer']","{'account_id': 16097099, 'reputation': 79, 'user_id': 11618989, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fkJSg.jpg?s=256&g=1', 'display_name': 'Kiord', 'link': 'https://stackoverflow.com/users/11618989/kiord'}",True,292,56676397.0,1,1,1661375036,1560970048,1560979524.0,56674073,CC BY-SA 4.0,https://stackoverflow.com/questions/56674073/incomplete-fbo-when-attaching-rbo,Incomplete FBO when attaching RBO,,,,
9,"['c++', 'opengl', 'depth-testing', 'zbuffer']","{'account_id': 16097099, 'reputation': 79, 'user_id': 11618989, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fkJSg.jpg?s=256&g=1', 'display_name': 'Kiord', 'link': 'https://stackoverflow.com/users/11618989/kiord'}",True,197,56651092.0,1,1,1661374850,1560853403,1661374850.0,56646978,CC BY-SA 4.0,https://stackoverflow.com/questions/56646978/depth-fighting-solution-using-custom-depth-testing,Depth-fighting solution using custom depth testing,,,,
