,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
0,"['c++', 'arduino', 'spi']","{'account_id': 23723338, 'reputation': 1, 'user_id': 17743607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/93c21b4161848ff332f68f79235aac00?s=256&d=identicon&r=PG', 'display_name': 'Gabriel Barcellos', 'link': 'https://stackoverflow.com/users/17743607/gabriel-barcellos'}",False,176,0,0,1668545471,1640205361,1641338198.0,70454810,CC BY-SA 4.0,https://stackoverflow.com/questions/70454810/after-configuring-spi-communication-for-samd51-enable-function-freezes-the-setup,After configuring SPI communication for SAMD51 enable function freezes the setup,,,,,
1,"['c++', 'opengl', 'glfw']","{'account_id': 19538806, 'reputation': 33, 'user_id': 14297027, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc7e9f86b14a0570333e4f86c6330737?s=256&d=identicon&r=PG&f=1', 'display_name': 'slinky55', 'link': 'https://stackoverflow.com/users/14297027/slinky55'}",True,236,1,0,1668360467,1640752333,1668360467.0,70515157,CC BY-SA 4.0,https://stackoverflow.com/questions/70515157/trouble-creating-a-glfw-opengl-window-in-c,Trouble Creating a GLFW OpenGL Window in C++,70519392.0,,,,
2,"['c++', 'libgit2']","{'account_id': 23730717, 'reputation': 1, 'user_id': 17750014, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af8b24c808b0c270fbe2a3f28d6349cd?s=256&d=identicon&r=PG', 'display_name': 'Peter T.', 'link': 'https://stackoverflow.com/users/17750014/peter-t'}",False,59,1,0,1668240847,1640279308,,70465305,CC BY-SA 4.0,https://stackoverflow.com/questions/70465305/libgit2-get-content-from-older-commit-in-c,libgit2 get content from older commit in C++,,,,,
3,"['c++', 'visual-studio', 'visual-c++', 'windows-xp', 'compatibility']","{'account_id': 906817, 'reputation': 13625, 'user_id': 941531, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5b3dab7ce6e710dbca170ef59e6c715?s=256&d=identicon&r=PG', 'display_name': 'Arty', 'link': 'https://stackoverflow.com/users/941531/arty'}",True,1036,1,3,1668110855,1638895489,1668110855.0,70263892,CC BY-SA 4.0,https://stackoverflow.com/questions/70263892/how-to-compile-c-app-for-windows-xp-in-msvs,How to compile C++ app for Windows XP in MSVS?,70285486.0,,,,
4,"['python', 'c++', 'boost', 'cmake']","{'account_id': 18331797, 'reputation': 124, 'user_id': 13350144, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8cdfc2b00a190591901a4ac468a1fea7?s=256&d=identicon&r=PG&f=1', 'display_name': 'catmousedog', 'link': 'https://stackoverflow.com/users/13350144/catmousedog'}",True,334,1,0,1668102441,1639686815,,70385287,CC BY-SA 4.0,https://stackoverflow.com/questions/70385287/cmake-boost-python-not-found,CMake boost_python not found,74393300.0,,,,
5,"['c++', 'visual-studio-code', 'syntax-highlighting', 'textmate']","{'account_id': 1027743, 'reputation': 176, 'user_id': 1036677, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3529624acab1203e917946d906f9dafd?s=256&d=identicon&r=PG', 'display_name': 'Sweeters', 'link': 'https://stackoverflow.com/users/1036677/sweeters'}",False,379,0,2,1668019398,1639763300,1641399921.0,70397002,CC BY-SA 4.0,https://stackoverflow.com/questions/70397002/vs-code-injection-grammar-scope-for-custom-keyword-is-overriden-in-c,VS Code: Injection grammar scope for custom keyword is overriden in C++,,,,,
6,"['c++', 'linux', 'api', 'profiling', 'perf']","{'account_id': 1208031, 'reputation': 13043, 'user_id': 1915854, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/gIC27.jpg?s=256&g=1', 'display_name': 'Serge Rogatch', 'link': 'https://stackoverflow.com/users/1915854/serge-rogatch'}",True,391,1,6,1667791047,1639218664,,70314376,CC BY-SA 4.0,https://stackoverflow.com/questions/70314376/enable-disable-perf-event-collection-programmatically,Enable/disable perf event collection programmatically,70466322.0,,,,
7,"['c++', 'visual-studio-2022']","{'account_id': 22381602, 'reputation': 347, 'user_id': 16595100, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb5316ef1bbddcaa22d5c34ebe79d682?s=256&d=identicon&r=PG&f=1', 'display_name': 'Enderbyte09', 'link': 'https://stackoverflow.com/users/16595100/enderbyte09'}",True,13882,4,5,1667173575,1638499944,1638502189.0,70208952,CC BY-SA 4.0,https://stackoverflow.com/questions/70208952/c-namespace-std-has-no-member-format-despite-include-format,C++ namespace &quot;std&quot; has no member &quot;format&quot; despite #include &lt;format&gt;,70208972.0,,,,
8,"['c++', 'c++17']","{'account_id': 23425703, 'reputation': 21, 'user_id': 17485214, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b9212bebdc931312fe21e76a3efb5dc?s=256&d=identicon&r=PG', 'display_name': 'anjaly', 'link': 'https://stackoverflow.com/users/17485214/anjaly'}",True,10194,2,1,1666986514,1638441146,1638455057.0,70197831,CC BY-SA 4.0,https://stackoverflow.com/questions/70197831/unable-to-determine-what-cmake-generator-to-use-vs-code-windows-10,unable to determine what cmake generator to use-VS Code-Windows 10,,,,,
9,"['c++', 'sql', 'qt', 'user-interface']","{'account_id': 22819224, 'reputation': 3, 'user_id': 16969362, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/017daa88daa44af0b1a0b08bd9cff6ed?s=256&d=identicon&r=PG', 'display_name': 'thaidy_04', 'link': 'https://stackoverflow.com/users/16969362/thaidy-04'}",False,52,0,0,1666908452,1639482055,1666908452.0,70348264,CC BY-SA 4.0,https://stackoverflow.com/questions/70348264/inserting-retrieving-image-using-pixmap-in-c-qtcreator,Inserting/retrieving image using PixMap in C++/QTCreator,,,,,
10,"['c++', 'cmake']","{'account_id': 23504945, 'reputation': 31, 'user_id': 17554365, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiqwLTDy6Q_guIid6cdb241YvTzD4u9_5POxjRG=k-s256', 'display_name': 'Zachary Jamieson', 'link': 'https://stackoverflow.com/users/17554365/zachary-jamieson'}",False,547,0,3,1666255562,1638291984,,70173310,CC BY-SA 4.0,https://stackoverflow.com/questions/70173310/cmake-is-not-able-to-run-simple-test,CMake is not able to run simple test,,,,,
11,"['c++', 'visual-studio', 'visual-c++', 'printers']","{'account_id': 15459677, 'reputation': 369, 'user_id': 11152653, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00b3f14daabceb2cd6798dac858591b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'DevPy', 'link': 'https://stackoverflow.com/users/11152653/devpy'}",False,92,1,0,1666118890,1639730152,1639850900.0,70390362,CC BY-SA 4.0,https://stackoverflow.com/questions/70390362/how-to-disable-print-to-file-option-while-printing-in-c,How to disable Print to File option while printing in C++,,,,,
12,"['c++', 'c++20', 'c++-modules']","{'account_id': 13729179, 'reputation': 143, 'user_id': 9907095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d506247a8a21f16f3a30796cef9c3782?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aiueiia', 'link': 'https://stackoverflow.com/users/9907095/aiueiia'}",False,92,1,3,1665924074,1639909643,,70410570,CC BY-SA 4.0,https://stackoverflow.com/questions/70410570/how-to-reexport-stdsource-location-with-modules,How to reexport std::source_location with modules?,,,,,
13,"['c++', 'implicit-conversion', 'memory-address']","{'account_id': 23774671, 'reputation': 21, 'user_id': 17788307, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwJ-O6iNy_F7jOpssV-yq43pUiwBTmnRxib2bLG=k-s256', 'display_name': 'Duc Minh Tran', 'link': 'https://stackoverflow.com/users/17788307/duc-minh-tran'}",True,242,7,2,1665906329,1640776520,1640781362.0,70518643,,https://stackoverflow.com/questions/70518643/different-value-of-array-in-main-and-in-function,Different value of &amp;array in main() and in function(),,1665906244.0,Duplicate,,
14,"['c++', 'iterator', 'c++98', 'iterator-traits']","{'account_id': 18831452, 'reputation': 55, 'user_id': 13735161, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KWCg7.gif?s=256&g=1', 'display_name': 'Snow_Ball', 'link': 'https://stackoverflow.com/users/13735161/snow-ball'}",False,364,1,1,1665516120,1639405224,1639407018.0,70336128,CC BY-SA 4.0,https://stackoverflow.com/questions/70336128/difference-between-stditerator-stditerator-traits-stdrandom-access-itera,"Difference between std::iterator, std::iterator_traits, std::random_access_iterator_tag",,,,,
15,"['c++', 'operating-system', 'command-line-arguments']","{'user_type': 'does_not_exist', 'display_name': 'user8087992'}",True,442,3,4,1665376202,1638585883,,70222652,CC BY-SA 4.0,https://stackoverflow.com/questions/70222652/how-does-main-receive-command-line-arguments,How does main() receive command line arguments?,,,,,
16,"['c++', 'visualization', 'point-cloud-library', 'normals']","{'account_id': 12287718, 'reputation': 70, 'user_id': 8966358, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-e0sCj3d3Y3g/AAAAAAAAAAI/AAAAAAAAAJk/Z5mzFozTgck/photo.jpg?sz=256', 'display_name': 'ilmu011', 'link': 'https://stackoverflow.com/users/8966358/ilmu011'}",False,312,0,1,1665217752,1638286963,,70172083,CC BY-SA 4.0,https://stackoverflow.com/questions/70172083/pcl-normal-estimation-or-visualization-not-working,PCL: Normal estimation or visualization not working,,,,,
17,"['c++', 'gcc', 'codeblocks', 'glfw']","{'account_id': 22909845, 'reputation': 13, 'user_id': 17047301, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiccFwkySWGC8j2X6uL5p01laMaUjf03ETT0ZzP4A=k-s256', 'display_name': 'E D', 'link': 'https://stackoverflow.com/users/17047301/e-d'}",False,169,1,0,1664909963,1640102478,1640106034.0,70438265,CC BY-SA 4.0,https://stackoverflow.com/questions/70438265/codeblocks-doesnt-support-glfw3,Codeblocks doesn&#39;t support glfw3?,,,,,
18,"['c++', 'eigen3', 'yaml-cpp']","{'account_id': 6253, 'reputation': 2172, 'user_id': 10446, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6baf8275b8eb95f464d38c73398e6f14?s=256&d=identicon&r=PG', 'display_name': 'sbeskur', 'link': 'https://stackoverflow.com/users/10446/sbeskur'}",True,333,1,0,1664882571,1640134021,,70443126,CC BY-SA 4.0,https://stackoverflow.com/questions/70443126/loading-and-eigen-matrix-from-yaml-using-yaml-cpp,Loading and Eigen Matrix from yaml using yaml-cpp,73947123.0,,,,
19,"['c++', 'c++20', 'c++-concepts']","{'account_id': 8640982, 'reputation': 2627, 'user_id': 6469690, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/kvGyE.png?s=256&g=1', 'display_name': 'Bonita Montero', 'link': 'https://stackoverflow.com/users/6469690/bonita-montero'}",True,208,1,13,1664163173,1639145464,1639170520.0,70305775,CC BY-SA 4.0,https://stackoverflow.com/questions/70305775/how-to-add-members-to-concept-specialized-classes-with-non-inline-definition,How to add members to concept-specialized classes with non-inline definition,,,,,
20,"['c++', 'factors']","{'user_type': 'does_not_exist', 'display_name': 'user15114051'}",True,1351,4,1,1664132766,1639920748,1639929004.0,70411886,CC BY-SA 4.0,https://stackoverflow.com/questions/70411886/whats-the-fastest-way-to-find-the-factors-of-a-number-in-c,What&#39;s the fastest way to find the factors of a number in c++?,,,,,
21,"['c++', 'xcode', 'signals', 'sigint']","{'account_id': 15116645, 'reputation': 31, 'user_id': 10908784, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/91852007180649578d2f9e68131fd553?s=256&d=identicon&r=PG&f=1', 'display_name': 'Carlo', 'link': 'https://stackoverflow.com/users/10908784/carlo'}",False,35,1,1,1663880081,1638491651,,70208118,CC BY-SA 4.0,https://stackoverflow.com/questions/70208118/catch-sigint-in-xcode-12-5-1,Catch SIGINT in Xcode 12.5.1,,,,,
22,"['c++', 'arduino', 'esp32', 'modbus']","{'account_id': 17184539, 'reputation': 11, 'user_id': 12439407, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCF7w5joN-6pc0-456bcm6gY-q_uzNFspCmda-BKg=k-s256', 'display_name': 'Maciej Urlik', 'link': 'https://stackoverflow.com/users/12439407/maciej-urlik'}",False,301,0,1,1663664159,1639414441,1639429306.0,70338176,CC BY-SA 4.0,https://stackoverflow.com/questions/70338176/esp32-modbus-rtu-hex-to-float-convert,esp32 modbus rtu hex to float convert,,,,,
