,word,count
0,quot,1141
1,vector,997
2,template,758
3,std,700
4,pointer,679
5,member,583
6,gt,567
7,reference,530
8,program,503
9,studio,452
10,memory,451
11,constructor,450
12,operator,426
13,lt,421
14,time,414
15,parameter,407
16,boost,405
17,cmake,374
18,problem,333
19,use,331
20,int,329
21,size,317
22,access,311
23,cannot,287
24,library,285
25,cpp,280
26,argument,280
27,line,274
28,map,262
29,qt,261
30,header,249
31,call,247
32,const,238
33,clang,237
34,compiler,223
35,vs,222
36,python,219
37,application,215
38,name,214
39,base,209
40,work,205
41,return,203
42,image,192
43,default,188
44,difference,186
45,dll,186
46,iterator,185
47,custom,180
48,window,171
49,copy,170
50,variable,170
51,amp,168
52,segmentation,168
53,gcc,163
54,source,161
55,text,160
56,ptr,160
57,issue,158
58,conversion,155
59,order,154
60,thread,153
61,path,153
62,expression,152
63,implementation,151
64,statement,149
65,integer,148
66,vscode,147
67,initialization,145
68,process,143
69,point,143
70,index,140
71,command,140
72,address,139
73,symbol,139
74,compile,139
75,user,138
76,directory,138
77,matrix,131
78,system,130
79,version,126
80,test,125
81,result,122
82,range,121
83,build,119
84,move,118
85,instance,117
86,stack,115
87,declaration,114
88,definition,114
89,message,110
90,json,109
91,constexpr,108
92,doesn,108
93,container,107
94,runtime,106
95,character,104
96,compilation,104
97,module,103
98,set,102
99,server,102
100,structure,102
101,sort,102
102,client,102
103,question,101
104,destructor,101
105,linux,98
106,eigen,98
107,bit,98
108,condition,97
109,get,97
110,cast,95
111,case,94
112,namespace,94
113,create,93
114,end,93
115,socket,93
116,assignment,91
117,lambda,91
118,api,88
119,buffer,88
120,pass,87
121,parent,87
122,target,86
123,change,86
124,scope,86
125,opencv,86
126,opengl,86
127,inheritance,85
128,package,84
129,format,84
130,specialization,81
131,stream,81
132,print,81
133,float,80
134,link,79
135,behavior,79
136,example,78
137,linker,78
138,view,78
139,performance,77
140,exe,77
141,search,76
142,auto,76
143,debug,75
144,asio,75
145,msvc,74
146,lib,74
147,child,74
148,app,74
149,algorithm,73
150,pack,72
151,operation,70
152,node,70
153,macos,70
154,mac,69
155,pair,69
156,texture,69
157,space,68
158,overload,68
159,control,66
160,convert,66
161,violation,66
162,position,66
163,enum,66
164,cout,66
165,execution,66
166,event,65
167,arduino,65
168,interface,65
169,data,65
170,deduction,64
171,location,63
172,architecture,63
173,syntax,62
174,tree,61
175,mode,60
176,crash,60
177,request,60
178,macro,60
179,trouble,59
180,gdb,59
181,callback,59
182,load,58
183,cin,58
184,non,58
185,game,57
186,clion,56
187,engine,56
188,building,56
189,solution,56
190,device,56
191,frame,56
192,block,56
193,mouse,55
194,txt,55
195,sum,54
196,check,54
197,concept,53
198,cv,53
199,key,53
200,mat,53
201,video,52
202,complexity,52
203,push,52
204,folder,52
205,context,51
206,recursion,51
207,instantiation,51
208,queue,51
209,camera,51
210,graph,51
211,unit,51
212,makefile,50
213,read,50
214,usage,50
215,cuda,50
216,mean,50
217,part,49
218,mfc,49
219,display,49
220,cross,49
221,win32,49
222,void,49
223,equivalent,49
224,support,49
225,run,49
226,initializer,48
227,core,48
228,task,48
229,console,47
230,tuple,47
231,standard,47
232,keyword,46
233,dependency,46
234,pattern,46
235,field,46
236,information,46
237,store,46
238,count,46
239,script,46
240,friend,46
241,mutex,46
242,item,45
243,stl,45
244,length,45
245,pybind11,45
246,sequence,44
247,allocation,44
248,grpc,44
249,something,43
250,reading,43
251,sfml,43
252,state,43
253,connection,43
254,level,43
255,lock,43
256,exit,43
257,bug,42
258,resolution,42
259,behaviour,42
260,environment,42
261,allocator,41
262,filesystem,41
263,option,41
264,release,41
265,leak,41
266,rule,40
267,machine,40
268,arm,39
269,wrapper,39
270,ld,39
271,assertion,39
272,service,39
273,switch,39
274,random,39
275,extension,39
276,status,39
277,generate,39
278,qml,39
279,flag,39
280,find,39
281,protobuf,38
282,hash,38
283,port,38
284,widget,38
285,debugger,38
286,background,38
287,async,38
288,google,37
289,bind,37
290,xcode,37
291,screen,37
292,id,37
293,need,37
294,design,37
295,rvalue,37
296,bool,37
297,side,37
298,network,37
299,platform,36
300,union,36
301,isn,36
302,java,36
303,multi,36
304,write,36
305,comparison,36
306,heap,36
307,capture,36
308,word,36
309,handle,35
310,database,35
311,match,35
312,cpu,35
313,storage,35
314,byte,35
315,shader,35
316,fstream,35
317,configuration,35
318,max,35
319,creator,35
320,http,35
321,bar,34
322,nothing,34
323,multiplication,34
324,polymorphism,34
325,language,34
326,getline,34
327,amount,33
328,make,33
329,glfw,33
330,conan,33
331,segfault,33
332,attribute,33
333,reason,33
334,singleton,33
335,ffmpeg,33
336,style,32
337,warning,32
338,arm64,32
339,signal,32
340,ref,32
341,malloc,32
342,merge,32
343,failure,32
344,optimization,32
345,math,31
346,signature,31
347,filter,31
348,anything,31
349,mingw,31
350,entry,31
351,android,31
352,content,31
353,intellisense,30
354,help,30
355,creation,30
356,add,30
357,insert,30
358,place,29
359,compare,29
360,bazel,29
361,mysql,29
362,openssl,29
363,speed,29
364,post,29
365,wait,29
366,sdk,29
367,define,29
368,subclass,29
369,response,29
370,jni,29
371,priority,28
372,share,28
373,assembly,28
374,start,28
375,intel,28
376,root,28
377,bound,28
378,generator,28
379,vcpkg,28
380,sdl2,28
381,limit,28
382,anyone,28
383,ostream,27
384,iteration,27
385,curl,27
386,multiple,27
387,variant,27
388,inline,27
389,cause,27
390,fail,26
391,gnu,26
392,handler,26
393,click,26
394,rotation,26
395,assert,26
396,box,26
397,chrono,26
398,resource,26
399,kernel,26
400,builder,26
401,docker,26
402,section,26
403,log,26
404,install,26
405,instruction,25
406,send,25
407,clock,25
408,body,25
409,openmp,25
410,rectangle,25
411,duplicate,25
412,istream,25
413,iostream,25
414,construct,25
415,preprocessor,25
416,host,25
417,world,24
418,meaning,24
419,practice,24
420,regex,24
421,dialog,24
422,while,24
423,typename,24
424,parallel,24
425,garbage,24
426,slot,24
427,distance,24
428,installation,24
429,calculation,24
430,mock,24
431,csv,24
432,hpp,24
433,construction,24
434,beast,24
435,show,24
436,feature,24
437,sfinae,23
438,gstreamer,23
439,cant,23
440,communication,23
441,serialization,23
442,pi,23
443,triangle,23
444,websocket,23
445,leetcode,23
446,breakpoint,23
447,x64,23
448,m1,23
449,keyboard,23
450,xml,23
451,include,23
452,gui,23
453,imgui,23
454,cursor,23
455,ifstream,23
456,bitwise,22
457,edit,22
458,try,22
459,detection,22
460,desktop,22
461,framework,22
462,effect,22
463,insertion,22
464,qwidget,22
465,tcp,22
466,computer,22
467,race,22
468,plugin,22
469,typedef,22
470,implement,22
471,force,22
472,operand,22
473,import,22
474,gpu,22
475,delete,22
476,evaluation,22
477,cl,21
478,connect,21
479,pre,21
480,mpi,21
481,stop,21
482,forward,21
483,figure,21
484,passing,21
485,redefinition,21
486,qt6,21
487,ofstream,21
488,calculator,21
489,answer,21
490,tensor,21
491,approach,21
492,coroutine,20
493,configure,20
494,none,20
495,generation,20
496,gmock,20
497,identifier,20
498,split,20
499,lookup,20
500,directx,20
501,catch,20
502,sdl,20
503,swig,20
504,area,20
505,product,20
506,precision,20
507,transform,20
508,apple,20
509,config,20
510,menu,20
511,edge,20
512,addition,19
513,casting,19
514,mask,19
515,comparator,19
516,erase,19
517,letter,19
518,pool,19
519,shift,19
520,shell,19
521,step,19
522,meson,19
523,setup,19
524,ambiguity,19
525,action,19
526,driver,19
527,assign,19
528,declare,18
529,export,18
530,cache,18
531,cython,18
532,datatype,18
533,division,18
534,subscript,18
535,ssl,18
536,terminate,18
537,bin,18
538,cmd,18
539,hex,18
540,shape,18
541,reverse,18
542,icon,18
543,binary,18
544,parse,18
545,session,18
546,future,18
547,matlab,18
548,layout,18
549,raspberry,18
550,libtorch,18
551,increment,18
552,printing,18
553,min,18
554,manager,18
555,pixel,18
556,iterate,18
557,alias,18
558,winrt,18
559,polygon,17
560,dev,17
561,translation,17
562,factory,17
563,certificate,17
564,party,17
565,analysis,17
566,alloc,17
567,tidy,17
568,eclipse,17
569,vertex,17
570,ide,17
571,border,17
572,integration,17
573,esp32,17
574,decltype,17
575,pipe,17
576,benchmark,17
577,llvm,17
578,confusion,17
579,circle,17
580,com,17
581,web,17
582,init,16
583,info,16
584,begin,16
585,safety,16
586,timer,16
587,don,16
588,subset,16
589,launch,16
590,lifetime,16
591,someone,16
592,functionality,16
593,lvalue,16
594,query,16
595,pipeline,16
596,duration,16
597,transformation,16
598,mainwindow,16
599,terminal,16
600,depth,16
601,qtcreator,16
602,prevent,16
603,zip,16
604,swap,16
605,binding,16
606,delay,16
607,elision,15
608,os,15
609,py,15
610,procedure,15
611,hook,15
612,corruption,15
613,transfer,15
614,pytorch,15
615,zero,15
616,x86,15
617,cloud,15
618,cell,15
619,mesh,15
620,register,15
621,audio,15
622,segment,15
623,programming,15
624,width,15
625,report,15
626,everything,15
627,qgraphicsitem,15
628,movement,15
629,invoke,14
630,documentation,14
631,lnk2019,14
632,token,14
633,sub,14
634,rcpp,14
635,arrow,14
636,distribution,14
637,monitor,14
638,download,14
639,right,14
640,initialisation,14
641,str,14
642,validation,14
643,var,14
644,stringstream,14
645,representation,14
646,substring,14
647,render,14
648,flutter,14
649,completion,14
650,brace,14
651,bitmap,14
652,comment,14
653,spirit,14
654,self,14
655,grid,14
656,gtest,14
