,word,count
0,c,333
1,function,257
2,class,193
3,error,151
4,array,133
5,file,118
6,quot,117
7,vector,105
8,code,99
9,value,96
10,pointer,89
11,t,80
12,type,77
13,i,73
14,operator,71
15,gt,70
16,member,66
17,template,62
18,constructor,59
19,program,58
20,way,57
21,memory,56
22,string,54
23,std,53
24,list,52
25,reference,47
26,object,47
27,lt,46
28,loop,45
29,number,42
30,access,42
31,time,41
32,input,41
33,problem,41
34,studio,39
35,output,39
36,boost,39
37,int,36
38,cmake,35
39,map,33
40,size,33
41,method,32
42,char,32
43,argument,31
44,work,30
45,name,29
46,compiler,29
47,vs,29
48,default,29
49,fault,28
50,base,28
51,project,28
52,use,28
53,call,26
54,application,26
55,python,25
56,segmentation,25
57,s,24
58,variable,23
59,line,23
60,element,23
61,parameter,22
62,order,22
63,dll,22
64,struct,22
65,cpp,21
66,index,21
67,library,21
68,text,21
69,ptr,20
70,cannot,20
71,conversion,20
72,return,20
73,custom,20
74,exception,20
75,issue,20
76,doesn,20
77,image,19
78,const,19
79,point,19
80,address,18
81,implementation,18
82,definition,17
83,iterator,17
84,header,17
85,copy,17
86,qt,17
87,opencv,16
88,user,16
89,initialization,16
90,clang,15
91,integer,15
92,difference,15
93,expression,14
94,window,14
95,scope,14
96,structure,14
97,command,13
98,process,13
99,amp,13
100,x,13
101,stack,13
102,cin,13
103,set,13
104,thread,13
105,matrix,13
106,search,13
107,bit,13
108,assignment,13
109,build,12
110,gcc,12
111,buffer,12
112,h,12
113,node,12
114,move,12
115,system,12
116,inheritance,12
117,tree,12
118,statement,12
119,test,11
120,cast,11
121,violation,11
122,cout,11
123,data,11
124,dependency,11
125,float,11
126,end,11
127,path,11
128,operation,11
129,socket,11
130,g,10
131,linker,10
132,declaration,10
133,symbol,10
134,compile,10
135,server,10
136,linux,10
137,color,10
138,sort,10
139,get,10
140,specialization,10
141,m,10
142,position,10
143,vscode,9
144,directory,9
145,format,9
146,mingw,9
147,overload,9
148,algorithm,9
149,source,9
150,switch,9
151,random,9
152,create,9
153,print,9
154,performance,9
155,example,9
156,part,9
157,lambda,9
158,pass,9
159,reading,9
160,istream,9
161,message,9
162,amount,9
163,case,9
164,auto,9
165,leak,9
166,read,9
167,client,9
168,mouse,8
169,range,8
170,constexpr,8
171,compilation,8
172,game,8
173,union,8
174,heap,8
175,push,8
176,instance,8
177,arduino,8
178,mean,8
179,word,8
180,stream,8
181,table,8
182,sum,8
183,eigen,8
184,model,8
185,parent,8
186,letter,8
187,cross,8
188,exit,8
189,recursion,7
190,mac,7
191,exe,7
192,display,7
193,hash,7
194,capture,7
195,question,7
196,match,7
197,result,7
198,stl,7
199,enum,7
200,key,7
201,arm,7
202,location,7
203,usage,7
204,console,7
205,connection,7
206,child,7
207,building,7
208,convert,7
209,module,7
210,row,7
211,space,7
212,control,7
213,deduction,7
214,option,6
215,os,6
216,character,6
217,cli,6
218,api,6
219,style,6
220,execution,6
221,allocator,6
222,variant,6
223,interface,6
224,machine,6
225,syntax,6
226,mode,6
227,version,6
228,sdl,6
229,status,6
230,block,6
231,factory,6
232,graph,6
233,callback,6
234,crash,6
235,change,6
236,pair,6
237,resolution,6
238,mfc,6
239,debug,5
240,json,5
241,package,5
242,script,5
243,button,5
244,sequence,5
245,destructor,5
246,root,5
247,support,5
248,queue,5
249,non,5
250,asio,5
251,solution,5
252,regex,5
253,context,5
254,equivalent,5
255,view,5
256,field,5
257,gmock,5
258,count,5
259,behaviour,5
260,form,5
261,win32,5
262,runtime,5
263,link,5
264,namespace,5
265,keyword,5
266,log,5
267,valgrind,5
268,target,5
269,math,5
270,reason,5
271,iteration,5
272,content,5
273,signature,5
274,b,5
275,tcp,5
276,practice,5
277,condition,5
278,timer,5
279,column,5
280,typename,5
281,run,5
282,macro,5
283,mutex,5
284,java,5
285,void,5
286,store,5
287,folder,5
288,help,5
289,http,4
290,release,4
291,assertion,4
292,entry,4
293,init,4
294,ld,4
295,shader,4
296,filesystem,4
297,app,4
298,sdl2,4
299,xcode,4
300,parallel,4
301,max,4
302,container,4
303,bat,4
304,cause,4
305,hello,4
306,world,4
307,multiple,4
308,gdb,4
309,io,4
310,openssl,4
311,google,4
312,byte,4
313,debugger,4
314,dialog,4
315,video,4
316,screen,4
317,bazel,4
318,port,4
319,eclipse,4
320,xml,4
321,dimension,4
322,attribute,4
323,trouble,4
324,alias,4
325,optimization,4
326,effect,4
327,inline,4
328,motor,4
329,length,4
330,distance,4
331,protocol,4
332,implement,4
333,sdk,4
334,allocation,4
335,mpi,4
336,vertex,4
337,intel,4
338,depth,4
339,comparison,4
340,friend,4
341,response,4
342,creation,4
343,someone,4
344,nothing,4
345,architecture,4
346,bool,4
347,event,4
348,background,4
349,compare,4
350,clion,4
351,standard,4
352,something,4
353,post,4
354,getline,4
355,predicate,4
356,winapi,4
357,instantiation,4
358,functor,4
359,bound,4
360,guide,4
361,item,4
362,assign,4
363,f,4
364,state,4
365,opengl,4
366,request,3
367,glfw,3
368,define,3
369,level,3
370,remainder,3
371,android,3
372,driver,3
373,printf,3
374,start,3
375,frame,3
376,ostream,3
377,grid,3
378,represent,3
379,conflict,3
380,add,3
381,identifier,3
382,ifstream,3
383,testcase,3
384,generate,3
385,core,3
386,computer,3
387,priority,3
388,cc,3
389,msvc,3
390,blueprint,3
391,distribution,3
392,protobuf,3
393,mysql,3
394,overflow,3
395,engine,3
396,drive,3
397,grpc,3
398,substitution,3
399,comparator,3
400,visualstudio,3
401,tensor,3
402,assimp,3
403,load,3
404,texture,3
405,framework,3
406,sensor,3
407,import,3
408,place,3
409,pre,3
410,cuda,3
411,product,3
412,insertion,3
413,tool,3
414,lookup,3
415,sample,3
416,kind,3
417,redefinition,3
418,ndk,3
419,network,3
420,segment,3
421,garbage,3
422,check,3
423,warning,3
424,cursor,3
425,failure,3
426,decryption,3
427,assembly,3
428,ofstream,3
429,increment,3
430,detection,3
431,communication,3
432,mat,3
433,need,3
434,design,3
435,property,3
436,procedure,3
437,hex,3
438,pthread,3
439,platform,3
440,pybind11,3
441,specifier,3
442,precision,3
443,resource,3
444,javascript,3
445,quicksort,3
446,subclass,3
447,answer,3
448,stop,3
449,transform,3
450,x86,3
451,handler,3
452,division,3
453,zero,3
454,makefile,3
455,art,3
456,board,3
457,drop,3
458,information,3
459,curl,3
460,bug,3
461,day,3
462,packet,3
463,prefix,3
464,duplicate,3
465,encryption,3
466,adjacency,3
467,traversal,3
468,wchar,3
469,prevent,3
470,txt,3
471,forward,3
472,brace,3
473,complexity,3
474,success,2
475,ascii,2
476,pragma,2
477,contact,2
478,token,2
479,write,2
480,title,2
481,esp32,2
482,parser,2
483,comma,2
484,clangd,2
485,homework,2
486,exercise,2
487,fill,2
488,matlab,2
489,linter,2
490,find,2
491,operand,2
492,counting,2
493,atom,2
494,n,2
495,vcpkg,2
496,segfault,2
497,force,2
498,toolset,2
499,jni,2
500,spdlog,2
501,seed,2
502,rule,2
503,document,2
504,cpu,2
505,page,2
506,stdout,2
507,authentication,2
508,fmt,2
509,llvm,2
510,serialization,2
511,glibc,2
512,handle,2
513,k,2
514,camera,2
515,unity,2
516,macos,2
517,docker,2
518,malloc,2
519,audio,2
520,gpus,2
521,height,2
522,pack,2
523,millisecond,2
524,bitmap,2
525,bmp,2
526,preprocessor,2
527,multiline,2
528,label,2
529,web,2
530,kit,2
531,fbx,2
532,dnn,2
533,sparse,2
534,ioctl,2
535,catalina,2
536,unicode,2
537,visibility,2
538,counter,2
539,collection,2
540,widget,2
541,logger,2
542,cube,2
543,dc,2
544,adafruit,2
545,hi,2
546,mismatch,2
547,speed,2
548,corresponding,2
549,right,2
550,png,2
551,correlation,2
552,assert,2
553,grpcpp,2
554,score,2
555,breakpoint,2
556,msvcrt,2
557,ignore,2
558,invoke,2
559,dont,2
560,ctor,2
561,face,2
562,rectangle,2
563,purpose,2
564,insert,2
565,codelite,2
566,passing,2
567,anything,2
568,fortran,2
569,r,2
570,pop,2
571,qml,2
572,terminate,2
573,typedef,2
574,surface,2
575,query,2
576,processor,2
577,unit,2
578,mp3,2
579,ctrl,2
580,hbitmap,2
581,factor,2
582,click,2
583,steam,2
584,d,2
585,light,2
586,collision,2
587,bitset,2
588,decode,2
589,feature,2
590,lead,2
591,scrollbar,2
592,foundation,2
593,functionality,2
594,dequeue,2
595,race,2
596,fstream,2
597,literal,2
598,compression,2
599,arg,2
600,benchmark,2
601,gnu,2
602,asm,2
603,stringstream,2
604,func,2
605,pixel,2
606,sysroot,2
607,mp4,2
608,extract,2
609,occurrence,2
610,vulkan,2
611,addition,2
612,chrono,2
613,diamond,2
614,glyphs,2
615,prototype,2
616,multi,2
617,com,2
618,component,2
619,incorrect,2
620,notepad,2
621,deallocation,2
622,desktop,2
623,rapidjson,2
624,rotation,2
625,poll,2
626,pipe,2
627,foreach,2
628,batch,2
629,front,2
