,word,count
0,quot,1434
1,vector,1261
2,pointer,925
3,template,853
4,member,804
5,std,777
6,gt,672
7,program,660
8,operator,627
9,memory,621
10,constructor,597
11,reference,586
12,time,533
13,lt,527
14,studio,514
15,boost,509
16,access,451
17,int,444
18,parameter,441
19,size,407
20,problem,404
21,use,400
22,argument,369
23,line,344
24,const,334
25,cmake,328
26,compiler,327
27,call,327
28,cannot,325
29,map,319
30,image,313
31,return,306
32,library,299
33,application,293
34,qt,279
35,text,255
36,header,250
37,python,246
38,default,244
39,name,243
40,ptr,239
41,thread,239
42,work,237
43,dll,230
44,variable,227
45,vs,227
46,copy,226
47,base,226
48,segmentation,225
49,custom,223
50,conversion,220
51,difference,216
52,amp,212
53,expression,210
54,cpp,204
55,point,204
56,order,204
57,clang,201
58,matrix,194
59,iterator,191
60,issue,188
61,declaration,187
62,window,185
63,initialization,177
64,statement,177
65,process,177
66,system,174
67,structure,172
68,implementation,171
69,range,171
70,gcc,169
71,source,166
72,integer,165
73,address,162
74,bit,161
75,user,157
76,stack,153
77,character,148
78,command,147
79,doesn,147
80,instance,146
81,result,146
82,definition,142
83,path,142
84,test,142
85,index,141
86,move,141
87,cast,138
88,sort,138
89,destructor,137
90,buffer,134
91,constexpr,134
92,assignment,133
93,directory,132
94,compile,132
95,inheritance,131
96,server,130
97,eigen,127
98,version,126
99,performance,125
100,case,123
101,compilation,119
102,socket,118
103,symbol,117
104,linux,117
105,pass,116
106,scope,116
107,float,115
108,lambda,115
109,container,114
110,opencv,114
111,algorithm,111
112,condition,111
113,set,111
114,stream,110
115,enum,109
116,convert,109
117,auto,108
118,violation,108
119,client,107
120,search,106
121,change,104
122,get,103
123,position,103
124,behavior,102
125,syntax,101
126,tree,100
127,node,100
128,specialization,100
129,namespace,98
130,example,96
131,end,96
132,json,96
133,parent,95
134,arduino,95
135,cout,95
136,message,94
137,non,93
138,opengl,92
139,module,92
140,format,92
141,location,89
142,build,88
143,length,88
144,linker,87
145,question,86
146,allocation,85
147,overload,85
148,runtime,85
149,create,85
150,game,82
151,macro,82
152,texture,82
153,space,81
154,pair,81
155,key,81
156,deduction,80
157,child,80
158,data,79
159,interface,79
160,api,78
161,view,78
162,connection,77
163,java,77
164,sum,77
165,execution,77
166,callback,75
167,part,74
168,queue,74
169,check,74
170,link,73
171,print,73
172,recursion,72
173,byte,72
174,operation,72
175,field,71
176,app,71
177,style,71
178,block,70
179,pack,70
180,asio,69
181,trouble,69
182,standard,68
183,void,68
184,usage,68
185,exe,68
186,crash,68
187,mode,68
188,optimization,67
189,match,67
190,graph,67
191,union,67
192,leak,66
193,mat,66
194,target,65
195,reading,65
196,sequence,65
197,cin,65
198,bool,65
199,xcode,64
200,reason,63
201,console,63
202,word,62
203,camera,61
204,script,61
205,random,61
206,debug,60
207,stl,60
208,cv,60
209,multi,59
210,information,59
211,clion,59
212,mac,59
213,exit,59
214,cuda,59
215,store,59
216,package,58
217,solution,58
218,mouse,57
219,tuple,57
220,context,57
221,equivalent,57
222,read,56
223,cross,56
224,txt,56
225,event,56
226,switch,56
227,push,55
228,mfc,55
229,bug,55
230,friend,55
231,device,55
232,vscode,54
233,msvc,54
234,video,54
235,comparison,54
236,capture,54
237,state,54
238,lib,54
239,unit,54
240,filesystem,54
241,release,54
242,lock,54
243,count,53
244,dependency,53
245,display,53
246,android,53
247,keyword,53
248,item,53
249,control,53
250,load,52
251,flag,51
252,jni,51
253,gdb,51
254,help,51
255,behaviour,51
256,dialog,51
257,screen,51
258,folder,50
259,priority,50
260,google,50
261,debugger,50
262,core,50
263,building,50
264,cause,49
265,frame,49
266,option,49
267,hash,48
268,heap,48
269,mingw,48
270,widget,48
271,define,47
272,initializer,47
273,allocator,47
274,content,46
275,resource,46
276,level,46
277,pattern,46
278,max,46
279,mutex,45
280,instantiation,45
281,assertion,45
282,need,45
283,architecture,45
284,run,45
285,box,45
286,support,45
287,inline,44
288,warning,44
289,variant,44
290,port,44
291,resolution,44
292,signature,44
293,wrapper,44
294,request,43
295,isn,43
296,amount,43
297,network,43
298,eclipse,43
299,language,42
300,regex,42
301,getline,42
302,arm,42
303,math,42
304,something,42
305,ifstream,42
306,handler,42
307,practice,42
308,sfml,42
309,insertion,41
310,service,41
311,iteration,40
312,istream,40
313,engine,40
314,bind,40
315,shader,40
316,database,40
317,design,39
318,com,39
319,post,39
320,driver,39
321,sdl,39
322,failure,39
323,mean,39
324,start,38
325,generate,38
326,platform,38
327,machine,38
328,status,38
329,complexity,38
330,environment,37
331,while,37
332,entry,37
333,macos,37
334,extension,37
335,precision,37
336,place,37
337,creator,37
338,intel,37
339,csv,36
340,storage,36
341,speed,36
342,body,36
343,multiplication,35
344,async,35
345,identifier,35
346,log,35
347,party,35
348,product,35
349,qml,34
350,insert,34
351,root,34
352,timer,34
353,makefile,34
354,tcp,34
355,mpi,34
356,detection,34
357,id,34
358,polymorphism,33
359,section,33
360,multiple,33
361,communication,33
362,compare,33
363,framework,33
364,garbage,33
365,pybind11,32
366,handle,32
367,attribute,32
368,rvalue,32
369,preprocessor,32
370,typedef,32
371,anything,32
372,sdk,32
373,swig,32
374,tensor,31
375,cursor,31
376,bound,31
377,task,31
378,http,31
379,force,31
380,generator,31
381,rotation,30
382,show,30
383,clock,30
384,import,30
385,win32,30
