,word,count
0,quot,1463
1,vector,1322
2,template,915
3,pointer,886
4,std,816
5,member,787
6,gt,713
7,program,687
8,operator,661
9,reference,643
10,lt,599
11,constructor,594
12,memory,573
13,studio,556
14,time,552
15,boost,521
16,problem,456
17,int,454
18,parameter,447
19,access,422
20,use,416
21,argument,415
22,cmake,408
23,size,358
24,line,346
25,map,327
26,library,324
27,cannot,323
28,const,322
29,compiler,322
30,cpp,310
31,header,300
32,call,294
33,return,287
34,name,264
35,vs,254
36,thread,253
37,application,250
38,base,250
39,python,245
40,text,241
41,work,241
42,qt,239
43,difference,236
44,default,226
45,custom,225
46,ptr,224
47,clang,222
48,range,217
49,variable,211
50,segmentation,206
51,copy,204
52,user,198
53,iterator,195
54,amp,195
55,dll,195
56,structure,190
57,implementation,186
58,issue,186
59,statement,185
60,window,185
61,image,181
62,doesn,181
63,expression,180
64,conversion,178
65,matrix,176
66,process,175
67,command,173
68,order,171
69,initialization,170
70,path,168
71,integer,166
72,sort,166
73,gcc,163
74,character,162
75,system,161
76,source,160
77,address,158
78,declaration,152
79,directory,152
80,result,150
81,stack,150
82,instance,144
83,symbol,141
84,index,141
85,version,141
86,test,140
87,message,140
88,auto,139
89,point,137
90,end,135
91,move,135
92,destructor,133
93,container,132
94,pass,129
95,compilation,128
96,bit,128
97,case,127
98,vscode,125
99,algorithm,125
100,compile,124
101,question,122
102,json,121
103,cast,120
104,scope,119
105,inheritance,119
106,buffer,119
107,server,118
108,definition,117
109,lambda,117
110,change,115
111,constexpr,114
112,module,112
113,behavior,112
114,arduino,110
115,linux,110
116,assignment,109
117,set,108
118,namespace,106
119,parent,106
120,node,105
121,cout,105
122,float,104
123,eigen,104
124,violation,103
125,target,101
126,format,101
127,socket,101
128,runtime,101
129,specialization,97
130,print,97
131,condition,96
132,api,96
133,search,96
134,view,95
135,sum,94
136,convert,92
137,performance,92
138,enum,91
139,tree,91
140,opencv,91
141,data,90
142,location,90
143,cin,88
144,debug,88
145,asio,88
146,stream,88
147,build,88
148,execution,87
149,count,87
150,client,86
151,space,86
152,linker,86
153,opengl,85
154,check,85
155,mac,83
156,overload,83
157,queue,83
158,non,81
159,interface,81
160,package,80
161,graph,80
162,example,79
163,app,78
164,operation,78
165,concept,78
166,macro,78
167,length,78
168,exe,77
169,complexity,77
170,event,77
171,txt,76
172,pair,76
173,create,76
174,link,76
175,solution,76
176,get,75
177,deduction,74
178,clion,73
179,game,72
180,lib,71
181,byte,71
182,word,71
183,run,70
184,child,70
185,allocation,70
186,building,70
187,position,68
188,recursion,68
189,callback,67
190,trouble,67
191,mode,67
192,part,66
193,standard,66
194,instantiation,66
195,device,65
196,friend,65
197,match,65
198,lock,64
199,store,63
200,crash,63
201,multi,63
202,stl,62
203,style,61
204,pattern,61
205,comparison,61
206,pack,60
207,void,60
208,msvc,59
209,help,59
210,getline,59
211,field,58
212,exit,58
213,read,58
214,core,58
215,push,57
216,control,57
217,folder,56
218,mingw,56
219,key,56
220,bool,56
221,syntax,56
222,context,56
223,leak,55
224,mutex,55
225,engine,54
226,java,54
227,need,54
228,dependency,54
229,equivalent,54
230,texture,54
231,cuda,53
232,union,53
233,extension,53
234,gdb,53
235,mouse,53
236,sfml,53
237,bug,53
238,tuple,53
239,release,52
240,option,52
241,display,52
242,xcode,52
243,connection,52
244,keyword,52
245,sequence,51
246,usage,51
247,macos,51
248,camera,51
249,mfc,51
250,debugger,51
251,request,51
252,log,50
253,something,50
254,random,50
255,cross,50
256,heap,49
257,task,49
258,capture,49
259,optimization,49
260,answer,48
261,priority,48
262,failure,48
263,content,47
264,place,47
265,filesystem,47
266,reason,47
267,initializer,47
268,someone,46
269,body,46
270,port,46
271,state,46
272,script,46
273,ostream,45
274,block,45
275,architecture,45
276,makefile,45
277,google,45
278,item,45
279,id,45
280,jni,45
281,define,45
282,screen,44
283,hash,44
284,language,44
285,insertion,44
286,warning,43
287,console,43
288,assertion,43
289,regex,43
290,openmp,43
291,behaviour,42
292,design,42
293,while,42
