,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from
0,"['c#', 'unity3d', 'enums', 'unity-editor']","{'account_id': 2555532, 'reputation': 395, 'user_id': 2217604, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9363003a86d798d5ec08641deceb3bc7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jorge Luque', 'link': 'https://stackoverflow.com/users/2217604/jorge-luque'}",True,21958,60865726.0,4,3,1669431806,1585215186,1587612220.0,60864308,CC BY-SA 4.0,https://stackoverflow.com/questions/60864308/how-to-make-an-enum-like-unity-inspector-drop-down-menu-from-a-string-array-with,How to make an enum-like Unity inspector drop-down menu from a string array with C#?,,,,
1,"['c#', '.net', 'api', 'swagger-ui', 'swashbuckle']","{'account_id': 337734, 'reputation': 2021, 'user_id': 1974344, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/v0Gnp.png?s=256&g=1', 'display_name': 'Odrai', 'link': 'https://stackoverflow.com/users/1974344/odrai'}",True,6338,,6,8,1669228907,1584818909,1584869361.0,60792354,CC BY-SA 4.0,https://stackoverflow.com/questions/60792354/swagger-hide-api-version-parameters,Swagger - hide api version parameters,,,,
2,"['c#', '.net', 'visual-studio', 'roslyn']","{'account_id': 2656439, 'reputation': 1548, 'user_id': 2297041, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/xvaU4.png?s=256&g=1', 'display_name': 'rory', 'link': 'https://stackoverflow.com/users/2297041/rory'}",True,4976,,2,5,1669192382,1584622089,1584622711.0,60757594,CC BY-SA 4.0,https://stackoverflow.com/questions/60757594/could-not-load-file-or-assembly-system-collections-immutable-but-i-dont-have,Could not load file or assembly &#39;System.Collections.Immutable&#39; but i don&#39;t have any references to it,,,,
3,"['c#', '.net', 'entity-framework', 'migration', 'crud']","{'account_id': 17826171, 'reputation': 647, 'user_id': 12947311, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f47db78befa11e8de245c01164c084a?s=256&d=identicon&r=PG&f=1', 'display_name': ' cickness', 'link': 'https://stackoverflow.com/users/12947311/cickness'}",True,65420,60602620.0,11,42,1669034220,1583489445,1613688424.0,60561851,CC BY-SA 4.0,https://stackoverflow.com/questions/60561851/an-error-occurred-while-accessing-the-microsoft-extensions-hosting-services-when,An error occurred while accessing the Microsoft.Extensions.Hosting services when do first migrations,,,,
4,"['c#', 'json', 'unity3d', 'unity-webgl', 'unitywebrequest']","{'account_id': 3041877, 'reputation': 526, 'user_id': 2578665, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/OV5DC.png?s=256&g=1', 'display_name': 'Frank Mendez', 'link': 'https://stackoverflow.com/users/2578665/frank-mendez'}",True,6276,60876565.0,2,1,1668830105,1585206662,,60862424,CC BY-SA 4.0,https://stackoverflow.com/questions/60862424/how-to-post-my-data-using-unitywebrequest-post-api-call,how to post my data using UnityWebRequest post api call,,,,
5,"['c#', 'automapper', 'automapper-9']","{'account_id': 16701776, 'reputation': 601, 'user_id': 12071306, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/141434e68e77117074d5ebbfcf53ab1b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mike Lenart', 'link': 'https://stackoverflow.com/users/12071306/mike-lenart'}",True,8801,,3,3,1668694028,1584922393,1584922470.0,60806455,CC BY-SA 4.0,https://stackoverflow.com/questions/60806455/i-keep-getting-needs-to-have-a-constructor-with-0-args-or-only-optional-args,I keep getting &quot;needs to have a constructor with 0 args or only optional args. (Parameter &#39;type&#39;)&quot;,,,,
6,"['c#', 'android', 'forms', 'xamarin', 'xamarin.android']","{'account_id': 17989174, 'reputation': 31, 'user_id': 13073680, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c10d77f3be298162232c09c66773c73?s=256&d=identicon&r=PG&f=1', 'display_name': 'PurpleSprinkles', 'link': 'https://stackoverflow.com/users/13073680/purplesprinkles'}",True,7569,60716431.0,2,0,1668661024,1584409746,1584429443.0,60715256,CC BY-SA 4.0,https://stackoverflow.com/questions/60715256/how-to-request-permissions-in-xamarin-android,How to request permissions in Xamarin.Android?,,,,
7,['c#'],"{'account_id': 14350805, 'reputation': 1988, 'user_id': 10366337, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jvRAd.jpg?s=256&g=1', 'display_name': 'CleanCoder', 'link': 'https://stackoverflow.com/users/10366337/cleancoder'}",True,330,60587809.0,2,5,1668653754,1583671091,1617491763.0,60587532,CC BY-SA 4.0,https://stackoverflow.com/questions/60587532/why-is-doesnotreturnattribute-not-working-as-expected,Why is *DoesNotReturnAttribute* not working as expected?,,,,
8,"['c#', 'asp.net-core', 'nswag', 'nswagstudio']","{'account_id': 3192525, 'reputation': 53, 'user_id': 2696482, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2696482', 'link': 'https://stackoverflow.com/users/2696482/user2696482'}",True,4306,60721303.0,6,2,1668559994,1583219493,1668559900.0,60501851,CC BY-SA 4.0,https://stackoverflow.com/questions/60501851/nswag-msbuild-the-method-get-on-path-api-account-is-registered-multiple-ti,NSwag MSBuild &quot;The method &#39;get&#39; on path &#39;/api/Account&#39; is registered multiple times&quot;,,,,
9,"['c#', 'sha256', 'binance']","{'account_id': 9557815, 'reputation': 331, 'user_id': 7099742, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/108ebc04b7fd44d998bd6622ad2c60e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sadeq Shajary', 'link': 'https://stackoverflow.com/users/7099742/sadeq-shajary'}",True,4493,,2,4,1668362152,1585391060,,60899886,CC BY-SA 4.0,https://stackoverflow.com/questions/60899886/binance-api-hmac-sha256-signature-error-using-c,Binance API HMAC SHA256 Signature error Using C#,,,,
