,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from
0,"['c#', '.net', 'error-handling', 'botframework']","{'account_id': 52197, 'reputation': 9766, 'user_id': 155926, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/XJD7z.jpg?s=256&g=1', 'display_name': 'Jammer', 'link': 'https://stackoverflow.com/users/155926/jammer'}",True,485,54655579.0,2,4,1669418979,1549909853,1549989489.0,54636919,CC BY-SA 4.0,https://stackoverflow.com/questions/54636919/bot-framework-v4-2-gacefully-recover-from-onturnerror-exception,Bot Framework v4.2 - Gacefully Recover From OnTurnError Exception,,,,
1,"['c#', 'mongodb']","{'account_id': 5758757, 'reputation': 311, 'user_id': 4545812, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/744a83adb8a4813ea2311b9988296601?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andy', 'link': 'https://stackoverflow.com/users/4545812/andy'}",True,2872,54532330.0,3,4,1669244209,1549299059,,54520754,CC BY-SA 4.0,https://stackoverflow.com/questions/54520754/checking-if-a-mongodb-server-is-up-without-knowing-any-databases,Checking if a MongoDB server is up without knowing any databases,,,,
2,"['c#', 'entity-framework', 'entity-framework-core', 'asp.net-core-2.0']","{'account_id': 10185301, 'reputation': 817, 'user_id': 7520496, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/38921ee45c9659c0abccb7f3cf624d13?s=256&d=identicon&r=PG&f=1', 'display_name': 'AliAzra', 'link': 'https://stackoverflow.com/users/7520496/aliazra'}",True,286,54619123.0,1,1,1669049494,1549819482,1669049494.0,54618999,CC BY-SA 4.0,https://stackoverflow.com/questions/54618999/entity-framework-cant-save-data-because-of-tracking,Entity Framework: Can&#39;t save data because of tracking,,,,
3,"['c#', 'xamarin']","{'account_id': 15284595, 'reputation': 25, 'user_id': 11027969, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11d58360dc488ba9fd6e38cf21bf5ec5?s=256&d=identicon&r=PG&f=1', 'display_name': 'DohnJoe', 'link': 'https://stackoverflow.com/users/11027969/dohnjoe'}",True,4618,54575042.0,2,1,1669035555,1549538731,1549539059.0,54572274,CC BY-SA 4.0,https://stackoverflow.com/questions/54572274/creating-grids-dynamically-in-xamarin-forms,Creating grids dynamically in Xamarin.Forms,,,,
4,"['c#', 'email', 'smtp', 'gmail', 'smtpclient']","{'account_id': 5471219, 'reputation': 111, 'user_id': 4350541, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/140794ae9d93e2a49d60030bf54c8e1a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shreekant', 'link': 'https://stackoverflow.com/users/4350541/shreekant'}",True,2618,,3,3,1668585726,1549968403,,54648298,CC BY-SA 4.0,https://stackoverflow.com/questions/54648298/gmail-smtp-a-call-to-sspi-failed-exception-the-function-requested-is-not-sup,GMAIL SMTP : A call to SSPI failed exception - The function requested is not supported,,,,
5,['c#'],"{'account_id': 15253646, 'reputation': 11, 'user_id': 11006187, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/77zOW.jpg?s=256&g=1', 'display_name': 'Stressful Courtier', 'link': 'https://stackoverflow.com/users/11006187/stressful-courtier'}",False,1314,,5,1,1668081002,1549132255,1549195120.0,54496186,CC BY-SA 4.0,https://stackoverflow.com/questions/54496186/check-whether-the-sequence-is-a-subsequence-of-another,Check whether the sequence is a subsequence of another,,,,
6,"['c#', '.net', 'outlook', 'office-interop', 'com-interop']","{'account_id': 15287641, 'reputation': 73, 'user_id': 11030189, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/20Qax.gif?s=256&g=1', 'display_name': 'Shroom', 'link': 'https://stackoverflow.com/users/11030189/shroom'}",True,528,54584332.0,2,7,1667910102,1549580355,1549580775.0,54583617,CC BY-SA 4.0,https://stackoverflow.com/questions/54583617/cant-obtain-outlook-application-while-outlook-is-running-until-a-non-outlook-wi,Can&#39;t obtain Outlook.Application while Outlook is running until a non-Outlook window is in the foreground,,,,
7,"['c#', '.net', 'entity-framework', 'entity-framework-core']","{'account_id': 13880636, 'reputation': 2203, 'user_id': 10021083, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-F4opwx4U8H8/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq13JczyNUx5Nh4JYB6LEEig1b94fg/mo/photo.jpg?sz=256', 'display_name': 'Eugene Sukh', 'link': 'https://stackoverflow.com/users/10021083/eugene-sukh'}",True,29680,,10,20,1667604615,1551292908,,54912430,CC BY-SA 4.0,https://stackoverflow.com/questions/54912430/unable-to-retrieve-project-metadata-ensure-its-an-msbuild-based-net-core-proj,Unable to retrieve project metadata. Ensure it&#39;s an MSBuild-based .NET Core project. (Migrations),,,,
8,"['c#', 'azure-functions']","{'account_id': 531189, 'reputation': 4207, 'user_id': 1406168, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/f2cf32bec77cf244bcd35a997e44a22e?s=256&d=identicon&r=PG', 'display_name': 'Thomas Segato', 'link': 'https://stackoverflow.com/users/1406168/thomas-segato'}",True,7756,54594250.0,2,6,1667596871,1549634852,1600874604.0,54594147,CC BY-SA 4.0,https://stackoverflow.com/questions/54594147/azure-functions-function-json-where-is-it-located,Azure functions - function.json where is it located?,,,,
9,"['c#', 'testing', '.net-core', 'moq', 'xunit']","{'account_id': 10887375, 'reputation': 21, 'user_id': 8004433, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97daa2b2bf8c02996a43a2b59b91bd5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex Zimmerman', 'link': 'https://stackoverflow.com/users/8004433/alex-zimmerman'}",True,654,,3,0,1667473205,1549574658,,54582532,CC BY-SA 4.0,https://stackoverflow.com/questions/54582532/net-core-mocking-dbcontext-not-working-static-issue,.net core mocking dbcontext not working (static issue?),,,,
