,word,count
0,c,201
1,core,161
2,error,120
3,file,113
4,quot,98
5,value,93
6,list,90
7,class,84
8,code,83
9,type,80
10,system,77
11,method,73
12,json,70
13,unity,70
14,t,67
15,api,65
16,application,61
17,entity,60
18,object,56
19,way,55
20,property,54
21,net,53
22,i,53
23,studio,52
24,array,52
25,server,52
26,service,50
27,mvc,49
28,time,48
29,function,48
30,database,47
31,azure,44
32,framework,42
33,page,40
34,access,40
35,blazor,39
36,app,39
37,request,39
38,gt,38
39,web,35
40,name,34
41,ef,34
42,cannot,33
43,exception,33
44,user,32
45,project,32
46,image,32
47,button,32
48,xamarin,32
49,string,31
50,client,30
51,view,29
52,response,28
53,form,28
54,table,28
55,lt,28
56,text,27
57,controller,27
58,linq,26
59,model,25
60,problem,25
61,test,25
62,reference,25
63,query,25
64,window,24
65,custom,24
66,connection,24
67,version,23
68,issue,23
69,date,23
70,change,23
71,sql,22
72,event,22
73,instance,22
74,expression,22
75,input,21
76,loop,20
77,dotnet,20
78,wpf,20
79,item,20
80,selenium,20
81,dll,20
82,call,19
83,script,19
84,task,19
85,parameter,18
86,program,18
87,authentication,18
88,use,17
89,control,17
90,order,17
91,id,17
92,dependency,17
93,package,17
94,message,17
95,doesn,16
96,xml,16
97,element,16
98,parent,16
99,work,16
100,razor,16
101,datagridview,16
102,http,16
103,player,16
104,number,16
105,maui,15
106,result,15
107,injection,15
108,s,15
109,pdf,15
110,game,14
111,header,14
112,identity,14
113,load,14
114,path,14
115,configuration,14
116,row,14
117,action,13
118,field,13
119,default,13
120,child,13
121,report,13
122,process,13
123,memory,13
124,get,13
125,enum,13
126,csv,13
127,convert,13
128,line,12
129,x,12
130,xaml,12
131,python,12
132,content,12
133,source,12
134,unit,12
135,range,12
136,create,12
137,validation,12
138,container,12
139,start,12
140,output,12
141,background,11
142,build,11
143,attribute,11
144,key,11
145,library,11
146,return,11
147,mac,11
148,stream,11
149,column,11
150,post,11
151,definition,11
152,runtime,11
153,size,11
154,click,11
155,search,10
156,mode,10
157,collection,10
158,sdk,10
159,cell,10
160,scope,10
161,state,10
162,option,10
163,design,10
164,viewmodel,10
165,constructor,10
166,textbox,10
167,mouse,10
168,int,10
169,rest,10
170,structure,10
171,index,10
172,document,10
173,join,10
174,condition,10
175,folder,9
176,integration,9
177,side,9
178,position,9
179,config,9
180,cs,9
181,async,9
182,performance,9
183,html,9
184,google,9
185,graph,9
186,email,9
187,data,9
188,duplicate,9
189,interface,9
190,camera,9
191,color,9
192,context,9
193,db,9
194,group,9
195,box,9
196,authorization,8
197,binding,8
198,vs,8
199,bool,8
200,wait,8
201,namespace,8
202,select,8
203,browser,8
204,point,8
205,argument,8
206,clause,8
207,httpclient,8
208,login,8
209,jquery,8
210,auto,8
211,hierarchy,8
212,combobox,8
213,foreach,8
214,host,8
215,extension,7
216,mvvm,7
217,reading,7
218,assembly,7
219,space,7
220,nullreferenceexception,7
221,pattern,7
222,body,7
223,trigger,7
224,winform,7
225,command,7
226,outlook,7
227,iis,7
228,pass,7
229,boolean,7
230,socket,7
231,format,7
232,video,7
233,procedure,7
234,count,7
235,fluentvalidation,7
236,thread,7
237,set,7
238,directory,7
239,record,7
240,delegate,7
241,store,7
242,excel,6
243,debug,6
244,javascript,6
245,password,6
246,character,6
247,firebase,6
248,length,6
249,menu,6
250,word,6
251,inheritance,6
252,certificate,6
253,modelstate,6
254,timeout,6
255,resource,6
256,status,6
257,columns,6
258,session,6
