,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
0,"['c#', 'authentication', 'blazor-webassembly']","{'account_id': 21160014, 'reputation': 51, 'user_id': 15558454, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-pLyyuDxLUYs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclt28VS9gQacZrACGV2zNZg6hZB0g/s96-c/photo.jpg?sz=256', 'display_name': 'Amauri Rodrigues', 'link': 'https://stackoverflow.com/users/15558454/amauri-rodrigues'}",False,344,0,5,1668962755,1617637006,1668962755.0,66955557,CC BY-SA 4.0,https://stackoverflow.com/questions/66955557/authenticate-blazor-webassembly-using-multiple-identity-providers,Authenticate Blazor WebAssembly using multiple identity providers,,,,,
1,"['c#', 'unity3d', 'rpc']","{'account_id': 5647133, 'reputation': 51, 'user_id': 4468824, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8c54d283fb8cfcb671efeaced344358?s=256&d=identicon&r=PG&f=1', 'display_name': 'skon182', 'link': 'https://stackoverflow.com/users/4468824/skon182'}",True,1991,6,2,1668795190,1618291181,1618361478.0,67069112,CC BY-SA 4.0,https://stackoverflow.com/questions/67069112/unity-mlapi-serverrpc-not-getting-called,Unity MLAPI ServerRPC not getting called,,,,,
2,"['c#', 'asp.net-core', 'error-handling']","{'account_id': 3296137, 'reputation': 365, 'user_id': 2773366, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wXowL.png?s=256&g=1', 'display_name': 'dhiman', 'link': 'https://stackoverflow.com/users/2773366/dhiman'}",False,300,2,2,1668765111,1618783537,,67153839,CC BY-SA 4.0,https://stackoverflow.com/questions/67153839/hellang-middleware-problemdetails-does-not-display-detail-element-after-the-proj,Hellang.Middleware.ProblemDetails does not display detail element after the project is published,,,,,
3,"['c#', 'automapper']","{'account_id': 20288876, 'reputation': 77, 'user_id': 14880962, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-O28zmZLUQOY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckqphonPs4h_aSm2Z37KOJvApT7wg/s96-c/photo.jpg?sz=256', 'display_name': 'Luis Zenteno', 'link': 'https://stackoverflow.com/users/14880962/luis-zenteno'}",True,191,2,0,1668445887,1617208378,1617208478.0,66891749,CC BY-SA 4.0,https://stackoverflow.com/questions/66891749/automapper-maping-navigation-property-on-a-one-to-one-relationship,Automapper maping navigation property on a one to one relationship,66895028.0,,,,
4,"['c#', 'visual-studio', 'xamarin.android']","{'account_id': 2071466, 'reputation': 13, 'user_id': 1845860, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/63bab993bc30c8b58d593b7bff87c164?s=256&d=identicon&r=PG', 'display_name': 'user1845860', 'link': 'https://stackoverflow.com/users/1845860/user1845860'}",True,572,2,0,1668432087,1618760878,,67150469,CC BY-SA 4.0,https://stackoverflow.com/questions/67150469/generating-code-metrics-file-from-command-line-gives-no-results,Generating Code Metrics file from command line gives no results,,,,,
5,"['c#', '.net', 'redis', 'stackexchange.redis']","{'account_id': 17065709, 'reputation': 132, 'user_id': 12347948, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-M1Iq5Wt-SCM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd2bzt4qbK68Ox7vLsHbjGO4JUEAA/photo.jpg?sz=256', 'display_name': 'quanchinhong', 'link': 'https://stackoverflow.com/users/12347948/quanchinhong'}",True,1763,1,0,1668331083,1617449760,1617450547.0,66930695,CC BY-SA 4.0,https://stackoverflow.com/questions/66930695/how-to-publish-a-message-to-a-redis-channel-stackexchange-redis,How to publish a message to a Redis Channel (StackExchange.Redis),,,,,
6,"['c#', 'google-oauth', 'google-api-dotnet-client']","{'account_id': 3888770, 'reputation': 949, 'user_id': 3219533, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'FDB', 'link': 'https://stackoverflow.com/users/3219533/fdb'}",False,144,0,0,1667919482,1619431163,1667919482.0,67264547,CC BY-SA 4.0,https://stackoverflow.com/questions/67264547/how-to-get-access-token-from-google-oath2-into-a-class-library,How to get access_token from google oath2 into a class library,,,,,
7,"['c#', 'asp.net-web-api', 'httpwebrequest']","{'account_id': 11164659, 'reputation': 41, 'user_id': 8193695, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d37528b64dff94b8bc9e99d7199446f?s=256&d=identicon&r=PG&f=1', 'display_name': 'cemil', 'link': 'https://stackoverflow.com/users/8193695/cemil'}",True,237,1,0,1667465746,1618929416,,67181066,CC BY-SA 4.0,https://stackoverflow.com/questions/67181066/get-file-from-web-api-with-httpwebrequest-and-httpwebresponse,Get file from Web api with HttpWebRequest and HttpWebResponse,74300330.0,,,,
8,"['c#', 'visual-studio', 'winforms', 'exception', 'registry']","{'account_id': 21319479, 'reputation': 37, 'user_id': 15692871, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3IJi7.png?s=256&g=1', 'display_name': 'Ivirius', 'link': 'https://stackoverflow.com/users/15692871/ivirius'}",True,552,1,0,1667333766,1618834537,,67161844,CC BY-SA 4.0,https://stackoverflow.com/questions/67161844/rich-text-box-problem-when-reading-a-rich-text-format,Rich Text Box problem when reading a Rich Text Format,67177910.0,,,,
9,"['c#', 'windows', 'winforms', 'uwp']","{'account_id': 7578509, 'reputation': 1, 'user_id': 5828192, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7F8NW.png?s=256&g=1', 'display_name': 'xFoondom', 'link': 'https://stackoverflow.com/users/5828192/xfoondom'}",True,85,2,0,1667230989,1617547230,1617548279.0,66942377,CC BY-SA 4.0,https://stackoverflow.com/questions/66942377/c-uwp-appinfo-throws-notimplementedexception,C# - UWP AppInfo throws NotImplementedException,,,,,
