,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
0,"['c#', 'asp.net-core', 'dependency-injection', 'swagger', 'asp.net-core-webapi']","{'account_id': 1323737, 'reputation': 7077, 'user_id': 6024969, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/B261u.jpg?s=256&g=1', 'display_name': 'monstertjie_za', 'link': 'https://stackoverflow.com/users/6024969/monstertjie-za'}",True,39883,58909594.0,3,27,1669193036,1574060388,1574062230.0,58909402,CC BY-SA 4.0,https://stackoverflow.com/questions/58909402/unable-to-resolve-service-for-type-swashbuckle-aspnetcore-swagger-iswaggerprovi,Unable to resolve service for type &#39;Swashbuckle.AspNetCore.Swagger.ISwaggerProvider&#39;,,,
1,"['c#', 'entity-framework-core', 'ef-power-tools']","{'account_id': 3871903, 'reputation': 5446, 'user_id': 3206983, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'bitshift', 'link': 'https://stackoverflow.com/users/3206983/bitshift'}",True,9900,59016083.0,3,4,1669029233,1574367948,1574586408.0,58983184,CC BY-SA 4.0,https://stackoverflow.com/questions/58983184/data-annotations-for-handling-empty-strings,Data annotations for handling empty strings,,,
2,"['c#', 'asp.net-mvc', 'asp.net-core-3.0', '.net-core-3.0', 'system.text.json']","{'account_id': 2353205, 'reputation': 41484, 'user_id': 2061604, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/rHVf5.jpg?s=256&g=1', 'display_name': 'Andrei', 'link': 'https://stackoverflow.com/users/2061604/andrei'}",True,46250,59096114.0,4,79,1668752307,1574974932,1600949202.0,59096102,CC BY-SA 4.0,https://stackoverflow.com/questions/59096102/asp-net-mvc-core-api-serialize-enums-to-string,ASP.NET MVC Core API Serialize Enums to String,,,
3,"['c#', '.net', 'packagereference']","{'account_id': 9164458, 'reputation': 511, 'user_id': 6814658, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9415554eef74e2169ce3e459c177ff75?s=256&d=identicon&r=PG', 'display_name': 'lewis', 'link': 'https://stackoverflow.com/users/6814658/lewis'}",True,1859,,4,0,1668319334,1574357685,,58980683,CC BY-SA 4.0,https://stackoverflow.com/questions/58980683/how-to-resolve-error-msb3188-assembly-must-be-strong-signed-in-order-to-be,how to resolve &quot;error MSB3188: Assembly ... must be strong signed in order to be marked as a prerequisite.&quot;,,,
4,"['c#', 'asp.net', 'asp.net-core', '.net-core', 'entity-framework-core']","{'account_id': 17050725, 'reputation': 953, 'user_id': 12336785, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0a16ed5d60e2a2dd72d1e31e19ba71d?s=256&d=identicon&r=PG&f=1', 'display_name': 'sdfsd', 'link': 'https://stackoverflow.com/users/12336785/sdfsd'}",True,17489,58764584.0,7,28,1668255801,1573207270,,58764322,CC BY-SA 4.0,https://stackoverflow.com/questions/58764322/cannot-install-dotnet-ef-tool-on-windows-10,Cannot install dotnet-ef tool on Windows 10,,,
5,"['c#', 'postgresql', 'plpgsql']","{'account_id': 12225309, 'reputation': 1177, 'user_id': 8923137, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://lh6.googleusercontent.com/-p0blYy8c1R0/AAAAAAAAAAI/AAAAAAAANm8/_z79j8zlPm0/photo.jpg?sz=256', 'display_name': 'Shreyas Pednekar', 'link': 'https://stackoverflow.com/users/8923137/shreyas-pednekar'}",True,3840,58856331.0,3,0,1667458869,1573730858,1592644375.0,58855742,CC BY-SA 4.0,https://stackoverflow.com/questions/58855742/how-to-call-plpgsql-function-from-c,How to call plpgsql function from c#,,,
6,"['c#', '.net', 'datetime']","{'account_id': 10265102, 'reputation': 353, 'user_id': 7575310, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a87c59a782846b6a3a8c35f1b461d92?s=256&d=identicon&r=PG&f=1', 'display_name': 'User2585', 'link': 'https://stackoverflow.com/users/7575310/user2585'}",True,87,59041287.0,3,-2,1667395163,1574720054,1667395163.0,59040875,,https://stackoverflow.com/questions/59040875/get-the-next-semi-week-end-date,Get the next semi-week end date,1574737979.0,Needs details or clarity,
7,"['c#', 'asp.net-mvc-4', 'web', 'progressive']","{'account_id': 8653714, 'reputation': 11, 'user_id': 6478636, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42c27201e82e6592a76159d9ff7f08b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Saswat', 'link': 'https://stackoverflow.com/users/6478636/saswat'}",True,159,,1,1,1667393873,1574320510,,58969235,CC BY-SA 4.0,https://stackoverflow.com/questions/58969235/how-to-store-data-in-progressive-web-applications-in-net-core-2-1,How to store data in Progressive Web Applications in .Net core 2.1?,,,
8,"['c#', 'asp.net-core', '.net-core', 'serialization', 'system.text.json']","{'account_id': 1825074, 'reputation': 1675, 'user_id': 1658110, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/wqbLy.jpg?s=256&g=1', 'display_name': 'Dživo Jelić', 'link': 'https://stackoverflow.com/users/1658110/d%c5%beivo-jeli%c4%87'}",True,3216,59294644.0,2,8,1667374932,1574133471,1624636498.0,58926112,CC BY-SA 4.0,https://stackoverflow.com/questions/58926112/system-text-json-api-is-there-something-like-icontractresolver,System.Text.Json API is there something like IContractResolver,,,
9,"['c#', 'unit-testing', 'unity3d', 'coroutine', 'test-runner']","{'account_id': 10041809, 'reputation': 101, 'user_id': 7424418, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ePL1j.jpg?s=256&g=1', 'display_name': 'Nalara', 'link': 'https://stackoverflow.com/users/7424418/nalara'}",True,2924,,2,5,1667235541,1573119933,,58745946,CC BY-SA 4.0,https://stackoverflow.com/questions/58745946/how-to-test-unity-coroutines-in-unity-test-runner,How to test Unity Coroutines in Unity Test Runner,,,
10,"['c#', 'powershell', 'new-psdrive']","{'account_id': 6843048, 'reputation': 828, 'user_id': 5262701, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-XVtDAZeSXLw/AAAAAAAAAAI/AAAAAAAAipg/BzZk_Bpob7Q/photo.jpg?sz=256', 'display_name': 'silicontrip', 'link': 'https://stackoverflow.com/users/5262701/silicontrip'}",True,830,58723810.0,1,4,1667168181,1573004092,,58721850,CC BY-SA 4.0,https://stackoverflow.com/questions/58721850/how-to-access-a-psdrive-from-system-io-file-calls,How to access a PSDrive from System.IO.File calls?,,,
11,"['c#', 'okta', 'okta-api']","{'account_id': 17200833, 'reputation': 31, 'user_id': 12452609, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-1vF_wwITbVw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcypEByscpP2PYq62RNZtuX6AGejw/photo.jpg?sz=256', 'display_name': 'Tihomir Balaban', 'link': 'https://stackoverflow.com/users/12452609/tihomir-balaban'}",True,1284,,2,3,1666956761,1574957363,,59092774,CC BY-SA 4.0,https://stackoverflow.com/questions/59092774/exception-correlation-failed-unknown-location-with-okta-in-c,Exception: Correlation failed. Unknown location with Okta In C#,,,
12,"['c#', 'visual-studio', 'unit-testing', 'specflow']","{'account_id': 16703929, 'reputation': 141, 'user_id': 12072860, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-02IM2Riw6bo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc8cSJ-YqWW-BIfZi-86aLBAiCkdg/photo.jpg?sz=256', 'display_name': 'Sir Kato', 'link': 'https://stackoverflow.com/users/12072860/sir-kato'}",True,7515,,4,11,1666713875,1574343130,1574426225.0,58976253,CC BY-SA 4.0,https://stackoverflow.com/questions/58976253/specflow-is-not-executing-tests-in-visual-studio-2019,Specflow is not executing tests in Visual Studio 2019,,,
13,"['c#', 'entity-framework-core', 'lazy-loading', 'ef-code-first-mapping']","{'account_id': 11347285, 'reputation': 129, 'user_id': 8319409, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e8b8b7bfb8d245cf0f5774224cbd9e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Armino', 'link': 'https://stackoverflow.com/users/8319409/armino'}",False,245,,0,1,1666514538,1574690045,1574690214.0,59033471,CC BY-SA 4.0,https://stackoverflow.com/questions/59033471/soft-deleted-child-objects-appear-in-parent-objects-list,Soft deleted child objects appear in parent objects list,,,
