,word,count
0,core,2804
1,quot,1180
2,json,839
3,application,806
4,net,788
5,system,765
6,azure,669
7,api,656
8,entity,646
9,framework,626
10,mvc,614
11,unity,584
12,studio,540
13,service,540
14,database,529
15,access,493
16,name,487
17,server,482
18,xamarin,480
19,gt,471
20,web,448
21,app,433
22,blazor,409
23,cannot,405
24,wpf,403
25,request,400
26,image,399
27,custom,390
28,time,378
29,query,374
30,text,371
31,lt,369
32,client,346
33,event,338
34,user,338
35,parameter,326
36,view,321
37,use,314
38,ef,304
39,reference,285
40,linq,279
41,message,279
42,connection,278
43,controller,277
44,problem,270
45,test,264
46,task,261
47,sql,258
48,issue,245
49,control,239
50,line,237
51,authentication,236
52,identity,233
53,version,231
54,call,229
55,response,227
56,return,227
57,xml,216
58,change,211
59,expression,210
60,item,210
61,field,208
62,instance,198
63,dll,193
64,path,191
65,razor,191
66,post,190
67,get,190
68,default,188
69,script,188
70,validation,187
71,work,183
72,selenium,181
73,process,178
74,result,178
75,unit,178
76,id,177
77,action,176
78,dotnet,172
79,collection,171
80,program,170
81,key,169
82,interface,169
83,command,168
84,window,168
85,convert,166
86,vs,160
87,dependency,160
88,html,156
89,content,155
90,memory,154
91,http,153
92,datagridview,153
93,textbox,152
94,folder,149
95,package,149
96,namespace,148
97,stream,147
98,size,145
99,httpclient,145
100,parent,143
101,console,143
102,doesn,141
103,format,140
104,constructor,140
105,pdf,139
106,source,137
107,graph,136
108,create,135
109,game,134
110,document,132
111,directory,131
112,assembly,129
113,excel,129
114,side,126
115,context,126
116,statement,126
117,storage,124
118,attribute,122
119,int,121
120,child,121
121,combobox,120
122,word,120
123,pass,120
124,difference,119
125,character,118
126,configuration,118
127,search,117
128,click,117
129,filter,116
130,thread,115
131,operation,115
132,javascript,114
133,index,114
134,datetime,113
135,header,111
136,player,110
137,injection,110
138,extension,108
139,cell,105
140,order,105
141,bot,105
142,library,103
143,procedure,103
144,session,103
145,sdk,102
146,browser,101
147,condition,101
148,listview,100
149,db,100
150,background,99
151,google,98
152,token,98
153,pattern,98
154,position,97
155,async,95
156,container,95
157,screen,94
158,email,93
159,login,92
160,config,92
161,docker,92
162,ad,91
163,show,90
164,information,90
165,runtime,90
166,base,90
167,template,90
168,authorization,89
169,box,89
170,load,89
171,solution,88
172,body,88
173,check,87
174,iis,86
175,foreach,86
176,xaml,85
177,resource,84
178,display,84
179,range,84
180,start,84
181,rest,84
182,build,82
183,enum,82
184,data,82
185,end,81
186,record,81
187,nuget,81
188,implementation,79
189,performance,79
190,status,77
191,variable,76
192,certificate,76
193,csv,76
194,style,76
195,location,76
196,blob,75
197,definition,75
198,viewmodel,75
199,update,75
200,run,74
201,case,74
202,state,74
203,mongodb,74
204,await,74
205,count,74
206,webapi,74
207,network,73
208,navigation,73
209,device,73
210,cs,72
211,part,72
212,mouse,72
213,point,72
214,operator,72
215,reflection,71
216,url,71
217,execution,70
218,exe,70
219,gridview,69
220,powershell,69
221,route,69
222,migration,69
223,download,68
224,outlook,67
225,target,67
226,add,67
227,handler,66
228,mvvm,66
229,auto,66
230,label,66
231,jquery,65
232,regex,65
233,report,65
234,upload,64
235,provider,64
236,mode,64
237,byte,64
238,jwt,64
239,argument,63
240,amp,63
241,select,63
242,serilog,63
243,address,62
244,camera,62
245,video,62
246,bar,61
247,driver,61
248,signature,61
249,password,61
250,level,61
251,mysql,60
252,editor,60
253,structure,59
254,trigger,59
255,interop,59
256,android,59
257,dbcontext,59
258,length,59
259,relationship,58
260,switch,58
261,swagger,58
262,ajax,58
263,account,58
264,startup,57
265,host,57
266,machine,57
267,winform,56
268,standard,56
269,endpoint,56
270,insert,55
271,port,55
272,store,55
273,multiple,55
274,role,55
275,java,54
276,serialization,54
277,debug,54
278,dialog,54
279,copy,54
280,duplicate,54
281,menu,53
282,mac,53
283,nullreferenceexception,53
284,timer,53
285,syntax,53
286,print,53
287,tab,53
288,node,52
289,columns,52
290,space,52
291,wcf,52
292,environment,52
293,signalr,52
294,integration,52
295,invalidoperationexception,51
296,firebase,51
297,platform,51
298,conversion,51
299,desktop,51
300,log,51
301,com,50
302,policy,50
303,repository,50
304,cookie,50
305,cache,49
306,selection,49
307,soap,49
308,checkbox,49
309,python,48
310,set,48
311,mail,48
312,inheritance,48
313,timeout,48
314,design,48
315,example,47
316,connect,47
317,read,47
318,link,46
319,tag,46
320,grpc,46
321,deserialization,46
322,send,46
323,notification,46
324,worker,46
325,split,45
326,entry,45
327,block,45
328,sort,45
329,linux,45
330,help,45
331,sum,45
332,channel,45
333,trouble,44
334,asp,44
335,multi,44
336,xunit,44
337,job,44
338,domain,43
339,chart,43
340,behavior,43
341,movement,43
342,usage,43
343,mapping,43
344,site,43
345,security,43
346,sharepoint,43
347,map,43
348,scene,42
349,gameobject,42
350,queue,42
351,equivalent,42
352,treeview,42
353,datagrid,41
354,bool,41
355,deserialize,41
356,ms,41
357,pipeline,41
358,generate,41
359,support,41
360,grid,41
361,middleware,41
362,aspnet,40
363,setup,40
364,wait,40
365,parse,40
366,cast,40
367,share,40
368,language,39
369,icon,39
370,oracle,39
371,option,39
372,float,39
373,animation,39
374,drop,39
375,integer,39
376,website,39
377,binding,38
378,entityframework,38
379,bitmap,38
380,prevent,37
381,root,37
382,socket,37
383,configure,37
384,ssis,37
385,something,37
386,drive,37
387,clause,37
388,self,37
389,need,37
390,panel,37
391,automapper,37
392,card,36
393,random,36
394,failure,36
395,feature,36
396,cefsharp,36
397,delegate,36
398,rotation,36
399,lambda,36
400,amount,35
401,compiler,35
402,bit,35
403,member,35
404,release,35
405,office,35
406,discord,35
407,redirect,35
408,singleton,35
409,zip,35
410,callback,35
411,edit,34
412,focus,34
413,management,34
414,module,34
415,dropdownlist,34
416,vsto,34
417,hangfire,34
418,constraint,34
419,info,34
420,encryption,33
421,non,33
422,cosmos,33
423,nlog,33
424,export,33
425,mock,33
426,ssl,33
427,canvas,33
428,exchange,33
429,schema,32
430,wasm,32
431,delay,32
432,match,32
433,keyboard,32
434,register,32
435,cross,31
436,listbox,31
437,keyword,31
438,press,31
439,catch,31
440,txt,31
441,import,31
442,progress,31
443,transaction,31
444,try,31
445,usercontrol,31
446,computer,30
447,groupby,30
448,chrome,30
449,moq,30
450,picture,30
451,prism,30
452,edge,30
453,cloud,30
454,di,30
455,ilogger,30
456,secure,30
457,month,29
458,layer,29
459,sign,29
460,question,29
461,plugin,29
462,communication,29
463,place,29
464,batch,29
465,bearer,29
466,audio,29
467,bus,29
468,renderer,29
469,bind,29
470,transform,29
471,microsoft,28
472,guid,28
473,stack,28
474,width,28
475,find,28
476,automation,28
477,frame,28
478,factory,28
479,v3,27
480,layout,27
481,tool,27
482,func,27
483,converter,27
484,lock,27
485,collision,27
486,webdriver,27
487,postasync,27
488,v4,27
489,generation,27
490,sheet,27
491,collectionview,27
492,autofac,27
493,party,27
494,designer,27
495,calendar,27
496,comma,27
497,popup,27
498,tree,27
499,day,27
500,execute,27
501,limit,27
502,picturebox,26
503,move,26
504,comparison,26
505,rectangle,26
506,building,26
507,processing,26
508,matrix,26
509,nothing,26
510,ui,26
511,stop,26
512,creation,26
513,sqlite,26
514,dictionary,26
515,tcp,26
516,detect,26
517,max,26
