,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
0,"['javascript', 'reactjs', 'typescript', 'material-ui', 'selection-api']","{'account_id': 13636333, 'reputation': 4765, 'user_id': 9837259, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a49b32d19ef111a744aa6aee5cb5bf35?s=256&d=identicon&r=PG&f=1', 'display_name': 'Magofoco', 'link': 'https://stackoverflow.com/users/9837259/magofoco'}",True,3815,66717325.0,1,5,1669018014,1616164070,1669018014.0,66710037,CC BY-SA 4.0,https://stackoverflow.com/questions/66710037/property-selectionstart-does-not-exist-on-type-eventtarget,Property &#39;selectionStart&#39; does not exist on type &#39;EventTarget&#39;,,,
1,"['reactjs', 'typescript', 'next.js']","{'account_id': 19298567, 'reputation': 83, 'user_id': 14107005, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zOphe.jpg?s=256&g=1', 'display_name': 'Talita Mota', 'link': 'https://stackoverflow.com/users/14107005/talita-mota'}",True,3908,66531750.0,2,5,1668968269,1615213434,,66531551,CC BY-SA 4.0,https://stackoverflow.com/questions/66531551/error-mydocument-getinitialprops-should-resolve-to-an-object-with-a-html,Error: &quot;MyDocument.getInitialProps()&quot; should resolve to an object with a &quot;html&quot; prop set with a valid html string,,,
2,"['node.js', 'typescript', 'express', 'prisma', 'ts-node-dev']","{'account_id': 17054859, 'reputation': 55, 'user_id': 12339652, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDzfzPZfm5sLxe2-w2UEM6qmTMejFwk8r5LMU1Q8w=k-s256', 'display_name': 'G. ShadowBroker', 'link': 'https://stackoverflow.com/users/12339652/g-shadowbroker'}",True,10852,67410099.0,3,2,1668666408,1616368637,1616374122.0,66738563,CC BY-SA 4.0,https://stackoverflow.com/questions/66738563/error-importing-prismaclient-in-code-compiled-from-typescript-syntaxerror-name,Error importing PrismaClient in code compiled from typescript [SyntaxError: Named export &#39;PrismaClient&#39; not found],,,
3,"['reactjs', 'typescript']","{'account_id': 8244320, 'reputation': 877, 'user_id': 6200978, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/yjuyv.png?s=256&g=1', 'display_name': 'Magnus Bull', 'link': 'https://stackoverflow.com/users/6200978/magnus-bull'}",True,1646,66465461.0,3,5,1668263964,1614806976,1614808472.0,66465192,CC BY-SA 4.0,https://stackoverflow.com/questions/66465192/is-it-possible-to-limit-children-to-specific-components-using-react-with-typescr,Is it possible to limit children to specific components using React with TypeScript?,,,
4,"['html', 'reactjs', 'typescript', 'internationalization', 'i18next']","{'account_id': 15186891, 'reputation': 97, 'user_id': 10958607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8f8e06d4fb27940de139c3dad0c204f6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rodrigo Fernandes', 'link': 'https://stackoverflow.com/users/10958607/rodrigo-fernandes'}",False,13150,,3,2,1668247400,1616719183,,66809494,CC BY-SA 4.0,https://stackoverflow.com/questions/66809494/i18next-i18n-change-language-not-working-with-the-whole-website,i18next/i18n Change Language not working with the whole website,,,
5,"['reactjs', 'typescript', 'sass', 'next.js', 'ghost-blog']","{'account_id': 20873815, 'reputation': 25, 'user_id': 15333121, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3fc997cbdb606af961b593f326d36fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amanda', 'link': 'https://stackoverflow.com/users/15333121/amanda'}",True,433,,3,2,1667632403,1614903859,,66484991,CC BY-SA 4.0,https://stackoverflow.com/questions/66484991/how-can-i-make-responsive-images-from-ghost-content-api-to-next-js,How can I make responsive images from Ghost (Content API) to Next.js?,,,
6,"['javascript', 'ios', 'typescript', 'mobile-safari']","{'account_id': 15495695, 'reputation': 475, 'user_id': 14634210, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/m7vA3.jpg?s=256&g=1', 'display_name': 'Vini Dalvino', 'link': 'https://stackoverflow.com/users/14634210/vini-dalvino'}",True,3676,66844024.0,3,1,1667567494,1616882821,1616887044.0,66836579,CC BY-SA 4.0,https://stackoverflow.com/questions/66836579/how-to-get-current-screen-orientation-in-ios-safari,How to get current screen orientation in iOS Safari?,,,
7,"['typescript', 'vue.js', 'primevue', 'vite']","{'account_id': 356037, 'reputation': 3394, 'user_id': 695318, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/d0fb8a2226d0af7d7630ff042b8e9ff9?s=256&d=identicon&r=PG', 'display_name': 'nogridbag', 'link': 'https://stackoverflow.com/users/695318/nogridbag'}",True,2757,,3,2,1667538132,1614671766,,66435388,CC BY-SA 4.0,https://stackoverflow.com/questions/66435388/vue-3-extend-a-vue-component-with-additional-props-with-typescript-support,Vue 3 - Extend a Vue component with additional props with Typescript support,,,
8,"['javascript', 'typescript']","{'account_id': 1678758, 'reputation': 839, 'user_id': 1543574, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/04423ce568aca3db327a06a12cc5a662?s=256&d=identicon&r=PG', 'display_name': 'user1543574', 'link': 'https://stackoverflow.com/users/1543574/user1543574'}",True,1050,,4,2,1667490809,1615570247,,66604535,CC BY-SA 4.0,https://stackoverflow.com/questions/66604535/typescript-why-is-it-that-we-cannot-assign-default-value-to-generic-type,Typescript: Why is it that we cannot assign default value to generic type?,,,
9,"['reactjs', 'typescript', 'material-ui']","{'account_id': 1506019, 'reputation': 311, 'user_id': 12133234, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/101adfc9a083390085bf04e210c34e1b?s=256&d=identicon&r=PG&f=1', 'display_name': 'user12133234', 'link': 'https://stackoverflow.com/users/12133234/user12133234'}",True,780,,3,4,1667420073,1615438647,1615470832.0,66576714,CC BY-SA 4.0,https://stackoverflow.com/questions/66576714/how-to-add-new-attributes-to-material-ui-shadows-typescript,How to add new attributes to Material UI Shadows | Typescript,,,
10,"['typescript', 'orm', 'typeorm']","{'account_id': 20711429, 'reputation': 566, 'user_id': 15207965, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f19d388b5eb7f636aae1e494695f9d8a?s=256&d=identicon&r=PG&f=1', 'display_name': 'markWanka', 'link': 'https://stackoverflow.com/users/15207965/markwanka'}",False,1804,,3,0,1667404379,1617182058,1617183339.0,66884808,CC BY-SA 4.0,https://stackoverflow.com/questions/66884808/typeorm-orderby-with-value,TypeORM - orderBy with value,,,
11,"['typescript', 'ipfs', 'js-ipfs']","{'account_id': 2035812, 'reputation': 1378, 'user_id': 1818189, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/7I268.jpg?s=256&g=1', 'display_name': 'haleonj', 'link': 'https://stackoverflow.com/users/1818189/haleonj'}",True,1338,,3,3,1667300977,1616456417,,66755284,CC BY-SA 4.0,https://stackoverflow.com/questions/66755284/import-ipfs-in-typescript,Import ipfs in TypeScript,,,
12,"['typescript', 'jestjs']","{'account_id': 2290030, 'reputation': 455, 'user_id': 2013108, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/IpKNt.jpg?s=256&g=1', 'display_name': 'Viny Machado', 'link': 'https://stackoverflow.com/users/2013108/viny-machado'}",True,888,66609832.0,1,0,1667246201,1615598051,,66609202,CC BY-SA 4.0,https://stackoverflow.com/questions/66609202/typescript-with-jest-mock-just-one-named-export-from-module,Typescript with Jest. Mock just one named export from module,,,
13,"['typescript', 'vue.js', 'vuejs3', 'vue-composition-api']","{'account_id': 191189, 'reputation': 269, 'user_id': 13389762, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c29c36b4ff826feb47af939040246e17?s=256&d=identicon&r=PG&f=1', 'display_name': 'envy', 'link': 'https://stackoverflow.com/users/13389762/envy'}",True,11679,66543357.0,1,3,1667108864,1615278583,1628957854.0,66543298,CC BY-SA 4.0,https://stackoverflow.com/questions/66543298/vue-3-type-refboolean-is-not-assignable-to-type-boolean,Vue 3 - Type &#39;Ref&lt;boolean&gt;&#39; is not assignable to type &#39;boolean&#39;,,,
14,"['angular', 'typescript', 'observable', 'subscribe']","{'account_id': 16166987, 'reputation': 147, 'user_id': 11671746, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3412112b159908a8dccd5079c2701cda?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mangled_Aura_Nada', 'link': 'https://stackoverflow.com/users/11671746/mangled-aura-nada'}",True,1875,66861544.0,1,0,1666799820,1617049343,,66861137,CC BY-SA 4.0,https://stackoverflow.com/questions/66861137/returning-object-array-from-service-directly-from-observable,"Returning object array from service, directly from observable",,,
15,"['reactjs', 'typescript']","{'account_id': 3338456, 'reputation': 3338, 'user_id': 2884250, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/d880b0bfc6c878de208f1cc98b90e49a?s=256&d=identicon&r=PG&f=1', 'display_name': 'beek', 'link': 'https://stackoverflow.com/users/2884250/beek'}",True,1936,,4,3,1666751359,1616302009,1616352618.0,66728931,CC BY-SA 4.0,https://stackoverflow.com/questions/66728931/upgraded-react-lazy-ctor-is-not-a-function,Upgraded React - Lazy &quot;ctor is not a function&quot;,,,
