,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
0,"['typescript', 'vue.js']","{'account_id': 194747, 'reputation': 2411, 'user_id': 437270, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/147e475f000342a37f4026fe9eb8dc46?s=256&d=identicon&r=PG', 'display_name': 'John D.', 'link': 'https://stackoverflow.com/users/437270/john-d'}",True,1143,69007294.0,2,1,1669147266,1630462742,1669147266.0,69007111,CC BY-SA 4.0,https://stackoverflow.com/questions/69007111/vue-3-two-way-data-binding-trouble-with-child-component,Vue 3 - Two-Way Data Binding Trouble With Child Component,,,
1,"['javascript', 'reactjs', 'typescript', 'html5-canvas']","{'account_id': 1844775, 'reputation': 9996, 'user_id': 1673376, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/64ba24b6800eafa4a85622c97edf8051?s=256&d=identicon&r=PG', 'display_name': 'zloctb', 'link': 'https://stackoverflow.com/users/1673376/zloctb'}",True,192,69310226.0,1,0,1669001699,1632463173,1669001699.0,69310211,CC BY-SA 4.0,https://stackoverflow.com/questions/69310211/need-pattern-for-typescript-when-use-useref,Need pattern for typescript when use useRef,,,
2,"['javascript', 'typescript', 'next.js']","{'account_id': 17798480, 'reputation': 6375, 'user_id': 12925831, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/L0dY4.jpg?s=256&g=1', 'display_name': 'crispengari', 'link': 'https://stackoverflow.com/users/12925831/crispengari'}",False,888,,5,2,1668573336,1631045322,1631047142.0,69094032,CC BY-SA 4.0,https://stackoverflow.com/questions/69094032/next-js-server-keeps-runing-but-nothing-is-being-displayed-in-the-browser-for-ab,Next.js server keeps runing but nothing is being displayed in the browser for about 20 minutes,,,
3,"['angular', 'typescript', 'angular-forms']","{'user_type': 'does_not_exist', 'display_name': 'user16778562'}",False,1365,,3,-1,1668417031,1630856337,,69064835,CC BY-SA 4.0,https://stackoverflow.com/questions/69064835/angular-detect-unsaved-changes-on-navigate-away-and-confirm-to-leave-or-stay,"Angular, Detect unsaved changes on navigate away and confirm to leave or stay",,,
4,"['reactjs', 'typescript', 'next.js', 'yarnpkg', 'tsconfig']","{'account_id': 18624568, 'reputation': 184, 'user_id': 13573991, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4d17c1ddd974a70070ba7d92a3904e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'asobirov', 'link': 'https://stackoverflow.com/users/13573991/asobirov'}",True,9042,69238902.0,6,12,1668379594,1632002690,1632003009.0,69238794,CC BY-SA 4.0,https://stackoverflow.com/questions/69238794/cannot-find-module-next-or-its-corresponding-type-declarations,Cannot find module &#39;next&#39; or its corresponding type declarations,,,
5,"['javascript', 'reactjs', 'typescript', 'state', 'recoiljs']","{'account_id': 19762622, 'reputation': 103, 'user_id': 14471375, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pwE0B.jpg?s=256&g=1', 'display_name': 'Kyungeun Park', 'link': 'https://stackoverflow.com/users/14471375/kyungeun-park'}",True,919,69142149.0,2,0,1668139532,1631338325,,69140313,CC BY-SA 4.0,https://stackoverflow.com/questions/69140313/recoil-is-there-a-way-to-do-additional-actions-when-the-atom-state-changes,recoil is there a way to do additional actions when the atom state changes?,,,
6,['typescript'],"{'account_id': 12172137, 'reputation': 2700, 'user_id': 8886456, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d99cc5bdebb91e8de3f092c71bc9ecd?s=256&d=identicon&r=PG&f=1', 'display_name': 'ZYinMD', 'link': 'https://stackoverflow.com/users/8886456/zyinmd'}",True,172,69007934.0,3,1,1668094212,1630469461,1668094212.0,69007705,CC BY-SA 4.0,https://stackoverflow.com/questions/69007705/how-to-solve-typescript-being-too-restrictive-on-array-includes,How to solve typescript being too restrictive on Array.includes(),,,
7,"['javascript', 'reactjs', 'typescript', 'react-testing-library']","{'account_id': 442058, 'reputation': 1195, 'user_id': 832490, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/cb82f5075d8ec079bb1697aebd4c33df?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rodrigo', 'link': 'https://stackoverflow.com/users/832490/rodrigo'}",True,36134,69228464.0,3,56,1667971810,1631900427,,69227566,CC BY-SA 4.0,https://stackoverflow.com/questions/69227566/consider-using-the-jsdom-test-environment,Consider using the &quot;jsdom&quot; test environment,,,
8,"['node.js', 'typescript', 'node-fetch']","{'account_id': 20383214, 'reputation': 201, 'user_id': 14952850, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-CZfb1MFrags/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnzlvHgzrYTE7FoN44rn2KiqcZ8ag/s96-c/photo.jpg?sz=256', 'display_name': 'Oba Api', 'link': 'https://stackoverflow.com/users/14952850/oba-api'}",False,11990,,2,3,1667869300,1630494957,,69012702,CC BY-SA 4.0,https://stackoverflow.com/questions/69012702/typescript-error-when-using-require-this-expression-is-not-callable-type-typ,Typescript error when using require - This expression is not callable. Type &#39;typeof import(...)&#39; has no call signatures.ts(2349),,,
9,['typescript'],"{'account_id': 14034997, 'reputation': 675, 'user_id': 10137925, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CyIAP.png?s=256&g=1', 'display_name': 'TheSmartMonkey', 'link': 'https://stackoverflow.com/users/10137925/thesmartmonkey'}",True,1216,69220725.0,2,8,1667811090,1631868306,,69220403,CC BY-SA 4.0,https://stackoverflow.com/questions/69220403/is-there-a-difference-between-as-type-operator-and-classical-typing-in-typescr,Is there a difference between `as` type operator and classical typing in TypeScript?,,,
