,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
0,"['javascript', 'typescript', 'jestjs']","{'account_id': 19070302, 'reputation': 1, 'user_id': 18075273, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi8xqxtFDcSAYsYJ2aVJWX19Bbd2Q7QFjcs2gyl=k-s256', 'display_name': 'srluccasonline', 'link': 'https://stackoverflow.com/users/18075273/srluccasonline'}",False,274,0,0,1669134880,1643573644,1669134880.0,70918519,CC BY-SA 4.0,https://stackoverflow.com/questions/70918519/jest-test-passes-but-coverage-fails,"Jest test passes, but coverage fails",,,
1,"['node.js', 'typescript', 'express', 'redis', 'node-redis']","{'account_id': 19117791, 'reputation': 111, 'user_id': 13962352, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0a9bc95e0e8a4ee791f05d0edcb4117?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robbi', 'link': 'https://stackoverflow.com/users/13962352/robbi'}",True,7524,4,5,1669132169,1642789373,1643688728.0,70805943,CC BY-SA 4.0,https://stackoverflow.com/questions/70805943/redis-redis-createclient-in-typescript,Redis redis.createClient() in Typescript,,,
2,"['angular', 'typescript', 'angular-google-chart']","{'account_id': 20365777, 'reputation': 3, 'user_id': 14939166, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-RvjjzprjkIk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckU1Jr0bexl27CFD48dDJk5GYnjww/s96-c/photo.jpg?sz=256', 'display_name': 'lhc 2016', 'link': 'https://stackoverflow.com/users/14939166/lhc-2016'}",False,178,1,0,1669110624,1641554489,,70620489,CC BY-SA 4.0,https://stackoverflow.com/questions/70620489/google-chart-angular-is-missing-dependencies,google-chart-angular is missing dependencies,,,
3,"['typescript', 'typescript-generics']","{'account_id': 2845518, 'reputation': 864, 'user_id': 2444031, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/6pXt2.jpg?s=256&g=1', 'display_name': 'TJ Mazeika', 'link': 'https://stackoverflow.com/users/2444031/tj-mazeika'}",False,394,1,0,1669041611,1642520843,,70758462,CC BY-SA 4.0,https://stackoverflow.com/questions/70758462/how-to-infer-a-functions-parameter-type-from-its-return-type,How to infer a function&#39;s parameter type from its return type,,,
4,"['node.js', 'typescript', 'mongodb', 'mongoose', 'nestjs']","{'account_id': 17105495, 'reputation': 97, 'user_id': 12377615, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d26b79b21cd29b0e01c06ffb95a374d2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniil Sinelnik', 'link': 'https://stackoverflow.com/users/12377615/daniil-sinelnik'}",True,7050,6,4,1668886048,1642339931,,70730514,CC BY-SA 4.0,https://stackoverflow.com/questions/70730514/unable-to-connect-to-the-database-retrying,Unable to connect to the database. Retrying,71161837.0,,
5,"['javascript', 'css', 'reactjs', 'typescript', 'tailwind-css']","{'account_id': 23940844, 'reputation': 336, 'user_id': 17933988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ecc7430a74f11c60914578653b7988f?s=256&d=identicon&r=PG', 'display_name': 'Tenshi Munasinghe', 'link': 'https://stackoverflow.com/users/17933988/tenshi-munasinghe'}",True,16123,6,11,1668796014,1642784850,,70805041,CC BY-SA 4.0,https://stackoverflow.com/questions/70805041/background-image-in-tailwindcss-using-dynamic-url-react-js,Background image in tailwindcss using dynamic url (React.js),70810692.0,,
6,['typescript'],"{'account_id': 4454552, 'reputation': 1438, 'user_id': 3625298, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a08a1ce1b16a8fb3ecd586cbfd12e061?s=256&d=identicon&r=PG', 'display_name': 'Jespertheend', 'link': 'https://stackoverflow.com/users/3625298/jespertheend'}",True,223,1,0,1668712909,1641672751,1641682923.0,70636049,CC BY-SA 4.0,https://stackoverflow.com/questions/70636049/how-to-get-the-return-type-for-specific-parameters-of-a-generic-function,How to get the return type for specific parameters of a generic function?,,,
7,"['reactjs', 'typescript']","{'account_id': 692028, 'reputation': 901, 'user_id': 565633, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/3b11fadc3f1686878ec2fcff0cf70fc2?s=256&d=identicon&r=PG', 'display_name': 'zXynK', 'link': 'https://stackoverflow.com/users/565633/zxynk'}",True,6002,5,42,1668678518,1642246743,1642337359.0,70721056,CC BY-SA 4.0,https://stackoverflow.com/questions/70721056/transparent-iframe-blocks-mouse-event-when-using-react-scripts-start,Transparent iFrame blocks mouse event when using react-scripts start,70771045.0,,
8,"['typescript', 'playwright', 'dotenv', 'playwright-test']","{'account_id': 12182641, 'reputation': 171, 'user_id': 8893635, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56ee071ece21dc5f3938f5b074e0e4f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'MichalG', 'link': 'https://stackoverflow.com/users/8893635/michalg'}",True,4576,2,3,1668609311,1643189790,,70861292,CC BY-SA 4.0,https://stackoverflow.com/questions/70861292/playwright-tests-using-variable-from-env-file,Playwright tests - using variable from .env file,,,
9,"['typescript', 'opencv']","{'account_id': 17057294, 'reputation': 3, 'user_id': 12341518, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e1135822cfc113365b63a4a4fdaae7e?s=256&d=identicon&r=PG&f=1', 'display_name': 'DavidL.theRabbitKing', 'link': 'https://stackoverflow.com/users/12341518/davidl-therabbitking'}",False,736,1,0,1668592090,1642671620,,70783887,CC BY-SA 4.0,https://stackoverflow.com/questions/70783887/how-can-i-use-opencv-js-in-typescript,How can I use opencv.js in Typescript?,,,
10,"['angular', 'typescript', 'npm', 'node-modules', 'openapi-generator']","{'account_id': 15668167, 'reputation': 51, 'user_id': 11305428, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5ea7e5b7fcffc1cd9fb665fbbf407d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'sw45neutr', 'link': 'https://stackoverflow.com/users/11305428/sw45neutr'}",False,637,1,2,1668445043,1642092205,,70700113,CC BY-SA 4.0,https://stackoverflow.com/questions/70700113/in-angualr-why-openapi-generated-apimodule-doesn-t-register-when-declared-in-nod,In Angualr why OpenApi Generated ApiModule doesn’t register when declared in node_modules but works outside that folder?,,,
11,"['node.js', 'typescript', 'postgresql', 'environment-variables']","{'account_id': 15938413, 'reputation': 11, 'user_id': 17918630, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-q54zPWfM5Es/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdamr2LLPC_rx638tfgzkRvSSBfVQ/mo/photo.jpg?sz=256', 'display_name': 'Marco Ant&#244;nio Milaneze Oliari', 'link': 'https://stackoverflow.com/users/17918630/marco-ant%c3%b4nio-milaneze-oliari'}",False,524,1,0,1668441384,1642096031,,70700913,CC BY-SA 4.0,https://stackoverflow.com/questions/70700913/configure-posgresql-pool-with-typescript,Configure PosgreSQL pool with Typescript,,,
