,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
0,"['typescript', 'npm']","{'account_id': 251736, 'reputation': 4864, 'user_id': 529332, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/d36641efb449c155d8db7b96ed626bf1?s=256&d=identicon&r=PG', 'display_name': 'dr11', 'link': 'https://stackoverflow.com/users/529332/dr11'}",False,283,1,3,1669161168,1644205889,1644328461.0,71013285,CC BY-SA 4.0,https://stackoverflow.com/questions/71013285/export-subfolder-from-the-package,Export subfolder from the package,,,
1,"['node.js', 'typescript', 'next.js']","{'account_id': 24280263, 'reputation': 1, 'user_id': 18226894, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJygPaKnA2w-aw0dPdtB6VZ3ugud2aqsnC_1Kpb9=k-s256', 'display_name': 'Bassahak Jean Marc', 'link': 'https://stackoverflow.com/users/18226894/bassahak-jean-marc'}",False,2226,2,0,1669155353,1645043885,,71148965,CC BY-SA 4.0,https://stackoverflow.com/questions/71148965/next-js-how-to-fix-error-connect-econnrefused-127-0-0-13003-at-tcpconnectwra,Next JS - How to fix Error: connect ECONNREFUSED 127.0.0.1:3003 at TCPConnectWrap.afterConnect [as oncomplete],,,
2,"['typescript', 'vite']","{'account_id': 20239142, 'reputation': 27, 'user_id': 14843456, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94dd41eff7d5c012b32619a5a8b4abbb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sostene MUNEZERO BAGIRA', 'link': 'https://stackoverflow.com/users/14843456/sostene-munezero-bagira'}",True,3790,3,2,1669081435,1645981210,,71286740,CC BY-SA 4.0,https://stackoverflow.com/questions/71286740/cannot-find-module-vitejs-plugin-react-or-its-corresponding-type,Cannot find module &#39;@vitejs/plugin-react&#39; or its corresponding type,71337522.0,,
3,"['angular', 'typescript', 'error-handling']","{'account_id': 23731216, 'reputation': 79, 'user_id': 17750444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d03c4a0fc38d03417d9cbf80b007f2e6?s=256&d=identicon&r=PG', 'display_name': 'stan', 'link': 'https://stackoverflow.com/users/17750444/stan'}",False,1496,2,1,1669041372,1644335953,1644337241.0,71036948,CC BY-SA 4.0,https://stackoverflow.com/questions/71036948/angular-13-throw-specific-error-message-from-backend,Angular 13 throw specific error message from backend,,,
4,"['reactjs', 'typescript', 'volume', 'react-player']","{'account_id': 18610893, 'reputation': 1, 'user_id': 13563343, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74dc3fc0415c4878bbb4b5e8f64361ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'shoshan', 'link': 'https://stackoverflow.com/users/13563343/shoshan'}",False,702,2,-1,1669022935,1644853600,1644857412.0,71114533,CC BY-SA 4.0,https://stackoverflow.com/questions/71114533/how-to-disable-volume-control-in-react-player,How to disable volume control in react-player,,,
5,"['javascript', 'reactjs', 'typescript', 'html5-canvas', 'capturestream']","{'account_id': 7470449, 'reputation': 473, 'user_id': 17292277, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d7be957807b4ed2cf0c7552731efc10?s=256&d=identicon&r=PG&f=1', 'display_name': 'walee', 'link': 'https://stackoverflow.com/users/17292277/walee'}",True,327,1,0,1669000869,1645656333,1669000869.0,71244898,CC BY-SA 4.0,https://stackoverflow.com/questions/71244898/uncaught-typeerror-canvas-capturestream-is-not-a-function,Uncaught TypeError: canvas.captureStream is not a function,,,
6,"['typescript', 'react-native', 'react-native-flatlist', 'infinite-scroll']","{'account_id': 3509903, 'reputation': 6845, 'user_id': 3253896, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/SypwC.jpg?s=256&g=1', 'display_name': 'Denis Sologub', 'link': 'https://stackoverflow.com/users/3253896/denis-sologub'}",False,179,0,1,1668625965,1646000676,1646007688.0,71288921,CC BY-SA 4.0,https://stackoverflow.com/questions/71288921/flatlist-loads-data-multiple-times,FlatList loads data multiple times,,,
7,"['javascript', 'typescript', 'github', 'testing', 'github-actions']","{'account_id': 9220503, 'reputation': 23, 'user_id': 6850120, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AI_oh-K5t8c/AAAAAAAAAAI/AAAAAAAAAMc/9riXvEzSL1o/photo.jpg?sz=256', 'display_name': 'Kelvin Kitika', 'link': 'https://stackoverflow.com/users/6850120/kelvin-kitika'}",True,578,2,0,1668375611,1643886002,,70970086,CC BY-SA 4.0,https://stackoverflow.com/questions/70970086/tests-pass-on-github-actions-but-process-exit-code-1,Tests pass on github actions but process exit code 1,,,
8,"['reactjs', 'typescript', 'module', 'yarnpkg', 'vite']","{'account_id': 17922099, 'reputation': 141, 'user_id': 13021639, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiKkFZ7CJY4m4zDLCsOhcwVnv-3NhqhIwoX7Vmj=k-s256', 'display_name': 'Risejl', 'link': 'https://stackoverflow.com/users/13021639/risejl'}",False,6442,1,2,1668348934,1644826299,1644826632.0,71108772,CC BY-SA 4.0,https://stackoverflow.com/questions/71108772/error-cannot-find-module-vite-react-react-router-dom,"Error: cannot find module vite, react, react-router-dom",,,
9,"['angular', 'typescript', 'angular-cli']","{'account_id': 18314899, 'reputation': 458, 'user_id': 13336872, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yQrLL.jpg?s=256&g=1', 'display_name': 'Damika', 'link': 'https://stackoverflow.com/users/13336872/damika'}",False,7759,1,3,1668254826,1645588408,1645687335.0,71231182,CC BY-SA 4.0,https://stackoverflow.com/questions/71231182/cannot-read-properties-of-undefined-reading-kind,Cannot read properties of undefined (reading &#39;kind&#39;),,,
