,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
0,"['javascript', 'image', 'api', 'src']","{'account_id': 18920546, 'reputation': 1, 'user_id': 13804699, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-IRJHuNGzZjg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckokFdJ6-NTAdcca2opoTR8mudAfg/photo.jpg?sz=256', 'display_name': 'Hanzala Jamal', 'link': 'https://stackoverflow.com/users/13804699/hanzala-jamal'}",False,224,2,0,1669180223,1633687309,1634040181.0,69494062,CC BY-SA 4.0,https://stackoverflow.com/questions/69494062/how-to-use-screenshot-api,How to use screenshot api?,,,,,
1,"['javascript', 'cypress', 'circleci']","{'account_id': 6556753, 'reputation': 341, 'user_id': 5069222, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/904413549621710/picture?type=large', 'display_name': 'Abdullah Sohail Yaqoob', 'link': 'https://stackoverflow.com/users/5069222/abdullah-sohail-yaqoob'}",True,5887,5,13,1669170304,1634803530,1669170304.0,69658152,CC BY-SA 4.0,https://stackoverflow.com/questions/69658152/cypress-test-runner-unexpectedly-exited-via-a-exit-event-with-signal-sigsegv-in,Cypress Test Runner unexpectedly exited via a exit event with signal SIGSEGV in circleCI,69658816.0,,,,
2,"['javascript', 'variables', 'logical-operators']","{'account_id': 19783606, 'reputation': 3, 'user_id': 14488099, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c2adeb055d427ab3ee85c73324ff3b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lucien Chalom', 'link': 'https://stackoverflow.com/users/14488099/lucien-chalom'}",True,84,1,0,1669167253,1634825523,1666051761.0,69663564,CC BY-SA 4.0,https://stackoverflow.com/questions/69663564/variable-attribution-with-logical-operator,Variable attribution with logical operator,74104251.0,,,,
3,"['javascript', 'html', 'canvas', 'html5-canvas']","{'account_id': 23058677, 'reputation': 1, 'user_id': 17174361, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d959aed6594992716e1cc1ac63d15bb?s=256&d=identicon&r=PG', 'display_name': 'kavya', 'link': 'https://stackoverflow.com/users/17174361/kavya'}",True,462,1,0,1669157970,1634476868,1634630228.0,69604729,,https://stackoverflow.com/questions/69604729/how-do-i-download-an-image-after-applying-filter-on-it,How do I download an image after applying filter on it?,,1634641534.0,Duplicate,,
4,"['javascript', 'html', 'web', 'caching', 'frontend']","{'account_id': 20421152, 'reputation': 145, 'user_id': 14982115, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tGTjH.jpg?s=256&g=1', 'display_name': 'Abhishek', 'link': 'https://stackoverflow.com/users/14982115/abhishek'}",False,137,1,1,1669137332,1635403372,1635584987.0,69749357,CC BY-SA 4.0,https://stackoverflow.com/questions/69749357/how-cached-external-javascript-files-helps-html-page-to-load-fast,how cached external javascript files helps HTML page to load fast?,,,,,
5,"['javascript', 'sapui5']","{'account_id': 210629, 'reputation': 13304, 'user_id': 462347, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/d4a844ef3b87269a475befa714ea708d?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/462347/mike'}",True,172,1,1,1669131855,1635350970,1669131855.0,69742060,CC BY-SA 4.0,https://stackoverflow.com/questions/69742060/implementing-the-iasynccontentcreation-interface-in-ui5,Implementing the IAsyncContentCreation interface in UI5,69745665.0,,,,
6,"['javascript', 'html', 'css']","{'account_id': 8598678, 'reputation': 3413, 'user_id': 6440990, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://lh4.googleusercontent.com/-Y6Q1Ff9DI8Y/AAAAAAAAAAI/AAAAAAAAAAs/U1lJQyqqW7s/photo.jpg?sz=256', 'display_name': 'Dan Zuzevich', 'link': 'https://stackoverflow.com/users/6440990/dan-zuzevich'}",True,1219,6,2,1669129906,1635533068,,69773505,CC BY-SA 4.0,https://stackoverflow.com/questions/69773505/prevent-overlay-click-for-elements-with-a-higher-z-index,Prevent overlay click for elements with a higher z index,,,,,
7,"['javascript', 'html', 'css', 'ruby-on-rails', 'web']","{'account_id': 18074563, 'reputation': 39, 'user_id': 14839499, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-fTjq7LzE24A/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nC4KnK2l7IIk-UWdB6tQ7lXCFwsMw/photo.jpg?sz=256', 'display_name': 'Ale Yanczuk', 'link': 'https://stackoverflow.com/users/14839499/ale-yanczuk'}",False,44,1,0,1669100556,1635276546,,69728917,CC BY-SA 4.0,https://stackoverflow.com/questions/69728917/changing-pages-disables-navbar-menu-on-ruby-on-rails,Changing pages disables navbar menu on Ruby on Rails,,,,,
8,"['javascript', 'html']","{'account_id': 22058239, 'reputation': 83, 'user_id': 16321365, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/991b4d63d41381e2ed9fd58a87e7aacc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Antony', 'link': 'https://stackoverflow.com/users/16321365/antony'}",True,29537,6,7,1669100267,1633361752,1633422134.0,69438702,CC BY-SA 4.0,https://stackoverflow.com/questions/69438702/why-does-navigator-clipboard-writetext-not-copy-text-to-clipboard-if-it-is-pro,Why does `navigator.clipboard.writeText` not copy text to clipboard if it is proceeded by alert() on android,69438863.0,,,,
9,"['javascript', 'html', 'django']","{'account_id': 22892115, 'reputation': 73, 'user_id': 17032101, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d9de0f441ecbedae63f58e95fa32c18?s=256&d=identicon&r=PG', 'display_name': 'RevTpark', 'link': 'https://stackoverflow.com/users/17032101/revtpark'}",True,347,2,1,1669056344,1634290038,1634293316.0,69582590,CC BY-SA 4.0,https://stackoverflow.com/questions/69582590/django-unable-to-find-scripts-in-static-folder,Django unable to find scripts in static folder,,,,,
10,"['javascript', 'node.js', 'typescript', 'mongodb', 'mongoose']","{'account_id': 8438655, 'reputation': 3655, 'user_id': 6331985, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://lh3.googleusercontent.com/-CLp0qQ0IZNU/AAAAAAAAAAI/AAAAAAAAACA/nsOWHRTmEB0/photo.jpg?sz=256', 'display_name': 'Andre', 'link': 'https://stackoverflow.com/users/6331985/andre'}",True,8155,2,8,1669046005,1633122938,1633124587.0,69412049,CC BY-SA 4.0,https://stackoverflow.com/questions/69412049/mongoose-typescript-objectid-casting-type-string-is-not-assignable-to-type,Mongoose TypeScript ObjectId casting - Type &#39;string&#39; is not assignable to type &#39;Condition&lt;ObjectId | undefined&gt;&#39;,69413187.0,,,,
11,"['javascript', 'html', 'css', 'twitter-bootstrap']","{'account_id': 7938622, 'reputation': 3, 'user_id': 5993590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/22c5de525818b8dd49186c1c4f0d89dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kazushia', 'link': 'https://stackoverflow.com/users/5993590/kazushia'}",True,218,1,-1,1669043732,1633702405,1669043732.0,69497272,CC BY-SA 4.0,https://stackoverflow.com/questions/69497272/how-to-upgrade-from-bootstrap-v3-2-0-to-v5-1-2-button-collapse-does-not-work,How to upgrade from bootstrap V3.2.0 to V5.1.2 - (button collapse does not work),69536264.0,,,,
12,"['javascript', 'html', 'right-to-left', 'html-input', 'selection-api']","{'account_id': 1580982, 'reputation': 55666, 'user_id': 1468366, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/2e313135581cf6ceaad355580af931f8?s=256&d=identicon&r=PG', 'display_name': 'MvG', 'link': 'https://stackoverflow.com/users/1468366/mvg'}",True,142,1,1,1669018861,1633263150,1669018861.0,69424730,CC BY-SA 4.0,https://stackoverflow.com/questions/69424730/how-can-i-change-the-text-direction-of-a-number-input-element,How can I change the text direction of a number input element?,,,,,
13,"['javascript', 'contenteditable', 'inputevent']","{'account_id': 507061, 'reputation': 25554, 'user_id': 1266242, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/09e3746cf7e47d4b3b15f5d871b91661?s=256&d=identicon&r=PG', 'display_name': 'David Mulder', 'link': 'https://stackoverflow.com/users/1266242/david-mulder'}",True,88,1,2,1669015353,1635056696,1669015353.0,69694350,CC BY-SA 4.0,https://stackoverflow.com/questions/69694350/when-does-gettargetranges-return-more-than-one-range,When does `getTargetRanges()` return more than one range?,69694529.0,,,,
14,"['javascript', 'node.js', 'puppeteer', 'form-data']","{'account_id': 22298451, 'reputation': 75, 'user_id': 16524095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/befcc7279abb48a32696d9511aa1034d?s=256&d=identicon&r=PG&f=1', 'display_name': 'KarlB25', 'link': 'https://stackoverflow.com/users/16524095/karlb25'}",False,534,1,0,1668983608,1634388158,,69595690,CC BY-SA 4.0,https://stackoverflow.com/questions/69595690/setting-a-formdata-key-value-on-click-with-puppeteer-nodejs,Setting a FormData key/value on click with Puppeteer/NodeJS,,,,,
15,"['javascript', 'firefox', 'firefox-addon-webextensions', 'browser-extension']","{'account_id': 18880130, 'reputation': 25, 'user_id': 13772706, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhRbf10O8RGu56qnGJf0zkMQUdH1M1FGa6d8nRq=k-s256', 'display_name': 'Emilie', 'link': 'https://stackoverflow.com/users/13772706/emilie'}",False,628,2,0,1668930060,1634148025,1634149030.0,69560251,CC BY-SA 4.0,https://stackoverflow.com/questions/69560251/load-event-not-being-triggered-in-firefox,Load event not being triggered in Firefox?,,,,,
16,"['javascript', 'node.js', 'reactjs', 'eslint']","{'account_id': 4910186, 'reputation': 1669, 'user_id': 3955685, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/454ff052f18368a3d89ec515fd28586f?s=256&d=identicon&r=PG&f=1', 'display_name': 'red house 87', 'link': 'https://stackoverflow.com/users/3955685/red-house-87'}",True,97761,8,161,1668877499,1634123685,1661121528.0,69554485,CC BY-SA 4.0,https://stackoverflow.com/questions/69554485/eslint-error-must-use-import-to-load-es-module,ESLint - Error: Must use import to load ES Module,69557309.0,,,,
17,"['javascript', 'firebase', 'google-cloud-firestore']","{'account_id': 21412423, 'reputation': 215, 'user_id': 15772295, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/509e1b5c2ca9cb9e7e41576f1c229a11?s=256&d=identicon&r=PG&f=1', 'display_name': 'ouakilTechie', 'link': 'https://stackoverflow.com/users/15772295/ouakiltechie'}",True,14616,3,18,1668876127,1633905084,1633960733.0,69519447,CC BY-SA 4.0,https://stackoverflow.com/questions/69519447/how-to-get-server-timestamp-from-firebase-v9,How to get server Timestamp from firebase v9?,69519471.0,,,,
