,word,count
0,jquery,3601
1,event,1485
2,quot,1106
3,html,908
4,google,792
5,image,716
6,json,614
7,text,614
8,window,612
9,browser,520
10,script,455
11,click,437
12,change,435
13,ajax,417
14,gt,356
15,css,351
16,canvas,350
17,backbone,342
18,time,337
19,html5,320
20,access,315
21,php,315
22,chrome,302
23,load,297
24,content,295
25,call,290
26,box,287
27,work,277
28,tag,272
29,document,265
30,iframe,261
31,field,260
32,api,242
33,issue,241
34,use,237
35,custom,237
36,name,236
37,bootstrap,234
38,extension,231
39,client,227
40,map,226
41,link,223
42,position,222
43,side,220
44,user,218
45,dom,214
46,get,211
47,parent,211
48,plugin,211
49,node,204
50,line,203
51,facebook,202
52,request,200
53,validation,199
54,view,193
55,scroll,190
56,callback,188
57,display,185
58,video,183
59,id,180
60,submit,179
61,server,179
62,post,177
63,d3,177
64,attribute,176
65,mouse,171
66,web,171
67,tab,171
68,check,171
69,difference,166
70,lt,165
71,drop,163
72,option,162
73,show,161
74,dialog,161
75,radio,158
76,application,157
77,chart,157
78,phonegap,156
79,doesn,155
80,style,155
81,popup,154
82,regex,151
83,twitter,151
84,menu,150
85,checkbox,149
86,expression,146
87,size,146
88,search,145
89,location,144
90,background,144
91,select,143
92,item,142
93,auto,137
94,firefox,136
95,handler,136
96,app,134
97,bar,132
98,height,130
99,return,130
100,vs,128
101,animation,126
102,ie,126
103,amp,125
104,response,124
105,variable,124
106,control,124
107,width,120
108,parameter,119
109,textbox,118
110,java,116
111,pass,115
112,default,115
113,source,115
114,cannot,113
115,index,113
116,cross,112
117,url,111
118,prototype,110
119,database,109
120,message,108
121,character,106
122,action,105
123,selection,105
124,trigger,105
125,domain,105
126,focus,104
127,explorer,104
128,format,103
129,child,103
130,template,103
131,body,102
132,order,102
133,cell,101
134,hover,100
135,collection,99
136,create,98
137,module,97
138,path,96
139,editor,96
140,knockout,96
141,xml,95
142,force,95
143,support,94
144,marker,93
145,textarea,90
146,statement,89
147,header,89
148,console,89
149,prevent,89
150,convert,88
151,slider,87
152,svg,87
153,effect,86
154,drag,86
155,key,85
156,screen,85
157,print,85
158,http,85
159,result,84
160,site,84
161,mvc,84
162,library,84
163,zoom,83
164,cookie,83
165,performance,83
166,safari,83
167,href,83
168,typeerror,82
169,hide,82
170,reference,82
171,datepicker,81
172,query,81
173,scope,80
174,controller,80
175,state,79
176,example,79
177,selector,78
178,webpage,78
179,modal,77
180,socket,77
181,mobile,77
182,listener,76
183,end,76
184,reload,75
185,point,75
186,detect,73
187,word,73
188,onclick,73
189,graph,72
190,session,71
191,range,71
192,pattern,71
193,add,71
194,youtube,71
195,grid,70
196,hash,70
197,divs,70
198,angularjs,70
