,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
0,"['javascript', 'html', 'jquery', 'rest', 'razorpay']","{'account_id': 18528850, 'reputation': 1821, 'user_id': 14807758, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a8f5d7520b195eac79267d9656231a5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Deepak Lohmod', 'link': 'https://stackoverflow.com/users/14807758/deepak-lohmod'}",False,153,1,0,1669158031,1630829029,1630848688.0,69061584,CC BY-SA 4.0,https://stackoverflow.com/questions/69061584/alert-is-shown-for-entering-username-and-password-even-though-am-passing-basic-a,Alert is shown for entering username and password even though am passing basic auth,,,,
1,"['javascript', 'numbers', 'logic', 'bitwise-operators']","{'account_id': 20022748, 'reputation': 1093, 'user_id': 14677302, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ovg5Z.jpg?s=256&g=1', 'display_name': 'AlphaHowl', 'link': 'https://stackoverflow.com/users/14677302/alphahowl'}",False,148,1,0,1669114178,1633005610,,69392410,CC BY-SA 4.0,https://stackoverflow.com/questions/69392410/bitwise-operator-for-modulo-and-rounding,Bitwise operator for modulo and rounding,,,,
2,"['javascript', 'vue.js', 'checkbox', 'vuejs2']","{'account_id': 22050715, 'reputation': 757, 'user_id': 16315061, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EmEdc.jpg?s=256&g=1', 'display_name': 'magic bean', 'link': 'https://stackoverflow.com/users/16315061/magic-bean'}",True,702,3,1,1669086517,1631694472,1631712225.0,69189594,CC BY-SA 4.0,https://stackoverflow.com/questions/69189594/how-to-control-multiple-checkbox-in-vue,How to control multiple checkbox in Vue,69192128.0,,,
3,"['javascript', 'npm', 'dependencies', 'node-modules', 'yarnpkg']","{'account_id': 3718926, 'reputation': 894, 'user_id': 3094399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'pcatre', 'link': 'https://stackoverflow.com/users/3094399/pcatre'}",True,16853,4,18,1669029505,1631866761,1631871581.0,69220042,CC BY-SA 4.0,https://stackoverflow.com/questions/69220042/npm-err-unsupported-url-type-workspace-workspace,npm ERR! Unsupported URL Type &quot;workspace:&quot;: workspace:*,69489832.0,,,
4,"['javascript', 'input', 'numbers', 'cypress', 'selection-api']","{'account_id': 22871426, 'reputation': 13, 'user_id': 17014402, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1418aab317d66c6dcae542570bbf2134?s=256&d=identicon&r=PG', 'display_name': 'RITB', 'link': 'https://stackoverflow.com/users/17014402/ritb'}",True,922,3,1,1669018208,1632732939,1669018208.0,69343861,CC BY-SA 4.0,https://stackoverflow.com/questions/69343861/unable-to-type-in-number-input-field-in-chrome-93-cypress-8-4-1,Unable to Type in &quot;number&quot; input field in Chrome 93 Cypress 8.4.1,69353587.0,,,
5,"['javascript', 'reactjs', 'typescript', 'html5-canvas']","{'account_id': 1844775, 'reputation': 9996, 'user_id': 1673376, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/64ba24b6800eafa4a85622c97edf8051?s=256&d=identicon&r=PG', 'display_name': 'zloctb', 'link': 'https://stackoverflow.com/users/1673376/zloctb'}",True,192,1,0,1669001699,1632463173,1669001699.0,69310211,CC BY-SA 4.0,https://stackoverflow.com/questions/69310211/need-pattern-for-typescript-when-use-useref,Need pattern for typescript when use useRef,69310226.0,,,
6,"['javascript', 'reactjs', 'firebase', 'google-cloud-firestore']","{'account_id': 22689830, 'reputation': 21, 'user_id': 16858917, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiP_p5IKpU2fJy6IZihtk63Hrm0pIzMLx_aYySNtQ=k-s256', 'display_name': 'Yeh Daniel', 'link': 'https://stackoverflow.com/users/16858917/yeh-daniel'}",True,193,2,1,1668994407,1631090459,1631110678.0,69099751,CC BY-SA 4.0,https://stackoverflow.com/questions/69099751/firebase-v9-01-unhandled-rejection-typeerror-productdoc-ref-collection-is-n,Firebase v9.01 - Unhandled Rejection (TypeError): productDoc.ref.collection is not a function,,,,
7,"['javascript', 'pdf', 'pdfium']","{'account_id': 22877901, 'reputation': 9, 'user_id': 17019930, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15d0ba86db01172b5fd8f9321fc73c21?s=256&d=identicon&r=PG', 'display_name': 'Dylan Dyltz', 'link': 'https://stackoverflow.com/users/17019930/dylan-dyltz'}",False,953,1,0,1668981587,1632780547,,69353749,CC BY-SA 4.0,https://stackoverflow.com/questions/69353749/how-to-remove-active-content-from-uploaded-pdf-documents,How to remove Active Content from uploaded PDF documents?,,,,
8,"['javascript', 'reactjs', 'firebase', 'firebase-authentication']","{'account_id': 19821051, 'reputation': 811, 'user_id': 14517622, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggq1lGjZcnh3hCw58CZghkee54gCet96EC9LfvZ=k-s256', 'display_name': 'Arihant Jain', 'link': 'https://stackoverflow.com/users/14517622/arihant-jain'}",True,760,1,1,1668919076,1631630225,1631637742.0,69179771,CC BY-SA 4.0,https://stackoverflow.com/questions/69179771/not-able-to-resend-otp-using-firebase-auth-in-reactjs,Not able to resend OTP using firebase auth in ReactJS,,,,
9,"['javascript', 'reactjs', 'ionic-react', 'ionicons']","{'account_id': 21636062, 'reputation': 59, 'user_id': 15958966, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzhFUzu3IkgtolijkrIuUupEUKXh_opZnGMETlJ=k-s256', 'display_name': 'Ndango', 'link': 'https://stackoverflow.com/users/15958966/ndango'}",True,333,1,0,1668891088,1631815459,,69213206,CC BY-SA 4.0,https://stackoverflow.com/questions/69213206/trying-to-target-one-single-mapped-list-item-and-change-its-icon-in-react,Trying to target one single mapped list item and change its Icon in react,69213346.0,,,
