,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
0,"['javascript', 'typeorm']","{'account_id': 10885737, 'reputation': 21, 'user_id': 8003319, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-00E3WgTwZTg/AAAAAAAAAAI/AAAAAAAAAKU/f0OyJF7qr6c/photo.jpg?sz=256', 'display_name': 'Andy', 'link': 'https://stackoverflow.com/users/8003319/andy'}",False,10251,1,2,1669208645,1556765704,1556777565.0,55945108,CC BY-SA 4.0,https://stackoverflow.com/questions/55945108/how-do-i-format-date-when-using-typeorm-select-query-builder,How do I format date when using typeORM Select Query Builder?,,,,,
1,"['javascript', 'html', 'regex', 'dom', 'replace']","{'account_id': 15137431, 'reputation': 867, 'user_id': 10923521, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d7c9b26906243eb3f0e861cfa1b900a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Grumbunks', 'link': 'https://stackoverflow.com/users/10923521/grumbunks'}",True,924,4,1,1669122703,1558691503,,56290135,CC BY-SA 4.0,https://stackoverflow.com/questions/56290135/using-javascript-to-replace-nbsp-in-innertext-does-not-work,"Using JavaScript to replace &amp;nbsp; in innerText, does not work",56290204.0,,,,
2,"['javascript', 'reactjs', 'material-ui']","{'account_id': 6007954, 'reputation': 334, 'user_id': 4719240, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8Rouq.png?s=256&g=1', 'display_name': 'Noah Tatko', 'link': 'https://stackoverflow.com/users/4719240/noah-tatko'}",True,3225,3,6,1669111089,1558102377,,56188213,CC BY-SA 4.0,https://stackoverflow.com/questions/56188213/material-ui-tooltip-requires-deletion-of-child-title-prop,Material-UI Tooltip requires deletion of child title prop,57190278.0,,,,
3,"['javascript', 'recursion', 'functional-programming', 'compiler-optimization', 'tailrecursion-modulo-cons']","{'account_id': 7258661, 'reputation': 3789, 'user_id': 5536315, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/38Cjm.png?s=256&g=1', 'display_name': 'Iven Marquardt', 'link': 'https://stackoverflow.com/users/5536315/iven-marquardt'}",True,186,1,0,1668972458,1556817241,1668972458.0,55957286,CC BY-SA 4.0,https://stackoverflow.com/questions/55957286/can-we-implement-tail-recursion-modulo-cons-et-al-through-trampolines,Can we implement tail recursion modulo cons et al. through trampolines?,55963614.0,,,,
4,"['javascript', 'web-scraping', 'nightmare']","{'account_id': 9121240, 'reputation': 304, 'user_id': 6786578, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Yxwqi.jpg?s=256&g=1', 'display_name': 'CoodleNoodle', 'link': 'https://stackoverflow.com/users/6786578/coodlenoodle'}",False,460,1,0,1668893885,1556908103,,55975355,CC BY-SA 4.0,https://stackoverflow.com/questions/55975355/issue-with-finding-the-correct-selector-to-bypass-a-google-recaptcha,Issue with finding the correct selector to bypass a Google Recaptcha,,,,,
5,"['javascript', 'typescript', 'vim', 'eslint', 'prettier']","{'account_id': 6469926, 'reputation': 6872, 'user_id': 5010413, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://graph.facebook.com/1073378492675881/picture?type=large', 'display_name': 'Edgaras Karka', 'link': 'https://stackoverflow.com/users/5010413/edgaras-karka'}",True,52247,11,47,1668783194,1559028945,,56337176,CC BY-SA 4.0,https://stackoverflow.com/questions/56337176/prettier-and-eslint-indents-not-working-together,Prettier and eslint indents not working together,,,,,
6,['javascript'],"{'account_id': 13338452, 'reputation': 1141, 'user_id': 9627490, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-D-94VTM7p3E/AAAAAAAAAAI/AAAAAAAALHo/gWB3KoqdEYE/photo.jpg?sz=256', 'display_name': 'John John', 'link': 'https://stackoverflow.com/users/9627490/john-john'}",True,960,3,3,1668744047,1557345323,1557509032.0,56048142,CC BY-SA 4.0,https://stackoverflow.com/questions/56048142/comparing-circular-self-referenced-objects-in-javascript,Comparing circular (self-referenced) objects in JavaScript,56048606.0,,,,
7,"['javascript', 'arrays', 'reactjs', 'object', 'ecmascript-6']","{'account_id': 16042002, 'reputation': 823, 'user_id': 11578207, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Q9POG.jpg?s=256&g=1', 'display_name': 'Perdixo', 'link': 'https://stackoverflow.com/users/11578207/perdixo'}",True,4183,5,2,1668724963,1559220091,1559220411.0,56378540,CC BY-SA 4.0,https://stackoverflow.com/questions/56378540/splice-function-on-an-array-of-objects,Splice function on an array of objects,56378602.0,,,,
8,"['javascript', 'google-chrome-extension', 'oauth-2.0', 'google-api', 'identity']","{'account_id': 2818242, 'reputation': 177, 'user_id': 2422712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab9ceb94c70a5e1fa2c407e46b1e03fa?s=256&d=identicon&r=PG', 'display_name': 't.kanstantsin', 'link': 'https://stackoverflow.com/users/2422712/t-kanstantsin'}",False,291,1,7,1668703767,1559133347,1559153214.0,56360810,CC BY-SA 4.0,https://stackoverflow.com/questions/56360810/login-page-opened-with-identity-launchwebauthflow-doesnt-show-accounts-i-logged,Login page opened with identity.launchWebAuthFlow doesn&#39;t show accounts I logged in,,,,,
9,"['javascript', 'google-chrome', 'clipboard']","{'account_id': 3223604, 'reputation': 1983, 'user_id': 2720421, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/8aa791e24bca5d6696da4a741356c45d?s=256&d=identicon&r=PG&f=1', 'display_name': 'frosty', 'link': 'https://stackoverflow.com/users/2720421/frosty'}",True,57997,12,43,1668697007,1558797690,1635112886.0,56306153,CC BY-SA 4.0,https://stackoverflow.com/questions/56306153/domexception-on-calling-navigator-clipboard-readtext,DOMException on calling navigator.clipboard.readText(),,,,,
